Unnamed: 0,1_복정역환승센터3번승강장,2_위례31단지.위례포레샤인후문,3_송파꿈에그린서문.위례포레샤인,4_웨례송파더센트레.송파푸르지오,5_호반써밋송파2차,6_세계로병원,7_거여아파트단지앞,8_거여역6번출구,9_거여역,10_보인고교.오금동삼성아파트,11_오금동상아아파트,12_오금공원앞,13_오금동현대아파트,14_한양삼익아파트,15_서울방이동고분군,16_방이우체국,17_송파나루역,18_송파구청.방이맛골,19_잠실역8번출구,20_잠실역.롯데월드,21_잠실리센츠아파트앞,22_잠실트리지움아파트앞,23_잠실역.롯데월드,24_잠실역1번.11번출구,25_송파구청.방이맛골,26_방이동사거리,27_송파나루역,28_서울방이동고분군,29_삼익아파트미성아파트,30_송파경찰서.오금역,31_가락래미안앞,32_개롱역3번출구,33_삼환아파트,34_거여역현대아파트,35_거여역7번출구,36_체육문화회관,37_세계로병원,38_호반써밋송파1차,39_웨례송파푸르지오.송파더센트레,40_위례포레샤인.송파꿈에그린서문,41_위례포레샤인.위례31단지후문,42_복정역환승주차장
2022-04-10 05:00:00,3,2,3,1,0,3,5,4,5,6,6,5,3,3,5,4,3,3,0,0,0,1,1,1,0,0,3,3,4,3,1,4,6,5,5,5,0,0,3,2,2,0
2022-04-10 06:00:00,3,4,3,5,5,4,6,6,6,7,7,6,6,2,8,7,6,4,1,0,0,1,1,2,3,1,4,3,3,0,0,3,0,4,7,7,5,3,2,2,1,0
2022-04-10 07:00:00,2,1,4,3,6,7,9,6,8,6,3,4,7,8,7,9,9,6,3,5,0,2,1,4,4,3,4,3,4,6,7,4,0,3,4,5,1,4,1,5,6,0
2022-04-10 08:00:00,2,3,6,10,9,8,16,20,23,16,19,21,20,19,16,14,13,6,2,0,1,2,4,8,10,11,12,12,10,6,5,7,8,9,11,9,7,6,5,4,7,0
2022-04-10 09:00:00,5,3,9,15,14,15,17,17,20,21,25,27,24,25,26,27,24,14,1,2,2,5,5,7,6,5,4,5,6,3,2,3,0,4,6,8,7,8,10,8,7,0
2022-04-10 10:00:00,3,3,10,17,22,30,37,40,43,20,29,30,28,26,25,23,26,19,3,1,2,2,5,7,12,11,9,8,10,10,8,11,12,10,6,5,5,6,5,4,4,0
2022-04-10 11:00:00,2,3,5,19,17,21,26,28,34,43,42,40,40,43,41,39,34,17,6,4,1,2,13,18,18,15,14,13,14,18,18,16,13,11,8,9,0,8,6,3,4,0
2022-04-10 12:00:00,4,2,9,14,15,18,21,26,33,38,39,38,39,38,35,38,33,18,4,0,3,29,28,20,26,38,39,41,40,42,33,32,10,10,14,13,0,10,9,6,4,0
2022-04-10 13:00:00,9,10,13,20,20,20,21,26,34,35,34,36,33,32,31,26,41,27,6,4,3,3,15,23,32,31,27,25,22,23,21,31,29,21,18,18,16,13,11,5,4,0
2022-04-10 14:00:00,5,4,10,15,15,21,22,21,26,27,31,31,34,37,41,41,47,21,7,7,0,9,11,16,21,21,22,24,23,23,23,24,22,22,19,15,16,15,12,7,6,0
2022-04-10 15:00:00,4,3,7,12,12,18,19,21,29,20,28,28,29,33,34,31,30,20,6,4,0,4,19,35,50,50,48,44,43,42,33,30,28,20,23,20,19,15,10,7,5,0
2022-04-10 16:00:00,6,5,10,11,14,12,16,22,26,27,24,15,31,29,30,29,24,18,8,5,8,11,29,43,52,48,42,46,46,43,40,32,28,21,15,18,15,14,9,4,3,0
2022-04-10 17:00:00,6,6,9,10,9,10,13,19,24,24,26,25,34,37,34,32,27,13,2,3,0,5,15,38,48,57,59,54,44,40,34,34,32,23,22,20,17,12,9,5,5,0
2022-04-10 18:00:00,6,4,5,6,7,6,8,11,13,14,14,15,18,21,21,22,22,13,6,6,4,5,21,37,42,47,46,44,41,42,40,39,41,34,23,22,20,15,14,4,2,0
2022-04-10 19:00:00,7,7,8,9,7,8,10,8,14,10,14,13,13,19,20,18,20,14,7,5,4,9,26,33,39,45,45,37,44,40,39,34,31,25,21,20,19,16,12,6,3,0
2022-04-10 20:00:00,7,6,7,11,10,14,12,12,10,9,10,10,13,12,8,0,17,13,6,3,4,6,19,38,49,47,47,45,43,42,40,40,37,34,24,21,17,12,7,4,2,0
2022-04-10 21:00:00,13,9,10,11,10,4,9,7,7,4,8,9,9,8,4,7,6,4,2,2,1,2,15,27,39,40,41,38,39,37,32,27,23,17,16,14,11,9,4,4,3,0
2022-04-10 22:00:00,8,5,5,6,3,7,6,7,5,0,6,5,5,3,5,4,6,7,2,1,1,4,15,21,41,46,42,42,39,33,33,36,31,31,23,18,16,13,9,2,1,0
2022-04-10 23:00:00,5,2,2,3,2,3,3,1,9,0,0,0,2,6,5,7,6,9,1,0,2,4,12,16,18,19,21,19,17,15,18,16,15,13,11,9,7,5,4,3,2,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,3,4,0,0,5,11,14,19,7,19,18,17,18,0,15,12,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,6,0,2,3,3,6,10,11,6,10,8,9,7,8,6,7,6,5,2,1,0,1,2,2,2,3,8,9,9,8,7,6,6,7,9,12,11,9,8,7,7,0
2022-04-11 06:00:00,5,6,11,14,15,15,16,17,16,16,15,14,14,20,14,21,21,14,1,0,0,0,2,3,4,3,6,5,8,6,2,8,2,9,8,9,8,8,7,13,12,11
2022-04-11 07:00:00,7,8,28,44,46,54,54,44,48,47,47,51,51,36,40,43,47,39,3,4,3,4,4,6,8,6,8,8,22,16,10,10,12,12,13,18,21,22,20,22,22,0
2022-04-11 08:00:00,8,9,20,24,47,57,68,61,64,61,60,59,60,65,64,58,48,29,3,2,1,3,9,15,14,16,19,24,24,19,23,20,17,17,21,20,18,17,15,15,15,0
2022-04-11 09:00:00,4,4,10,15,18,20,25,29,31,28,29,30,34,41,42,38,40,29,3,1,1,2,6,12,10,8,9,11,13,14,13,13,13,16,16,16,14,12,11,11,10,0
2022-04-11 10:00:00,3,5,6,11,12,14,15,19,23,22,25,26,28,34,34,32,28,24,2,1,0,2,3,7,7,7,8,7,8,6,6,5,6,5,6,5,6,5,4,4,5,0
2022-04-11 11:00:00,5,5,5,5,8,12,13,16,18,17,20,22,25,27,27,25,19,15,5,2,4,4,5,12,13,12,10,16,15,13,12,10,7,7,9,6,6,6,7,7,6,0
2022-04-11 12:00:00,5,6,8,10,10,13,15,16,16,16,19,13,20,27,24,25,24,20,2,1,0,3,9,21,21,18,18,16,15,13,11,12,13,12,10,9,9,9,7,4,6,0
2022-04-11 13:00:00,4,5,7,9,9,12,17,18,20,21,21,21,20,22,22,21,20,15,4,2,0,4,9,15,20,13,19,18,15,13,12,13,12,12,8,6,5,5,5,6,4,0
2022-04-11 14:00:00,2,5,9,10,12,12,12,13,18,16,15,16,20,18,16,17,16,10,3,1,2,5,17,24,22,21,20,18,18,15,13,14,13,10,15,14,9,9,8,5,2,0
2022-04-11 15:00:00,8,7,6,7,7,9,11,13,19,20,21,21,29,25,24,24,23,12,4,3,4,8,17,26,29,36,26,29,25,26,27,31,29,24,23,18,17,14,10,6,6,0
2022-04-11 16:00:00,6,8,14,20,20,20,20,15,24,21,20,21,24,23,21,20,20,11,7,5,3,5,16,31,35,29,35,32,34,41,38,37,35,27,28,28,21,17,13,8,7,0
2022-04-11 17:00:00,17,13,18,18,20,25,24,17,20,23,28,16,27,24,25,26,27,19,5,4,3,7,23,30,34,36,36,34,31,36,33,32,30,29,27,25,26,16,12,11,12,2
2022-04-11 18:00:00,19,14,15,17,19,22,24,23,27,28,32,35,39,37,32,26,30,23,6,5,4,13,43,63,67,62,51,44,43,40,36,41,38,32,39,35,24,19,14,9,5,1
2022-04-11 19:00:00,19,15,17,15,12,12,12,16,18,16,14,14,20,18,15,14,12,13,6,3,5,7,34,56,60,60,61,57,49,51,45,46,45,38,47,39,37,35,33,10,5,0
2022-04-11 20:00:00,12,8,7,7,6,8,8,10,11,7,11,10,11,9,9,9,9,9,6,3,3,5,24,34,40,37,41,37,33,35,30,28,29,25,23,15,17,18,8,4,1,0
2022-04-11 21:00:00,9,6,9,8,7,6,6,5,5,9,8,7,10,10,10,9,10,10,3,1,1,1,16,26,32,30,28,32,24,22,29,28,27,18,20,14,12,11,9,4,3,0
2022-04-11 22:00:00,9,7,8,7,7,9,11,11,10,10,9,10,6,9,9,8,7,6,3,2,3,5,17,39,50,53,54,58,53,46,43,37,25,32,31,22,18,13,8,3,1,0
2022-04-11 23:00:00,9,9,10,8,8,7,7,4,8,5,7,6,6,3,4,5,4,8,2,1,0,4,9,17,20,21,21,19,16,16,15,13,13,12,11,9,9,7,5,4,2,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,2,3,4,3,0,6,12,15,20,8,0,0,18,19,20,18,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,4,1,4,6,4,9,10,13,12,11,10,9,8,4,5,9,4,9,1,1,0,2,1,1,0,2,4,5,4,6,5,7,7,7,8,8,8,9,7,6,4,0
2022-04-12 06:00:00,5,2,8,9,14,18,16,15,15,18,19,14,14,18,20,20,19,21,2,0,1,2,1,3,2,4,6,5,9,5,4,6,5,7,12,10,8,10,9,8,6,0
2022-04-12 07:00:00,7,8,24,35,37,48,53,45,54,51,51,49,43,48,51,48,48,32,9,6,4,2,4,6,6,7,10,12,26,25,24,16,10,10,12,12,14,17,15,15,22,0
2022-04-12 08:00:00,10,12,26,36,41,47,47,40,45,45,47,49,46,59,54,50,51,36,6,4,3,5,12,17,16,17,20,23,24,18,22,23,25,17,30,20,20,21,18,15,19,0
2022-04-12 09:00:00,6,5,14,15,21,23,25,25,35,30,28,29,30,34,37,34,35,33,5,2,1,2,6,7,9,9,8,9,10,10,7,6,6,7,10,11,12,10,8,11,9,0
2022-04-12 10:00:00,2,1,9,10,11,13,14,16,18,16,17,18,19,30,29,25,22,17,2,1,1,2,5,7,8,7,8,8,8,7,6,6,5,6,8,7,8,9,7,5,5,0
2022-04-12 11:00:00,3,4,3,6,10,12,16,17,19,21,21,22,21,23,24,23,21,16,13,2,2,4,8,13,14,10,10,9,8,7,6,2,4,5,4,5,2,3,3,4,5,0
2022-04-12 12:00:00,3,4,7,8,9,11,11,10,15,16,15,16,17,20,24,23,23,13,5,1,2,2,7,16,17,13,14,14,13,11,11,12,12,11,14,10,10,8,11,5,4,0
2022-04-12 13:00:00,3,4,6,50,50,60,60,59,62,17,63,62,60,17,13,13,14,11,5,3,4,5,11,18,22,19,21,21,19,19,13,13,11,10,10,8,7,8,7,5,5,2
2022-04-12 14:00:00,4,7,8,6,8,9,17,19,21,18,20,13,22,62,58,15,43,11,4,2,4,3,17,21,20,15,15,17,17,17,16,16,17,14,15,14,12,10,8,7,6,0
2022-04-12 15:00:00,12,8,7,10,11,14,13,12,12,11,11,11,15,15,14,14,13,9,4,1,2,4,8,50,51,52,49,47,53,49,54,53,47,54,50,49,46,47,11,10,5,0
2022-04-12 16:00:00,13,12,15,22,24,24,19,17,18,18,19,21,19,21,21,20,19,9,5,5,5,7,17,27,30,29,31,32,32,35,32,32,33,30,25,25,20,16,11,10,7,0
2022-04-12 17:00:00,11,10,17,19,21,22,22,23,24,21,24,23,24,24,27,26,26,27,9,8,6,10,28,37,42,41,40,36,27,33,30,27,27,22,26,23,22,20,19,11,11,0
2022-04-12 18:00:00,23,22,24,18,22,27,26,19,20,19,19,21,30,28,28,24,23,18,7,8,4,20,52,61,66,67,67,63,55,59,55,60,58,52,51,39,28,26,22,12,9,0
2022-04-12 19:00:00,27,18,23,19,17,17,15,15,15,10,9,11,16,13,11,12,11,9,5,4,4,6,43,54,58,60,64,60,48,47,44,46,40,33,45,33,29,25,18,5,4,0
2022-04-12 20:00:00,14,10,8,9,9,8,8,7,8,3,7,8,7,5,8,9,9,8,4,0,3,5,24,32,36,39,39,40,41,37,33,30,28,24,23,21,22,17,16,6,2,0
2022-04-12 21:00:00,11,10,9,10,9,7,4,7,6,5,9,5,12,11,8,7,6,5,4,1,3,6,20,31,36,38,44,41,29,24,21,20,21,19,17,16,14,10,6,4,1,0
2022-04-12 22:00:00,13,11,12,11,9,8,9,8,6,6,6,2,11,9,14,6,14,13,5,2,0,5,19,27,35,35,33,34,35,34,33,29,31,26,27,20,16,13,8,3,2,0
2022-04-12 23:00:00,10,10,9,6,9,8,4,5,7,2,1,8,2,7,6,4,7,6,1,0,0,2,19,21,23,25,26,24,21,22,19,18,17,16,15,13,12,9,5,2,1,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,2,3,4,0,0,5,12,14,20,9,0,10,17,18,17,13,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,5,1,4,3,4,5,10,9,11,6,13,11,8,9,8,7,8,7,3,1,0,0,2,0,4,3,5,6,4,6,5,5,6,8,10,11,10,6,8,5,7,0
2022-04-13 06:00:00,4,4,6,10,16,17,17,21,23,15,22,23,19,18,17,17,17,15,1,0,0,0,1,2,2,3,5,6,9,7,3,4,4,5,7,8,8,6,7,8,8,0
2022-04-13 07:00:00,7,8,24,45,48,55,61,51,58,54,58,55,51,48,46,44,45,31,8,5,3,3,5,8,7,9,14,17,26,22,23,16,14,17,22,18,19,18,15,23,21,0
2022-04-13 08:00:00,8,11,25,36,42,45,56,45,57,54,54,49,47,50,50,53,51,34,3,1,4,5,10,21,18,18,18,21,18,14,14,19,21,23,26,23,22,22,21,21,21,0
2022-04-13 09:00:00,5,8,10,14,17,19,19,21,34,22,35,34,29,33,33,31,32,29,4,1,0,2,6,13,18,15,10,7,14,9,8,10,11,8,10,10,11,10,9,15,11,0
2022-04-13 10:00:00,3,2,6,8,9,14,17,20,21,23,25,26,21,25,23,24,24,20,6,0,1,2,4,8,12,11,14,12,13,11,12,9,7,6,7,6,5,7,6,5,3,0
2022-04-13 11:00:00,2,3,6,9,10,12,10,10,13,12,13,15,16,17,18,15,19,11,4,2,1,1,6,8,10,11,13,13,14,14,12,10,11,8,7,5,4,3,4,2,3,0
2022-04-13 12:00:00,4,3,6,7,8,10,12,11,10,11,11,12,20,21,19,16,19,14,6,2,1,4,7,10,9,11,12,15,15,15,14,14,12,8,11,12,9,8,7,4,4,0
2022-04-13 13:00:00,4,5,8,9,9,12,13,15,12,14,13,13,14,16,15,15,17,14,6,5,2,3,10,16,21,16,21,18,17,13,12,11,10,10,15,10,14,10,6,3,4,0
2022-04-13 14:00:00,4,4,6,9,13,9,12,11,16,10,15,11,16,19,15,13,12,12,4,2,5,5,10,15,17,19,18,16,17,14,15,15,11,12,11,12,13,12,9,7,4,0
2022-04-13 15:00:00,9,6,8,13,14,17,15,14,13,13,15,13,15,15,16,19,20,17,5,3,2,2,9,19,25,23,24,21,20,20,17,20,20,18,16,14,15,11,6,3,5,0
2022-04-13 16:00:00,13,8,12,17,15,30,25,23,18,20,21,17,20,22,20,21,20,16,3,2,1,7,19,26,29,31,33,32,38,27,25,26,30,25,22,20,18,17,13,14,12,0
2022-04-13 17:00:00,10,11,16,15,16,17,22,22,24,25,25,26,33,37,35,32,27,18,12,13,5,7,29,48,46,45,44,39,38,42,36,40,38,31,34,29,26,21,16,12,9,0
2022-04-13 18:00:00,23,18,12,18,20,25,27,17,20,20,22,22,23,25,24,24,25,25,4,3,4,11,35,49,57,51,47,48,44,45,44,37,35,32,37,34,26,21,20,9,4,0
2022-04-13 19:00:00,18,12,17,18,13,15,18,17,20,18,18,16,18,21,14,13,12,10,4,3,3,5,23,43,39,35,41,37,30,32,30,33,29,27,32,26,22,17,14,5,3,0
2022-04-13 20:00:00,12,8,10,11,10,9,11,6,11,12,8,5,7,7,9,7,9,8,4,4,2,7,24,28,45,42,40,38,30,31,30,27,25,24,23,23,19,14,10,5,3,0
2022-04-13 21:00:00,17,13,14,14,13,11,8,6,5,14,16,6,18,10,6,5,4,8,3,2,1,5,15,25,33,28,32,27,27,26,23,22,20,18,18,16,14,13,8,4,3,0
2022-04-13 22:00:00,9,8,9,8,9,8,8,10,8,7,9,5,10,9,9,7,13,12,4,2,1,3,14,28,38,41,46,49,49,46,42,43,42,39,27,24,21,15,9,2,0,0
2022-04-13 23:00:00,6,5,7,7,6,5,5,5,6,5,4,3,5,6,4,5,6,7,3,0,0,3,16,26,27,27,30,28,22,20,17,21,21,19,16,11,9,6,3,3,1,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,2,1,3,0,0,5,14,16,21,20,7,10,17,0,15,10,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,3,1,4,5,3,5,7,8,10,11,6,5,10,5,12,13,12,11,7,1,0,2,1,2,2,1,5,6,4,8,4,6,5,6,7,10,5,7,4,8,7,0
2022-04-14 06:00:00,6,5,8,10,9,15,17,14,17,21,10,10,18,24,21,19,21,16,2,0,0,2,2,3,4,3,7,8,11,3,1,5,6,7,11,10,7,10,9,10,10,0
2022-04-14 07:00:00,9,8,26,46,49,57,58,46,54,49,53,53,44,41,40,41,46,34,6,4,3,3,7,10,11,14,15,19,19,11,12,7,10,9,18,16,16,17,16,17,22,0
2022-04-14 08:00:00,7,11,20,26,37,45,52,39,48,53,56,55,57,64,65,70,68,42,5,2,2,4,5,14,13,14,17,18,21,22,21,20,19,18,23,22,21,26,24,18,20,0
2022-04-14 09:00:00,5,5,9,15,17,22,24,21,32,33,31,32,33,35,38,35,37,31,3,2,2,2,10,16,16,15,10,10,10,10,9,8,9,9,8,9,8,8,7,10,10,3
2022-04-14 10:00:00,3,2,7,8,12,16,13,14,15,15,15,17,19,20,23,22,21,18,3,1,3,4,5,9,10,11,9,12,12,8,8,8,5,8,8,8,8,10,10,11,11,0
2022-04-14 11:00:00,3,3,3,5,8,10,12,12,13,14,15,13,16,23,27,28,25,19,13,0,2,3,8,7,8,5,7,8,10,12,11,9,8,7,8,8,3,7,4,3,4,0
2022-04-14 12:00:00,3,5,6,9,9,11,10,13,14,12,13,14,17,20,20,21,22,15,3,2,1,5,8,11,13,15,14,15,12,11,10,10,9,8,10,11,10,8,9,7,8,0
2022-04-14 13:00:00,7,4,6,6,11,13,15,13,16,15,16,16,18,18,16,13,13,12,4,4,1,2,6,10,10,14,15,12,11,9,12,14,13,12,11,10,9,6,9,6,5,0
2022-04-14 14:00:00,4,2,7,6,5,6,11,10,12,14,18,16,18,19,16,15,15,14,4,1,1,2,7,14,16,17,17,16,17,14,13,14,11,9,9,8,7,11,10,7,6,0
2022-04-14 15:00:00,5,4,8,7,7,10,17,18,19,19,18,16,16,16,15,17,14,11,3,0,0,4,9,14,20,20,21,24,24,24,15,26,19,16,15,14,11,12,9,5,4,0
2022-04-14 16:00:00,8,5,9,15,16,17,15,15,17,17,18,13,17,16,10,10,11,9,5,2,1,5,12,19,22,21,23,17,45,46,42,40,41,34,27,23,23,20,12,12,11,0
2022-04-14 17:00:00,17,14,20,20,19,29,28,22,24,21,20,17,22,23,20,23,20,17,7,6,5,9,30,33,37,36,35,34,26,30,30,29,28,23,30,32,30,27,24,13,9,0
2022-04-14 18:00:00,22,17,16,18,17,17,17,13,19,24,22,23,32,33,31,29,24,18,6,6,6,10,39,46,57,54,55,52,51,52,46,46,40,36,32,26,22,21,15,8,7,0
2022-04-14 19:00:00,26,16,14,17,13,16,12,11,12,10,13,14,19,20,16,17,15,9,4,4,5,9,33,41,42,41,32,36,30,29,28,25,23,20,48,44,32,28,18,6,4,0
2022-04-14 20:00:00,13,10,9,8,7,10,9,9,10,9,10,7,11,10,8,9,9,7,3,3,2,6,14,24,32,32,33,34,33,28,25,24,24,21,20,14,11,9,7,3,2,0
2022-04-14 21:00:00,13,10,13,15,15,6,7,9,9,8,11,4,10,5,6,7,12,13,3,0,0,7,20,35,40,41,41,38,34,31,32,32,27,22,23,24,20,12,9,5,1,0
2022-04-14 22:00:00,10,8,7,6,7,13,11,6,5,10,12,6,12,8,6,6,6,11,4,1,3,4,20,31,32,32,33,43,44,42,39,40,39,32,31,25,20,18,11,3,2,0
2022-04-14 23:00:00,8,8,10,10,9,6,6,7,8,4,7,3,6,3,7,5,4,5,2,0,0,2,8,15,23,23,22,20,14,21,16,22,20,16,20,16,15,12,8,4,3,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,2,4,5,1,0,7,16,18,21,10,0,12,16,18,13,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,7,6,4,5,1,5,5,8,7,9,8,8,9,10,9,10,8,4,1,1,0,0,1,2,1,3,6,5,6,9,4,6,5,6,5,6,5,5,4,4,6,0
2022-04-15 06:00:00,7,6,8,11,14,16,16,15,16,13,14,18,16,19,19,17,18,12,2,0,0,1,2,2,3,2,4,5,6,4,10,6,5,6,12,8,4,6,5,5,6,0
2022-04-15 07:00:00,8,7,22,41,44,55,58,45,51,46,46,46,41,42,38,44,49,45,6,3,3,3,5,7,9,11,10,13,19,19,19,14,11,10,15,14,12,14,14,14,15,0
2022-04-15 08:00:00,10,13,30,34,38,48,45,38,45,44,40,42,37,46,48,48,49,38,5,3,3,4,18,27,20,19,17,22,24,16,15,20,24,13,27,24,22,20,17,16,15,0
2022-04-15 09:00:00,5,6,12,17,22,26,26,25,35,35,34,33,30,34,36,42,44,36,3,1,0,2,6,10,12,11,10,11,12,6,6,6,8,11,15,15,10,9,7,7,11,0
2022-04-15 10:00:00,1,3,7,10,12,16,17,16,23,21,22,22,22,23,21,21,17,13,3,2,1,3,6,10,9,8,7,8,9,8,8,9,9,8,7,6,5,6,5,7,5,0
2022-04-15 11:00:00,5,4,6,6,5,8,10,12,17,16,16,17,17,18,17,16,21,15,8,2,0,1,5,9,14,12,13,14,13,8,5,6,8,4,6,5,6,5,5,3,3,0
2022-04-15 12:00:00,5,5,6,9,12,13,13,13,11,11,11,12,14,16,18,20,18,12,5,1,1,3,11,12,12,11,13,14,14,14,13,16,15,13,11,10,8,9,8,6,4,0
2022-04-15 13:00:00,5,5,10,11,11,11,13,15,19,14,18,16,18,20,17,21,18,14,2,0,1,2,10,15,22,22,24,23,22,16,15,15,13,13,17,18,16,16,13,7,6,0
2022-04-15 14:00:00,6,3,7,8,8,9,12,15,20,19,19,21,21,22,20,19,19,15,4,3,2,4,15,21,24,24,23,22,24,31,28,24,26,18,14,11,10,8,7,6,4,0
2022-04-15 15:00:00,7,7,8,11,12,15,18,16,20,19,17,18,20,21,20,21,19,11,3,3,1,4,12,16,23,24,28,23,36,38,37,33,31,22,21,17,14,12,9,4,3,0
2022-04-15 16:00:00,10,5,9,14,13,17,17,18,19,23,29,30,35,33,35,33,30,21,5,4,4,6,16,29,39,35,37,35,31,30,24,27,42,35,35,35,36,32,23,9,7,0
2022-04-15 17:00:00,12,11,18,26,28,29,27,19,22,23,28,29,32,36,33,35,38,31,8,5,3,6,31,52,56,52,43,38,35,30,27,26,24,24,30,30,29,26,19,12,10,0
2022-04-15 18:00:00,12,11,19,22,24,32,32,28,30,29,34,33,42,49,50,46,40,22,8,6,6,15,47,56,60,59,57,57,55,58,56,56,53,41,42,39,36,30,22,15,11,0
2022-04-15 19:00:00,20,14,13,13,13,14,14,11,13,14,11,17,21,24,26,12,25,16,4,3,3,7,32,47,49,47,48,45,39,42,41,39,35,31,45,41,32,24,14,6,4,0
2022-04-15 20:00:00,13,11,10,10,11,12,11,11,9,10,11,9,12,13,11,11,12,11,3,1,2,7,19,30,37,38,38,32,28,29,25,28,27,22,26,23,23,16,14,8,3,0
2022-04-15 21:00:00,9,6,6,9,8,7,10,10,9,7,8,6,10,12,10,8,10,9,5,2,1,4,19,28,33,39,36,35,32,28,22,30,29,26,23,19,14,10,9,5,3,0
2022-04-15 22:00:00,9,8,9,10,8,7,8,8,12,10,10,7,8,7,5,6,7,12,6,3,2,3,19,32,37,36,37,44,50,48,44,43,42,35,31,27,22,12,9,5,2,0
