Unnamed: 0,1_신자초등학교앞,2_자양미소약국.자양골목시장,3_국민은행자양지점앞,4_자양아파트앞,5_동서울우편집중국앞,6_광진구청,7_광진경찰서,8_구의사거리,9_구의2동주민센터입구,10_어린이대공원후문아차산역,11_중곡동입구삼거리,12_군자역4번출구.용마초등학교,13_군자교입구,14_장한평역,15_청년회의소,16_답십리역사거리,17_답십리초등학교.현대시장,18_답십리2동시온교회앞,19_청솔우성아파트.답십리시장,20_전농우체국앞,21_전농래미안크레시티아파트,22_동대문중학교,23_래미안크레시티.답십리도서관,24_롯데캐슬노블레스,25_청량리역6번출구,26_청량리.청과물도매시장,27_제기동역.서울약령시,28_서울시동부병원,29_신설동역.서울풍물시장,30_신설동역,31_용두동사거리,32_제기동역.서울약령시,33_청량리수산시장,34_청량리역6번출구,35_전농시장앞,36_동대문구답십리도서관앞,37_동대문중학교,38_대한노인회동대문구지회,39_전농우체국앞,40_청솔우성아파트.답십리시장,41_답십리1동희망샘교회앞,42_답십리초등학교앞,43_황물로사거리,44_청년회의소.서울새활용플라자,45_장한평역,46_군자교입구,47_군자역5번출구.용마초등학교,48_중곡동입구삼거리,49_어린이대공원후문아차산역,50_구의2동주민센터입구,51_구의사거리,52_광진경찰서,53_광진구청,54_자양동잠실대교북단,55_국민은행자양지점앞,56_자양미소약국.자양골목시장,57_신자초등학교앞
2022-03-05 04:00:00,1,1,5,6,6,8,4,8,3,9,6,8,9,9,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,1,1,8,12,11,12,12,12,5,9,5,9,8,8,6,10,9,13,11,15,6,6,16,14,9,5,3,1,2,0,1,0,2,0,0,1,2,1,4,6,4,0,5,9,11,15,14,0,4,5,5,4,3,0,0,0,0
2022-03-05 06:00:00,1,1,4,5,4,6,4,0,4,9,8,7,9,7,8,9,11,9,12,13,7,12,13,11,5,3,1,0,0,1,3,4,5,2,4,3,1,4,8,9,6,3,9,7,5,3,3,13,12,11,9,7,6,4,1,0,0
2022-03-05 07:00:00,2,4,6,8,4,5,8,5,6,7,8,9,3,4,4,5,5,3,3,3,4,5,6,6,7,3,2,0,3,1,1,1,3,3,3,0,2,2,4,4,6,7,8,5,4,6,7,7,8,6,6,4,2,0,0,0,0
2022-03-05 08:00:00,1,6,17,17,18,6,7,16,12,13,9,12,15,11,9,12,12,8,12,12,10,10,15,14,10,5,3,2,1,1,3,4,4,5,5,5,5,5,8,13,12,7,11,10,9,10,10,15,18,15,18,18,16,12,6,1,0
2022-03-05 09:00:00,4,7,14,12,10,10,11,12,10,9,11,14,12,10,11,16,15,15,15,13,14,11,17,20,12,9,6,5,0,1,2,3,5,6,4,6,5,5,7,9,10,8,8,9,6,6,6,5,7,7,8,7,7,4,4,1,0
2022-03-05 10:00:00,5,10,13,17,17,18,21,17,17,15,14,14,15,11,9,17,18,18,15,15,14,11,15,17,10,6,5,3,1,1,3,4,9,10,12,11,8,5,13,11,12,9,9,11,12,11,10,8,11,10,9,9,7,6,4,1,0
2022-03-05 11:00:00,4,10,14,16,14,18,17,18,18,18,18,15,15,15,17,19,20,21,18,20,21,13,23,26,15,4,4,5,2,2,4,4,11,14,13,12,13,12,17,16,15,12,13,12,10,9,10,11,13,11,10,9,9,7,6,2,0
2022-03-05 12:00:00,2,7,12,14,12,18,20,22,18,17,16,15,16,14,15,15,14,16,13,14,14,17,18,16,7,7,4,3,2,2,3,4,19,18,17,18,11,22,21,19,16,16,11,13,14,16,16,10,15,14,13,12,12,11,5,1,0
2022-03-05 13:00:00,4,5,11,13,13,15,15,15,12,16,15,18,15,16,14,20,18,17,15,13,14,14,13,12,9,6,5,2,3,4,2,4,13,13,12,14,13,13,15,15,15,18,19,18,19,20,17,14,14,14,11,12,11,12,7,2,0
2022-03-05 14:00:00,3,5,7,11,9,11,14,14,17,17,18,16,17,14,13,18,19,17,13,13,14,14,14,12,8,7,5,4,3,2,3,4,11,12,9,10,11,13,13,15,12,12,15,16,14,13,11,11,18,19,18,16,14,12,4,2,0
2022-03-05 15:00:00,2,7,11,13,9,14,14,13,12,11,11,12,13,12,11,14,14,11,9,6,9,7,7,5,4,3,3,2,3,4,5,6,15,17,18,17,16,17,18,15,14,14,13,15,15,18,11,17,10,7,12,11,7,10,3,4,0
2022-03-05 16:00:00,4,12,19,20,21,24,28,30,27,15,14,14,14,17,16,22,23,20,15,13,15,10,14,13,7,6,2,0,6,7,8,11,15,19,17,18,17,19,24,22,20,19,20,18,21,23,25,22,24,23,21,20,12,9,4,2,0
2022-03-05 17:00:00,4,8,17,20,18,19,19,18,19,16,17,16,17,18,22,27,27,23,18,16,19,12,19,18,8,3,0,2,5,6,4,9,14,16,19,20,19,17,16,19,17,16,15,16,22,22,17,18,20,21,20,19,14,12,6,2,0
2022-03-05 18:00:00,2,3,7,8,7,11,10,15,12,17,17,15,11,19,17,17,18,15,9,8,7,11,7,6,4,3,2,0,14,15,5,17,18,18,15,15,15,13,14,16,17,18,20,23,22,22,23,22,20,27,26,26,28,14,7,4,0
2022-03-05 19:00:00,2,5,6,7,8,7,9,6,8,11,9,8,7,10,12,10,14,15,13,10,6,3,5,7,2,1,1,2,2,3,3,8,12,13,8,7,7,6,6,9,8,6,6,7,8,18,17,19,17,16,14,13,27,23,14,9,0
2022-03-05 20:00:00,3,7,9,6,8,8,9,10,9,10,7,7,8,8,5,9,11,9,4,3,8,2,6,5,3,2,1,1,0,0,1,1,4,5,4,3,2,4,4,7,8,6,1,7,5,5,5,8,12,11,11,8,8,6,3,1,0
2022-03-05 21:00:00,2,4,5,6,6,7,6,7,0,6,6,7,5,7,6,12,8,6,5,6,2,4,5,5,2,1,0,1,1,1,4,5,8,9,7,6,5,0,3,6,8,5,7,6,11,11,11,10,8,10,8,6,4,8,4,1,0
2022-03-05 22:00:00,2,2,6,1,5,9,8,0,2,7,1,8,7,8,9,9,6,6,4,4,3,1,1,1,0,0,1,0,0,0,2,3,6,7,4,3,1,2,4,3,5,8,7,6,9,8,8,9,10,7,7,6,7,4,3,2,0
2022-03-05 23:00:00,1,3,5,3,6,5,4,0,3,2,2,5,2,7,7,10,8,5,5,5,5,3,0,4,1,1,0,1,2,4,5,4,6,1,7,6,3,4,2,3,2,4,3,2,4,5,4,2,7,6,5,2,3,4,2,1,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,2,0,0,2,0,3,1,3,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,1,2,3,5,0,3,5,0,3,5,6,4,0,4,0,4,5,4,5,5,4,0,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,2,4,5,3,0,7,0,0,0,6,6,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,1,4,4,4,4,5,6,5,4,3,3,2,2,1,4,3,2,1,5,6,0,7,7,3,1,0,0,0,1,1,1,3,0,3,2,1,2,1,2,1,1,2,1,5,4,0,2,2,3,1,4,3,2,1,0,0
2022-03-06 07:00:00,1,1,2,2,3,4,2,3,6,4,4,3,3,4,4,3,2,3,3,4,4,0,0,0,2,1,0,0,0,0,0,1,1,1,2,0,2,1,4,4,4,5,4,2,1,3,0,4,5,7,0,8,7,2,1,0,0
2022-03-06 08:00:00,4,10,11,13,12,7,4,6,6,6,5,5,6,6,7,9,8,8,7,7,6,4,6,6,5,4,3,2,1,0,0,3,3,4,3,2,3,4,3,5,5,5,4,5,4,4,3,4,4,3,3,2,2,6,2,1,0
2022-03-06 09:00:00,2,9,12,16,13,13,13,4,12,12,13,11,10,7,6,15,16,14,12,7,7,0,9,11,8,7,5,4,2,1,0,2,4,4,6,7,1,6,7,8,5,5,8,7,9,8,7,4,6,3,4,2,9,8,1,1,0
2022-03-06 10:00:00,3,11,20,24,21,22,20,18,13,9,10,11,9,12,11,14,16,18,17,10,15,16,16,9,9,7,6,6,2,2,2,3,8,6,8,7,10,11,13,10,19,20,18,8,17,16,9,5,6,3,5,7,8,7,8,5,0
2022-03-06 11:00:00,4,8,11,14,11,13,15,15,10,10,11,12,10,11,11,15,11,9,12,13,11,9,14,16,9,5,4,3,3,2,0,2,8,7,6,5,5,5,11,12,14,8,9,15,11,16,14,13,8,6,6,5,5,7,4,1,0
2022-03-06 12:00:00,7,10,19,19,20,16,15,15,14,11,12,11,16,16,10,12,13,15,12,9,12,13,15,14,9,7,5,3,4,3,5,6,11,11,11,12,12,9,14,26,27,23,17,15,14,17,15,13,9,13,14,15,17,13,7,3,0
2022-03-06 13:00:00,5,6,18,13,17,21,15,14,18,13,13,16,15,11,16,18,19,20,16,17,16,13,17,18,12,7,5,0,6,6,3,6,12,11,9,11,12,9,13,12,17,18,11,14,13,14,12,12,19,22,21,16,13,10,7,4,0
2022-03-06 14:00:00,2,6,9,11,11,15,16,16,14,16,16,15,13,12,11,12,12,11,10,11,10,10,12,15,8,5,2,2,7,8,5,5,13,13,14,13,13,14,13,16,11,12,13,11,13,14,11,11,14,13,10,9,10,9,7,1,0
2022-03-06 15:00:00,5,6,10,11,12,14,12,17,15,15,10,13,11,11,12,14,11,11,8,11,10,9,12,13,6,4,4,3,7,3,4,6,15,8,11,7,9,11,10,8,12,11,12,7,14,16,20,18,18,12,10,10,9,7,6,5,0
2022-03-06 16:00:00,6,7,12,11,10,13,10,13,8,10,12,11,9,13,10,14,16,14,10,10,9,0,8,5,4,6,5,3,5,7,11,13,18,19,14,15,20,21,21,23,20,19,18,12,11,12,15,12,23,21,20,18,14,8,5,1,0
2022-03-06 17:00:00,5,9,13,11,10,11,10,17,15,14,16,18,17,15,12,15,15,14,8,8,9,10,12,5,8,5,4,2,7,7,5,8,13,16,15,15,14,12,15,14,15,13,19,20,18,17,14,11,14,15,16,14,15,12,8,4,0
2022-03-06 18:00:00,4,7,12,14,0,16,12,12,9,10,12,12,8,13,9,16,13,14,7,6,7,3,8,8,3,2,2,1,9,12,11,10,15,14,12,9,7,7,12,13,14,15,13,12,14,15,14,13,15,14,13,12,10,10,3,2,0
2022-03-06 19:00:00,3,7,6,11,9,10,11,11,0,9,8,8,7,17,6,19,15,14,8,7,5,4,4,4,2,1,2,0,2,6,7,8,8,7,6,5,6,5,6,0,6,7,7,8,14,14,8,4,11,13,6,11,12,11,7,3,0
2022-03-06 20:00:00,4,5,8,9,9,9,8,7,6,8,7,11,10,11,1,9,8,7,5,5,4,0,5,1,1,0,0,0,3,2,4,5,6,6,4,4,2,3,3,3,4,3,4,8,8,6,8,6,5,12,11,12,12,8,6,2,0
2022-03-06 21:00:00,2,2,7,8,7,9,11,1,8,5,1,4,1,4,4,14,7,11,9,5,4,5,5,7,1,0,1,0,2,0,0,2,8,7,6,4,1,3,2,5,3,5,2,3,5,6,7,2,8,9,0,3,10,9,5,1,0
2022-03-06 22:00:00,2,3,5,0,6,6,8,1,0,6,4,6,5,5,3,7,8,6,2,3,1,0,0,0,0,1,0,0,1,3,4,2,4,2,5,3,0,4,7,6,7,5,5,6,5,5,9,8,7,5,6,4,5,3,3,1,0
2022-03-06 23:00:00,1,2,0,0,0,2,3,4,4,2,0,5,6,0,7,12,9,8,6,5,4,1,3,4,2,0,0,1,1,0,1,2,3,3,3,2,0,2,4,0,3,1,2,2,2,3,2,3,6,7,5,4,0,2,2,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,2,4,4,6,7,8,10,12,12,14,6,16,16,17,16,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,1,6,7,5,6,7,6,7,6,6,8,8,5,9,9,4,18,19,21,25,0,23,17,6,5,4,1,0,1,1,1,3,0,4,4,0,5,3,6,8,4,7,8,5,8,7,7,10,11,2,9,5,0,0,0,0
2022-03-07 06:00:00,2,3,6,7,5,8,9,8,6,8,8,6,9,8,3,8,5,9,8,10,9,9,10,11,5,2,0,0,2,1,3,3,4,3,3,3,2,4,6,7,5,6,5,3,6,4,7,4,5,5,4,4,2,2,1,0,0
2022-03-07 07:00:00,6,11,20,25,23,19,16,17,18,13,15,18,17,15,11,10,12,17,15,22,21,21,23,28,15,9,6,3,3,1,2,3,4,5,7,6,5,5,9,15,15,14,12,15,18,14,19,12,20,25,26,11,9,6,3,1,0
2022-03-07 08:00:00,6,14,29,35,27,22,25,27,26,25,25,25,22,16,15,19,17,19,17,20,23,23,29,42,17,13,8,4,3,4,5,8,10,11,10,9,9,9,17,24,26,26,25,23,23,25,26,28,28,37,32,27,14,9,5,3,0
2022-03-07 09:00:00,2,9,16,12,15,16,17,18,17,16,14,14,14,12,11,13,13,12,13,13,16,17,16,18,16,9,6,4,2,3,4,4,7,8,9,6,7,8,11,12,13,12,13,14,12,11,10,10,12,11,12,11,9,8,3,0,0
2022-03-07 10:00:00,2,4,9,11,10,8,11,9,11,9,7,12,11,9,11,12,16,9,15,16,13,14,15,16,8,7,5,3,1,2,1,3,9,9,7,5,8,9,10,13,14,4,5,13,11,9,7,7,10,10,9,10,9,6,4,1,0
2022-03-07 11:00:00,2,4,4,7,9,8,8,8,8,14,13,13,13,12,15,16,12,15,15,12,15,14,14,15,13,6,5,1,2,1,2,5,10,10,10,9,8,7,11,13,14,9,8,7,11,7,10,8,9,10,10,8,8,3,2,0,0
2022-03-07 12:00:00,4,6,10,11,10,8,10,10,11,12,11,12,11,10,10,13,15,15,12,16,15,15,15,9,12,9,6,3,3,1,1,3,11,10,10,12,13,14,13,11,14,13,14,9,13,12,12,11,9,10,8,7,8,7,4,1,0
2022-03-07 13:00:00,3,7,9,8,8,12,12,13,14,12,12,10,11,11,10,12,13,11,10,10,11,10,11,14,12,8,9,9,2,2,6,5,11,8,12,12,13,10,13,14,13,12,9,14,12,11,10,10,11,11,8,10,10,9,6,3,0
2022-03-07 14:00:00,2,7,9,11,8,11,14,11,12,15,10,13,10,9,8,17,14,11,9,11,12,11,12,8,6,2,2,1,2,4,2,6,15,22,22,21,23,24,22,21,22,16,20,12,7,11,8,9,12,11,9,12,12,11,5,2,0
2022-03-07 15:00:00,3,6,8,11,14,13,20,19,18,14,11,10,12,12,13,19,16,16,14,13,15,14,12,11,6,3,2,2,3,4,6,11,15,18,13,17,15,12,13,14,14,15,16,17,13,11,7,7,7,8,7,9,8,7,5,3,0
2022-03-07 16:00:00,4,9,11,14,15,15,17,16,16,17,15,14,15,16,17,22,20,20,12,8,10,11,10,8,5,4,2,2,4,5,6,11,20,22,18,17,17,14,16,15,19,20,19,18,15,12,17,17,18,16,15,21,18,14,10,4,0
2022-03-07 17:00:00,3,10,16,19,17,16,16,24,23,23,21,16,14,17,17,24,25,21,18,13,15,14,15,15,8,5,4,5,3,3,7,10,17,15,20,21,19,20,22,24,26,22,19,22,27,19,18,17,15,17,19,18,18,16,5,1,0
2022-03-07 18:00:00,2,8,10,12,15,31,32,32,30,27,19,18,19,20,22,45,34,26,14,8,9,9,11,9,6,5,2,2,5,10,15,20,26,28,21,22,17,16,18,21,22,27,26,26,33,29,25,20,22,22,25,24,21,21,12,4,0
2022-03-07 19:00:00,2,9,12,15,13,14,13,14,12,12,11,15,15,16,16,30,29,23,15,8,10,9,9,11,3,1,1,1,3,4,7,8,15,16,10,16,12,11,12,11,10,11,11,16,18,16,15,15,17,16,14,14,13,12,6,2,0
2022-03-07 20:00:00,2,4,8,9,8,10,9,5,7,5,5,7,7,8,7,14,12,7,6,4,3,4,4,3,2,2,1,0,1,2,4,7,8,8,7,6,5,8,7,6,6,8,6,10,9,10,10,8,13,13,12,11,9,5,3,1,1
2022-03-07 21:00:00,2,7,11,12,5,6,7,8,7,6,7,6,7,11,12,18,17,15,5,4,5,3,3,5,4,2,2,1,1,2,5,8,8,9,8,8,8,6,8,6,6,4,6,6,7,7,15,13,15,14,13,12,6,5,3,1,0
2022-03-07 22:00:00,1,4,11,13,14,15,15,14,12,11,9,8,9,9,7,13,12,10,6,5,4,3,3,4,2,1,0,1,1,2,2,5,4,6,3,3,2,3,2,3,4,4,3,8,11,11,9,8,11,10,7,6,8,7,4,2,0
2022-03-07 23:00:00,1,3,3,4,5,6,5,4,2,5,6,4,7,8,8,13,12,10,7,5,3,0,1,7,5,2,0,1,1,0,3,5,4,3,2,5,1,2,4,4,3,3,2,2,4,2,5,4,5,4,3,2,7,5,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,2,3,4,5,8,9,3,7,9,3,10,9,10,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,2,8,9,6,7,8,6,7,6,6,6,7,5,6,6,6,11,8,13,16,0,15,10,4,3,0,2,1,1,0,1,3,0,4,3,0,4,3,6,3,6,8,3,9,9,9,0,11,10,1,8,3,0,2,0,0
2022-03-08 06:00:00,2,3,6,8,7,6,8,7,5,7,8,7,8,8,5,8,9,9,10,6,10,5,11,10,4,2,2,1,1,1,0,0,2,2,3,3,3,4,5,6,7,5,4,4,7,6,4,6,7,5,3,6,4,2,1,0,0
2022-03-08 07:00:00,5,15,18,25,23,17,23,22,17,14,11,14,10,13,11,13,9,13,16,20,19,13,21,22,10,5,4,2,1,1,1,2,3,4,6,8,9,7,11,15,16,16,16,16,13,14,17,21,21,21,15,13,10,6,3,1,0
2022-03-08 08:00:00,8,12,19,25,22,22,26,27,27,27,28,25,24,18,15,16,16,18,19,22,22,24,34,41,25,13,11,4,1,3,2,6,13,17,14,13,13,15,21,29,31,35,26,23,30,30,28,31,33,31,26,21,12,8,3,1,0
2022-03-08 09:00:00,4,7,13,16,14,16,15,14,15,13,15,17,11,15,14,17,15,12,11,9,10,11,16,21,17,10,7,5,2,3,2,3,7,9,6,6,5,4,6,12,16,16,14,13,16,15,12,11,9,10,10,9,9,8,7,2,0
2022-03-08 10:00:00,3,8,9,10,11,12,8,12,10,10,9,7,9,8,10,9,13,13,12,14,9,10,13,13,8,6,3,2,2,1,1,2,8,9,9,8,9,8,11,12,8,8,11,12,11,5,9,5,8,6,8,6,5,4,2,1,0
2022-03-08 11:00:00,2,5,7,9,8,10,10,12,9,9,7,9,12,12,11,12,11,12,13,12,15,8,17,16,8,4,2,1,3,2,4,4,10,13,12,9,13,12,10,11,4,12,11,10,9,9,12,8,7,4,8,6,7,4,3,2,0
2022-03-08 12:00:00,3,6,12,11,10,10,12,13,14,12,10,9,11,10,7,9,10,11,12,12,14,13,7,12,8,5,1,0,2,3,3,5,9,12,12,10,12,12,13,14,13,14,16,15,13,14,12,12,14,12,13,11,12,8,4,2,0
2022-03-08 13:00:00,2,3,7,7,7,10,10,11,10,11,9,11,11,14,14,16,14,13,11,11,11,11,10,10,8,3,2,1,3,4,7,7,13,13,13,12,11,14,13,15,16,17,18,13,11,11,10,10,11,10,5,7,6,6,3,1,0
2022-03-08 14:00:00,4,5,10,12,11,13,14,15,14,15,13,14,12,11,12,12,14,15,12,14,12,13,12,11,8,5,4,5,6,6,8,5,11,13,11,15,12,13,12,11,11,11,11,14,10,8,14,14,11,10,10,8,8,6,4,3,0
2022-03-08 15:00:00,3,4,8,8,7,8,11,12,10,10,10,8,6,9,9,16,13,11,13,14,15,10,13,15,9,4,1,4,5,6,5,8,14,14,13,16,15,13,13,9,12,9,12,10,12,10,11,12,16,14,16,16,14,10,7,4,0
2022-03-08 16:00:00,3,6,9,14,15,17,25,25,23,16,15,13,13,14,14,23,21,17,15,11,8,12,13,13,8,4,2,2,3,5,7,7,16,18,17,19,18,21,18,18,15,13,14,14,10,13,12,12,12,11,10,20,22,19,10,6,0
2022-03-08 17:00:00,3,9,15,16,16,20,19,23,20,17,16,16,18,16,17,24,22,20,16,15,12,12,12,10,8,7,6,6,7,6,11,14,23,25,26,23,22,24,25,26,26,25,23,21,20,18,18,17,17,16,15,13,14,10,5,3,0
2022-03-08 18:00:00,4,11,13,19,20,29,31,35,32,25,24,26,24,23,22,41,33,28,15,11,11,12,14,12,9,5,3,0,7,12,21,22,30,32,28,25,23,20,23,25,24,22,23,25,27,27,27,26,22,22,22,20,20,15,7,2,0
2022-03-08 19:00:00,3,7,9,10,14,15,14,15,14,17,15,13,12,15,16,30,28,22,20,13,13,7,14,14,4,3,2,2,4,5,6,8,14,15,13,12,12,11,11,14,14,13,13,15,17,19,16,15,15,16,16,13,13,13,6,3,0
2022-03-08 20:00:00,3,6,7,5,7,7,7,8,7,6,6,7,6,8,9,20,18,15,8,5,3,4,2,3,2,1,0,0,2,3,5,7,8,9,8,7,7,9,5,10,9,9,10,9,12,12,10,9,9,12,9,7,9,8,3,1,0
2022-03-08 21:00:00,2,7,5,7,6,9,8,6,7,10,7,9,9,8,5,16,15,12,8,5,5,1,3,5,3,1,0,0,1,2,4,7,10,9,8,9,8,7,4,4,4,7,5,5,6,4,10,8,12,11,10,6,9,7,4,2,0
2022-03-08 22:00:00,2,6,9,6,10,10,9,7,11,12,8,8,9,9,10,19,16,12,5,4,5,4,4,5,2,1,0,1,0,1,2,5,7,7,7,7,8,7,7,8,7,6,5,6,7,7,6,5,8,8,6,9,9,9,5,4,0
2022-03-08 23:00:00,1,2,3,4,6,9,0,8,0,5,4,1,5,6,8,10,7,9,5,3,4,0,2,5,4,1,0,0,2,1,3,5,8,3,3,2,2,3,4,4,1,5,9,5,5,8,8,4,7,9,3,9,4,8,3,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,1,5,7,8,10,2,11,8,7,7,7,9,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,2,5,6,6,9,9,8,7,8,5,9,9,8,8,8,8,7,8,9,11,0,10,10,4,0,0,0,0,0,1,3,1,2,3,4,0,0,3,4,5,4,2,5,4,4,0,4,2,0,0,0,2,0,0,0,0
2022-03-09 06:00:00,0,1,5,4,3,6,7,6,6,8,9,9,6,9,9,9,11,4,11,9,12,0,11,9,3,4,3,2,2,3,0,2,2,1,1,3,0,6,7,9,9,9,8,9,7,6,4,3,4,4,3,2,2,2,1,0,0
2022-03-09 07:00:00,2,7,9,11,9,11,8,12,11,4,6,7,5,8,7,7,5,7,9,10,11,7,12,8,8,7,2,1,0,0,1,2,3,3,4,3,1,5,6,7,9,8,10,9,9,8,9,8,6,6,4,4,3,3,1,0,0
2022-03-09 08:00:00,4,6,11,12,13,13,12,12,13,11,12,13,15,13,8,13,15,14,12,11,12,13,14,13,7,6,5,0,2,1,3,0,3,5,5,4,3,5,9,11,17,18,16,14,10,12,9,7,8,8,9,9,6,4,1,0,0
2022-03-09 09:00:00,7,10,15,16,15,18,21,18,17,20,17,16,16,15,14,16,16,14,12,10,9,11,12,12,8,5,3,2,2,3,4,4,7,3,7,6,4,6,5,9,9,10,11,13,16,21,20,15,12,13,9,7,7,5,4,0,0
2022-03-09 10:00:00,5,9,16,17,16,15,17,14,14,6,7,8,10,9,7,11,10,11,9,12,12,6,12,12,6,6,4,2,0,1,1,3,8,7,6,4,9,10,10,12,12,16,12,9,10,7,8,7,9,10,10,9,8,7,5,1,0
2022-03-09 11:00:00,2,4,11,13,10,15,14,14,13,11,11,11,11,7,11,13,13,11,12,13,11,12,15,17,6,5,4,2,0,1,4,8,11,10,10,9,9,11,14,13,14,11,12,12,12,10,11,11,8,11,8,7,7,8,7,3,0
