Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내차량사업소입구,4_동서울교회,5_양원리,6_송곡여고양원역,7_엘림재가방문요양센터,8_이화미디어고.중랑숲어린이도서관,9_금란교회,10_망우사거리,11_국민은행망우동지점,12_성원아파트경남아너스빌앞,13_중랑구청사거리,14_신내동성3차아파트,15_신내동성1.2차아파트,16_신내9단지아파트.서울의료원,17_중랑소방서,18_신내7단지아파트홈플러스,19_신내6단지아파트,20_신내우체국.5단지두산대림아파트,21_구립도서관체육관,22_신내4단지아파트,23_태릉고등학교앞,24_이수아파트앞시장입구,25_묵동교,26_묵동구길,27_동양쇼핑,28_우리은행,29_태릉입구역,30_석계역2번출구,31_석계역1번출구.A,32_석계역,33_태릉입구역,34_한국아파트,35_동구햇살아파트,36_브라운캐슬B동,37_묵동롯데시네마,38_묵동교입구.로프트원오피스텔,39_동양쇼핑,40_묵동구길,41_묵동교,42_이수아파트앞시장입구,43_지하철6호선화랑대역,44_태릉고등학교.원묵초등학교,45_신내4단지아파트,46_구립도서관체육관,47_신내우체국.5단지두산대림아파트,48_신내6단지,49_신내7단지아파트홈플러스,50_중랑소방서,51_신내8단지아파트.서울의료원,52_신내9단지아파트,53_신내10단지아파트,54_중랑구청사거리,55_성원아파트경남아너스빌앞,56_국민은행망우동지점,57_망우지구대,58_망우역,59_국민은행망우동지점,60_망우사거리,61_금란교회,62_이화미디어고.중랑숲어린이도서관,63_엘림재가방문요양센터,64_송곡여고양원역,65_양원리,66_동서울교회,67_신내역1번출구,68_중랑공영차고지,69_중랑공영차고지.신내역,70_중랑공영차고지(가상),39_묵동구길,40_묵동교,41_이수아파트앞시장입구,42_지하철6호선화랑대역,43_태릉고등학교.원묵초등학교,44_신내4단지아파트,45_구립도서관체육관,46_신내우체국.5단지두산대림아파트,47_신내6단지,48_신내7단지아파트홈플러스,49_중랑소방서,50_신내8단지아파트.서울의료원,51_신내9단지아파트,52_신내10단지아파트,53_중랑구청사거리,54_성원아파트경남아너스빌앞,55_국민은행망우동지점,56_망우지구대,57_망우역,58_국민은행망우동지점,59_망우사거리,60_금란교회,61_이화미디어고.중랑숲어린이도서관,62_엘림재가방문요양센터,63_송곡여고양원역,64_양원리,65_동서울교회,66_신내역1번출구,67_중랑공영차고지,68_중랑공영차고지.신내역,69_중랑공영차고지(가상)
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 05:00:00,0,0,0,0,0,0,0,1,2,0,5,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 06:00:00,0,0,0,0,0,0,0,0,1,2,2,3,2,0,1,2,0,2,2,0,0,3,2,0,0,1,2,1,0,1,2,0,0,0,0,0,1,0,0.0,1.0,0.0,2.0,3.0,4.0,5.0,1.0,0.0,1.0,3.0,6.0,4.0,3.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 07:00:00,0,0,1,0,1,1,0,2,3,2,4,3,5,3,6,5,6,3,5,0,2,1,1,4,2,3,2,2,1,1,2,4,0,0,0,3,4,0,0.0,5.0,6.0,1.0,7.0,0.0,6.0,5.0,0.0,0.0,1.0,6.0,4.0,5.0,5.0,4.0,2.0,2.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 08:00:00,0,1,1,0,4,2,1,3,4,5,5,7,10,11,13,15,13,11,9,5,8,7,6,5,4,4,5,2,1,1,1,0,2,5,5,5,3,6,4.0,10.0,11.0,12.0,13.0,6.0,14.0,11.0,7.0,13.0,14.0,13.0,15.0,18.0,18.0,12.0,13.0,9.0,6.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 09:00:00,0,1,0,0,2,3,0,4,5,6,7,10,14,17,20,11,20,19,20,20,15,6,14,12,9,4,6,5,4,1,3,5,2,0,4,5,2,4,5.0,11.0,4.0,12.0,8.0,9.0,9.0,8.0,10.0,9.0,7.0,0.0,9.0,12.0,12.0,11.0,11.0,7.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 10:00:00,0,0,4,0,3,3,4,3,7,8,9,8,11,10,13,14,10,10,10,10,9,7,6,11,10,8,6,5,5,3,3,2,0,0,3,2,2,5,4.0,5.0,7.0,7.0,10.0,10.0,10.0,9.0,11.0,12.0,14.0,7.0,13.0,14.0,13.0,8.0,6.0,5.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 11:00:00,0,1,2,0,4,2,0,4,5,7,10,12,11,14,13,16,12,12,9,8,9,8,8,9,7,5,6,5,3,2,5,0,4,0,4,4,0,5,7.0,10.0,6.0,14.0,12.0,12.0,19.0,19.0,20.0,12.0,20.0,21.0,21.0,19.0,20.0,17.0,17.0,11.0,7.0,3.0,2.0,4.0,3.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 12:00:00,0,1,0,0,6,8,10,1,9,10,18,18,19,21,22,23,23,21,20,19,18,14,13,12,9,7,5,4,3,3,7,8,8,4,9,6,10,11,12.0,13.0,11.0,9.0,11.0,0.0,11.0,13.0,16.0,15.0,18.0,14.0,12.0,15.0,15.0,15.0,12.0,13.0,10.0,7.0,7.0,6.0,6.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 13:00:00,0,1,0,1,5,3,1,4,8,9,10,11,10,14,15,14,12,12,4,0,13,15,9,8,12,8,7,6,5,2,3,3,3,4,3,3,4,6,1.0,7.0,2.0,8.0,9.0,7.0,10.0,3.0,12.0,9.0,14.0,12.0,9.0,10.0,8.0,10.0,5.0,6.0,5.0,4.0,3.0,4.0,6.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 14:00:00,0,1,3,0,4,5,0,0,4,5,9,10,11,11,14,12,11,11,10,12,9,11,6,11,6,10,7,4,3,3,7,8,7,3,4,2,5,7,4.0,9.0,9.0,10.0,15.0,10.0,17.0,17.0,20.0,20.0,19.0,18.0,18.0,16.0,17.0,14.0,13.0,9.0,8.0,10.0,1.0,9.0,10.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 15:00:00,0,0,0,0,3,7,0,8,10,10,12,13,15,14,14,0,12,12,11,11,9,10,8,8,7,4,6,5,5,4,4,3,0,2,3,1,4,5,3.0,9.0,6.0,10.0,10.0,10.0,13.0,14.0,12.0,14.0,18.0,13.0,15.0,17.0,18.0,15.0,14.0,9.0,10.0,3.0,7.0,6.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 16:00:00,0,0,1,0,3,5,0,4,3,5,8,10,12,5,11,16,9,16,14,11,9,11,10,9,8,7,4,3,6,3,7,5,4,4,4,0,1,5,9.0,10.0,12.0,14.0,12.0,17.0,12.0,13.0,15.0,17.0,18.0,10.0,18.0,17.0,15.0,15.0,13.0,10.0,9.0,7.0,7.0,6.0,4.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 17:00:00,0,0,1,0,4,8,6,0,4,9,15,15,17,13,18,16,17,16,17,18,14,14,0,12,8,6,6,5,2,4,6,4,5,5,3,3,4,6,5.0,8.0,10.0,7.0,12.0,8.0,20.0,23.0,22.0,12.0,25.0,12.0,27.0,27.0,21.0,14.0,7.0,10.0,7.0,8.0,7.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 18:00:00,0,2,3,0,5,4,0,3,5,9,11,11,14,13,14,15,15,14,13,12,13,12,10,13,12,11,5,6,3,3,3,4,3,2,3,0,4,7,3.0,10.0,11.0,9.0,14.0,13.0,13.0,14.0,9.0,14.0,13.0,12.0,11.0,11.0,13.0,7.0,8.0,5.0,6.0,3.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 19:00:00,0,1,1,0,1,2,1,0,2,0,5,8,10,9,6,10,5,8,9,0,8,7,8,8,6,5,3,9,7,6,3,0,4,1,2,0,1,5,6.0,14.0,9.0,8.0,14.0,13.0,5.0,10.0,9.0,13.0,15.0,12.0,14.0,4.0,13.0,13.0,11.0,8.0,2.0,9.0,8.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 20:00:00,0,0,1,0,2,1,0,0,3,2,5,6,8,6,5,5,8,4,0,0,3,6,6,4,5,3,2,2,4,2,8,2,6,5,0,0,0,5,3.0,7.0,11.0,7.0,13.0,4.0,12.0,3.0,12.0,9.0,10.0,8.0,4.0,7.0,6.0,6.0,5.0,3.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 21:00:00,0,3,0,0,0,2,0,1,2,2,3,1,3,4,0,0,3,2,5,0,2,2,1,1,0,1,3,3,2,2,3,2,3,0,6,1,4,5,3.0,5.0,5.0,7.0,9.0,7.0,6.0,7.0,8.0,4.0,8.0,0.0,7.0,6.0,5.0,5.0,4.0,3.0,0.0,5.0,6.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 22:00:00,0,0,0,0,1,0,0,0,0,4,6,7,8,8,6,8,5,7,7,6,4,5,7,4,3,3,1,0,3,1,8,4,5,1,4,6,4,5,4.0,6.0,10.0,9.0,10.0,8.0,10.0,2.0,8.0,9.0,9.0,0.0,4.0,8.0,6.0,6.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 23:00:00,0,0,0,0,0,0,0,0,2,1,2,2,6,9,8,2,7,1,0,0,6,0,2,5,4,2,0,3,3,2,3,2,3,0,2,3,4,6,5.0,6.0,6.0,5.0,5.0,0.0,2.0,0.0,3.0,9.0,5.0,10.0,9.0,8.0,3.0,6.0,5.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 05:00:00,0,0,0,0,0,0,0,0,1,0,3,2,0,3,4,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 06:00:00,0,0,0,0,0,0,0,0,1,0,1,3,1,4,1,2,0,3,0,0,0,0,4,2,3,2,1,0,3,1,2,0,0,0,0,0,0,0,0.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 07:00:00,0,0,1,0,1,2,1,0,0,2,1,3,4,0,0,3,2,0,1,1,0,0,0,3,2,1,2,2,0,0,1,1,0,0,0,2,2,3,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 08:00:00,0,2,1,0,1,2,1,2,5,7,1,5,4,3,4,0,2,4,3,2,2,0,1,1,3,2,1,4,4,3,2,2,3,0,3,1,5,4,2.0,5.0,0.0,3.0,7.0,2.0,9.0,4.0,7.0,8.0,7.0,0.0,7.0,9.0,8.0,8.0,6.0,6.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 09:00:00,0,1,3,0,4,3,2,1,3,4,4,10,12,13,12,13,12,11,8,7,3,6,0,0,4,2,1,1,0,3,2,5,0,0,3,4,2,4,1.0,6.0,8.0,9.0,8.0,9.0,8.0,5.0,5.0,12.0,11.0,2.0,12.0,15.0,14.0,13.0,6.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 10:00:00,0,0,1,0,3,3,3,4,10,0,6,9,11,14,9,12,13,3,12,11,12,8,11,8,6,4,5,4,0,2,4,0,6,0,5,5,6,0,3.0,6.0,8.0,11.0,8.0,10.0,11.0,12.0,13.0,6.0,12.0,11.0,13.0,16.0,18.0,14.0,13.0,11.0,9.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 11:00:00,0,1,2,2,2,2,3,4,5,4,5,7,9,2,9,9,8,9,2,7,6,4,5,6,1,7,0,6,5,4,3,3,0,0,2,3,0,4,0.0,5.0,3.0,6.0,9.0,5.0,11.0,10.0,11.0,13.0,14.0,12.0,16.0,17.0,18.0,19.0,17.0,14.0,10.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 12:00:00,0,0,1,1,2,1,4,3,18,3,19,20,17,18,17,7,6,13,6,11,16,15,0,4,12,8,4,9,6,3,2,1,1,0,3,3,5,3,6.0,8.0,9.0,12.0,14.0,0.0,13.0,17.0,6.0,0.0,13.0,6.0,2.0,18.0,4.0,17.0,16.0,11.0,7.0,3.0,6.0,5.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 13:00:00,0,2,0,0,1,6,2,5,3,4,12,12,13,14,14,11,13,12,10,11,5,4,0,4,3,3,4,3,2,3,3,3,1,2,2,2,4,5,0.0,6.0,11.0,10.0,6.0,5.0,12.0,13.0,18.0,15.0,20.0,6.0,19.0,13.0,15.0,13.0,12.0,9.0,7.0,3.0,5.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 14:00:00,0,2,0,0,4,4,0,6,5,6,8,8,10,9,12,13,14,11,12,3,1,10,8,9,8,10,8,6,3,4,3,0,3,0,3,4,5,6,4.0,6.0,7.0,8.0,10.0,9.0,11.0,12.0,12.0,14.0,12.0,7.0,13.0,11.0,10.0,11.0,9.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 15:00:00,0,0,0,0,6,2,3,2,8,4,8,9,8,10,8,10,9,11,6,9,10,9,8,9,7,5,4,5,0,2,3,3,0,0,2,0,2,4,3.0,6.0,7.0,10.0,10.0,11.0,11.0,16.0,11.0,16.0,17.0,16.0,17.0,18.0,18.0,16.0,14.0,11.0,8.0,7.0,5.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 16:00:00,0,1,1,0,3,4,0,5,6,4,10,6,9,7,0,10,9,10,10,7,11,9,7,7,3,8,7,6,5,4,4,4,3,0,4,4,5,7,5.0,10.0,7.0,12.0,12.0,9.0,12.0,16.0,11.0,18.0,19.0,20.0,20.0,18.0,17.0,13.0,11.0,10.0,6.0,5.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 17:00:00,0,0,0,0,1,1,0,2,3,3,10,10,12,14,14,12,5,11,12,11,10,11,9,9,8,6,5,4,4,2,7,4,3,6,4,0,7,5,5.0,7.0,8.0,9.0,10.0,0.0,8.0,11.0,12.0,11.0,14.0,13.0,13.0,10.0,12.0,11.0,9.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 18:00:00,0,1,1,0,1,3,0,2,2,1,9,7,10,12,11,13,10,14,14,8,12,7,10,7,3,6,1,3,3,1,5,5,5,0,3,3,0,8,2.0,13.0,14.0,7.0,16.0,16.0,15.0,15.0,8.0,16.0,10.0,0.0,15.0,12.0,10.0,8.0,8.0,5.0,5.0,4.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 19:00:00,0,0,1,0,2,3,0,2,1,0,5,7,9,9,9,9,8,10,9,8,7,6,4,4,3,2,2,2,2,1,4,0,5,1,4,5,2,5,6.0,9.0,10.0,12.0,6.0,5.0,7.0,8.0,0.0,13.0,11.0,10.0,10.0,9.0,8.0,9.0,4.0,8.0,4.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 20:00:00,0,0,1,0,1,0,0,0,2,3,4,5,6,8,9,3,8,7,9,0,0,8,7,8,7,4,4,3,1,2,2,2,1,0,1,3,2,4,2.0,5.0,3.0,3.0,4.0,0.0,0.0,4.0,3.0,4.0,6.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 21:00:00,0,0,1,0,0,2,0,0,1,0,3,2,5,5,5,2,0,5,0,6,5,1,4,3,3,4,3,4,2,2,2,2,1,1,0,0,2,6,8.0,9.0,6.0,5.0,5.0,2.0,3.0,7.0,4.0,4.0,8.0,2.0,0.0,0.0,9.0,5.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 22:00:00,0,0,0,0,0,0,0,0,0,1,4,3,5,8,2,4,6,1,0,0,2,5,0,3,0,3,2,1,3,1,3,2,0,2,2,0,0,2,1.0,2.0,5.0,0.0,6.0,4.0,5.0,2.0,3.0,0.0,3.0,2.0,6.0,8.0,1.0,2.0,6.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 23:00:00,0,0,0,0,0,0,0,0,1,0,1,0,3,2,2,3,0,2,3,0,1,0,1,1,0,0,0,0,2,1,3,2,3,0,0,0,1,1,1.0,5.0,4.0,2.0,3.0,2.0,1.0,0.0,3.0,5.0,0.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07 05:00:00,0,0,0,0,0,0,0,0,2,1,5,5,5,6,3,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07 06:00:00,0,1,1,0,2,3,0,1,4,1,6,7,8,5,9,3,5,7,4,5,4,5,3,4,3,1,4,2,3,2,2,1,3,0,3,3,0,0,0.0,4.0,1.0,4.0,5.0,5.0,0.0,0.0,4.0,6.0,7.0,1.0,1.0,6.0,8.0,2.0,6.0,5.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
