Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_광장시장,29_중구청앞.덕수중학교,30_충무로역8번출구.대한극장앞,31_퇴계로3가.한옥마을.한국의집,32_남산1호터널,33_순천향대학병원.한남오거리,34_신사역.푸른저축은행,35_논현역,36_지하철2호선강남역,37_신분당선강남역,38_래미안아파트.파이낸셜뉴스(중),39_뱅뱅사거리,40_양재역.서초문화예술회관,41_교육개발원입구,42_시민의숲,43_AT센터.양재꽃시장,44_양재2동주민센터.양재꽃시장,45_언남고교,46_교육개발원입구,47_양재역.서초문화예술회관,48_뱅뱅사거리,49_래미안아파트.파이낸셜뉴스(중),50_신분당선강남역,51_지하철2호선강남역,52_논현역,53_신사역,54_한남대교전망카페,55_한남5거리,56_순천향대학병원,57_서울백병원.국가인권위.안중근활동터,58_종로3가.탑골공원,59_종로4가.종묘,60_종로5가.광장시장,61_종로5가.효제초등학교,62_종로5가.효제동.김상옥의거터,63_방송통신대.이화장,64_혜화역.마로니에공원,65_혜화역.동성중고(장면총리가옥),66_삼선교.한성대학교.조소앙활동터,67_돈암사거리.성신여대입구,68_미아리고개.미아리예술극장,69_길음뉴타운,70_월곡뉴타운,71_미아사거리역,72_도봉세무서.성북시장,73_미아역.신일중고,74_수유시장.성신여대미아캠퍼스앞,75_수유역.강북구청,76_수유3동우체국,77_우이1교앞,78_쌍문역,79_도봉구민회관.도봉문화원(중),80_도봉보건소.북한산아이파크아파트,81_도봉소방서.방학남부역,82_신도봉시장.도봉구청.방학북부역,83_신도봉사거리,84_서울북부지방법원.검찰청.도봉역성황당,85_도봉한신아파트,86_도봉산역,87_도봉산역광역환승센터
2022-03-27 13:00:00,1,8,9,12,11,15,17,24,29,27,28,26,28,24,23,21,24,21,21,24,26,22,25,23,23,18,23,23,24,21,23,22,20,20,17,8,5,4,7,4,8,3,0,7,0,7,11,13,26,28,31,31,32,28,29,36,52,55,56,46,37,45,36,21,14,14,17,17,19,20,25,26,25,27,31,31,31,29,27,26,17,15,14,6,12,5,0
2022-03-27 14:00:00,5,13,18,19,21,22,27,26,22,20,22,19,14,17,16,18,19,21,25,26,27,23,22,22,27,21,29,33,23,33,26,12,25,26,20,10,8,7,3,5,6,3,1,8,9,8,10,12,16,19,26,27,29,31,34,40,52,48,43,41,39,38,33,21,20,23,24,25,24,20,18,16,16,18,20,18,18,21,20,15,13,14,13,11,8,2,0
2022-03-27 15:00:00,1,15,18,22,25,19,31,31,27,27,21,18,22,25,21,20,21,23,22,18,18,20,17,18,20,23,22,24,25,24,25,24,19,19,19,18,14,9,7,6,3,1,0,13,15,14,15,15,19,21,25,28,29,29,31,38,45,35,36,39,31,27,28,24,23,24,25,25,23,20,24,26,25,29,21,24,23,17,18,20,17,15,14,15,9,2,0
2022-03-27 16:00:00,3,19,23,27,23,28,32,30,29,29,26,25,22,22,22,23,24,20,20,21,24,19,20,22,31,33,32,33,32,36,37,33,32,29,22,11,9,9,10,11,8,6,0,6,9,11,12,18,23,25,27,34,29,28,27,26,31,34,30,31,29,29,30,24,25,22,22,23,24,25,24,23,24,23,22,21,19,24,21,19,14,12,5,10,6,3,0
2022-03-27 17:00:00,2,15,16,15,16,18,22,23,21,18,27,27,21,22,20,19,18,19,19,15,16,17,18,19,28,29,31,39,40,42,44,38,31,26,20,13,9,8,7,4,0,3,2,4,0,8,8,9,12,20,28,30,29,29,28,32,43,42,42,43,34,42,37,26,23,24,21,22,21,23,22,21,19,21,17,15,16,19,24,21,17,15,13,9,6,2,0
2022-03-27 18:00:00,1,17,22,24,23,26,46,48,45,37,38,32,28,30,26,24,23,24,16,17,19,16,16,17,21,22,23,27,22,26,29,28,22,19,19,11,9,8,7,6,2,1,0,9,10,12,8,13,16,16,24,24,16,24,27,36,42,41,29,40,38,35,34,39,39,36,32,30,27,32,28,28,25,26,20,17,15,15,14,12,10,8,7,5,6,5,0
2022-03-27 19:00:00,0,2,3,3,8,10,15,16,15,16,17,18,13,12,14,12,13,10,10,8,9,10,12,13,19,0,20,24,23,24,22,21,19,16,14,11,10,8,7,7,5,4,0,1,2,7,8,11,15,17,21,20,19,20,22,22,28,26,25,28,27,25,28,23,30,28,26,25,25,24,21,20,17,17,20,18,15,23,22,21,14,11,9,5,4,2,0
2022-03-27 20:00:00,0,5,7,10,11,12,13,12,13,9,13,14,11,13,15,16,13,10,11,12,15,13,15,18,25,24,27,29,15,28,29,13,20,19,18,16,9,7,6,5,3,3,0,2,0,7,6,6,5,10,15,16,17,18,19,22,31,31,33,34,24,33,27,24,28,27,24,21,16,18,22,20,20,15,15,15,15,22,19,19,16,14,6,6,2,1,0
2022-03-27 21:00:00,1,7,13,15,17,16,20,22,19,15,13,14,14,12,17,14,12,11,11,12,10,12,13,13,23,16,26,28,26,15,27,15,21,20,18,12,11,11,8,5,3,2,0,4,3,7,5,9,10,11,24,24,18,18,23,23,33,32,31,32,26,31,30,23,26,25,27,26,25,25,25,20,18,15,17,15,11,20,16,12,10,8,15,12,6,2,0
2022-03-27 22:00:00,1,7,9,8,9,4,14,13,12,10,0,4,9,11,10,11,9,12,12,10,11,9,11,15,19,0,13,18,30,21,31,30,18,16,15,18,7,6,4,2,0,2,0,3,1,4,5,4,8,15,28,30,30,26,32,31,33,32,28,33,32,31,30,29,25,20,18,17,18,18,18,14,12,14,14,15,12,18,15,14,13,11,10,9,5,2,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,9,0,8,0,10,10,4,11,10,4,15,16,14,12,14,17,13,18,0,7,16,19,20,19,0,12,9,12,11,5,4,2,1,0,0,0,1,0,1,2,7,8,12,23,28,26,0,25,27,29,30,28,30,29,27,27,30,31,26,26,23,24,25,21,15,18,16,14,13,10,15,12,11,12,11,7,4,2,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,3,5,9,6,11,18,20,22,23,26,27,27,27,26,28,33,34,34,36,38,29,41,42,43,44,43,42,39,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,2,5,5,8,8,9,13,12,12,15,16,16,17,19,27,20,21,26,26,28,25,23,24,22,27,26,29,29,37,41,38,33,27,20,15,11,8,6,3,3,1,0,3,1,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,2,9,13,9,10,10,13,15,19,18,19,19,22,18,23,24,25,29,30,32,35,36,41,44,30,39,31,27,25,27,28,25,22,19,18,14,8,9,8,6,4,1,0,4,3,2,4,4,6,9,11,12,9,8,9,10,15,16,15,11,9,8,7,5,4,5,4,5,4,4,6,7,0,0,4,6,4,0,0,2,0,0,0,0,0,0,0
2022-03-28 07:00:00,7,19,20,22,24,24,28,38,48,37,43,42,44,45,45,44,45,53,49,50,52,57,53,54,56,56,49,48,45,46,57,52,41,28,27,21,18,13,11,10,8,5,0,10,14,14,15,16,18,20,29,30,30,31,21,32,45,39,37,30,27,19,14,13,12,16,16,15,19,21,23,22,21,21,28,16,17,19,26,26,20,19,26,24,20,6,0
2022-03-28 08:00:00,3,26,29,32,33,36,38,40,40,40,38,38,42,40,41,45,47,54,56,60,62,64,60,60,64,64,60,56,53,55,66,55,48,46,46,45,28,23,22,28,17,8,0,15,16,20,19,18,24,28,31,33,33,32,30,33,45,39,35,30,25,21,18,16,16,15,17,16,16,17,22,27,14,27,34,25,35,39,38,39,31,20,21,20,17,6,0
2022-03-28 09:00:00,2,6,13,17,17,18,22,21,22,21,22,27,33,33,30,32,33,40,41,40,45,50,55,53,56,56,54,49,48,47,50,40,42,39,28,21,13,10,7,19,10,5,0,7,9,12,14,17,17,21,20,19,20,17,18,25,48,42,37,32,29,27,24,18,14,13,12,12,11,14,14,16,15,14,15,15,17,20,27,26,21,19,16,14,11,7,0
2022-03-28 10:00:00,2,8,4,9,8,8,21,25,27,20,21,26,19,18,19,16,23,23,21,22,23,25,27,28,27,28,28,28,29,30,33,30,21,22,16,10,8,5,4,5,4,1,0,7,7,8,7,7,8,12,18,22,19,12,21,22,35,27,24,21,18,17,15,17,16,12,12,12,13,13,10,10,11,10,13,12,10,16,13,18,13,12,11,7,6,3,0
2022-03-28 11:00:00,2,5,8,9,13,13,14,18,17,16,15,16,15,14,18,15,16,18,16,19,19,22,21,21,22,19,22,22,21,22,25,23,17,14,14,10,6,4,5,2,1,1,0,5,4,6,9,6,12,11,15,17,22,23,22,24,42,33,29,24,19,18,21,19,18,14,12,15,15,13,13,13,13,15,17,17,15,14,15,14,12,11,8,7,6,2,0
2022-03-28 12:00:00,1,7,7,12,10,17,20,20,22,20,23,18,12,13,13,17,17,18,16,19,20,19,21,21,21,21,25,25,20,28,30,19,16,17,14,12,10,6,7,10,8,5,0,3,3,5,8,13,19,16,20,28,26,19,29,30,38,33,33,29,28,26,26,20,19,19,16,16,16,15,13,15,14,14,13,13,11,12,12,10,10,9,7,5,3,2,0
2022-03-28 13:00:00,2,13,12,13,14,16,21,21,24,20,18,19,21,22,19,20,18,15,18,14,14,19,18,19,20,20,22,25,24,26,28,26,22,17,16,13,10,10,7,6,4,3,0,6,5,6,7,8,10,17,24,24,24,20,22,27,43,38,38,30,25,29,24,23,21,18,18,21,17,12,13,11,11,13,11,8,7,10,8,8,6,7,4,5,4,2,0
2022-03-28 14:00:00,1,7,12,17,17,17,22,22,22,19,20,17,20,18,18,16,15,16,15,19,17,18,18,20,23,17,26,24,24,24,25,23,21,18,20,13,10,8,7,7,6,2,0,5,5,9,8,9,16,22,27,29,29,27,29,32,41,38,35,31,30,29,26,23,20,18,17,16,17,14,17,14,19,21,19,20,8,19,19,18,7,6,6,5,4,1,0
2022-03-28 15:00:00,2,9,7,13,10,13,16,18,17,12,13,12,13,13,12,12,11,13,18,15,17,15,16,15,22,25,30,31,31,28,33,26,21,16,15,13,7,6,4,3,2,2,0,8,7,9,10,12,17,22,23,27,27,24,31,31,38,32,31,30,31,27,29,27,29,32,26,26,27,25,25,22,25,23,23,22,21,20,15,17,14,12,9,5,2,1,0
2022-03-28 16:00:00,0,10,9,11,12,13,12,14,16,14,13,13,13,10,12,10,11,12,11,14,16,19,20,22,25,27,29,32,25,31,31,30,24,21,19,21,13,8,6,4,2,1,0,7,11,10,11,13,17,26,33,35,35,20,33,36,40,37,36,38,39,38,40,33,30,30,32,31,37,34,31,31,32,25,17,16,16,16,15,18,15,15,12,9,5,3,0
2022-03-28 17:00:00,1,10,14,20,20,19,21,18,20,19,13,11,12,11,15,14,15,10,7,15,16,18,16,19,22,24,32,35,33,32,35,31,24,31,30,12,8,8,6,6,4,3,0,16,17,20,18,20,34,38,37,40,40,38,38,43,44,42,43,45,46,45,43,35,34,31,32,30,26,23,22,21,19,24,26,25,20,24,21,21,19,18,14,11,6,4,0
2022-03-28 18:00:00,2,14,16,15,17,20,24,30,27,25,26,27,24,21,17,20,19,19,17,18,19,18,16,18,28,36,49,43,47,50,61,58,40,38,33,25,18,18,14,9,6,4,0,24,32,40,27,28,39,51,56,56,53,38,54,53,58,57,52,48,47,48,46,43,39,40,44,40,42,39,33,36,32,29,29,27,25,41,37,27,17,14,12,9,4,2,0
2022-03-28 19:00:00,0,13,10,13,13,18,25,25,12,21,20,18,10,10,10,13,11,7,11,12,12,11,9,10,13,14,17,19,20,23,28,25,24,25,24,16,11,10,7,9,7,6,0,9,13,17,15,20,24,39,37,37,36,30,44,44,45,48,39,45,44,34,41,36,34,32,29,27,25,26,36,34,35,32,39,38,28,38,33,31,23,20,19,18,9,4,0
2022-03-28 20:00:00,0,8,6,7,5,8,7,6,10,9,5,3,5,5,3,5,6,7,8,9,8,9,12,12,16,17,15,15,17,18,22,21,16,12,11,13,9,8,7,9,8,5,1,5,10,8,9,7,15,22,32,33,31,30,24,29,30,38,32,34,31,32,29,27,28,26,28,26,20,19,21,21,18,17,22,21,19,23,21,20,16,14,13,9,7,4,0
2022-03-28 21:00:00,1,4,4,6,6,6,4,5,11,10,13,15,14,15,13,14,13,13,10,9,8,6,8,9,13,11,15,18,16,21,17,7,12,10,8,8,9,7,5,4,3,2,0,5,7,9,8,10,12,17,28,23,26,22,25,29,27,30,32,30,29,28,26,26,27,24,24,20,24,22,18,17,16,16,20,17,16,19,18,15,12,6,11,6,5,3,0
2022-03-28 22:00:00,1,7,10,9,8,11,11,9,8,6,7,6,8,10,8,10,2,9,9,8,9,10,9,10,17,15,19,20,19,22,23,22,11,13,9,10,8,5,6,5,0,2,0,7,0,9,8,9,12,23,42,45,47,26,48,47,52,47,46,45,43,46,28,38,36,30,26,23,20,19,17,16,16,14,12,13,14,14,11,8,7,4,6,3,2,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,6,6,5,0,3,6,2,4,4,4,6,6,7,4,9,11,11,15,8,17,9,17,18,20,12,11,8,11,9,7,7,4,2,1,0,0,3,5,5,6,6,12,16,24,28,28,25,25,27,29,30,29,28,29,25,27,27,27,23,21,19,15,14,15,12,14,14,12,11,10,9,8,10,8,3,4,2,3,2,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,2,6,9,11,14,18,23,27,28,29,30,29,29,30,34,34,35,37,38,37,36,36,36,37,38,36,0,35,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,8,6,7,9,6,11,13,13,17,19,21,23,25,28,27,24,28,27,28,30,28,30,30,27,28,35,33,31,28,29,30,30,26,22,16,12,10,8,4,2,0,0,0,0,1,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,3,6,5,7,15,15,14,22,21,20,21,23,26,15,20,22,23,27,27,26,30,27,31,27,27,25,27,26,24,25,25,22,19,19,17,14,11,9,8,10,8,7,0,2,3,2,4,5,8,7,11,13,14,0,11,10,15,13,11,10,8,10,9,8,5,7,7,6,5,4,4,3,3,4,5,4,4,7,0,8,0,0,0,0,0,0,0
2022-03-29 07:00:00,4,11,18,22,25,26,29,39,44,32,31,32,33,32,32,33,37,44,42,46,56,53,53,49,49,50,48,45,40,36,45,39,32,33,27,24,12,9,10,9,8,6,0,8,11,13,15,17,22,26,33,33,25,14,28,30,44,44,41,35,29,23,21,18,19,23,12,13,14,18,19,19,19,18,28,27,28,26,25,24,24,27,27,17,18,4,0
2022-03-29 08:00:00,7,28,29,32,30,33,40,41,46,42,46,42,49,48,46,44,43,43,46,54,56,55,57,56,56,56,58,49,45,46,53,44,42,46,41,36,33,25,20,30,19,12,0,16,17,21,23,20,19,34,38,41,37,37,38,40,50,47,43,40,36,29,24,22,13,10,18,12,10,8,13,13,14,14,24,26,24,26,33,33,28,21,26,24,24,7,0
2022-03-29 09:00:00,1,16,18,21,22,23,26,31,28,28,31,35,26,23,27,28,32,31,30,32,35,42,46,48,46,47,49,49,47,48,54,53,43,35,26,19,12,9,7,12,4,3,0,8,14,19,18,20,19,23,24,28,18,18,20,23,54,42,35,32,25,23,23,13,14,12,14,13,15,14,8,11,10,11,15,17,17,22,19,19,14,15,18,12,11,3,0
2022-03-29 10:00:00,0,7,4,8,9,10,11,20,18,20,21,24,24,26,31,30,30,33,30,28,29,26,26,27,25,26,24,24,25,25,29,28,24,22,20,16,12,6,5,4,3,3,0,4,8,9,11,12,15,20,22,20,18,15,21,21,28,25,22,28,26,23,19,18,16,12,11,11,12,14,15,13,15,14,16,18,17,18,19,19,15,14,12,11,7,3,0
2022-03-29 11:00:00,1,4,4,6,9,5,9,14,14,14,14,13,15,14,16,14,12,17,18,18,16,19,21,22,20,19,20,23,24,22,23,20,19,17,17,9,8,6,4,3,1,2,0,5,6,8,8,6,14,17,19,18,21,12,21,24,33,31,29,24,28,27,24,18,18,17,11,11,11,11,11,15,11,11,8,4,9,17,16,17,16,6,4,6,3,1,0
2022-03-29 12:00:00,1,10,9,13,13,14,15,15,17,14,16,15,15,16,17,17,16,21,21,21,20,19,22,18,22,22,23,22,20,22,28,21,19,17,16,11,9,6,5,7,6,3,0,4,5,9,9,12,14,14,20,22,22,23,21,25,35,33,28,27,24,13,20,15,15,15,15,17,13,12,14,10,11,12,11,12,12,11,9,9,11,11,8,7,3,2,0
2022-03-29 13:00:00,1,6,9,11,12,12,18,21,20,21,19,22,23,21,22,20,22,20,20,23,24,30,24,27,30,29,31,33,29,34,38,33,24,22,15,15,15,11,9,6,3,2,0,4,6,12,13,16,17,20,22,25,27,20,25,27,44,37,35,34,28,27,26,21,22,19,22,23,22,18,18,17,19,17,16,18,14,15,12,13,13,9,8,4,3,1,0
2022-03-29 14:00:00,1,13,16,18,17,17,19,17,17,16,18,16,13,17,24,24,24,22,21,19,25,26,24,25,32,33,35,38,37,34,37,20,29,28,21,13,11,10,7,4,4,3,0,8,10,10,8,12,19,27,36,32,34,32,35,38,53,50,46,41,35,35,36,29,26,24,22,19,18,18,17,18,17,14,14,13,14,9,11,8,7,7,6,6,5,3,0
2022-03-29 15:00:00,1,6,9,11,13,15,17,16,21,21,18,17,18,17,16,17,15,15,16,17,15,14,22,23,34,35,36,35,34,34,37,35,24,23,19,12,8,6,9,9,1,4,0,9,10,13,14,16,31,30,29,30,32,31,33,37,53,49,47,44,42,41,39,31,30,30,29,34,31,31,30,29,30,31,27,26,24,30,29,28,12,11,9,7,5,0,0
2022-03-29 16:00:00,2,11,13,7,12,13,17,17,17,17,18,20,17,17,19,21,20,19,17,18,19,18,18,19,24,25,28,31,33,33,29,28,25,20,18,10,7,8,9,4,3,3,2,8,11,11,11,17,23,32,34,35,27,0,27,31,39,33,34,35,33,30,32,33,34,31,32,35,36,36,32,31,28,25,23,21,20,24,24,25,20,22,17,15,9,6,0
2022-03-29 17:00:00,0,9,7,15,14,17,21,19,19,21,21,18,16,14,10,12,12,8,10,12,12,17,15,15,26,31,36,40,41,42,46,44,32,37,37,28,11,12,9,5,6,5,0,13,17,21,19,25,30,43,45,43,41,41,40,45,46,44,44,46,46,30,43,35,33,29,38,35,39,29,26,23,25,25,31,29,26,34,31,28,24,18,16,13,6,2,0
2022-03-29 18:00:00,5,14,14,20,16,19,22,21,20,19,19,20,18,16,17,10,15,12,16,17,16,22,18,24,29,38,47,41,45,46,48,49,54,42,36,30,23,17,19,14,10,7,0,30,44,51,34,46,63,55,51,54,41,40,45,49,50,49,49,46,43,37,42,38,34,36,44,36,32,32,27,28,33,37,33,31,21,35,30,27,24,19,18,15,13,7,0
2022-03-29 19:00:00,0,8,9,10,9,8,6,6,8,6,8,8,8,7,9,8,7,7,8,11,9,15,15,8,19,21,28,29,25,30,34,33,24,24,23,19,16,15,12,12,11,7,0,11,18,32,25,25,30,33,40,39,34,36,34,38,59,50,38,49,48,44,40,33,35,32,28,27,22,23,27,24,27,27,28,30,25,33,29,22,14,10,9,7,5,2,0
2022-03-29 20:00:00,0,6,2,7,6,6,6,6,7,10,5,8,10,11,12,10,9,10,12,13,14,16,19,20,22,20,21,25,17,25,23,18,15,19,15,11,7,6,5,5,4,2,0,5,7,13,10,11,20,24,36,38,33,34,35,35,37,36,37,38,37,37,34,30,31,31,30,30,26,24,23,22,20,19,21,21,18,20,16,14,13,11,7,4,3,1,0
2022-03-29 21:00:00,0,5,3,4,6,5,8,5,10,7,4,9,7,3,9,11,3,11,10,12,9,10,10,14,23,18,25,19,26,24,26,24,15,13,16,10,13,14,13,10,5,4,0,7,8,11,8,15,18,34,34,35,36,37,37,38,42,39,38,36,34,33,32,29,28,24,31,26,26,24,22,19,18,18,23,21,18,15,14,14,14,14,12,10,4,2,0
2022-03-29 22:00:00,0,13,16,16,13,13,23,21,21,16,9,9,11,5,8,13,16,13,11,8,8,10,10,12,16,10,17,18,18,20,25,24,15,12,12,10,8,5,1,5,3,1,0,4,5,13,11,7,17,32,43,46,25,45,46,31,45,43,35,42,41,39,38,36,34,27,31,27,22,20,21,18,17,18,14,14,11,20,21,16,12,8,7,6,2,4,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,12,14,14,15,17,12,13,14,12,9,13,13,10,9,10,9,11,13,12,13,16,17,18,18,0,11,10,12,10,7,6,4,4,3,2,0,4,3,4,4,6,10,14,28,29,30,31,30,31,32,31,30,30,29,29,27,25,29,26,23,22,20,19,16,13,15,14,16,17,17,25,22,15,12,12,11,5,2,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,2,5,6,8,13,15,17,18,23,24,24,25,24,26,28,29,30,31,32,32,32,35,33,34,35,35,29,34,33,33,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,3,3,4,7,8,10,11,12,12,14,17,18,14,20,28,23,26,26,31,33,32,31,30,28,26,26,25,24,24,24,23,23,23,17,15,10,6,7,3,2,0,0,1,0,0,1,2,5,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,2,10,12,5,14,15,19,23,19,16,18,19,21,21,22,25,25,24,26,27,29,30,32,34,28,31,33,27,26,25,30,27,21,19,15,14,10,7,9,5,4,4,0,8,9,10,9,2,5,9,10,12,13,11,12,14,16,17,7,16,15,14,12,11,0,7,3,5,2,4,3,4,0,4,11,10,9,10,0,0,8,11,0,0,0,0,0
2022-03-30 07:00:00,12,33,34,32,24,27,33,46,47,32,38,39,37,33,41,43,37,35,39,40,43,44,49,51,52,54,43,38,35,36,44,40,34,34,31,26,17,14,14,12,12,7,0,8,12,11,16,17,17,18,26,28,24,0,25,25,39,37,35,31,28,24,21,17,15,12,11,9,10,8,12,13,12,15,14,14,14,15,20,19,18,17,21,21,23,5,0
2022-03-30 08:00:00,7,24,30,36,34,42,48,56,53,41,44,48,40,42,42,48,51,52,46,47,49,47,55,60,61,55,52,51,47,44,55,49,43,48,37,33,24,14,12,28,16,9,0,9,15,18,21,21,18,25,31,34,31,27,32,31,43,35,31,23,21,19,17,15,14,14,11,14,14,13,15,18,23,28,26,22,20,25,23,21,19,16,15,14,12,3,0
