Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서후문,9_새우개마을,10_신내차량사업소입구,11_동서울교회,12_양원리,13_양원역입구,14_경남아파트,15_망우금호어울림아파트,16_망우동고개,17_금란교회앞,18_삼용사입구,19_용마공원입구,20_우리은행망우동지점,21_혜원여중고후문,22_농협앞,23_면목역,24_면목복개천,25_하나은행면목지점,26_면목5동주민센터,27_늘푸른근린공원,28_홈플러스면목동점,29_면목두산아파트2차,30_사가정역,31_사가정시장,32_면목동금호어울림아파트,33_면목동대원칸타빌아파트,34_용마폭포공원,35_용마산역,36_면목동,37_용암사입구,38_대원고교앞,39_중곡동종점,40_중곡보건지소,41_중곡우체국앞,42_중곡동성당앞,43_종합의료복합단지,44_중곡역.국립정신건강센터,45_용곡삼거리,46_면목동,47_용마산역,48_용마폭포공원,49_면목동금호어울림아파트,50_용마산교차로,51_사가정시장,52_사가정역,53_면목두산아파트2차,54_사가정센트럴아이파크아파트,55_늘푸른근린공원,56_장안시장,57_하나은행면목지점,58_면목복개천,59_지하철7호선면목역,60_농협앞,61_혜원여중고후문,62_면일초등학교,63_용마공원입구,64_삼용사입구,65_금란교회앞,66_망우동고개,67_망우동금호어울림아파트,68_서울특별시북부병원,69_양원역입구,70_양원리,71_동서울교회,72_신내역1번출구,73_신내능마을,74_중랑경찰서후문,75_우디안아파트114동앞,76_새솔초등학교,77_신내데시앙포레아파트222동앞,78_신내데시앙포레아파트220동앞,79_당너머,80_중랑공영차고지.종점
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,0,0,0,0,0,0,1,0,0,2,3,0,4,4,3,5,6,8,6,5,4,3,3,2,4,2,1,4,0,1,4,0,5,4,3,1,0,1,0,0,2,0,2,0,1,0,0,3,3,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,1,0,0,2,2,3,0,0,0,0,3,2,0,0,3,4,3,4,8,10,6,4,4,4,3,3,3,2,1,4,3,2,2,1,1,0,0,2,2,3,1,0,0,0,2,0,0,0,0,1,0,0,0,1,2,2,0,5,8,9,8,9,6,7,5,0,4,3,1,0,0,2,1,0,0,2,1,0,0
2022-03-26 07:00:00,0,0,0,2,2,3,0,2,4,0,0,4,0,5,6,7,3,9,12,13,14,14,6,3,5,3,2,4,3,3,1,3,2,0,1,0,2,1,2,3,4,2,3,3,1,2,3,1,0,3,2,2,3,0,5,4,2,3,6,5,5,5,4,6,5,4,0,0,2,0,0,0,1,2,0,0,2,1,0,0
2022-03-26 08:00:00,0,1,0,0,1,3,0,2,3,9,4,13,11,6,10,13,14,8,13,14,15,11,5,3,3,5,6,8,7,6,7,4,5,3,6,6,7,4,3,4,4,3,4,3,0,4,6,7,3,4,6,7,0,6,5,6,6,6,9,9,10,11,11,8,4,3,2,4,6,4,5,3,3,1,0,0,1,1,0,0
2022-03-26 09:00:00,0,3,2,0,3,4,5,0,0,3,0,4,4,1,7,11,12,14,11,13,21,16,2,0,0,3,6,9,7,4,2,4,3,4,4,3,3,2,1,3,1,4,2,3,2,4,3,5,0,3,3,2,1,1,3,5,7,7,10,9,12,8,6,5,5,2,3,5,4,4,3,3,1,2,1,0,0,2,0,0
2022-03-26 10:00:00,0,1,0,0,3,2,3,5,0,4,0,7,8,7,6,6,8,10,12,16,18,15,5,3,3,6,9,10,7,10,9,7,5,7,6,5,2,0,3,6,0,4,3,4,5,4,5,4,6,2,5,4,6,4,5,3,4,3,11,10,9,8,5,6,3,2,0,3,2,3,0,0,2,1,0,1,1,0,0,0
2022-03-26 11:00:00,0,0,0,0,1,2,1,0,0,1,0,3,3,2,4,3,3,6,7,9,11,10,4,3,4,5,6,7,6,6,8,7,10,4,7,9,7,3,2,5,3,6,3,2,1,3,4,5,3,0,6,6,5,2,4,1,4,3,6,10,10,8,8,6,4,4,4,3,4,2,1,0,0,3,0,1,2,0,0,0
2022-03-26 12:00:00,0,1,0,0,1,6,3,7,0,0,0,7,5,4,5,5,7,11,6,9,12,10,3,4,3,2,5,5,3,5,8,7,4,3,2,3,2,1,2,3,4,4,5,5,6,6,7,8,7,5,5,7,5,1,6,8,4,9,9,12,9,10,9,12,6,4,3,5,2,4,0,3,2,0,0,0,1,1,0,0
2022-03-26 13:00:00,0,1,0,0,2,1,0,2,3,3,0,5,5,0,5,6,11,11,12,15,19,12,5,8,6,9,12,13,10,6,14,13,11,3,3,2,2,1,1,3,2,2,3,4,3,4,6,4,0,3,2,6,0,6,5,4,6,7,10,8,9,9,8,9,6,5,3,3,5,2,4,3,0,0,0,1,0,0,0,0
2022-03-26 14:00:00,0,1,0,0,2,0,2,2,0,4,0,4,4,0,5,6,6,7,9,9,13,10,3,4,7,8,11,10,9,7,7,4,4,4,3,0,5,4,3,4,5,7,7,5,6,3,9,8,8,9,6,4,0,3,3,5,4,5,9,7,7,6,7,5,4,2,4,3,4,3,2,0,2,1,0,1,1,1,0,0
2022-03-26 15:00:00,0,0,0,2,3,3,1,1,0,4,0,5,6,3,6,6,6,6,9,15,8,15,5,3,2,3,6,7,6,6,7,7,5,4,3,0,1,1,0,3,1,5,1,4,0,3,5,4,4,3,1,6,0,5,4,3,2,3,11,9,5,7,4,6,6,5,2,1,1,2,1,0,0,2,0,0,1,2,0,0
2022-03-26 16:00:00,0,0,0,1,2,0,0,0,0,0,0,2,4,5,2,5,4,10,11,10,10,11,6,6,6,6,4,7,5,7,8,7,7,6,5,6,4,5,2,5,1,4,5,7,4,9,6,9,5,8,4,4,3,4,6,6,10,11,21,23,22,18,12,5,6,5,10,3,7,1,5,5,3,0,1,0,0,0,0,0
2022-03-26 17:00:00,0,0,0,1,1,0,4,3,4,2,0,2,3,0,5,6,8,12,15,15,18,13,6,7,6,7,9,7,8,8,12,4,10,9,8,7,5,5,4,4,3,6,5,7,6,7,8,0,10,10,9,10,9,8,6,7,7,7,17,17,15,16,16,14,11,9,5,4,4,3,2,4,0,4,2,3,1,0,0,0
2022-03-26 18:00:00,0,1,0,7,0,1,0,0,0,2,3,10,11,0,11,12,14,12,13,12,11,8,6,6,5,4,2,6,5,6,9,8,6,4,9,3,3,6,4,4,3,5,5,6,5,8,8,8,9,6,5,7,8,2,8,8,12,13,16,17,16,12,7,6,4,8,5,2,5,4,0,0,2,1,3,2,0,2,0,0
2022-03-26 19:00:00,0,2,0,0,1,1,0,1,2,4,1,4,5,0,4,8,9,7,12,5,11,9,5,4,6,6,7,8,4,10,11,6,10,9,8,3,9,7,6,2,0,6,4,6,5,4,3,2,1,3,2,5,4,6,7,6,4,6,13,12,10,7,5,5,3,4,1,5,2,3,1,0,0,2,1,1,0,0,0,0
2022-03-26 20:00:00,0,1,0,0,2,4,0,0,0,3,0,2,0,0,0,3,4,5,7,5,7,5,2,3,2,2,0,7,6,2,6,4,3,1,1,2,0,0,0,4,1,8,9,9,3,3,8,7,0,3,9,9,4,0,8,7,8,5,9,11,11,12,12,10,8,7,2,0,5,4,0,2,1,3,1,0,1,0,0,0
2022-03-26 21:00:00,0,0,0,2,0,0,0,1,3,3,1,5,4,0,4,5,1,7,4,4,5,4,3,5,2,5,3,2,4,4,4,5,3,2,5,0,4,2,0,2,3,3,5,3,6,5,0,4,0,2,3,3,3,2,2,1,3,2,9,8,6,7,3,6,4,6,1,5,3,2,0,0,0,0,1,0,0,0,0,0
2022-03-26 22:00:00,0,0,0,0,1,0,0,0,0,2,0,2,2,1,3,2,3,2,4,0,5,4,2,3,2,2,0,3,3,4,4,3,2,2,3,2,1,1,0,4,2,6,0,5,8,8,3,3,7,1,5,9,4,7,6,1,1,0,12,10,9,6,4,4,2,1,2,3,3,2,0,2,0,1,2,1,1,0,0,0
2022-03-26 23:00:00,0,2,0,0,0,2,1,0,0,1,0,0,3,1,0,2,3,0,4,3,2,2,2,3,2,0,2,3,0,5,5,3,3,4,2,2,1,1,0,3,2,4,4,0,5,5,0,4,0,4,1,8,3,5,3,1,3,7,18,21,20,17,12,9,6,5,0,4,3,4,0,5,4,4,0,3,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,1,2,3,5,4,5,3,1,0,0,1,1,0,2,1,2,0,1,3,0,0,0,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,2,4,0,0,0,0,0,0,5,4,6,5,0,2,0,1,5,4,3,1,2,0,3,2,1,0,2,2,1,0,0,0,0,0,1,1,0,1,2,2,0,2,3,4,0,0,2,1,3,0,0,2,2,0,3,4,3,1,3,0,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2022-03-27 07:00:00,0,0,0,4,0,1,0,0,5,2,1,6,2,1,8,1,3,6,8,9,8,6,1,0,2,2,3,4,3,4,1,4,3,0,1,3,1,2,0,2,3,4,1,2,0,0,3,0,0,0,2,0,0,0,2,0,4,2,4,0,2,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 08:00:00,0,2,2,0,2,3,0,0,4,6,0,2,4,0,5,6,6,4,7,9,10,5,4,3,2,0,4,2,0,3,0,3,4,3,1,2,0,0,2,5,6,1,5,4,0,2,3,2,3,4,2,3,0,2,3,1,4,3,8,9,8,13,11,12,3,1,2,3,0,3,0,2,1,0,0,0,0,0,0,0
2022-03-27 09:00:00,0,0,0,0,3,5,0,0,4,6,0,6,5,0,5,4,7,11,9,8,15,12,4,0,5,9,10,6,0,8,6,6,7,5,3,3,0,1,1,3,4,3,1,2,0,3,3,3,2,4,3,3,0,5,3,5,8,7,6,7,9,12,4,10,6,3,7,2,8,2,6,0,1,0,0,5,5,6,0,0
2022-03-27 10:00:00,0,1,1,0,4,7,7,0,8,0,9,10,13,11,12,11,15,16,16,16,18,16,9,9,6,8,9,11,11,8,13,15,17,4,5,16,3,1,0,3,2,2,0,4,6,7,7,8,2,8,0,4,5,0,0,3,5,6,8,9,7,10,10,9,5,4,4,0,3,1,0,2,0,1,0,0,2,0,0,0
2022-03-27 11:00:00,0,2,2,1,1,5,0,6,3,2,0,4,6,3,5,6,6,11,15,13,13,9,3,2,3,6,7,9,8,6,7,7,4,0,6,2,3,1,2,3,0,3,4,1,5,4,3,2,3,2,2,0,0,0,0,1,5,6,9,8,5,8,8,7,3,2,3,1,5,3,0,0,0,0,0,0,2,0,0,0
2022-03-27 12:00:00,0,0,0,0,1,2,0,0,0,0,0,2,3,3,5,3,15,17,21,19,18,14,7,9,8,6,9,11,9,8,9,8,5,4,4,2,2,0,1,3,4,7,6,7,7,6,7,6,5,5,1,2,0,0,2,2,3,5,7,7,8,8,6,5,3,5,4,3,2,3,1,0,3,0,1,0,0,1,0,0
2022-03-27 13:00:00,0,1,1,0,3,5,4,3,7,9,10,8,7,6,6,8,8,10,14,16,17,14,7,4,7,9,3,11,10,8,7,6,4,5,2,1,0,2,2,2,4,4,6,5,4,5,6,7,6,3,2,4,7,3,2,5,10,9,14,15,14,13,13,10,8,6,3,5,6,2,5,3,1,0,2,2,2,1,0,0
2022-03-27 14:00:00,0,0,0,1,2,2,0,3,0,3,2,3,4,5,5,8,9,7,10,14,13,10,7,3,2,4,5,7,6,4,5,5,3,4,4,4,2,1,0,2,4,5,7,9,10,10,7,7,8,7,8,8,5,0,5,9,11,10,13,15,16,11,9,9,6,5,3,1,5,4,3,1,4,3,1,0,0,1,0,0
2022-03-27 15:00:00,0,0,0,0,1,3,0,2,0,0,0,2,2,8,4,10,11,12,7,15,15,11,5,4,7,6,5,8,3,8,8,6,5,3,3,4,3,1,5,6,1,6,4,5,5,5,5,14,15,14,11,12,10,2,3,7,4,12,16,16,18,16,15,14,9,14,0,13,13,0,0,10,0,6,5,3,0,0,0,0
2022-03-27 16:00:00,0,1,1,0,1,1,0,1,2,3,4,5,6,5,6,6,8,9,15,14,10,11,7,5,6,5,4,5,4,5,4,5,3,2,5,1,0,2,2,3,0,5,2,6,3,0,5,6,3,2,5,7,6,8,6,7,5,2,14,15,11,9,5,5,8,7,8,5,9,6,0,3,4,0,1,3,2,1,0,0
2022-03-27 17:00:00,0,2,2,1,0,5,0,0,1,2,0,2,2,0,0,5,7,9,11,13,14,9,7,8,8,6,9,12,13,12,13,9,5,6,4,3,1,2,2,2,1,3,0,3,5,4,4,4,5,6,5,10,9,7,6,2,11,14,26,23,20,16,11,6,2,3,4,0,4,2,0,1,0,0,3,2,1,1,0,0
2022-03-27 18:00:00,0,1,1,2,1,3,2,3,0,4,4,6,3,4,7,8,7,6,11,13,10,9,6,5,5,2,4,6,3,4,4,3,0,2,2,0,1,3,2,3,4,4,5,6,9,5,5,7,6,5,6,8,0,7,7,5,6,5,16,17,16,15,8,5,4,5,5,4,7,6,3,4,3,0,0,0,2,0,0,0
2022-03-27 19:00:00,0,0,0,1,1,1,0,0,0,2,0,3,4,2,5,4,4,7,8,8,4,5,4,4,2,3,3,0,2,2,3,1,2,1,0,0,0,0,0,4,3,5,5,4,5,5,6,3,5,2,1,4,1,2,3,4,3,1,14,16,15,11,9,7,5,4,0,0,3,1,0,0,0,3,2,0,1,0,0,0
2022-03-27 20:00:00,0,0,0,0,0,0,0,1,2,3,1,3,0,0,2,4,6,5,4,5,4,6,3,3,3,1,4,2,0,5,8,7,3,0,5,3,0,2,2,3,0,3,4,5,6,4,5,3,3,2,2,5,3,4,4,5,4,1,16,15,12,9,3,3,5,6,5,3,2,3,0,2,0,3,1,0,0,0,0,0
2022-03-27 21:00:00,0,0,0,0,2,1,3,0,0,1,0,5,0,3,0,6,0,3,2,5,4,3,4,2,2,3,0,2,0,5,4,4,1,0,1,3,2,0,0,2,1,1,0,3,2,3,3,1,0,0,1,4,4,1,0,3,4,2,14,13,10,7,5,9,8,8,1,1,9,8,2,2,7,6,5,0,0,0,0,0
2022-03-27 22:00:00,0,1,1,0,0,0,2,0,0,0,0,0,4,3,4,5,1,0,3,4,4,3,3,1,2,0,0,0,0,4,5,4,1,0,0,0,2,0,1,1,0,2,1,4,2,3,4,3,2,0,1,5,3,2,1,1,4,0,12,14,12,9,4,6,5,5,4,1,1,0,3,0,0,0,4,3,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,3,3,1,2,2,1,0,0,0,0,0,0,3,5,0,3,0,4,3,0,0,1,1,0,4,1,5,0,4,3,1,0,2,1,2,0,0,0,0,0,0,7,0,7,4,3,6,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,0,1,1,0,0,0,2,0,0,1,2,2,1,2,3,7,8,10,9,2,2,3,2,5,4,3,3,3,2,0,3,2,1,0,1,2,0,0,3,0,2,3,0,1,0,2,0,1,2,3,2,3,0,0,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,0,0,0,2,5,1,0,0,0,4,2,4,2,0,1,3,5,10,12,18,9,16,3,3,4,5,8,5,3,0,3,5,3,4,1,1,1,5,4,4,2,3,2,1,3,3,4,5,5,4,4,0,3,3,4,5,1,6,7,8,9,12,11,6,5,4,4,4,3,0,3,2,0,1,1,2,3,0,0
2022-03-28 07:00:00,0,2,0,3,6,31,32,34,25,38,0,38,28,15,16,17,19,22,34,37,37,22,4,3,5,6,12,20,18,6,5,8,11,9,11,12,6,8,3,6,6,7,7,6,7,5,7,11,12,13,12,10,8,9,11,13,21,28,35,34,33,43,44,46,45,43,42,29,6,9,6,5,3,3,0,2,2,4,1,0
2022-03-28 08:00:00,0,14,4,0,5,30,31,33,35,41,41,38,23,20,20,19,20,22,35,43,59,43,8,8,7,9,14,19,17,11,11,12,16,14,11,10,10,6,8,6,7,9,8,4,4,8,6,0,4,6,5,6,4,5,6,7,19,21,25,27,26,24,24,20,18,18,23,22,18,16,10,13,12,8,3,6,4,3,0,0
2022-03-28 09:00:00,0,1,0,0,2,3,4,2,0,3,0,7,5,8,10,12,14,13,14,15,21,15,5,5,6,10,10,14,10,8,8,7,8,5,10,9,5,2,4,5,4,5,6,4,2,5,7,5,6,4,5,4,0,3,3,5,8,5,13,12,9,11,7,6,10,11,12,13,12,12,0,11,8,5,4,4,5,2,0,0
2022-03-28 10:00:00,0,3,0,1,1,3,0,4,5,0,0,4,3,4,4,6,7,10,11,11,10,8,4,3,4,5,5,6,6,4,4,2,2,7,1,6,5,6,4,3,0,4,4,3,5,1,3,2,2,2,3,5,4,0,5,5,5,4,5,9,2,8,7,8,6,5,2,4,4,0,1,0,2,3,2,1,1,0,0,0
2022-03-28 11:00:00,0,1,0,0,1,2,0,4,4,0,0,5,4,2,3,7,7,8,10,8,10,9,4,0,2,5,8,7,3,3,5,4,1,3,3,4,3,3,0,6,5,6,4,4,3,1,4,0,6,7,2,6,6,0,4,3,6,7,11,8,9,11,9,7,7,4,0,4,5,6,2,5,0,0,0,0,4,2,0,0
2022-03-28 12:00:00,0,1,0,1,1,2,0,0,0,2,0,2,5,3,5,5,7,5,8,8,9,9,4,3,1,3,5,7,5,9,10,9,4,3,4,2,1,2,4,5,4,5,4,3,2,3,4,3,6,6,4,4,2,2,3,1,4,4,8,10,7,8,7,6,3,2,3,2,0,3,0,2,2,0,1,1,0,0,0,0
2022-03-28 13:00:00,0,1,0,1,2,3,0,2,4,5,0,6,7,6,5,4,5,4,7,7,11,8,4,5,4,7,6,7,6,8,10,9,8,6,4,3,4,3,2,5,3,7,2,4,1,2,4,2,3,4,3,3,0,2,2,3,3,6,10,10,10,8,5,5,5,3,0,1,3,6,5,1,0,1,0,0,0,1,0,0
2022-03-28 14:00:00,0,0,1,1,2,3,4,4,0,3,0,5,6,7,7,8,11,6,11,12,11,9,8,7,7,6,7,11,3,9,11,10,9,8,7,6,5,5,4,4,2,3,4,3,6,8,5,8,10,9,4,6,7,6,4,4,4,5,10,11,11,10,8,7,7,3,14,39,44,45,43,41,28,40,33,24,7,1,0,0
2022-03-28 15:00:00,0,2,1,0,2,5,0,3,0,4,0,5,10,6,7,13,17,19,18,17,16,17,6,4,5,4,4,5,4,9,11,9,7,6,6,6,5,3,3,2,1,2,3,3,0,2,5,4,0,4,3,4,5,4,2,0,3,5,12,13,13,8,6,6,5,5,3,9,21,10,16,13,19,12,14,8,5,2,1,0
2022-03-28 16:00:00,0,1,0,3,2,5,6,4,3,5,0,12,38,40,41,40,40,38,31,27,25,19,17,16,12,15,13,12,13,14,17,18,16,11,9,5,6,6,8,10,3,12,9,10,12,11,11,3,8,7,7,8,7,6,6,6,5,4,8,9,8,10,12,12,7,6,8,9,21,10,20,17,15,13,12,9,2,0,0,0
2022-03-28 17:00:00,0,1,0,4,2,5,2,3,2,6,5,8,10,11,11,15,21,20,18,18,16,10,5,7,5,5,0,6,7,8,9,8,7,5,2,0,1,4,4,4,2,6,5,7,5,7,7,9,8,7,7,18,15,12,9,8,9,6,30,27,27,18,13,11,8,9,7,6,10,7,7,8,3,7,5,4,1,2,0,0
2022-03-28 18:00:00,0,1,0,5,2,7,0,13,5,9,6,12,12,11,11,15,18,17,19,14,19,11,9,7,8,10,9,12,10,12,13,10,8,8,9,10,9,7,2,5,5,6,7,13,12,9,11,9,9,9,8,17,14,8,8,8,9,10,32,35,31,21,13,9,7,8,3,7,10,8,0,5,3,6,4,3,1,5,0,0
2022-03-28 19:00:00,0,3,1,9,6,8,8,11,12,1,0,6,8,9,10,12,20,22,25,24,19,15,11,11,8,7,7,7,7,12,16,12,10,9,8,7,6,5,5,8,11,15,14,10,13,11,14,14,13,11,8,20,18,9,5,5,6,8,28,28,22,14,10,10,9,8,7,8,3,10,5,9,6,7,6,3,1,6,0,0
2022-03-28 20:00:00,0,2,0,1,1,3,3,4,4,5,0,0,6,7,8,9,12,11,10,6,6,5,3,4,3,3,5,4,0,8,6,4,5,3,6,4,3,4,2,3,0,4,7,10,5,8,10,7,6,7,5,11,10,8,4,6,2,3,13,12,12,7,7,8,4,4,7,2,6,8,3,5,4,3,2,2,0,0,0,0
2022-03-28 21:00:00,0,1,0,2,0,3,0,4,0,6,0,6,7,4,6,7,9,8,6,6,5,4,4,5,3,1,3,1,0,5,5,4,4,2,2,0,1,0,1,3,3,2,3,8,0,2,6,3,3,1,4,5,4,2,2,5,6,3,18,19,18,16,10,7,6,4,1,5,5,0,0,0,4,2,3,1,0,2,0,0
2022-03-28 22:00:00,0,0,0,2,1,3,3,0,0,1,2,4,5,4,3,6,4,5,4,5,9,8,6,5,2,3,4,3,3,5,7,6,5,4,2,1,0,2,1,3,0,4,4,2,1,3,2,2,1,0,1,4,0,3,4,3,3,4,15,15,12,10,5,6,5,4,2,3,4,0,0,0,4,4,1,3,2,0,0,0
2022-03-28 23:00:00,0,0,0,2,0,4,0,0,0,0,0,3,4,3,0,4,5,1,4,4,2,4,1,3,2,0,1,3,0,3,5,5,4,3,2,1,1,1,0,2,1,3,1,4,3,1,5,3,2,2,1,3,3,1,4,3,2,4,10,9,8,6,3,3,2,0,1,3,5,4,0,0,0,0,2,0,1,1,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,0,1,1,2,0,0,0,0,1,1,0,2,3,5,7,9,8,15,11,2,2,3,0,4,0,3,1,4,5,1,5,5,3,4,2,3,2,2,1,0,2,3,0,2,0,3,1,3,4,5,4,0,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,2,0,0,3,3,0,4,0,2,0,3,3,2,3,3,6,10,16,18,25,22,2,1,2,4,5,8,7,3,4,3,4,4,3,2,1,1,4,3,3,1,3,1,0,4,4,5,6,6,5,4,3,2,3,4,6,8,11,5,6,9,9,7,7,6,5,5,6,5,1,4,3,2,0,2,2,2,1,0
2022-03-29 07:00:00,0,4,2,2,5,25,27,17,27,53,0,42,28,10,8,10,15,21,35,33,40,28,8,9,6,14,17,18,18,11,9,13,15,15,14,14,12,7,3,8,5,9,6,3,6,6,6,8,10,11,9,7,7,6,8,9,21,23,26,26,26,36,38,39,40,46,26,33,10,10,8,6,4,3,0,1,4,13,1,0
