Unnamed: 0,1_장지공영차고지,2_아이코리아,3_송파글마루도서관.버들어린이집,4_문현고등학교,5_문현중학교,6_건영아파트,7_문덕초등학교.문정고등학교,8_문정동푸르지오아파트,9_문정동래미안아파트,10_가락동쌍용아파트,11_가락동극동아파트,12_오금공원앞,13_오금동현대아파트,14_한양삼익아파트,15_송파동한양1차아파트,16_송파2동한양아파트,17_잠실여고후문,18_송파사거리,19_송파책박물관.헬리오시티,20_석촌동남현교회앞,21_배명중고교,22_송파구민회관구의회,23_삼전역,24_잠실우성4차현대아파트,25_잠실근린공원.성현교회,26_아시아선수촌아파트,27_잠실종합운동장,28_강남경찰서면허시험장,29_삼성역7번출구,30_봉은사역5번출구.광동한방병원,31_노블발렌티웨딩홀,32_서울의료원강남분원,33_강남경찰서.강남운전면허시험장,34_잠실종합운동장,35_아시아선수촌아파트,36_아시아선수촌아파트삼거리.성현교회,37_잠실우성4차현대아파트,38_삼전역,39_송파구민회관구의회,40_배명중고교,41_석촌동남현교회앞,42_송파책박물관.헬리오시티,43_송파사거리.석촌시장,44_잠실여고후문,45_한양공원,46_송파2동한양삼성아파트,47_삼익아파트미성아파트,48_송파경찰서.오금역,49_가락래미안앞,50_송파중학교,51_문정래미안현대아파트앞,52_문정동대우아파트,53_문덕초등학교.문정고등학교,54_건영아파트앞,55_문현중학교,56_송파구립산모건강증진센터,57_송파파인타운10단지.13단지,58_송파파인타운11단지,59_아이코리아앞,60_장지공영차고지
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,2,0,0,0,2,3,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,2,0,1,1,0,2,2,1,2,2,2,1,1,3,0,0,2,3,4,2,1,3,0,2,2,0,0,0,1,0,0,0,0,1,2,2,2,4,0,2,3,1,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,2,1,0,0,2,3,0,1,2,3,2,4,2,1,1,0,0,0,2,3,4,5,6,8,8,7,1,0,2,1,1,0,0,4,2,3,0,2,2,2,3,3,2,0,2,2,2,1,2,0,0,0,0,0,1,3,0,0,1,0
2022-04-10 07:00:00,2,0,0,0,2,0,2,3,3,3,2,2,2,0,3,2,0,1,3,4,4,3,6,6,9,6,3,2,2,1,1,1,2,5,6,5,3,0,4,4,5,3,3,5,2,2,4,1,1,1,2,2,0,2,2,3,0,0,0,0
2022-04-10 08:00:00,0,2,1,5,6,8,7,10,9,9,10,10,6,6,6,5,5,8,7,5,8,7,10,9,12,10,5,4,7,5,1,0,0,4,5,5,5,5,6,8,9,8,11,7,0,6,6,5,4,5,4,3,2,2,2,1,0,0,0,0
2022-04-10 09:00:00,5,1,8,12,13,4,8,17,18,11,14,13,12,8,9,9,8,8,8,7,8,8,13,14,13,11,4,3,1,2,2,1,1,5,4,5,5,6,9,10,11,16,19,18,8,15,8,8,6,4,8,6,4,3,3,0,1,0,0,0
2022-04-10 10:00:00,1,2,2,4,5,6,7,8,9,9,10,12,10,11,10,9,8,6,6,9,9,11,11,16,17,13,10,6,2,4,2,0,1,8,9,6,6,9,11,11,11,11,9,9,8,8,10,6,5,5,8,7,8,6,7,6,3,2,3,0
2022-04-10 11:00:00,1,1,2,3,5,5,6,7,7,7,8,9,11,20,21,22,20,19,12,11,11,11,11,14,19,14,9,7,4,3,3,4,3,8,0,4,6,5,7,8,9,7,8,7,6,3,9,7,8,9,8,7,8,6,2,3,0,0,0,0
2022-04-10 12:00:00,4,2,3,2,9,10,8,10,9,8,7,8,9,10,12,10,9,10,11,12,13,12,16,18,20,18,6,4,3,4,5,2,3,8,9,8,6,7,8,10,10,9,10,9,9,9,11,9,11,15,14,13,11,9,4,3,2,1,0,0
2022-04-10 13:00:00,1,1,0,3,7,5,8,14,15,13,12,14,15,14,14,15,14,11,14,17,16,15,13,14,21,18,7,4,2,1,2,4,5,9,4,9,12,5,13,12,14,9,6,7,4,7,10,10,9,11,14,11,10,9,4,2,1,0,1,0
2022-04-10 14:00:00,2,1,0,7,9,0,6,7,9,8,8,7,6,11,7,6,5,5,9,10,12,8,15,14,14,10,6,5,3,2,6,1,2,11,12,12,10,9,9,10,10,13,14,9,13,14,12,9,11,13,13,12,10,8,3,1,0,0,0,0
2022-04-10 15:00:00,1,0,2,3,6,7,5,8,7,6,5,7,9,7,7,8,9,7,10,10,9,9,7,10,12,10,5,2,1,3,3,0,5,6,5,5,5,8,9,8,9,10,9,11,11,9,9,7,8,9,9,7,6,8,6,4,3,4,1,0
2022-04-10 16:00:00,1,0,2,2,6,4,8,10,8,7,6,7,7,7,10,7,10,12,13,12,12,11,9,9,10,7,3,2,3,3,3,4,4,15,10,13,9,11,12,11,11,15,16,7,13,13,14,13,14,12,10,7,3,3,2,4,3,2,1,0
2022-04-10 17:00:00,2,2,0,4,12,7,13,14,12,8,6,6,10,8,9,10,13,11,8,8,6,8,7,8,12,10,7,5,5,5,6,5,6,14,19,15,14,12,14,14,11,11,12,6,6,5,9,8,6,6,7,4,7,4,3,3,2,0,0,0
2022-04-10 18:00:00,1,2,6,0,12,4,14,11,9,4,4,5,10,13,12,13,14,5,13,11,9,10,7,8,6,5,6,5,3,3,2,2,4,16,21,15,12,11,17,14,17,15,11,11,13,16,13,10,11,15,16,15,12,8,5,5,2,0,0,0
2022-04-10 19:00:00,2,0,2,3,7,6,6,7,2,6,5,3,6,5,9,4,8,9,6,4,6,5,5,4,5,5,4,0,2,1,3,2,2,10,11,10,10,12,10,15,14,11,11,10,5,7,8,8,9,11,6,7,5,3,3,1,0,0,0,0
2022-04-10 20:00:00,3,0,4,3,6,7,8,3,7,5,5,3,4,5,8,7,8,9,9,9,7,6,5,4,4,5,1,3,2,2,3,2,2,12,14,8,13,6,11,11,6,6,6,4,3,5,4,4,6,4,9,4,8,4,3,3,1,1,0,0
2022-04-10 21:00:00,2,0,1,2,5,6,6,7,6,5,5,5,9,5,8,8,9,10,9,8,7,6,7,6,4,3,0,2,2,1,10,3,3,12,15,13,14,12,9,7,7,6,9,7,6,5,8,7,11,4,2,10,4,9,8,7,5,2,1,0
2022-04-10 22:00:00,1,1,0,3,3,4,6,6,7,6,5,4,4,4,6,2,2,5,4,5,4,4,3,5,6,2,1,1,3,5,5,3,3,9,13,10,9,9,8,9,6,7,7,7,7,6,8,4,3,5,5,2,3,1,2,3,1,1,1,0
2022-04-10 23:00:00,0,0,0,0,4,5,7,8,7,4,5,4,6,5,4,0,1,2,5,4,2,1,0,3,0,1,0,0,2,0,1,0,2,11,6,10,8,11,9,7,4,8,8,6,5,5,6,5,0,3,2,1,1,0,0,2,1,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,2,4,1,2,5,2,0,0,5,6,0,6,10,9,8,0,7,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,1,0,2,3,0,4,5,6,2,0,3,4,3,4,2,4,3,3,4,4,8,7,10,11,10,5,2,3,2,2,0,1,1,0,2,5,8,4,8,7,10,9,8,7,5,5,3,4,5,2,1,2,0,0,0,0,0,2,0
2022-04-11 06:00:00,1,0,0,1,4,2,4,4,3,4,5,5,5,3,5,5,5,5,8,8,7,8,9,11,13,12,6,5,4,2,2,0,1,4,3,4,2,4,3,5,5,4,4,4,5,6,6,4,5,5,6,6,4,3,3,3,1,2,1,0
2022-04-11 07:00:00,17,10,12,11,9,9,10,12,19,24,26,26,18,18,17,19,17,18,25,30,21,32,38,46,61,60,12,7,12,8,2,1,2,6,6,7,8,12,15,12,14,18,19,12,16,17,20,9,8,15,18,16,12,6,3,5,0,2,0,0
2022-04-11 08:00:00,3,5,5,6,13,13,14,16,17,14,14,16,15,16,21,21,19,20,28,31,29,30,33,37,49,48,27,15,18,19,7,4,3,10,10,11,9,11,14,22,23,32,30,29,28,31,29,13,9,15,14,12,10,8,5,7,0,6,2,0
2022-04-11 09:00:00,2,1,0,2,5,6,7,7,8,8,7,9,12,11,11,12,12,11,10,15,14,19,19,25,34,38,23,11,9,9,5,3,2,4,5,4,6,6,7,11,12,10,9,9,8,8,10,7,6,12,14,11,11,10,3,4,4,3,2,0
2022-04-11 10:00:00,1,1,4,2,1,2,5,5,7,5,4,4,7,5,9,8,8,6,7,12,12,11,15,18,23,19,7,4,4,4,2,1,3,6,4,9,9,7,8,6,5,6,4,3,5,6,4,4,3,5,3,4,2,4,3,4,0,0,3,0
2022-04-11 11:00:00,1,1,0,2,3,2,4,3,3,4,4,4,5,7,9,9,6,6,6,7,6,6,6,9,8,10,5,3,2,3,2,0,3,6,5,4,3,4,5,7,5,6,7,4,4,11,9,8,3,11,10,7,6,1,1,1,0,1,0,0
2022-04-11 12:00:00,1,2,2,2,5,3,6,8,7,6,5,5,8,8,7,3,6,5,8,9,9,6,9,10,9,6,3,2,2,2,2,2,3,6,5,6,7,11,6,12,14,13,11,10,9,8,19,17,18,19,18,16,15,4,2,3,1,2,0,0
2022-04-11 13:00:00,2,2,0,1,4,4,5,7,9,8,6,4,7,7,8,8,7,6,6,10,9,13,12,14,10,10,7,5,3,3,4,3,4,9,10,10,10,8,9,11,9,8,10,12,11,9,7,8,9,9,8,6,5,3,2,2,4,2,1,0
2022-04-11 14:00:00,1,2,3,4,5,6,12,16,17,14,9,6,6,7,9,10,10,12,16,16,13,11,7,6,7,5,4,3,3,5,4,3,6,11,11,9,10,11,12,13,11,10,8,8,6,6,7,7,6,7,8,10,9,3,4,5,3,2,0,0
2022-04-11 15:00:00,1,3,3,8,13,7,9,11,12,10,10,7,7,13,12,13,11,13,11,10,12,13,11,12,12,7,4,4,3,4,4,3,5,33,32,30,26,23,17,28,27,31,33,28,27,22,15,15,10,12,11,10,9,6,8,6,4,1,3,0
2022-04-11 16:00:00,2,1,5,6,9,10,15,29,31,26,19,23,17,14,13,22,22,18,20,18,17,12,8,8,7,7,6,5,3,5,6,6,7,27,29,31,28,26,22,21,18,16,16,15,14,12,15,20,18,10,8,7,20,4,18,19,5,4,3,0
2022-04-11 17:00:00,3,4,6,6,12,13,13,18,17,14,15,15,15,15,13,13,16,17,17,16,17,12,11,10,11,14,5,4,5,5,17,18,22,22,20,19,18,17,17,17,16,15,15,14,13,12,12,11,5,12,11,7,6,5,5,6,5,4,1,0
2022-04-11 18:00:00,3,4,5,6,11,10,13,15,16,13,12,13,15,18,18,20,23,19,19,18,18,18,16,15,14,11,4,4,7,8,13,25,36,50,45,32,27,28,32,28,23,20,22,23,20,19,19,15,16,17,16,12,9,8,4,13,10,9,7,1
2022-04-11 19:00:00,3,5,6,7,12,13,14,10,11,9,6,8,13,11,9,10,13,13,12,11,10,11,9,8,8,5,4,4,4,9,8,10,13,26,32,23,20,16,15,16,22,13,14,15,15,13,12,12,9,10,8,11,10,4,4,12,12,9,8,0
2022-04-11 20:00:00,1,1,2,1,7,6,8,8,10,10,4,5,9,6,8,9,8,12,11,8,8,9,7,7,6,8,6,5,4,4,8,9,13,23,24,22,19,19,17,16,15,13,12,14,12,8,9,6,5,7,4,5,4,2,6,8,7,1,0,0
2022-04-11 21:00:00,2,2,0,0,6,7,8,7,7,7,7,7,10,6,7,7,9,8,7,7,6,6,5,6,6,6,5,2,2,3,4,5,8,15,17,17,15,15,11,10,8,7,6,9,6,7,7,9,8,9,8,7,8,2,6,4,3,5,0,0
2022-04-11 22:00:00,1,1,0,1,5,3,7,8,7,4,4,6,8,7,5,6,7,10,11,10,5,5,4,5,6,6,4,3,4,4,7,8,11,21,22,20,22,21,18,16,15,14,14,14,14,10,11,13,13,13,11,8,6,8,9,8,6,3,1,0
2022-04-11 23:00:00,0,0,0,0,3,4,4,6,4,1,3,2,7,8,8,2,4,9,9,8,4,5,4,4,3,2,1,1,1,1,3,2,3,13,11,11,8,7,6,5,4,4,4,2,3,2,3,6,6,4,3,5,1,4,1,3,1,0,2,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,2,3,0,5,7,0,0,3,6,5,0,8,11,11,9,0,7,0,8,7,9,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,1,0,1,2,0,3,2,2,0,2,3,3,1,4,6,5,5,6,7,5,6,6,9,6,6,5,3,1,1,1,0,0,1,2,2,2,4,6,7,3,8,7,0,6,3,7,3,3,0,1,0,2,0,0,0,0,0,0,0
2022-04-12 06:00:00,1,2,0,2,3,3,4,4,4,5,6,7,7,8,7,8,4,9,6,9,12,10,13,18,20,14,9,3,4,3,2,0,1,5,6,5,5,4,5,5,6,8,7,7,8,10,13,5,5,7,8,5,3,3,3,3,0,0,2,0
2022-04-12 07:00:00,14,9,11,17,12,12,8,12,16,16,18,20,22,24,26,29,34,32,37,39,20,21,26,39,52,47,44,11,16,11,2,1,2,5,4,6,8,13,13,11,13,17,16,12,11,13,18,8,7,19,18,11,9,6,3,3,0,2,1,0
2022-04-12 08:00:00,4,6,8,6,17,16,17,20,19,20,17,17,15,16,19,20,17,21,27,31,35,34,42,49,62,52,33,19,28,36,6,3,4,12,13,12,12,15,17,20,20,25,25,24,22,25,24,10,9,11,12,11,9,7,4,6,5,5,2,0
2022-04-12 09:00:00,1,2,1,3,5,3,4,7,8,9,8,7,9,9,12,13,8,8,15,20,18,18,21,43,52,44,24,14,9,10,3,3,2,6,11,7,7,9,10,12,13,13,14,11,8,6,12,8,8,11,10,8,7,4,2,4,1,3,1,0
2022-04-12 10:00:00,0,1,2,2,4,4,5,7,8,7,4,4,5,4,7,3,6,8,10,11,12,10,9,11,16,14,9,5,4,4,2,3,3,7,8,5,5,4,6,6,5,6,7,5,4,6,5,3,2,5,7,5,4,3,1,2,1,0,1,0
2022-04-12 11:00:00,2,3,1,4,5,3,8,7,6,7,5,5,5,5,7,5,6,7,8,9,8,5,7,9,14,9,3,4,3,2,3,2,4,6,7,6,3,7,5,6,8,9,7,7,6,7,7,6,7,5,5,6,5,4,1,2,1,0,0,0
2022-04-12 12:00:00,2,1,2,4,6,7,8,7,7,6,7,7,5,7,9,9,10,9,8,10,8,8,10,10,12,9,5,3,3,2,2,2,2,5,7,6,10,11,9,7,8,8,9,8,7,8,6,6,8,10,9,9,7,6,4,2,1,0,0,0
2022-04-12 13:00:00,1,2,2,4,5,4,5,9,7,6,7,6,7,7,6,7,8,6,6,6,7,6,7,10,11,9,6,4,1,3,6,3,6,7,10,7,6,6,10,9,7,9,11,10,9,10,10,9,9,11,8,7,6,5,2,2,0,1,1,0
2022-04-12 14:00:00,1,0,2,3,6,7,11,10,7,8,6,6,6,6,10,8,10,8,8,9,7,8,9,8,7,10,6,5,2,3,3,3,3,9,9,10,10,9,10,11,9,8,8,7,5,7,8,7,4,7,5,6,3,2,5,4,2,3,1,0
2022-04-12 15:00:00,1,2,3,4,6,8,8,9,11,12,9,8,10,9,10,9,11,11,12,12,12,9,9,10,10,9,5,5,4,1,6,2,7,12,9,8,8,6,9,12,12,9,12,9,10,9,13,10,10,9,7,5,4,5,3,4,3,2,1,0
2022-04-12 16:00:00,2,5,7,9,11,14,21,31,22,21,16,16,16,12,13,14,19,18,20,18,19,15,13,12,12,8,5,3,3,5,6,7,9,49,50,43,37,30,21,30,27,25,23,35,30,28,21,18,12,13,12,11,14,9,13,5,12,3,1,0
2022-04-12 17:00:00,1,2,3,6,8,5,10,14,12,9,10,8,12,12,13,14,12,12,10,12,11,12,13,13,11,12,5,6,5,4,16,19,19,28,33,23,18,21,20,22,20,19,17,18,17,13,12,11,10,13,11,10,7,5,6,8,7,4,2,0
2022-04-12 18:00:00,3,4,3,3,10,8,15,18,22,22,21,16,23,20,18,17,17,20,21,22,19,16,15,17,24,22,8,4,4,7,14,22,28,37,34,34,28,29,30,26,23,23,21,18,20,22,17,15,17,22,21,20,10,6,4,10,9,6,3,0
2022-04-12 19:00:00,1,0,0,3,13,9,10,11,11,11,10,7,13,13,11,12,12,12,11,13,11,9,5,6,6,6,2,1,3,7,9,12,16,31,39,28,25,23,21,18,14,13,14,15,14,13,10,12,13,12,10,8,8,6,5,7,6,5,4,0
2022-04-12 20:00:00,0,1,1,1,5,4,4,6,5,5,6,7,11,10,10,10,11,9,6,5,9,9,8,6,5,6,5,4,3,4,5,7,9,25,24,21,18,18,17,13,12,10,15,13,9,8,9,6,7,7,4,6,6,4,3,5,3,1,1,0
2022-04-12 21:00:00,1,0,1,0,5,5,7,7,7,6,3,4,8,6,7,5,6,10,9,9,8,9,8,4,5,2,4,3,5,3,7,8,10,29,31,24,19,19,15,14,13,11,12,11,8,7,8,8,7,5,6,5,3,3,3,8,6,4,3,0
2022-04-12 22:00:00,1,2,0,0,4,3,6,9,10,8,4,4,7,7,7,8,10,10,12,11,5,4,7,5,5,4,2,1,5,4,9,3,12,14,23,23,19,19,15,16,13,9,11,10,11,9,11,13,9,8,7,6,3,3,3,8,6,4,0,0
2022-04-12 23:00:00,2,1,0,1,3,4,5,1,3,2,2,4,4,5,3,4,3,6,5,6,4,3,3,4,4,3,1,2,4,2,1,3,4,13,15,11,7,8,7,6,5,5,4,3,5,4,4,1,5,5,2,4,0,2,1,2,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,3,1,1,3,4,5,0,0,2,3,0,5,9,9,10,0,7,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,2,0,0,4,4,3,3,6,3,5,0,4,6,5,2,6,4,7,4,7,9,6,7,9,9,6,6,7,3,2,2,0,0,1,1,3,5,7,2,8,4,10,10,4,8,7,8,4,5,4,4,0,4,3,2,0,0,0,0,0
2022-04-13 06:00:00,2,1,0,2,3,4,5,6,2,4,3,6,5,6,6,2,2,9,10,9,10,11,11,11,14,13,6,3,4,3,2,0,1,4,3,4,4,5,6,6,5,5,5,4,5,5,9,4,1,8,7,7,6,6,4,5,1,1,4,0
2022-04-13 07:00:00,7,7,5,8,11,12,13,13,17,19,21,19,14,16,21,16,17,16,23,29,27,18,20,28,36,31,26,8,14,12,3,1,2,5,3,5,8,10,11,16,19,21,22,18,13,14,20,8,9,14,13,7,6,5,3,3,0,2,2,0
2022-04-13 08:00:00,4,4,7,10,11,12,15,18,18,14,16,20,18,23,24,26,24,23,31,34,34,35,39,48,58,55,30,12,23,25,4,2,4,14,15,10,11,15,15,20,23,29,29,25,22,20,21,16,15,22,18,13,10,8,3,7,8,6,2,0
2022-04-13 09:00:00,2,3,4,3,4,5,5,10,12,11,9,9,9,9,15,15,13,12,11,19,22,22,24,29,40,29,16,8,10,9,4,3,3,7,5,4,6,5,6,8,10,12,9,10,8,8,8,9,7,9,10,9,6,5,3,2,2,1,1,0
2022-04-13 10:00:00,1,1,2,2,6,6,7,8,8,9,7,8,9,8,7,9,7,6,9,10,13,12,13,14,20,17,9,5,4,3,3,4,3,5,5,6,4,4,6,7,8,7,7,7,5,5,8,4,3,6,7,6,5,2,2,2,1,1,0,0
2022-04-13 11:00:00,2,3,3,5,6,3,2,5,9,9,7,6,6,5,8,6,6,5,6,5,7,6,5,9,10,10,5,4,3,2,2,1,5,7,7,6,5,5,4,6,7,6,8,9,8,7,6,7,4,6,5,5,4,2,1,2,1,2,2,0
2022-04-13 12:00:00,1,2,2,3,5,6,8,10,6,10,9,8,7,8,8,9,10,10,9,10,7,9,10,11,9,9,6,5,3,2,3,0,2,8,15,7,6,7,5,7,8,6,7,6,6,6,7,9,9,12,13,16,14,11,4,3,2,0,2,0
2022-04-13 13:00:00,1,1,1,2,3,4,5,10,9,8,5,6,11,8,10,9,11,10,8,10,6,8,9,8,12,9,4,3,2,4,3,3,6,9,10,11,10,9,12,11,10,12,11,11,14,12,11,8,9,13,11,9,7,6,4,3,2,1,1,0
2022-04-13 14:00:00,1,2,3,2,6,6,7,6,6,6,5,6,6,7,7,9,10,8,7,9,8,9,8,10,11,10,6,5,2,4,4,4,4,8,8,8,10,5,9,7,7,9,10,8,9,9,8,5,5,11,12,9,8,7,6,4,1,1,0,0
2022-04-13 15:00:00,3,5,3,6,5,5,3,8,7,6,8,7,9,9,11,9,11,8,10,9,12,8,8,6,8,5,3,3,4,2,4,3,4,26,21,24,15,13,16,20,17,13,12,7,8,6,7,7,6,9,8,7,5,5,4,6,2,5,1,0
2022-04-13 16:00:00,3,3,4,12,13,12,18,26,27,18,17,17,20,14,11,17,17,12,10,10,13,12,14,12,13,9,4,2,7,6,8,9,10,17,21,18,23,16,16,50,51,53,46,50,49,42,29,21,17,15,12,9,12,8,9,13,11,9,2,0
2022-04-13 17:00:00,4,5,6,6,9,11,12,13,11,10,11,11,15,17,22,22,18,15,15,15,13,13,12,12,10,10,8,3,3,7,11,14,16,24,27,21,19,22,18,18,17,17,15,15,12,17,15,15,12,16,14,10,7,6,4,8,5,4,3,0
2022-04-13 18:00:00,3,4,3,3,12,9,16,17,18,16,15,14,23,26,26,24,27,23,24,26,22,18,17,14,17,15,8,9,9,7,15,23,28,47,45,32,31,31,30,31,27,24,25,18,18,17,17,19,19,22,21,18,11,11,11,21,19,18,14,0
2022-04-13 19:00:00,1,2,4,5,7,7,9,12,13,11,6,9,17,12,8,9,12,13,10,11,12,9,9,6,7,5,4,3,3,3,5,10,10,24,25,19,20,20,16,17,14,24,23,21,18,19,18,17,15,14,11,8,7,5,6,12,11,8,6,0
2022-04-13 20:00:00,2,1,2,0,4,6,7,10,9,10,3,12,10,11,10,9,10,10,10,8,8,6,7,9,14,13,8,5,3,3,7,8,9,16,16,17,15,15,15,12,11,11,11,12,11,11,6,5,5,4,3,6,4,5,3,4,3,1,0,0
2022-04-13 21:00:00,1,2,0,2,6,7,9,8,9,6,4,5,5,8,10,9,10,7,7,6,6,5,4,4,6,5,4,4,4,3,4,5,8,18,20,16,11,18,17,16,14,12,13,12,10,11,12,12,11,10,9,8,5,4,5,4,3,3,0,0
2022-04-13 22:00:00,1,0,0,1,4,5,6,6,5,4,3,3,8,10,9,8,10,8,8,8,6,3,6,5,6,6,3,2,3,3,5,8,12,25,24,23,22,22,22,21,16,14,15,13,13,14,18,16,12,9,8,4,3,3,4,5,3,3,2,0
2022-04-13 23:00:00,1,0,0,0,5,4,5,5,4,3,6,3,5,5,5,5,6,5,6,6,5,4,5,4,5,3,3,2,2,3,2,3,2,11,12,10,10,9,9,8,7,4,4,6,7,5,3,4,2,3,7,5,1,4,4,5,1,4,3,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
