Unnamed: 0,1_군포공영차고지,2_군포보건소,3_수리산역,4_5단지입구,5_도장중학교,6_산본공업고등학교,7_둔전초등학교,8_엘림복지원,9_군포문화예술회관,10_장미아파트,11_산본2동행정복지센터,12_산본래미안아파트,13_삼성아파트입구,14_금정역,15_산본1동,16_산본고가도로,17_미도아파트.메트로병원,18_명학초교,19_성결대.안양아트센터.명학역,20_만안구청,21_농림축산검역본부,22_서안양우체국,23_우체국사거리.안양초교.중화한방병원,24_비산농협,25_비산사거리.이마트,26_비산롯데캐슬,27_미륭아파트,28_삼호아파트,29_종합운동장,30_수촌마을,31_관양중학교,32_중촌마을,33_부림마을,34_인덕원역4호선.인덕원성당,35_린파밀리에,36_갈현동부대,37_찬우물,38_정보과학도서관,39_과천주공2.3단지,40_정부과천청사,41_KT과천지사,42_경기도립과천도서관앞,43_과천8.9단지,44_과천성당,45_환경사업소,46_선바위역,47_안골,48_식유촌우면성당.서초호반써밋,49_서초힐스아파트,50_서초힐스아파트,51_네이처힐5단지,52_성촌마을입구,53_형촌마을입구,54_서초아트자이아파트,55_서초동삼성아파트,56_서초역1번출구,57_지하철2호선교대역2,58_서초동유원아파트,59_롯데칠성,60_신분당선강남역,61_래미안아파트.파이낸셜뉴스(중),62_뱅뱅사거리,63_양재역.서초문화예술회관,64_일동제약사거리,65_현대빌라.에코맘코리아,66_우성아파트.양재초등학교,67_KT삼거리,68_KT연구개발센터정문,69_서울시품질시험소한국교원단체총연합회,70_성촌마을입구,71_형촌마을입구,72_서초힐스아파트,73_서초호반써밋,74_식유촌우면성당.서초호반써밋,75_안골,76_선바위역,77_환경사업소,78_과천성당,79_과천10단지,80_경기도립과천도서관앞,81_KT과천지사,82_정부과천청사,83_과천주공2.3단지,84_찬우물,85_갈현동부대,86_린파밀리에,87_인덕원역4호선,88_동편마을입구,89_부림마을,90_중촌마을,91_관양중학교,92_수촌마을,93_종합운동장,94_삼호아파트,95_동양월드타워,96_대림아파트,97_삼성래미안아파트,98_비산사거리.이마트,99_진흥아파트,100_서안양우체국,101_농림축산검역본부,102_만안구청,103_성결대.안양아트센터.명학역,104_명학초교,105_미도아파트.메트로병원,106_산본고가도로,107_산본1동,108_금정역,109_산본1동입구,110_산본시장,111_13단지아파트입구,112_산본2동행정복지센터,113_우방아파트,114_군포문화예술회관,115_남천병원.서울시남부기술교육원,116_극동아파트,117_둔전초등학교,118_산본공업고등학교,119_철쭉동산.철쭉공원,120_5단지입구,121_수리산역.5단지,122_군포보건소,123_군포공영차고지
2022-03-07 05:00:00,0,0,2,0,0,4,11,14,13,14,5,16,14,4,6,6,4,3,8,13,14,15,17,11,13,13,15,13,17,18,19,21,19,29,40,39,15,38,32,30,9,30,12,26,24,25,11,24,11,14,27,28,31,25,20,10,6,5,3,4,2,5,7,8,0,0,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,1,1,0,0,4,9,11,14,13,14,19,14,5,6,8,3,8,10,10,13,14,16,17,24,28,31,17,17,33,34,22,22,21,19,12,19,20,19,19,12,19,20,11,19,10,9,8,12,12,13,13,15,14,15,12,5,0,6,4,3,5,5,6,5,5,4,3,5,7,7,9,11,5,6,5,0,4,1,2,6,6,7,3,3,6,7,6,7,7,11,14,15,0,14,15,16,18,19,16,16,15,13,14,14,12,7,2,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0
2022-03-07 07:00:00,0,4,4,0,2,8,18,24,23,26,26,34,29,9,12,13,4,13,13,18,21,22,26,26,32,37,40,28,40,40,39,43,41,40,40,40,40,39,38,35,34,33,36,38,34,33,28,30,33,35,36,45,47,32,31,26,19,20,17,15,15,20,21,19,16,16,0,0,17,7,8,16,20,15,19,8,6,9,10,2,9,9,10,2,3,11,14,13,13,16,15,20,19,20,21,18,18,22,26,18,19,7,7,8,0,9,8,13,12,7,8,7,6,4,4,4,15,18,0,12,3,0,0
2022-03-07 08:00:00,0,3,22,19,13,13,19,27,30,35,36,43,36,16,17,18,23,16,23,27,34,33,36,33,41,46,50,55,54,47,43,45,39,33,26,35,40,38,33,30,28,29,32,31,26,30,23,33,32,33,29,31,35,26,22,25,16,18,10,15,14,14,15,16,17,15,5,12,10,19,24,32,39,41,36,14,15,12,18,19,16,14,16,17,8,18,16,17,20,20,21,27,27,28,28,30,28,33,36,30,23,16,14,14,18,20,15,34,33,28,26,27,23,14,10,11,17,21,19,15,9,3,0
2022-03-07 09:00:00,0,1,2,3,5,4,14,18,19,21,19,20,22,14,15,9,8,16,15,17,19,20,22,21,22,22,21,26,23,23,26,21,18,19,20,19,17,18,13,18,20,22,22,23,19,20,7,14,21,20,17,19,26,22,17,13,12,15,14,10,7,9,12,11,9,7,1,4,6,4,5,6,5,5,0,4,0,0,3,4,10,9,9,8,6,10,10,11,10,11,12,12,14,15,16,12,16,20,20,13,11,9,8,4,8,7,6,3,0,2,3,4,0,5,5,4,6,8,7,5,1,0,0
2022-03-07 10:00:00,1,3,4,1,5,4,6,7,6,5,6,8,4,5,6,4,0,0,9,12,13,15,16,14,12,11,9,9,8,8,10,10,10,9,0,0,9,7,5,9,10,11,13,9,12,10,9,11,10,11,16,12,16,14,13,11,7,6,5,4,4,2,4,4,3,3,0,0,6,9,10,12,0,13,3,5,6,8,3,7,8,6,5,4,0,0,8,8,7,7,8,8,9,6,4,10,11,11,15,12,10,9,8,7,8,10,9,5,8,8,7,0,2,4,1,0,4,4,0,2,1,0,0
2022-03-07 11:00:00,0,2,3,2,4,3,5,7,6,8,9,11,7,8,8,10,8,8,9,10,11,8,14,12,13,9,14,15,8,13,15,14,10,8,0,7,10,8,6,7,8,7,6,7,5,5,0,9,4,6,9,9,11,10,9,9,9,11,7,9,7,5,6,5,0,3,5,3,2,4,3,4,6,0,0,4,3,3,0,2,4,5,6,0,0,0,5,3,5,7,8,9,9,10,6,8,9,12,15,10,9,10,8,0,0,7,3,6,4,5,0,6,2,4,0,2,3,1,0,2,1,0,0
2022-03-07 12:00:00,0,3,1,0,2,4,5,6,6,3,8,9,10,8,7,9,9,8,10,11,15,15,16,15,13,12,13,12,9,9,12,14,13,14,8,0,8,11,13,10,10,7,9,6,8,8,0,9,11,10,11,13,12,9,9,8,6,7,3,7,9,10,11,7,10,7,0,8,10,11,9,8,9,0,0,8,0,4,4,6,11,12,13,7,7,6,12,14,12,13,12,13,15,14,15,15,14,16,18,14,10,8,6,7,0,6,0,9,9,5,8,7,8,5,3,4,3,2,3,0,1,0,0
2022-03-07 13:00:00,0,2,5,0,2,3,1,4,4,5,5,9,9,8,9,10,8,9,9,12,14,12,12,11,9,8,7,11,10,9,9,10,10,9,8,0,9,9,8,7,6,6,5,6,6,6,0,7,6,7,8,8,12,9,10,9,8,7,7,12,12,14,13,16,15,14,8,13,12,6,11,11,9,0,5,5,8,7,8,9,6,5,10,0,0,0,9,7,7,6,8,10,10,12,12,12,15,17,14,11,11,7,6,3,7,4,6,10,8,9,9,7,6,5,2,1,3,2,0,2,1,0,0
2022-03-07 14:00:00,0,0,2,2,0,2,6,4,7,7,7,6,5,5,1,5,6,5,8,12,17,15,13,10,12,7,10,6,8,7,5,4,6,6,5,0,4,7,6,6,8,0,9,10,8,7,0,6,7,7,5,6,8,9,8,7,8,9,9,9,9,8,7,8,7,7,6,0,8,13,15,13,11,0,12,12,9,10,8,10,10,9,12,13,0,0,13,12,11,12,15,16,17,12,16,12,14,17,17,13,13,8,7,6,3,6,5,7,8,8,7,0,6,7,5,2,2,1,0,0,0,0,0
2022-03-07 15:00:00,0,2,4,0,2,3,7,10,11,10,12,12,11,6,8,6,5,9,13,15,16,16,20,18,18,16,13,0,15,12,13,14,16,16,5,15,15,18,5,13,14,10,9,0,1,12,0,11,8,0,7,8,9,11,9,10,10,10,9,10,12,16,16,17,15,16,0,0,16,12,15,18,19,20,0,14,0,11,15,19,22,12,20,21,13,12,17,16,15,15,16,18,16,18,18,21,21,27,28,21,20,16,14,14,15,14,9,20,19,18,16,15,11,10,9,5,7,5,8,7,0,0,0
2022-03-07 16:00:00,1,2,4,0,2,3,4,8,9,6,11,12,9,10,8,9,11,12,19,22,26,27,28,22,17,16,15,14,16,17,14,14,14,13,0,5,15,15,13,11,14,13,10,5,10,8,4,5,7,9,11,10,11,13,14,12,14,15,13,16,17,18,19,23,24,21,20,12,23,25,23,24,23,21,22,18,21,19,22,20,18,22,23,23,24,23,26,25,25,26,24,28,32,33,32,31,29,29,27,23,22,17,22,21,22,11,21,22,19,18,18,0,16,14,12,9,8,7,0,5,1,0,0
2022-03-07 17:00:00,1,2,1,0,0,3,9,11,12,14,4,11,10,9,11,8,12,13,20,10,21,22,24,18,19,19,15,18,16,13,13,12,11,9,0,9,12,11,10,10,12,12,13,12,10,8,7,4,7,10,8,15,16,15,15,14,14,17,18,27,31,29,34,35,36,38,32,0,34,37,39,37,38,40,36,29,31,24,25,24,27,28,29,31,24,30,38,40,40,27,28,35,22,0,20,33,22,24,26,21,14,13,13,11,11,11,12,25,27,28,26,7,21,17,15,8,12,11,11,9,1,0,0
2022-03-07 18:00:00,0,3,5,3,1,4,6,7,7,6,8,9,9,12,22,25,12,23,27,32,35,12,35,29,31,29,20,18,25,17,14,17,18,15,0,16,16,13,17,16,15,11,12,13,12,18,17,16,14,14,9,14,14,11,16,14,21,24,24,37,35,35,38,40,31,32,28,42,40,40,44,42,44,43,40,37,36,35,34,35,38,42,43,44,45,44,61,60,58,55,50,48,48,49,46,42,33,29,29,22,20,19,21,18,10,19,17,30,31,33,30,26,20,17,13,12,7,6,0,4,2,0,0
2022-03-07 19:00:00,0,1,3,2,0,1,6,6,4,0,5,11,10,9,13,6,11,11,13,16,18,16,18,17,11,10,5,4,8,6,6,7,5,6,5,1,6,0,5,8,10,4,6,5,0,17,4,16,4,15,9,14,9,11,11,10,8,8,10,16,26,25,29,32,31,26,12,18,28,25,38,36,37,0,0,41,40,39,37,32,33,32,32,27,33,17,32,30,29,33,33,36,37,32,28,24,21,24,28,24,14,9,17,9,7,16,6,36,36,35,30,26,24,18,12,11,8,5,0,2,0,0,0
2022-03-07 20:00:00,0,1,3,0,1,1,2,1,2,2,3,4,4,6,7,0,0,2,8,9,10,11,8,9,10,8,0,9,8,6,4,6,0,6,0,0,0,3,8,9,8,0,3,4,7,16,8,14,13,11,4,8,7,7,9,4,5,7,8,10,12,13,16,17,18,16,16,17,14,14,12,12,13,0,10,12,13,12,7,11,13,13,13,15,16,0,15,17,14,15,18,18,19,15,18,14,17,14,11,10,8,9,9,8,7,5,4,35,32,30,30,28,23,18,12,9,2,0,0,2,0,0,0
2022-03-07 21:00:00,0,0,5,0,4,2,5,1,3,2,4,5,2,6,7,7,4,7,12,11,7,11,6,3,9,8,10,9,5,5,4,5,6,5,6,0,0,6,2,3,6,4,5,0,3,10,15,11,9,7,5,6,6,8,6,6,8,10,10,15,16,19,19,18,19,17,16,0,15,16,15,13,12,7,12,16,14,18,13,17,20,21,16,17,14,11,19,17,19,17,15,17,16,17,13,15,13,17,14,12,11,6,6,0,5,3,4,25,5,24,19,18,15,10,8,5,3,2,2,1,2,1,0
2022-03-07 22:00:00,0,0,1,0,0,2,1,2,6,7,8,9,8,10,5,9,0,8,9,7,9,0,11,10,9,10,9,6,7,7,4,6,3,3,0,0,0,2,4,0,8,7,6,0,5,4,0,3,2,4,1,6,5,8,6,7,15,12,14,21,27,29,20,31,27,19,18,17,30,23,20,18,17,0,0,0,16,14,13,11,15,13,17,11,10,19,19,18,17,17,18,18,19,12,18,17,14,16,16,12,7,12,10,3,4,11,2,27,26,25,22,21,16,19,17,10,10,7,0,3,1,0,0
2022-03-07 23:00:00,0,0,1,0,0,1,2,4,2,5,0,6,5,4,6,0,3,4,0,5,2,5,3,4,5,6,0,0,5,4,4,4,0,4,0,0,0,3,0,5,5,0,7,3,3,18,17,15,13,9,3,8,2,7,5,4,4,5,3,10,9,13,12,11,11,8,10,0,9,8,6,5,3,0,0,11,0,7,6,10,8,5,9,8,0,3,15,14,15,13,9,10,11,0,9,5,10,9,8,7,5,4,6,5,5,0,4,16,7,15,14,13,12,9,6,2,0,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,4,0,0,6,7,8,0,2,10,11,13,13,0,14,15,3,18,20,24,26,28,10,31,32,34,35,37,41,41,42,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,2,2,0,0,3,8,9,8,9,11,12,11,11,5,12,8,11,12,15,18,17,17,18,21,20,20,10,18,21,17,22,15,23,16,15,38,36,35,30,12,0,11,30,27,7,25,21,0,22,24,25,24,22,19,12,8,7,6,7,7,8,7,9,0,8,0,0,10,10,9,0,0,0,8,9,0,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,3,1,2,3,3,9,13,13,17,16,19,16,6,8,9,11,6,11,12,18,17,20,15,26,27,22,27,26,28,22,18,21,23,17,20,19,17,19,19,21,10,9,14,8,16,8,16,15,16,12,14,17,15,15,10,7,6,6,3,4,10,10,4,1,11,7,0,7,10,13,17,19,0,18,6,0,6,5,5,8,5,6,6,7,0,5,0,5,6,7,8,9,8,8,9,10,13,13,12,11,9,8,6,5,6,6,5,0,0,3,0,2,3,2,1,3,0,0,2,0,0,0
2022-03-08 07:00:00,0,1,4,3,0,7,16,21,25,32,34,39,33,9,10,11,9,12,13,16,25,26,27,26,30,37,40,26,42,44,29,44,42,38,26,38,35,34,28,23,24,23,24,26,26,31,30,29,30,33,34,39,40,27,24,22,18,17,16,12,10,9,10,10,0,8,0,0,11,12,15,19,8,11,4,10,0,5,12,13,11,10,11,10,7,0,9,8,10,9,12,18,19,21,21,22,23,27,34,18,21,16,14,0,13,12,11,9,8,5,7,5,7,4,5,3,4,8,0,6,3,0,0
2022-03-08 08:00:00,0,4,17,19,14,10,16,22,24,15,24,23,23,18,21,25,23,25,23,24,34,33,31,31,33,34,36,35,36,39,47,45,40,43,46,46,46,42,34,30,29,31,32,33,30,31,17,32,33,20,26,28,30,29,25,16,13,14,14,18,20,20,24,23,21,18,7,14,12,9,12,18,22,23,22,12,8,13,14,9,10,10,12,11,0,0,15,15,14,13,15,20,23,24,23,22,27,35,34,30,27,23,18,17,18,12,13,10,12,8,11,0,8,8,7,7,19,25,26,23,12,8,0
2022-03-08 09:00:00,0,2,2,0,3,5,8,11,14,17,15,20,19,10,10,11,11,10,12,16,16,18,31,29,28,29,30,29,27,29,38,36,33,30,0,31,31,28,27,20,17,18,17,15,15,16,0,15,16,17,18,21,22,18,18,14,10,11,7,6,5,6,13,12,9,7,5,3,4,5,8,7,8,3,2,5,4,6,6,6,8,7,8,9,0,10,13,13,14,15,20,22,21,23,22,22,22,22,20,15,14,13,8,0,10,9,4,12,11,10,5,5,9,6,5,3,2,2,0,1,0,0,0
2022-03-08 10:00:00,0,0,2,2,3,5,7,7,8,9,8,9,8,3,4,4,6,0,8,10,14,12,13,12,14,15,14,13,12,12,16,15,13,10,0,8,7,9,8,9,6,7,11,6,6,7,6,5,7,9,10,13,14,14,14,10,6,7,8,8,9,8,10,9,6,6,0,0,0,9,0,11,6,5,9,10,6,5,6,12,11,4,0,0,4,1,13,14,13,10,11,15,7,13,13,14,15,16,17,15,10,11,9,5,8,3,8,6,5,3,2,0,3,3,2,0,3,3,0,2,1,0,0
2022-03-08 11:00:00,0,0,1,0,2,4,5,9,10,3,12,11,10,8,8,9,0,9,10,12,13,14,17,15,12,12,13,11,13,14,14,15,16,12,12,8,12,10,11,8,9,5,5,9,8,7,0,6,7,4,8,7,9,11,10,7,5,6,7,6,6,7,7,5,5,5,3,6,4,6,6,7,7,9,10,8,0,4,7,6,7,9,10,11,0,5,8,6,5,7,6,10,8,8,9,10,10,12,10,11,8,7,4,0,1,0,3,4,4,3,0,3,1,1,1,3,2,3,2,1,1,0,0
2022-03-08 12:00:00,0,1,2,0,0,5,5,9,6,12,13,12,11,7,9,8,7,0,7,7,10,11,12,11,11,10,12,10,10,11,14,17,10,17,17,16,14,15,11,12,12,12,8,11,8,14,3,5,14,14,13,14,16,11,13,10,11,13,10,8,9,7,7,8,7,6,4,0,7,5,3,7,5,8,6,9,8,9,10,9,11,7,8,9,12,11,12,13,12,11,11,13,10,12,12,12,13,17,19,16,11,8,7,8,8,5,7,5,3,5,4,5,1,4,3,2,4,3,3,1,1,0,0
2022-03-08 13:00:00,0,3,6,0,5,0,7,6,7,7,4,7,8,8,3,0,7,6,7,9,12,11,12,11,12,14,14,13,13,7,13,15,9,14,15,10,11,13,12,9,11,12,9,11,10,9,8,9,6,10,11,11,13,11,10,8,8,6,7,9,11,10,12,10,9,7,0,8,7,7,7,7,5,7,9,6,8,8,8,8,10,10,11,8,0,7,14,14,14,16,15,20,14,19,21,20,18,20,20,13,14,10,8,0,6,0,6,10,8,10,11,0,2,8,7,1,2,0,2,0,0,0,0
2022-03-08 14:00:00,0,2,3,0,0,4,4,7,8,10,9,7,5,6,11,1,0,1,11,13,10,5,12,13,14,13,11,12,10,10,9,11,12,10,10,9,0,10,9,7,7,7,7,3,6,7,5,9,7,13,12,17,16,14,10,7,10,15,15,14,12,11,10,11,10,10,0,0,11,9,8,8,9,0,0,12,13,14,13,14,21,11,21,14,13,13,18,17,17,16,20,20,19,18,16,14,10,11,13,11,8,8,6,5,4,3,2,5,2,2,1,0,1,2,1,1,2,2,0,1,1,0,0
2022-03-08 15:00:00,0,2,2,0,0,6,8,8,12,11,4,12,12,13,8,9,14,9,15,14,18,18,19,15,14,17,16,9,15,13,14,12,14,11,10,8,12,11,9,6,8,7,7,6,6,5,0,1,0,0,6,9,11,14,9,10,10,11,11,15,12,13,14,15,0,17,0,0,18,19,14,18,11,12,13,17,15,14,16,22,21,23,24,15,16,0,29,31,18,17,17,17,12,16,17,19,17,18,16,12,11,12,12,11,11,9,9,12,10,10,7,0,5,4,3,2,0,1,0,0,0,0,0
2022-03-08 16:00:00,0,1,0,0,1,3,8,23,10,6,22,22,19,8,9,7,6,7,16,18,20,13,20,15,15,12,13,14,13,12,14,12,13,8,9,10,12,14,14,12,11,10,10,9,8,9,0,5,7,5,6,12,14,14,22,20,21,10,13,20,22,25,23,23,22,22,0,21,25,29,27,24,28,0,27,17,18,19,18,19,21,25,30,29,23,30,31,30,31,31,32,36,36,37,38,23,33,33,31,20,19,19,19,18,6,11,17,11,9,9,10,9,6,6,5,3,7,12,6,9,2,0,0
2022-03-08 17:00:00,0,1,3,4,0,4,9,5,11,12,7,11,10,9,12,11,12,8,16,17,17,15,23,21,19,20,17,18,15,13,13,12,11,9,10,3,2,5,7,11,13,10,9,11,4,11,0,12,13,13,13,19,20,17,13,14,16,21,20,25,28,26,28,26,25,30,31,33,34,34,29,27,28,29,24,27,26,23,21,25,32,32,20,21,28,26,26,20,28,26,27,28,27,25,24,22,18,24,23,21,20,16,16,15,16,15,13,18,18,18,13,12,10,8,11,10,6,4,3,2,1,0,0
2022-03-08 18:00:00,0,5,3,3,3,5,3,11,13,8,8,14,17,16,24,18,25,23,34,38,39,40,41,35,25,26,26,26,23,22,21,22,20,14,9,12,13,14,13,11,11,10,10,11,10,11,9,12,14,13,9,20,21,21,17,17,23,24,21,18,29,29,30,38,41,42,0,47,50,53,52,51,48,47,46,37,41,42,41,26,46,49,49,31,32,0,59,58,53,48,43,43,40,34,37,36,31,33,35,29,22,17,16,14,8,0,13,25,24,25,21,18,19,17,10,6,5,6,0,5,2,0,0
2022-03-08 19:00:00,0,3,2,0,1,0,3,4,3,0,5,6,5,5,10,8,7,6,11,11,12,13,12,10,11,9,11,7,11,9,9,8,9,6,0,0,4,12,11,10,10,8,5,5,3,5,3,7,5,5,5,9,9,7,9,12,11,14,13,21,26,29,30,33,33,32,26,0,34,34,32,29,30,0,0,27,18,25,25,24,25,24,24,21,23,17,33,33,31,29,27,27,28,28,28,27,29,24,20,18,16,11,13,11,15,12,11,25,25,26,24,16,19,15,10,6,4,2,1,0,1,0,0
2022-03-08 20:00:00,0,2,3,4,0,3,2,4,2,3,5,6,4,5,11,3,10,9,10,9,12,4,6,10,8,7,7,7,5,6,4,7,9,6,0,0,5,3,6,4,8,7,6,7,5,4,2,4,4,5,5,7,6,7,6,6,8,6,8,12,12,13,16,19,21,15,0,6,23,24,23,21,14,4,10,18,19,17,17,14,23,16,25,0,14,14,23,23,22,21,19,18,18,18,16,16,15,21,24,18,13,14,14,6,10,12,11,17,6,18,16,15,14,13,9,8,4,5,1,3,0,0,0
2022-03-08 21:00:00,0,2,2,0,1,1,2,3,5,3,0,8,3,7,8,0,0,7,12,13,8,13,15,12,13,12,9,13,12,11,9,7,6,8,0,0,0,7,6,5,7,1,8,9,8,18,0,13,11,10,10,10,6,5,4,4,10,11,13,17,19,21,25,15,15,24,0,15,26,23,15,22,21,11,20,21,12,19,16,15,17,19,13,20,10,0,23,21,22,21,21,20,19,22,17,15,16,17,15,11,7,6,7,2,6,5,7,14,13,9,8,3,5,7,6,4,3,3,0,1,0,0,0
2022-03-08 22:00:00,0,0,2,0,0,3,3,5,7,3,0,5,6,7,9,8,4,3,8,8,9,11,5,12,10,11,10,0,11,10,8,6,5,3,0,0,0,0,3,4,7,4,7,3,5,6,5,0,0,0,4,3,0,10,11,7,15,15,15,26,25,27,26,25,17,24,0,11,15,21,17,15,11,16,0,17,0,14,16,15,15,15,19,14,0,0,20,10,19,16,18,17,19,0,21,20,18,23,21,16,14,10,9,8,5,7,4,21,20,21,16,15,14,12,10,5,4,6,0,3,0,0,0
2022-03-08 23:00:00,0,1,0,0,0,2,5,6,7,0,0,4,10,13,14,0,0,13,14,13,18,6,21,21,20,18,17,16,15,14,10,7,8,8,0,0,3,2,1,1,3,0,4,2,0,10,0,7,7,5,4,3,0,2,1,3,6,4,7,16,17,22,26,13,23,21,0,0,9,20,15,17,17,9,6,17,17,13,12,6,12,13,11,8,7,0,34,35,9,30,27,24,23,0,22,19,13,12,10,8,5,4,3,4,0,3,0,15,2,13,13,12,2,1,1,0,0,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,2,0,3,1,4,0,0,0,1,0,5,6,0,5,0,6,0,0,7,5,0,4,5,0,6,0,7,9,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,0,0,3,4,5,6,7,4,8,7,5,3,6,0,5,4,6,0,6,7,6,7,0,8,5,1,3,6,8,7,6,5,4,0,6,3,4,0,5,3,6,1,3,5,2,5,7,8,10,12,11,9,4,2,1,0,3,1,0,2,2,1,0,0,0,3,4,0,0,5,0,0,4,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
