Unnamed: 0,1_월계동진아교통,2_월계삼호4차아파트,3_월계삼호아파트,4_월계미륭아파트,5_월계미성아파트,6_한천초등학교,7_한진한화그랑빌아파트,8_한진한화그랑빌아파트,9_석계역2번출구,10_석계역1번출구.A,11_석계역굴다리앞,12_석계역,13_한천초등학교,14_월계미성아파트,15_월계미륭아파트,16_공릉역,17_공연초등학교,18_현대성우아파트,19_삼익아파트.한보아파트,20_원자력병원,21_한보아파트.삼익아파트,22_동신아파트,23_공연초등학교,24_공릉역,25_월계미륭아파트,26_월계미성아파트,27_한천초등학교,28_한진한화그랑빌아파트,29_한진한화그랑빌아파트,30_석계역2번출구,31_석계역1번출구.A,32_석계역굴다리앞,33_석계역,34_한천초등학교,35_월계미성아파트,36_월계미륭아파트,37_월계삼호아파트,38_월계삼호4차아파트,39_월계동진아교통
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,1,3,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,2,1,0,0,1,4,5,4,4,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2022-03-05 07:00:00,1,0,0,1,0,0,0,0,0,0,1,1,2,1,0,3,2,2,2,2,7,5,5,2,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0
2022-03-05 08:00:00,1,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,1,0,0,3,6,6,4,4,4,1,4,5,3,4,0,0,0,0,0,0,0,0,0
2022-03-05 09:00:00,2,0,4,5,5,6,0,0,5,4,0,3,2,4,5,3,1,2,0,1,8,9,7,5,2,4,0,0,4,5,3,0,1,0,0,0,0,0,0
2022-03-05 10:00:00,1,2,0,2,4,4,5,4,3,2,0,3,4,5,7,6,3,2,0,1,4,6,10,8,6,3,0,0,0,5,1,0,0,0,0,0,0,0,0
2022-03-05 11:00:00,6,3,3,5,2,6,3,6,3,3,2,5,6,7,8,3,3,0,1,2,7,8,7,5,4,0,0,0,3,2,2,0,0,2,1,1,0,0,0
2022-03-05 12:00:00,7,8,0,0,11,0,6,8,7,3,4,4,5,5,6,7,3,3,2,1,5,6,0,5,5,6,7,0,3,5,3,2,1,0,0,0,2,0,0
2022-03-05 13:00:00,5,4,5,2,5,6,0,13,11,9,0,5,5,0,5,7,4,4,2,0,6,11,10,10,5,9,0,0,8,5,7,0,7,0,5,4,1,1,0
2022-03-05 14:00:00,10,3,8,5,4,6,10,9,8,8,0,6,0,0,7,8,6,4,2,3,5,10,5,5,5,0,6,0,1,5,3,0,0,2,2,0,0,0,0
2022-03-05 15:00:00,9,10,0,9,9,7,6,7,5,10,3,9,8,9,11,9,7,6,4,5,6,8,9,7,2,0,1,0,0,3,7,0,4,3,5,3,2,1,0
2022-03-05 16:00:00,14,0,13,11,13,13,14,13,10,7,0,11,8,12,13,15,5,9,1,2,8,5,4,8,7,0,4,6,2,4,2,0,1,1,0,0,0,0,0
2022-03-05 17:00:00,8,0,5,9,7,13,7,10,3,12,0,13,12,9,0,11,0,1,3,1,4,0,4,3,2,0,0,0,4,3,3,4,6,5,4,3,2,0,0
2022-03-05 18:00:00,6,7,0,6,0,1,5,8,7,10,10,12,13,12,13,14,12,9,1,2,2,3,3,5,3,0,2,0,0,1,4,0,0,2,1,0,0,0,0
2022-03-05 19:00:00,12,0,7,0,2,0,0,5,2,9,0,11,9,8,7,8,5,2,0,0,2,5,6,6,5,3,0,0,3,2,2,1,0,0,2,0,0,0,0
2022-03-05 20:00:00,6,0,3,13,0,12,4,5,10,5,0,0,0,0,0,5,4,3,0,2,1,0,0,4,2,0,0,0,0,0,1,0,3,1,0,0,0,0,0
2022-03-05 21:00:00,7,0,6,0,0,5,6,4,1,6,0,2,1,0,0,5,3,2,1,2,4,7,8,6,3,0,0,2,0,2,3,0,3,0,0,1,0,0,0
2022-03-05 22:00:00,7,8,0,7,0,6,0,0,5,7,0,0,0,1,0,9,7,3,3,2,4,3,1,5,3,0,1,0,0,0,4,0,5,3,0,3,1,1,0
2022-03-05 23:00:00,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,3,2,0,0,0,0,2,3,2,0,0,0,0,1,4,0,0,0,2,1,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,2,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0
2022-03-06 07:00:00,0,1,4,0,0,0,5,3,2,3,0,0,0,0,4,5,4,3,2,3,3,4,4,2,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0
2022-03-06 08:00:00,0,0,2,4,5,8,2,1,0,2,1,3,0,0,2,1,0,0,0,2,3,5,5,4,2,3,3,0,1,2,0,0,2,0,0,0,1,0,0
2022-03-06 09:00:00,0,0,0,2,0,0,1,7,4,3,0,0,3,2,4,5,4,0,1,1,2,4,3,4,4,3,4,0,0,3,1,0,2,0,0,0,0,0,0
2022-03-06 10:00:00,2,0,1,4,2,2,0,1,0,2,3,0,1,4,4,5,5,4,4,0,2,5,5,3,2,0,0,0,0,0,2,3,1,1,0,0,0,0,0
2022-03-06 11:00:00,5,4,5,3,4,0,5,3,2,2,2,3,4,3,4,6,4,2,1,2,7,10,2,8,4,2,0,0,3,0,1,0,0,0,0,1,0,0,0
2022-03-06 12:00:00,6,7,8,10,1,9,9,7,5,4,0,7,2,4,8,6,5,2,1,1,6,10,10,10,11,10,11,3,10,8,3,0,0,0,0,0,1,0,0
2022-03-06 13:00:00,6,5,0,4,4,5,0,4,4,10,9,10,11,0,12,9,7,3,2,2,3,9,2,9,7,6,0,0,6,4,2,3,2,0,1,0,0,0,0
2022-03-06 14:00:00,7,8,5,0,9,0,0,7,6,4,0,4,2,5,5,6,2,1,1,2,4,5,3,4,4,5,5,6,5,3,0,1,1,0,0,0,0,0,0
2022-03-06 15:00:00,9,0,0,9,0,5,8,7,5,6,0,8,2,0,0,12,8,6,1,3,4,4,0,9,6,0,6,6,0,5,8,0,0,7,4,0,3,0,0
2022-03-06 16:00:00,12,0,0,4,0,11,5,3,10,10,11,9,8,11,10,7,6,2,0,1,2,1,0,4,0,1,1,0,0,0,3,0,4,3,1,0,0,0,0
2022-03-06 17:00:00,5,6,8,6,9,0,10,3,9,4,4,5,0,7,4,8,7,5,2,1,4,5,7,5,0,0,0,0,1,0,4,0,5,0,0,3,2,0,0
2022-03-06 18:00:00,11,0,0,9,0,5,10,6,4,5,0,0,3,2,5,6,5,2,0,1,3,2,2,3,2,2,0,0,1,2,5,0,0,0,0,0,0,4,0
2022-03-06 19:00:00,9,0,7,1,0,6,0,5,2,5,5,6,6,5,7,7,3,3,4,0,0,1,0,3,2,4,0,5,4,1,3,2,0,2,1,0,0,0,0
2022-03-06 20:00:00,5,0,0,0,0,0,0,1,6,7,9,11,0,9,4,8,5,0,1,0,2,4,0,4,2,1,0,0,0,0,3,4,4,0,1,1,0,0,0
2022-03-06 21:00:00,7,0,0,3,0,0,1,0,6,10,0,12,0,11,0,13,11,9,1,2,1,2,7,6,5,4,3,0,3,2,1,0,3,0,2,3,0,0,0
2022-03-06 22:00:00,2,0,0,0,0,0,0,1,2,8,2,11,10,7,0,9,8,6,1,1,2,6,6,7,5,0,0,4,0,3,1,2,0,0,0,0,0,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,0,0,4,0,4,3,0,2,5,4,3,0,1,0,1,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,0,2,3,2,0,0,0,3,1,2,0,1,3,4,0,0,2,0,8,7,6,0,3,0,4,0,0,5,1,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,2,4,1,0,5,7,3,1,2,0,1,0,2,3,3,0,1,0,0,13,14,13,6,5,7,0,7,5,5,1,0,1,0,0,0,0,0,0
2022-03-07 07:00:00,3,2,0,3,4,5,6,4,0,7,0,4,4,5,8,13,7,12,10,2,18,23,24,17,16,18,22,26,25,17,0,0,0,0,0,0,0,0,0
2022-03-07 08:00:00,4,0,0,0,0,0,0,0,0,5,8,9,9,11,13,24,23,21,18,3,18,18,19,11,15,16,16,16,19,13,1,0,0,0,0,0,0,0,0
2022-03-07 09:00:00,0,1,3,0,0,2,3,4,3,8,0,10,5,11,3,15,12,10,7,4,11,11,12,7,4,14,6,15,14,6,2,0,3,0,0,0,0,0,0
2022-03-07 10:00:00,1,3,0,4,0,0,1,3,1,6,4,3,4,0,5,8,8,7,6,7,12,13,6,8,7,8,9,10,9,6,1,0,0,0,0,0,0,0,0
2022-03-07 11:00:00,5,5,7,9,10,9,4,5,4,2,4,0,3,4,5,6,5,4,1,7,7,4,10,8,4,6,0,0,3,4,2,0,4,2,1,0,0,0,0
2022-03-07 12:00:00,5,5,5,0,4,0,0,3,6,5,0,7,0,4,4,10,9,7,6,3,8,9,6,5,3,0,0,6,0,2,2,0,0,0,0,0,0,0,0
2022-03-07 13:00:00,12,5,5,6,9,10,10,9,7,7,6,8,0,9,0,13,7,12,9,6,10,3,9,6,5,4,5,0,4,5,0,1,0,1,0,0,0,0,0
2022-03-07 14:00:00,6,1,0,5,11,10,11,10,8,6,5,5,4,6,7,15,8,12,11,9,15,0,13,8,0,8,0,0,4,7,5,6,3,5,4,0,3,0,0
2022-03-07 15:00:00,5,5,6,0,7,4,6,5,4,6,0,8,9,6,8,13,9,7,3,10,10,11,8,9,6,0,0,8,5,7,2,0,0,1,0,0,0,0,0
2022-03-07 16:00:00,10,0,4,3,9,10,11,9,8,7,0,8,0,0,10,9,7,6,1,4,15,14,10,7,6,7,2,0,0,6,3,0,0,0,2,1,0,0,0
2022-03-07 17:00:00,2,0,4,0,0,6,4,4,2,5,0,8,4,0,7,10,9,8,2,11,11,13,12,9,8,7,6,0,5,5,5,0,6,4,3,1,2,0,0
2022-03-07 18:00:00,8,0,0,4,9,0,7,6,5,16,9,18,16,15,13,21,16,14,1,5,4,12,10,14,11,9,11,2,5,9,4,0,6,4,3,1,0,0,0
2022-03-07 19:00:00,2,4,0,5,4,0,0,1,3,7,5,6,7,14,13,15,14,11,1,3,5,6,8,13,10,8,2,7,6,2,6,0,11,5,6,3,2,1,0
2022-03-07 20:00:00,5,0,6,5,0,2,0,4,1,6,5,8,7,3,0,8,6,5,0,1,0,2,3,2,1,2,3,0,2,1,2,1,0,3,0,1,1,0,0
2022-03-07 21:00:00,7,8,1,0,0,2,6,5,5,9,4,8,7,0,0,13,9,7,2,4,0,7,8,9,7,6,0,0,5,4,7,9,10,9,4,2,1,0,0
2022-03-07 22:00:00,2,0,1,0,0,0,0,0,0,12,14,4,12,1,0,13,9,7,0,3,4,5,6,7,3,1,0,0,0,1,5,0,4,0,0,3,0,2,0
2022-03-07 23:00:00,1,0,0,0,0,0,0,0,0,4,0,0,2,1,2,3,2,1,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,4,0,3,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,2,3,0,1,2,0,2,3,1,0,1,0,4,0,3,1,0,7,5,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,3,5,5,7,7,8,6,4,2,0,1,0,3,2,3,0,1,2,0,11,14,12,5,7,0,0,2,0,4,1,0,1,0,0,0,0,0,0
2022-03-08 07:00:00,5,1,3,5,7,8,10,8,5,2,3,2,6,7,11,15,5,14,13,2,23,29,26,25,17,21,24,30,28,20,0,0,0,0,0,0,0,0,0
2022-03-08 08:00:00,4,0,0,0,0,0,0,0,0,5,0,5,7,8,10,22,21,21,18,4,17,25,22,14,14,15,14,17,15,11,1,0,1,0,0,0,0,0,0
2022-03-08 09:00:00,1,0,0,0,2,3,0,3,2,10,4,5,9,11,13,19,17,12,9,7,15,9,14,5,5,7,0,8,7,6,3,1,5,6,0,0,0,0,0
2022-03-08 10:00:00,2,1,2,0,3,4,0,2,1,2,1,4,3,3,4,9,0,8,5,9,11,8,8,7,0,6,4,0,3,4,2,0,0,0,1,0,0,0,0
2022-03-08 11:00:00,2,0,3,4,0,3,0,0,0,3,0,5,7,8,5,8,6,4,3,4,12,0,10,8,9,0,0,0,8,3,3,0,1,0,2,1,0,0,0
2022-03-08 12:00:00,6,6,7,8,9,8,4,5,3,3,3,4,3,3,4,8,0,5,4,3,7,8,9,6,4,7,3,0,7,5,2,3,1,2,0,1,0,0,0
2022-03-08 13:00:00,5,0,2,4,0,0,0,5,4,5,4,0,3,0,0,10,0,0,5,3,8,7,6,2,1,1,0,0,2,1,2,0,4,0,4,0,3,2,0
2022-03-08 14:00:00,4,1,3,1,1,0,3,0,3,5,3,6,1,5,6,10,4,8,4,6,7,9,11,8,6,4,0,0,4,3,2,2,0,1,1,0,0,0,0
2022-03-08 15:00:00,7,0,0,5,0,4,2,1,3,4,0,4,5,5,7,9,7,4,6,16,17,20,18,14,3,0,13,0,0,9,5,0,4,0,3,2,1,0,0
2022-03-08 16:00:00,7,6,6,5,4,5,4,4,3,5,6,7,0,0,8,9,5,4,4,5,9,20,18,11,6,0,7,0,0,7,2,3,0,1,0,1,0,0,0
2022-03-08 17:00:00,9,6,0,0,8,4,5,0,7,16,9,6,7,6,0,10,8,7,1,14,16,14,13,5,6,0,0,0,5,6,1,2,2,1,0,1,0,0,0
2022-03-08 18:00:00,11,0,6,10,12,0,2,11,7,6,7,17,15,14,15,19,16,17,2,5,9,9,12,10,7,2,3,0,6,3,8,2,9,5,4,2,1,0,0
2022-03-08 19:00:00,6,5,3,3,5,0,0,4,2,7,0,9,9,2,7,14,13,12,1,3,7,9,5,7,5,4,0,3,3,2,5,0,8,7,5,4,3,1,0
2022-03-08 20:00:00,9,0,3,3,0,0,8,6,4,10,0,13,10,5,11,13,12,9,0,1,4,5,0,5,2,4,0,0,3,0,3,0,0,1,2,0,0,0,0
2022-03-08 21:00:00,6,3,7,4,0,3,0,2,0,9,2,5,4,8,0,9,5,3,1,3,0,3,0,4,2,1,1,0,0,0,2,0,0,1,1,0,0,0,0
2022-03-08 22:00:00,5,0,0,0,0,4,0,3,0,7,6,6,2,6,5,8,4,4,1,3,2,5,4,5,4,3,3,1,0,0,2,0,1,0,1,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,1,4,1,4,0,3,0,6,2,4,0,2,2,4,0,1,3,0,0,0,0,0,2,0,2,1,1,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,1,0,2,1,1,0,2,0,1,0,0,0,0,2,3,0,1,2,3,0,0,2,2,2,0,0,0,0,1,0,0,0
2022-03-09 06:00:00,0,0,1,2,1,2,0,0,0,1,0,0,0,3,2,0,0,0,0,2,3,0,1,2,1,1,2,0,0,0,3,0,2,2,0,0,0,0,0
2022-03-09 07:00:00,0,1,0,3,3,4,0,4,3,1,0,0,1,1,3,3,0,2,0,1,2,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-09 08:00:00,0,2,3,3,4,4,5,4,2,2,0,3,0,1,5,5,3,0,1,1,2,0,0,2,2,2,0,3,2,1,1,0,2,0,1,0,0,0,0
2022-03-09 09:00:00,0,0,2,4,0,1,0,1,0,4,0,0,1,0,2,3,2,0,4,1,7,8,9,4,2,3,3,4,0,3,2,2,3,1,0,0,0,0,0
2022-03-09 10:00:00,2,1,2,2,0,4,3,4,2,2,1,3,3,4,0,2,1,1,0,1,4,5,2,7,4,5,0,0,6,4,1,0,1,0,0,0,0,0,0
2022-03-09 11:00:00,4,5,8,9,0,8,9,8,7,6,5,4,5,4,7,8,7,6,3,1,4,6,7,5,3,7,8,7,5,5,1,0,3,0,0,0,0,0,0
2022-03-09 12:00:00,6,2,3,3,2,5,4,2,3,4,4,4,6,5,7,6,2,3,2,1,4,5,7,5,1,0,0,0,5,3,3,0,1,0,1,0,0,0,0
2022-03-09 13:00:00,8,0,3,10,12,11,10,9,4,4,0,5,2,4,2,8,7,4,3,1,4,3,8,9,3,2,0,0,0,5,2,0,0,1,0,0,0,0,0
2022-03-09 14:00:00,8,0,10,0,6,9,7,8,7,5,5,7,0,0,3,6,0,5,3,7,9,8,9,6,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2022-03-09 15:00:00,9,0,9,3,11,7,2,7,5,6,0,7,6,7,8,6,5,4,1,3,6,3,8,5,3,0,0,0,0,2,2,2,0,1,0,0,0,0,0
2022-03-09 16:00:00,12,0,11,12,11,0,0,8,7,5,0,3,6,7,0,5,5,4,2,2,3,6,8,7,2,0,0,0,0,4,1,0,0,1,0,0,0,0,0
2022-03-09 17:00:00,11,12,12,0,8,11,5,10,9,7,7,5,8,9,10,8,5,5,2,1,2,0,0,2,0,1,0,0,0,0,3,0,0,2,0,1,0,0,0
2022-03-09 18:00:00,10,0,11,0,5,10,0,5,2,11,10,9,0,6,6,6,5,2,3,2,0,3,0,5,2,0,2,0,4,0,2,0,5,1,0,0,0,4,0
2022-03-09 19:00:00,4,0,0,0,0,0,7,5,4,4,0,5,6,1,7,7,6,3,1,1,4,4,3,2,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0
2022-03-09 20:00:00,11,12,13,0,0,0,0,11,8,3,0,2,0,1,2,3,1,2,1,2,0,2,1,4,3,2,0,0,0,0,5,4,0,4,2,3,2,1,0
2022-03-09 21:00:00,6,0,7,0,0,0,0,0,7,7,0,8,3,0,5,5,3,3,2,3,2,3,0,6,4,1,2,0,0,2,4,0,6,5,0,3,1,0,0
2022-03-09 22:00:00,3,0,4,0,0,0,1,0,0,4,0,5,0,0,0,4,2,2,0,1,1,2,3,4,1,3,0,0,1,2,2,3,7,6,0,4,3,0,0
2022-03-09 23:00:00,0,0,1,0,0,0,0,0,0,2,3,4,3,3,0,3,3,2,1,0,0,0,0,2,0,0,0,0,0,0,9,10,11,9,8,5,3,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,2,0,3,0,0,0,0,1,2,3,2,2,3,4,4,0,0,2,1,5,6,4,5,6,7,0,8,7,5,1,0,3,0,2,0,0,0,0
2022-03-10 06:00:00,0,4,6,0,7,0,3,4,2,2,0,2,1,4,6,4,0,0,0,1,12,7,9,6,4,7,8,2,3,5,1,0,1,0,0,0,0,0,0
2022-03-10 07:00:00,0,0,3,7,9,10,14,14,7,4,2,2,2,4,5,17,14,2,11,2,29,34,34,13,14,14,5,16,14,11,0,0,0,0,0,0,0,0,0
2022-03-10 08:00:00,1,0,0,0,0,0,0,0,0,4,1,5,7,10,12,23,21,19,15,1,16,18,35,19,5,7,9,11,18,13,0,0,0,0,0,0,0,0,0
2022-03-10 09:00:00,0,2,5,2,6,7,0,8,6,5,0,8,7,9,11,10,6,9,7,4,12,15,15,12,2,4,0,5,11,8,5,5,7,8,0,5,7,2,0
2022-03-10 10:00:00,2,1,2,1,3,0,2,2,1,3,0,4,4,5,5,10,7,5,5,3,8,9,8,8,7,7,0,0,5,5,1,0,0,0,0,0,0,0,0
2022-03-10 11:00:00,3,4,3,4,5,7,0,5,4,7,0,7,0,2,9,12,6,4,7,4,13,14,7,6,6,0,0,7,0,3,2,0,0,0,0,0,0,1,0
2022-03-10 12:00:00,5,7,4,3,4,0,4,0,3,9,0,9,11,6,12,7,0,5,4,6,6,10,9,7,7,6,1,0,4,3,3,2,0,3,2,0,1,0,0
2022-03-10 13:00:00,3,2,4,2,3,0,0,3,2,7,6,7,6,9,13,13,11,10,8,7,4,8,8,4,6,7,8,5,4,7,2,0,3,3,0,1,2,1,0
2022-03-10 14:00:00,3,0,0,3,4,4,0,0,0,2,0,2,0,3,4,6,5,4,3,8,8,12,6,7,4,1,2,0,0,3,3,4,0,3,2,0,0,0,0
2022-03-10 15:00:00,8,0,9,8,0,6,2,5,3,8,9,11,7,0,12,14,12,10,5,11,13,18,17,13,0,4,0,11,0,10,0,0,2,3,1,1,0,0,0
2022-03-10 16:00:00,9,0,7,0,0,8,0,8,7,10,0,11,9,7,6,12,10,6,2,6,7,11,10,9,7,3,7,0,0,6,4,4,9,6,4,2,2,0,0
2022-03-10 17:00:00,8,0,6,7,4,7,3,8,5,7,7,8,5,4,10,7,9,7,1,10,8,11,9,4,3,2,2,0,3,6,2,0,0,0,0,0,1,0,0
2022-03-10 18:00:00,11,3,4,0,6,8,9,8,7,22,20,28,23,27,7,28,20,14,3,4,3,10,0,9,8,7,6,0,0,5,0,0,4,2,3,1,0,0,0
2022-03-10 19:00:00,6,5,0,3,0,0,6,5,4,6,3,8,7,0,25,24,17,16,2,2,4,3,1,4,2,1,0,0,0,0,10,9,13,10,6,4,2,1,0
2022-03-10 20:00:00,5,0,3,0,0,0,0,0,0,5,0,5,2,0,7,7,6,0,1,3,0,0,4,5,2,4,0,0,0,1,2,1,1,0,1,0,0,0,0
2022-03-10 21:00:00,3,0,0,0,0,4,0,0,1,6,0,7,8,2,6,10,9,8,2,7,8,12,11,12,9,1,0,0,8,4,8,6,8,7,4,3,1,0,0
2022-03-10 22:00:00,4,0,3,3,2,0,0,2,1,5,0,6,5,1,0,7,5,3,3,6,0,7,7,5,2,0,0,0,0,0,3,2,4,3,1,2,1,0,0
2022-03-10 23:00:00,1,1,0,0,0,0,0,0,0,5,6,7,6,1,0,7,5,2,0,1,0,1,1,2,1,0,1,0,0,0,2,0,1,1,0,0,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,1,1,2,0,0,0,1,3,1,1,0,1,0,4,0,0,1,0,6,7,6,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,1,2,2,1,3,0,2,1,1,0,2,0,2,5,3,0,0,0,1,12,13,11,6,7,8,9,0,8,5,1,0,2,1,0,0,0,0,0
2022-03-11 07:00:00,3,1,2,5,0,6,3,7,5,3,2,4,5,6,7,12,6,5,10,2,20,23,24,15,16,15,15,17,16,9,0,0,0,0,0,0,0,0,0
2022-03-11 08:00:00,1,0,0,0,0,0,0,0,0,3,2,5,6,8,12,16,14,15,14,2,24,15,24,13,14,18,20,16,16,12,1,0,0,0,0,0,0,0,0
