Unnamed: 0,1_가산동기점,2_한일유엔아이아파트,3_디지털3단지.롯데정보통신,4_디지털3단지운동장,5_디지털3단지.(주)로옴코리아,6_가산디지털단지역,7_가산디지털단지역1호선,8_에이스하이엔드타워5차,9_구일우성아파트,10_구로1동우체국,11_구일우성아파트,12_가산디지털단지역입구,13_디지털단지오거리.가산파출소,14_디지털단지오거리,15_가산초등학교,16_모두의학교.금천문화예술정보학교,17_관악구보훈회관.신림푸르지오,18_난곡입구,19_호림박물관,20_남서울중학교.성보중고등학교,21_신림사거리.신림역,22_서원동승리교앞,23_서원동문화교앞,24_서림동주민센터.신화단지,25_삼성동시장,26_대학동고시촌입구,27_서울산업정보학교.삼성교,28_관악산입구.관악아트홀.중앙도서관,29_서울대학교,30_서울대학교치과병원.동물병원,31_서울여상.서울문영여중고앞,32_관악구청,33_서울대입구역,34_봉천사거리,35_낙성대동,36_낙성대입구,37_인헌중고.서울미술고,38_예술인마을.사당초등학교,39_남서울농협남현동지점,40_사당역4번출구,41_사당역,42_사당역9번출구앞,43_사당1동관악시장앞,44_예술인마을,45_서울미술고.인헌중고,46_낙성대입구,47_행운동주민센터,48_관악구청,49_관악경찰서.관악소방서,50_서울여상.서울문영여중고앞,51_서울대학교치과병원.동물병원,52_서울대학교,53_신림중.삼성고.관악아트홀.도서관,54_서울산업정보학교.삼성교,55_신성초등학교,56_영광메디컬센터,57_쑥고개입구,58_서원동문화교앞,59_신림사거리,60_신림사거리.신림역,61_남부초등학교,62_호림박물관,63_난곡입구,64_관악구보훈회관.신림푸르지오,65_천주교성령봉사회관.등불교회,66_KT구로지사,67_삼부르네상스.효성아파트,68_가리봉파출소,69_디지털단지오거리,70_구일우성아파트,71_구로1동우체국,72_구일우성아파트,73_디지털단지입구,74_디지털3단지.롯데정보통신,75_디지털3단지.영창실업,76_가산디지털단지역,77_디지털3단지.한일합섬,78_디지털3단지운동장,79_한일유앤아이아파트,80_가산동종점
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,1,0,0,1,0,0,0,2,3,3,0,1,4,3,0,3,1,2,4,5,4,8,9,7,8,0,0,0,0,6,4,2,3,1,2,0,1,3,2,3,4,0,0,5,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,1,0,0,1,0,1,1,4,5,4,3,7,3,5,6,5,2,6,7,4,4,3,4,7,9,10,9,5,0,6,4,4,0,5,2,4,3,0,2,0,4,5,4,6,7,5,3,0,2,0,0,3,5,7,9,7,4,4,4,7,4,2,2,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0
2022-03-27 07:00:00,0,0,0,0,0,1,0,0,1,2,3,4,5,4,5,7,8,9,0,10,9,10,5,3,11,7,8,6,0,4,3,4,5,1,0,3,0,4,0,0,1,4,4,4,5,4,4,7,5,3,2,0,1,4,3,6,6,8,5,4,0,0,0,2,1,0,0,2,1,2,1,3,2,1,1,0,0,0,0,0
2022-03-27 08:00:00,1,0,2,3,2,2,3,1,2,9,6,7,8,9,4,9,10,9,7,12,16,5,15,15,18,20,18,17,16,9,15,15,15,14,10,5,10,8,5,0,2,4,5,0,6,9,10,9,7,0,6,5,4,6,10,17,19,20,13,12,4,4,3,2,3,4,3,0,2,1,3,0,1,2,0,0,0,0,0,0
2022-03-27 09:00:00,1,1,0,0,1,3,2,0,3,10,12,11,11,13,17,18,20,19,20,20,19,14,22,25,27,26,31,20,21,22,19,17,15,16,0,9,8,9,6,2,6,8,12,13,13,12,12,15,15,0,14,9,8,7,16,16,15,12,9,7,6,5,4,5,0,0,5,3,2,2,1,0,1,0,0,0,0,0,0,0
2022-03-27 10:00:00,1,1,0,0,0,3,1,1,3,10,8,10,11,12,15,22,27,28,28,27,18,17,26,28,30,30,26,15,16,11,14,16,10,10,8,15,9,17,15,2,5,11,14,7,14,17,20,17,15,14,16,12,11,11,15,18,20,19,15,11,10,5,9,10,11,14,11,4,7,6,7,5,6,5,4,1,0,0,0,0
2022-03-27 11:00:00,0,0,0,0,0,5,1,4,6,9,10,9,4,10,9,10,12,13,13,15,11,10,12,12,14,19,29,28,31,0,19,22,14,12,10,9,7,9,8,2,8,11,15,17,17,22,16,15,13,0,12,11,17,15,23,20,22,23,15,12,10,7,9,10,10,11,10,2,5,4,5,3,0,0,6,3,0,0,0,0
2022-03-27 12:00:00,1,1,0,1,0,2,3,3,3,7,9,7,9,8,9,11,17,18,17,27,21,19,19,22,22,24,21,20,21,20,20,21,21,20,16,15,12,12,13,0,2,5,12,11,18,22,19,19,21,11,11,9,19,14,15,17,13,17,11,12,11,14,13,10,9,10,6,5,3,3,5,3,0,4,1,0,0,0,0,0
2022-03-27 13:00:00,3,1,4,2,1,4,5,3,5,9,10,6,5,9,0,11,15,10,16,15,10,12,12,11,16,20,29,30,21,21,0,19,23,26,25,25,25,25,19,0,7,12,13,11,14,17,20,20,21,20,19,21,24,21,13,19,26,26,19,17,12,16,13,8,10,10,9,9,5,7,6,4,4,3,3,2,0,0,0,0
2022-03-27 14:00:00,2,0,0,1,1,2,4,0,2,8,9,10,8,9,9,14,15,18,15,19,25,22,20,17,19,22,29,33,37,26,36,27,19,19,18,18,18,15,12,2,4,7,10,13,14,17,20,22,13,14,16,15,18,16,26,33,35,34,20,20,19,17,9,17,15,13,9,8,7,5,6,6,4,5,5,4,3,2,1,0
2022-03-27 15:00:00,1,0,0,0,2,6,7,1,2,7,8,7,8,10,11,12,16,12,17,16,13,12,11,10,14,20,27,29,28,0,27,22,20,19,17,18,19,16,14,3,5,10,12,11,10,11,19,21,22,0,19,24,22,20,24,25,30,32,26,22,13,21,17,18,16,19,16,13,10,5,4,1,0,2,3,2,1,0,0,0
2022-03-27 16:00:00,2,0,0,1,0,4,2,0,7,5,0,2,5,8,12,8,14,13,12,11,11,12,11,11,13,14,31,43,51,52,49,44,31,30,28,23,22,20,13,1,6,7,8,5,12,15,16,25,26,0,28,15,29,26,25,24,24,24,23,19,12,18,14,12,11,10,5,9,5,2,2,0,0,2,1,2,0,0,0,0
2022-03-27 17:00:00,1,2,0,0,3,0,4,6,0,5,6,9,7,11,10,13,17,19,17,18,13,13,14,10,7,16,19,32,38,26,37,29,23,24,16,13,15,14,12,1,4,7,10,8,11,14,12,22,16,0,0,17,28,25,25,27,28,26,16,12,9,8,9,8,5,3,6,3,8,2,9,0,6,0,4,0,0,0,0,0
2022-03-27 18:00:00,1,0,2,2,4,5,5,6,5,8,0,9,8,11,10,12,8,12,12,11,10,11,10,14,12,18,23,23,27,29,23,22,14,10,11,11,7,7,6,0,5,18,18,13,16,20,21,32,22,0,24,33,29,18,16,17,16,17,15,19,19,18,14,13,9,9,11,4,6,0,4,5,5,3,3,2,0,0,0,0
2022-03-27 19:00:00,0,1,1,1,3,6,7,7,6,4,0,7,8,8,9,10,11,10,7,11,11,11,10,8,12,7,7,9,10,8,8,7,8,9,8,7,5,3,1,0,2,9,10,11,12,15,14,16,17,0,0,19,18,13,11,9,11,11,7,9,7,4,7,7,5,7,5,8,6,3,0,2,2,0,1,1,0,0,1,0
2022-03-27 20:00:00,0,2,0,4,3,5,6,7,6,6,6,6,8,10,11,11,10,14,9,12,17,17,14,12,9,6,7,3,12,0,3,10,6,7,8,9,8,7,1,0,5,12,13,11,12,16,16,24,12,5,10,11,22,12,11,12,13,15,13,17,14,11,13,11,10,10,7,2,5,4,1,2,1,0,0,4,2,0,2,0
2022-03-27 21:00:00,1,0,2,1,0,4,5,4,2,5,0,2,7,7,8,8,10,12,11,12,10,11,9,8,7,8,10,0,12,12,10,12,8,12,13,10,7,6,3,1,9,14,18,18,18,23,24,29,28,0,0,14,27,19,13,8,9,10,9,11,11,12,11,8,6,9,10,9,9,4,3,0,2,1,0,3,0,0,1,0
2022-03-27 22:00:00,0,0,0,0,0,3,0,4,3,2,3,5,0,7,1,5,6,5,0,4,6,5,6,5,6,7,9,8,8,4,8,6,8,8,8,9,8,7,5,2,3,13,12,10,10,16,14,22,0,0,0,18,21,11,11,10,11,8,5,9,8,0,6,5,4,6,3,0,5,4,1,2,0,1,0,3,0,2,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,7,10,8,8,6,5,6,7,5,0,8,8,0,0,7,8,7,5,4,4,3,0,4,15,14,12,12,14,14,26,24,0,0,23,19,14,7,5,5,4,5,9,9,11,10,9,7,6,4,2,5,3,2,0,0,0,0,1,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,1,2,2,3,6,5,5,6,0,6,10,0,10,0,12,14,13,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,0,0,1,1,0,3,6,4,5,5,5,2,8,7,8,4,6,9,7,8,27,30,30,29,17,9,28,27,23,11,12,3,11,12,11,12,0,1,6,9,10,11,5,11,5,4,0,3,10,8,8,7,9,10,10,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,0,0,0,0,0,0,0,4,6,7,6,8,3,5,6,9,6,8,10,8,5,8,9,8,12,15,16,15,14,6,13,9,7,8,5,7,8,5,0,3,4,7,6,7,8,6,8,7,6,3,2,5,6,7,10,11,14,11,9,9,7,6,10,7,8,8,7,6,8,11,13,14,13,8,3,2,1,0,0
2022-03-28 07:00:00,4,5,6,0,5,10,9,4,13,23,24,22,14,17,20,20,24,19,22,26,12,14,15,17,21,30,39,43,42,40,32,24,19,13,15,14,17,23,18,1,4,11,14,18,21,25,27,30,28,10,9,4,8,17,25,34,45,46,16,21,22,8,22,26,27,23,20,18,17,17,23,17,28,28,18,7,0,0,0,0
2022-03-28 08:00:00,2,3,4,5,3,29,27,6,8,22,25,24,23,34,43,38,38,39,43,33,15,13,16,19,24,40,50,47,43,26,41,31,17,19,19,17,17,23,20,1,5,11,13,14,17,22,28,26,24,22,19,17,14,13,18,21,36,53,26,34,35,37,38,38,37,40,37,31,27,24,28,26,27,26,12,5,3,0,2,0
2022-03-28 09:00:00,3,3,4,8,8,16,18,5,3,11,9,12,11,11,10,11,13,13,15,15,13,11,9,17,22,20,32,34,33,33,31,21,14,14,14,13,15,13,11,0,2,5,10,10,11,14,18,17,15,15,15,11,8,8,10,13,22,26,18,20,22,24,25,24,15,24,15,9,9,8,10,8,9,7,5,3,0,1,0,0
2022-03-28 10:00:00,1,0,1,1,0,3,4,2,3,6,9,6,0,6,7,7,10,9,10,9,7,8,7,17,15,16,18,17,0,11,10,14,10,7,6,5,9,7,6,1,3,5,7,11,11,12,13,10,9,8,8,6,3,8,8,7,9,12,10,10,12,6,13,15,13,13,11,8,7,6,7,8,9,7,5,2,0,0,1,0
2022-03-28 11:00:00,1,0,0,0,0,2,1,1,3,4,2,6,7,5,6,6,8,8,8,8,10,9,11,8,10,8,12,16,17,19,11,17,10,9,8,5,6,10,9,0,4,8,8,9,10,12,10,8,9,5,6,6,4,7,8,7,10,12,8,11,7,10,10,6,0,12,12,8,5,5,4,7,6,5,4,2,1,0,0,0
2022-03-28 12:00:00,1,1,0,2,0,2,3,2,1,5,5,5,6,7,6,6,8,9,10,7,12,8,11,11,14,9,15,16,17,18,12,15,11,10,9,7,7,7,6,0,7,10,7,10,11,15,14,14,15,6,12,11,10,9,10,13,17,17,10,13,9,12,13,12,10,6,10,9,5,3,8,8,7,2,3,1,0,0,0,0
2022-03-28 13:00:00,0,0,0,2,2,5,4,7,4,4,5,5,6,7,6,6,10,11,9,12,9,9,9,8,11,15,21,23,23,24,22,17,14,12,13,10,11,10,11,1,5,7,9,9,14,16,19,20,18,8,15,12,16,14,8,8,9,11,11,10,8,4,8,7,6,8,8,6,6,4,5,0,5,6,3,2,1,0,0,0
2022-03-28 14:00:00,1,2,2,1,3,5,6,6,8,11,0,6,13,6,14,14,13,18,18,19,15,16,15,12,12,13,19,21,22,24,23,23,17,15,15,13,12,9,7,1,5,10,14,12,15,15,17,16,15,16,14,12,16,13,16,15,12,12,10,10,5,6,10,9,7,6,6,5,4,4,4,3,3,3,2,1,2,0,0,0
2022-03-28 15:00:00,0,0,1,0,3,5,6,7,6,7,12,9,10,10,8,14,12,13,14,15,13,11,10,8,8,13,15,18,21,22,22,19,15,16,15,10,12,11,9,2,6,15,13,17,18,18,21,16,17,0,16,17,18,18,20,18,18,16,8,9,8,7,4,6,3,7,6,2,7,6,5,6,6,5,4,2,1,0,0,0
2022-03-28 16:00:00,1,1,2,2,3,8,10,11,8,10,6,11,14,11,11,11,14,13,14,14,14,11,11,10,13,14,18,19,27,28,45,40,32,29,27,20,16,12,10,0,7,9,13,17,20,22,25,23,24,31,30,26,28,28,24,22,18,19,14,14,13,11,10,10,9,10,6,8,6,5,5,0,3,4,2,3,2,1,0,0
2022-03-28 17:00:00,1,2,6,7,12,17,19,21,19,18,26,33,18,23,28,22,21,18,20,20,19,19,18,13,14,17,18,21,35,41,41,30,22,21,21,16,14,12,9,1,11,23,25,24,23,26,23,45,43,43,24,42,24,21,17,18,20,22,18,21,20,20,16,17,16,15,14,11,11,8,8,6,7,9,6,3,2,2,1,0
2022-03-28 18:00:00,1,2,6,11,16,22,28,32,22,24,20,29,37,43,45,45,42,41,39,38,36,32,32,26,17,12,20,23,32,39,41,39,21,17,14,10,10,14,8,0,16,37,39,27,24,24,23,30,30,32,32,33,39,29,20,23,26,24,15,27,22,21,15,16,13,10,11,9,9,7,4,3,2,11,12,4,3,2,2,0
2022-03-28 19:00:00,1,2,7,13,13,17,22,28,18,16,17,21,26,28,27,26,25,23,23,28,25,23,22,15,18,13,14,13,26,28,34,25,20,18,17,11,11,8,6,0,8,15,16,14,14,23,25,28,24,25,24,24,23,21,26,21,18,19,12,21,21,16,14,13,12,9,10,8,9,5,3,2,1,0,1,4,1,2,2,0
2022-03-28 20:00:00,2,1,5,9,8,12,15,17,14,14,0,15,13,14,15,18,11,17,16,14,13,15,16,13,7,10,12,13,17,19,17,16,12,14,13,14,12,10,7,2,5,18,17,14,15,19,20,20,20,19,20,20,19,12,14,10,12,7,9,15,11,10,12,11,8,11,7,6,6,3,3,2,1,2,1,2,0,0,1,0
2022-03-28 21:00:00,3,1,2,0,4,11,12,18,14,14,15,17,18,19,15,16,15,17,17,14,16,15,12,11,10,9,11,0,11,19,19,11,7,10,12,12,5,5,4,0,7,13,15,14,13,15,14,22,21,20,19,20,19,14,12,11,10,9,8,15,6,13,10,9,5,6,6,5,7,2,1,0,1,2,4,2,1,0,0,0
2022-03-28 22:00:00,0,0,1,1,2,3,5,6,4,4,1,6,7,7,6,8,14,14,15,14,11,11,13,11,6,12,17,0,18,21,10,18,19,16,9,14,10,11,9,0,10,18,17,16,13,15,17,19,19,0,0,18,16,15,14,15,12,12,9,18,16,13,11,10,9,8,5,4,3,2,3,4,0,0,3,2,0,1,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,3,6,0,6,6,7,6,4,8,9,8,7,0,0,6,2,8,7,8,5,6,5,0,5,10,13,12,11,13,11,21,19,0,0,18,16,12,14,14,10,9,8,16,15,2,9,14,11,10,5,2,4,2,1,0,2,1,0,4,0,2,3,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,4,0,0,1,0,0,1,2,4,3,3,0,0,3,6,0,7,8,10,11,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,0,0,0,1,0,3,6,3,4,5,7,1,7,7,10,3,8,7,9,8,26,21,26,25,26,25,15,16,15,10,11,4,10,11,8,12,1,4,6,8,9,4,10,5,3,0,2,1,0,9,7,3,4,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,0,0,0,0,4,0,1,4,7,7,5,6,9,12,11,12,8,15,14,7,6,7,8,12,9,20,21,10,9,20,14,10,10,8,9,5,12,12,1,3,4,8,10,7,8,9,6,1,5,3,2,3,4,5,7,11,14,11,10,10,7,11,11,8,8,7,7,6,8,10,8,12,11,6,2,0,0,0,0
2022-03-29 07:00:00,5,6,3,6,5,16,14,3,11,19,22,16,14,23,24,22,19,21,21,22,14,13,19,22,31,37,39,41,40,36,32,24,14,8,13,11,14,24,19,15,8,16,18,22,27,31,31,36,35,15,13,12,8,10,21,26,38,40,19,22,16,17,16,17,15,16,14,12,10,11,14,12,20,19,12,5,4,0,0,0
2022-03-29 08:00:00,5,2,3,5,1,14,11,4,8,21,23,19,17,23,25,26,32,35,37,34,20,19,18,24,29,38,48,51,50,49,46,30,17,16,16,14,14,22,15,0,9,17,17,18,24,30,35,42,41,31,26,24,18,16,19,34,47,53,25,27,29,31,35,35,36,35,31,31,29,27,27,25,24,21,13,6,3,2,1,0
2022-03-29 09:00:00,2,0,2,3,3,11,11,3,2,9,10,11,11,11,10,13,18,18,20,21,14,13,18,21,21,19,24,26,24,23,17,22,10,9,12,13,13,19,16,1,5,9,15,17,19,20,22,20,14,18,19,18,12,11,11,14,20,30,20,19,20,19,20,13,12,23,18,11,7,5,10,11,14,13,8,3,1,0,0,0
2022-03-29 10:00:00,2,1,2,2,3,3,4,2,3,8,9,5,0,5,7,10,10,12,10,14,12,13,14,14,19,20,20,17,17,16,13,15,10,13,11,8,9,9,8,1,5,9,12,13,15,16,17,14,12,9,12,6,6,8,8,9,11,13,11,9,9,7,10,9,8,7,5,4,5,4,5,1,7,6,4,1,0,0,0,0
2022-03-29 11:00:00,1,1,2,3,1,5,6,6,6,3,1,8,2,7,7,7,8,8,9,8,9,8,12,13,13,15,13,13,13,15,12,11,9,7,8,6,6,5,4,0,5,9,14,3,16,11,14,14,11,0,11,9,7,7,8,9,10,15,7,6,4,8,5,2,0,7,7,3,5,6,8,7,6,5,5,4,3,1,0,0
2022-03-29 12:00:00,1,0,0,1,2,4,5,4,4,6,0,4,3,7,3,6,7,8,0,5,8,9,7,9,11,12,17,17,19,20,19,16,13,9,12,8,6,6,5,0,4,7,9,10,13,13,12,11,13,10,5,12,5,9,13,17,19,14,11,10,8,7,9,10,7,7,6,5,5,5,4,6,5,4,4,1,0,0,0,0
2022-03-29 13:00:00,0,0,0,0,2,3,3,4,3,6,0,1,7,8,6,8,6,7,8,9,8,10,9,9,8,15,19,23,23,30,31,24,11,11,11,10,7,7,6,0,7,10,12,15,17,19,12,18,19,20,16,15,18,15,15,12,13,14,10,8,9,8,8,6,9,7,4,6,4,2,7,8,2,1,5,2,0,0,0,0
2022-03-29 14:00:00,1,0,2,1,0,3,5,6,4,7,2,7,4,5,5,4,5,6,8,7,8,7,7,9,10,12,15,18,16,17,17,16,13,14,8,9,8,8,7,1,3,13,13,10,12,15,14,11,13,0,6,11,11,7,10,12,13,11,8,13,11,10,8,7,5,2,4,4,3,4,3,0,0,3,2,4,2,0,0,0
2022-03-29 15:00:00,4,2,2,3,2,3,4,6,3,7,4,9,7,11,10,10,11,10,12,14,10,8,11,11,12,16,26,27,31,33,31,26,21,19,18,11,11,12,8,1,3,8,17,15,13,14,15,17,13,18,15,16,17,15,15,15,15,15,9,11,10,6,8,6,5,6,8,1,4,5,7,3,6,4,2,4,3,0,2,0
2022-03-29 16:00:00,1,0,1,4,4,8,12,12,12,12,13,12,9,11,11,14,15,14,15,13,14,13,11,9,9,16,22,23,26,29,54,53,38,35,31,22,14,14,10,2,8,13,14,12,14,21,22,17,17,30,14,42,41,45,45,40,40,39,29,29,26,24,13,11,9,8,7,2,5,4,6,6,7,8,8,2,0,1,0,0
2022-03-29 17:00:00,2,3,5,6,6,11,13,19,15,13,12,15,17,24,25,25,26,17,25,23,20,22,18,17,16,15,22,26,35,44,46,34,27,25,24,23,22,22,18,2,14,24,27,21,22,21,21,32,21,29,22,30,28,29,24,28,33,28,19,19,19,19,13,13,12,13,14,12,11,4,5,8,7,4,6,3,2,2,1,0
2022-03-29 18:00:00,2,0,14,20,25,22,28,30,32,32,34,36,38,43,36,45,43,37,33,34,31,31,32,27,22,26,39,40,45,50,48,40,27,26,24,16,14,14,11,2,16,30,31,27,30,36,32,41,42,30,41,39,37,25,22,20,25,26,17,39,33,32,28,18,16,14,13,12,15,8,5,8,7,12,9,6,0,3,4,0
2022-03-29 19:00:00,1,1,5,7,12,21,26,29,23,25,26,28,30,32,33,31,30,22,25,28,27,24,22,20,16,12,18,13,22,25,27,28,22,21,21,17,16,14,10,0,8,22,22,14,13,17,27,31,29,28,21,29,27,20,17,19,10,14,10,26,23,21,15,13,11,10,8,6,6,5,4,5,4,3,4,5,4,2,3,0
2022-03-29 20:00:00,1,1,2,3,6,11,13,16,14,12,12,17,15,20,22,20,21,19,18,15,12,12,11,8,9,12,13,12,17,22,15,18,12,15,15,16,13,11,10,0,7,18,16,15,15,19,18,27,16,26,0,27,27,18,13,11,13,11,12,14,12,11,10,6,7,10,8,8,8,6,3,0,1,3,5,5,0,3,2,0
2022-03-29 21:00:00,1,0,2,1,2,6,7,9,12,12,7,13,16,18,20,17,17,17,16,14,19,19,18,13,9,10,8,7,8,12,7,12,10,10,9,15,12,9,7,0,5,16,16,15,13,21,20,23,22,21,0,21,19,14,11,8,7,7,7,12,12,11,8,6,5,8,6,4,8,4,3,0,2,0,1,2,1,0,0,0
2022-03-29 22:00:00,0,1,2,3,1,5,8,4,6,10,0,10,9,9,10,10,9,8,15,14,10,10,6,7,7,9,12,0,16,21,16,16,14,11,10,11,7,7,6,1,8,23,26,18,18,22,24,26,0,0,25,15,21,13,10,10,10,9,10,12,9,8,8,7,4,7,5,4,4,2,3,0,2,1,2,3,0,1,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,7,8,7,8,7,4,5,1,3,10,13,0,12,0,7,12,10,10,4,10,12,6,9,1,7,15,18,14,16,16,19,31,11,0,30,30,26,15,12,8,9,8,6,11,9,8,7,6,6,3,3,0,2,2,3,0,3,0,1,3,0,1,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,4,0,0,1,0,1,1,2,4,3,5,5,0,6,9,0,10,0,12,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
