Unnamed: 0,1_우신운수종점(가상),2_남태령역,3_사당역,4_이수역,5_총신대입구역.남성시장입구앞,6_경문고등학교,7_정금마을,8_이수교,9_구반포역.세화고등학교,10_신반포역.세화여중고,11_고속터미널,12_신반포자이아파트,13_잠원성당,14_잠원한신아파트,15_래미안신반포리오센트아파트,16_신사중학교,17_광림교회.현대고등학교,18_현대아파트,19_압구정파출소,20_한양아파트.압구정로데오역,21_청담초등학교앞,22_프리마호텔,23_영동교입구,24_청담역.경기고교,25_봉은사.삼성1파출소앞,26_무역센타,27_삼성역,28_휘문고.대치2동주민센터,29_우성아파트,30_아주중학교,31_아시아선수촌아파트,32_종합운동장사거리,33_잠실새내역4번출구,34_새마을시장,35_농협앞,36_영동일고레이크팰리스앞,37_갤러리아팰리스,38_잠실역,39_잠실중학교,40_잠실나루역,41_잠실진주아파트,42_올림픽회관,43_올림픽대교남단교차로,44_풍납중학교앞,45_풍성중학교.잠실올림픽아이파크,46_서울아산병원앞,47_서울아산병원동관,48_한강극동아파트,49_풍납동강변현대아파트,50_갑을.미성아파트,51_풍납1동동아한가람아파트,52_풍납동신성노바빌,53_풍납동씨티극동아파트,54_풍납토성,55_천호역.풍납시장,56_풍납1치안센터입구,57_토성오거리,58_풍납2동주민센터,59_토성초등학교,60_풍납동영어체험마을,61_아산병원기숙사앞,62_아산병원동관,63_아산병원정문앞,64_풍납중학교,65_잠실파크리오아파트상가.올림픽회관,66_잠실4동주민센터.파크리오B상가,67_잠실파크리오아파트앞,68_잠실나루역,69_잠실중학교.장미종합상가,70_잠실역.롯데월드,71_잠실트리지움,72_영동일고트리지움APT정문앞,73_잠실트리지움,74_잠실새내역앞,75_잠실엘스아파트앞,76_아시아선수촌아파트,77_아주중학교,78_탄천교,79_새마을운동중앙회,80_총회회관.휘문고입구,81_삼성역,82_삼성역7번출구,83_봉은사역3번출구.삼성1파출소,84_청담역.경기고교,85_우리은행청담지점.청담삼익아파트,86_프리마호텔,87_청담초등학교,88_한양아파트.압구정로데오역,89_압구정파출소,90_현대아파트,91_광림교회.현대고등학교,92_신사중학교,93_신반포18차아파트,94_잠원한신아파트,95_잠원성당.아크로리버뷰아파트,96_뉴코아아울렛,97_고속터미널,98_신반포역.세화여중고,99_구반포역.세화고등학교,100_갯마을앞,101_정금마을.방배경찰서,102_경문고교.배나무골앞,103_총신대입구역.남성시장입구앞,104_사당동우체국앞,105_방배노인종합복지관,106_사당역,107_사당자동차학원,108_남태령역,109_우신운수종점(종점가상),1_풍납1동동아한가람아파트,2_풍납동신성노바빌,3_풍납동씨티극동아파트,4_풍납토성,5_천호역.풍납시장,6_풍납1치안센터입구,7_토성오거리,8_풍납2동주민센터,9_토성초등학교,10_풍납동영어체험마을,11_아산병원기숙사앞,12_아산병원동관,13_아산병원정문앞,14_풍납중학교,15_잠실파크리오아파트상가.올림픽회관,16_잠실4동주민센터.파크리오B상가,17_잠실파크리오아파트앞,18_잠실나루역,19_잠실중학교.장미종합상가,20_잠실역.롯데월드,21_잠실트리지움,22_영동일고트리지움APT정문앞,23_잠실트리지움,24_잠실새내역앞,25_잠실엘스아파트앞,26_아시아선수촌아파트,27_아주중학교,28_탄천교,29_새마을운동중앙회,30_총회회관.휘문고입구,31_삼성역,32_삼성역7번출구,33_봉은사역3번출구.삼성1파출소,34_청담역.경기고교,35_우리은행청담지점.청담삼익아파트,36_프리마호텔,37_청담초등학교,38_한양아파트.압구정로데오역,39_압구정파출소,40_현대아파트,41_광림교회.현대고등학교,42_신사중학교,43_신반포18차아파트,44_잠원한신아파트,45_잠원성당.아크로리버뷰아파트,46_뉴코아아울렛,47_고속터미널,48_신반포역.세화여중고,49_구반포역.세화고등학교,50_갯마을앞,51_정금마을.방배경찰서,52_경문고교.배나무골앞,53_총신대입구역.남성시장입구앞,54_사당동우체국앞,55_방배노인종합복지관,56_사당역,57_사당자동차학원,58_남태령역,59_우신운수종점(가상),60_남태령역,61_사당역,62_이수역,63_총신대입구역.남성시장입구앞,64_경문고등학교,65_정금마을,66_이수교,67_구반포역.세화고등학교,68_신반포역.세화여중고,69_고속터미널,70_신반포자이아파트,71_잠원성당,72_잠원한신아파트,73_래미안신반포리오센트아파트,74_신사중학교,75_광림교회.현대고등학교,76_현대아파트,77_압구정파출소,78_한양아파트.압구정로데오역,79_청담초등학교앞,80_프리마호텔,81_영동교입구,82_청담역.경기고교,83_봉은사.삼성1파출소앞,84_무역센타,85_삼성역,86_휘문고.대치2동주민센터,87_우성아파트,88_아주중학교,89_아시아선수촌아파트,90_종합운동장사거리,91_잠실새내역4번출구,92_새마을시장,93_농협앞,94_영동일고레이크팰리스앞,95_갤러리아팰리스,96_잠실역,97_잠실중학교,98_잠실나루역,99_잠실진주아파트,100_올림픽회관,101_올림픽대교남단교차로,102_풍납중학교앞,103_풍성중학교.잠실올림픽아이파크,104_서울아산병원앞,105_서울아산병원동관,106_한강극동아파트,107_풍납동강변현대아파트,108_갑을.미성아파트
2022-03-29 12:00:00,1,3,8,12,16,10,18,21,19,17,19,21,20,16,14,10,8,7,10,3,3,6,8,7,5,6,7,6,5,4,3,4,4,5,3,7,8,21,24,22,22,24,25,24,16,16,8,4,7,7,9,9,11,5,13,14,12,11,9,14,15,11,12,12,13,13,11,9,10,8,7,6,8,6,6,7,7,5,7,8,4,6,8,7,4,6,7,7,7,10,10,14,14,14,15,16,14,14,15,12,12,9,11,13,9,4,2,0,0,3,2,0,1,9,9,10,7,10,11,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,9,9,15,13,11,15,12,12,13,10,10,6,8,7,8,7,9,10,9,2,7,5,3,6,6,6,7,7,7,6,7,6,15,13,17,0,18,17,0,0,15,5,2,0,0
2022-03-29 13:00:00,3,5,7,12,14,14,17,16,18,17,16,14,12,12,15,13,9,8,6,6,7,7,8,7,5,5,6,5,5,8,7,6,8,10,10,13,14,24,26,27,14,26,25,18,16,20,10,8,9,5,10,12,13,7,12,11,14,13,14,15,11,10,13,16,14,15,14,11,12,10,10,9,10,11,10,12,9,6,7,8,7,9,12,11,10,11,10,9,11,12,13,18,24,19,22,17,14,12,17,15,16,12,6,6,7,3,1,0,0,1,4,3,1,14,0,12,13,13,13,12,11,12,13,12,10,10,8,6,5,6,5,8,5,6,10,6,5,10,6,5,10,12,8,8,6,5,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,5,4,0,3,4,11,11,12,6,12,11,0,0,9,0,0,0,0
2022-03-29 14:00:00,3,3,6,12,17,18,10,19,17,19,17,13,10,12,13,12,11,8,7,9,7,10,10,12,12,9,10,9,6,6,7,8,12,13,14,15,13,16,13,15,16,20,13,0,18,15,14,13,7,13,14,13,15,6,12,11,12,12,15,12,11,20,22,22,18,18,16,16,12,11,10,3,7,8,11,8,7,5,7,4,4,8,8,3,7,7,8,6,6,7,12,17,22,21,24,18,18,19,28,23,22,18,17,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,14,14,9,11,10,10,9,10,9,8,9,7,8,6,5,3,3,8,10,8,9,11,19,17,14,11,10,14,13,14,15,13,15,12,14,13,11,7,8,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 15:00:00,4,2,9,10,11,18,18,17,15,18,16,15,15,15,11,11,8,10,11,13,15,19,19,17,11,10,11,10,11,16,18,16,12,11,11,14,12,17,32,34,26,19,22,26,34,32,42,41,34,32,31,28,26,16,19,18,17,13,11,11,8,20,25,27,24,24,23,20,22,13,12,11,8,7,8,5,7,4,3,4,3,7,11,9,11,8,9,8,9,9,15,18,19,22,22,24,24,25,30,26,23,20,15,12,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,20,20,19,18,17,26,28,19,18,12,11,8,7,2,0,0,0,4,8,7,11,34,35,34,29,28,21,18,16,18,14,10,9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 16:00:00,0,2,13,10,13,15,15,16,16,27,27,20,16,16,17,13,12,8,7,9,6,11,10,11,8,7,7,7,11,12,12,10,11,13,8,23,24,24,16,15,14,11,9,10,11,22,48,43,43,35,41,42,38,15,14,15,12,13,11,10,9,21,29,29,25,24,27,28,24,17,17,16,12,17,20,19,14,8,11,12,9,14,13,12,12,9,15,12,13,29,31,30,32,32,31,25,25,32,41,35,34,29,27,25,20,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,8,0,6,9,15,18,15,14,14,13,16,17,17,14,7,4,8,9,10,13,11,10,9,7,5,12,8,8,6,8,5,7,9,9,6,5,4,6,8,0,0,0,0,0,0,0
2022-03-29 17:00:00,6,5,14,14,21,29,32,34,28,24,20,24,23,19,18,18,15,12,14,16,20,33,29,26,17,17,18,17,18,20,16,14,13,13,11,14,13,18,9,20,10,12,18,10,17,23,49,50,50,51,50,24,48,10,17,16,13,13,9,11,14,25,32,33,27,19,27,23,19,15,14,11,13,10,17,12,10,5,12,19,13,18,15,12,14,30,30,18,15,14,21,24,26,29,29,39,31,30,23,21,24,23,21,21,13,4,2,0,0,2,0,3,4,16,15,8,14,12,7,9,19,31,31,27,23,23,19,19,10,10,10,12,10,10,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,4,2,3,14,16,10,13,10,13,14,12,10,16,14,15,6,12,3,11,8,6,5,2,0,0
2022-03-29 18:00:00,3,5,11,18,20,13,10,17,16,12,17,18,19,17,17,17,12,16,20,19,23,37,40,39,25,24,22,21,24,17,16,18,15,16,17,17,15,24,25,32,31,36,34,32,29,32,40,40,37,34,33,31,26,11,25,24,23,18,13,9,10,19,24,22,19,20,23,16,20,23,24,22,18,14,13,14,13,7,21,24,16,19,25,15,18,23,28,30,33,28,30,34,36,38,29,37,40,39,39,32,34,31,17,16,14,4,2,0,0,1,0,0,0,16,17,15,14,6,6,6,17,21,24,19,19,21,18,22,14,14,12,12,10,8,8,7,5,44,40,22,29,25,20,22,34,35,32,27,17,15,29,28,31,30,24,36,30,27,20,19,17,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2022-03-29 19:00:00,0,2,6,4,7,6,8,7,8,8,25,26,23,16,11,14,13,18,20,22,21,18,16,17,15,12,14,12,12,13,12,11,10,12,12,9,10,23,20,22,21,20,18,17,16,20,35,32,26,30,29,28,15,10,20,19,18,14,6,4,5,20,23,22,17,18,17,16,20,21,16,14,12,8,11,13,9,7,4,6,3,16,12,9,8,11,18,20,20,20,19,22,22,21,19,22,29,20,27,24,16,17,18,15,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,14,20,18,18,11,14,23,22,21,20,21,17,27,28,18,16,14,13,12,11,4,3,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 20:00:00,2,2,12,13,14,15,13,14,16,16,11,12,13,8,9,8,10,9,11,14,16,16,17,15,13,11,12,7,15,13,5,11,7,6,8,7,6,18,19,18,14,18,17,15,13,15,24,19,11,18,15,13,15,5,12,7,13,10,7,6,5,9,7,10,7,11,13,12,13,10,8,9,8,10,11,11,7,5,7,9,7,7,8,6,7,6,7,8,11,14,13,19,18,18,17,21,24,25,26,19,19,17,14,11,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,4,7,6,6,9,6,5,4,2,3,3,5,6,8,11,12,12,6,9,5,6,0,7,4,3,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 21:00:00,0,0,4,4,8,4,5,5,5,7,13,13,12,9,8,7,8,10,9,10,9,15,15,10,10,11,14,12,9,11,5,9,12,11,11,12,11,16,17,22,20,20,14,13,13,13,14,13,10,11,10,11,8,3,11,10,8,11,10,9,3,9,11,7,6,7,2,6,8,8,7,5,7,6,7,5,8,6,5,5,6,8,7,6,9,8,10,12,12,12,14,22,19,18,15,15,14,13,12,10,12,8,10,11,9,4,1,0,0,0,0,0,1,11,0,4,11,9,8,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,8,11,10,7,7,7,10,11,10,0,7,8,8,4,0,4,3,2,4,6,5,11,11,13,9,11,8,0,0,10,7,1,0,0
2022-03-29 22:00:00,0,0,3,1,3,5,0,2,10,11,13,13,12,11,8,7,7,10,8,9,10,10,8,9,11,8,9,11,22,17,17,14,12,8,10,11,10,15,14,15,10,11,8,7,10,11,16,14,6,5,5,15,13,5,11,9,3,9,6,5,7,6,10,9,7,4,4,3,4,5,3,6,8,10,7,5,5,4,6,5,5,6,6,5,4,11,10,13,12,14,30,34,24,21,20,23,26,30,19,26,19,15,15,15,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,6,5,3,4,2,0,1,1,2,3,3,3,1,3,4,6,7,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,11,0,6,10,11,7,3,1,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,12,11,10,9,10,9,8,4,2,6,7,6,4,0,5,9,8,10,10,11,7,11,8,6,17,15,14,13,11,6,10,7,4,2,8,5,4,2,0,5,5,3,4,0,5,1,6,4,3,3,4,5,4,4,1,2,1,0,1,4,5,4,2,6,5,6,8,7,10,13,11,10,12,11,14,9,10,12,11,8,11,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,5,4,7,8,8,6,7,6,7,4,1,3,0,0,0,0,0,5,6,7,5,5,4,3,2,4,0,3,4,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,1,11,13,14,15,13,14,7,13,10,0,8,9,8,8,9,16,17,16,14,12,8,8,6,7,4,5,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,17,23,29,32,33,34,13,6,30,12,2,31,32,0,26,23,18,10,11,0,10,0,6,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,5,7,10,9,11,13,5,8,11,10,8,8,6,4,7,8,6,15,12,11,10,7,9,6,6,1,7,6,2,5,8,6,5,7,6,10,11,0,8,12,9,8,10,6,4,3,1,5,8,4,7,10,19,21,22,23,27,28,24,4,2,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,10,0,11,0,12,14,12,15,17,16,0,0,0,15,3,7,1,0,2,9,12,4,5,11,8,5,4,3,5,0,0,8,0,6,5,6,6,7,8,8,8,7,7,6,5,5,0,4,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,2,2,5,7,10,11,12,12,12,11,10,5,9,8,7,6,5,5,7,4,4,3,0,5,5,6,4,3,6,6,1,2,4,3,5,6,4,20,20,20,0,21,0,0,20,16,4,3,6,11,13,18,19,13,33,13,35,35,39,37,30,5,3,5,5,2,6,3,3,2,1,4,4,3,2,2,3,2,4,3,3,5,8,7,7,6,1,7,9,6,0,6,7,8,9,6,4,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,9,10,7,9,11,11,4,0,3,2,0,2,3,4,3,1,0,0,0,3,6,10,13,17,18,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 07:00:00,0,9,17,20,29,33,35,37,33,22,21,24,28,27,35,24,15,11,10,11,7,4,5,9,12,7,8,4,5,14,11,10,10,11,11,17,18,30,29,22,26,31,24,0,31,22,12,12,16,21,32,37,35,18,37,38,42,43,47,56,50,27,18,19,22,24,29,26,13,15,12,7,14,9,9,9,13,9,15,17,10,9,14,14,17,15,8,7,5,7,5,7,13,14,15,15,14,13,13,12,19,14,8,7,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,12,15,19,20,29,19,19,16,18,16,18,25,18,9,7,6,4,2,7,7,5,4,4,6,4,3,11,8,6,3,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 08:00:00,15,18,29,31,37,36,43,56,42,38,32,31,30,28,27,21,21,29,29,35,29,15,14,35,49,50,39,21,12,15,12,12,7,8,15,20,20,24,16,36,35,44,43,42,37,23,7,5,11,20,37,43,37,19,40,41,44,39,41,53,50,26,22,21,21,22,31,26,9,11,15,14,23,15,20,16,21,17,16,13,11,24,43,40,42,19,15,12,15,9,9,8,11,17,22,20,9,10,10,10,14,12,9,11,10,9,6,0,0,5,8,9,7,16,17,19,17,19,21,17,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,13,8,6,14,13,13,9,8,7,14,15,15,19,9,4,8,9,9,5,7,9,13,15,26,26,24,13,31,29,27,21,12,4,0,0,0
2022-03-30 09:00:00,0,6,18,18,27,25,38,36,36,38,40,39,37,35,37,24,20,29,26,36,29,15,13,22,24,24,14,11,7,8,7,6,7,6,7,10,10,22,21,15,15,23,17,22,22,16,8,8,7,10,17,18,17,9,19,18,19,19,21,22,21,17,11,13,13,0,11,11,7,7,7,7,7,7,7,6,17,18,5,15,13,20,32,30,32,13,9,11,7,7,5,6,8,10,13,11,10,12,7,10,12,13,12,4,10,4,0,0,0,4,1,4,3,16,17,18,17,19,15,14,7,8,10,9,3,6,9,6,7,1,4,6,3,4,1,15,13,15,11,9,23,31,30,33,9,6,11,9,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,0,22,22,0,20,10,0,0,0,0
2022-03-30 10:00:00,0,2,6,7,14,16,19,21,22,21,19,17,17,18,20,16,14,14,12,12,7,7,6,5,4,3,4,3,4,5,10,8,7,9,9,10,10,15,16,17,0,19,17,18,18,17,7,5,9,10,11,12,13,5,14,12,15,14,16,20,17,13,14,14,13,12,12,11,10,7,6,5,8,7,6,3,6,4,7,6,5,8,11,10,11,4,4,5,6,8,8,7,10,13,17,15,10,11,7,10,9,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,0,2,1,1,4,3,4,2,5,4,6,8,7,6,3,7,8,8,10,12,11,10,10,11,4,12,10,9,8,6,5,2,1,0,0,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 11:00:00,0,1,5,9,11,17,18,21,20,21,20,23,22,23,25,19,19,14,4,5,6,5,5,0,5,2,3,3,4,6,7,4,6,6,7,8,7,12,12,15,9,15,0,8,10,12,10,8,8,10,11,12,12,5,8,9,5,3,8,8,6,10,12,15,11,16,12,12,12,9,8,7,6,8,8,8,7,6,9,5,7,10,9,4,6,9,8,8,9,9,7,7,10,10,9,9,12,10,10,12,12,10,8,5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,5,4,3,0,1,0,0,0,1,6,9,12,14,15,15,20,19,17,12,12,13,14,10,9,8,8,6,5,6,7,6,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 12:00:00,2,6,10,8,15,16,15,16,17,14,13,17,17,15,16,10,8,9,10,8,7,9,5,5,7,6,0,4,4,5,5,5,6,8,7,8,10,18,19,19,12,17,16,17,14,16,16,15,16,17,19,9,17,5,10,9,10,7,12,16,15,19,20,21,13,8,22,17,13,6,4,4,8,8,10,9,9,7,8,6,7,9,12,10,9,10,11,11,13,15,20,22,23,22,21,20,13,9,13,13,14,6,8,6,7,3,2,0,0,3,2,3,2,6,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,11,7,6,5,7,6,5,10,9,6,8,9,8,6,7,4,3,4,1,4,3,4,7,4,7,6,8,8,6,7,8,9,5,4,3,0,3,1,0,0
