Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월중학교입구,4_서울금융고등학교,5_신월3동주민센터.신월3동우체국,6_양서중학교,7_서서울호수공원,8_과학수사연구소입구,9_경창빌딩,10_강월초교사거리,11_신월시영아파트.강월초등학교,12_신정이펜하우스2단지,13_이펜하우스1단지.어르신요양센터,14_신정이펜하우스3.4단지,15_신정이펜하우스5단지.서남병원,16_푸른마을1단지.이든채아파트,17_푸른마을2단지아파트,18_신월시영아파트.강월초등학교,19_강월초교사거리,20_강신중학교,21_서부트럭터미널.신정동일하이빌아파트,22_신정현대아파트.서부트럭터미널,23_개봉1동사거리,24_경인중학교.개봉사거리,25_개봉역.한마을아파트,26_동양미래대학.구로성심병원,27_구일역.제일제당,28_신도림동.구로역,29_신도림역,30_문래동남성아파트,31_남부지방법원등기국.구로세무서(에이스하이테크시티),32_영등포역,33_전경련회관,34_여의도환승센터,35_파크원타워.LG트윈타워,36_여의나루역,37_여의도공작아파트,38_더현대서울,39_여의도환승센터,40_여의도공원,41_영등포역,42_남부지방법원등기국.구로세무서(에이스하이테크시티),43_문래동남성아파트,44_신도림역,45_신도림동.구로역,46_구일역.중앙유통상가,47_동양미래대학.구로성심병원,48_개봉역.영화아파트,49_경인중학교.개봉사거리,50_개봉치안센터,51_개봉1동사거리.개봉푸르지오아파트,52_신정학마을아파트,53_신정현대아파트.서부트럭터미널,54_양천공영차고지,55_대일관광고.푸른마을3단지,56_푸른마을1단지.이든채아파트,57_푸른마을2단지아파트,58_신정이펜하우스2단지,59_이펜하우스1단지.어르신요양센터,60_신정이펜하우스3.4단지,61_신정이펜하우스5단지.서남병원,62_푸른마을1단지.이든채아파트,63_푸른마을2단지아파트,64_신월시영아파트.강월초등학교,65_금실어린이공원,66_신월시영아파트중문,67_국립과학수사연구소입구,68_서서울호수공원,69_신월1동주민센터.신월보건지소,70_서부여성발전센터,71_메디힐병원,72_신월중학교입구,73_외발산신광명마을,74_강서면허시험장.메이필드호텔,75_외발산신광명마을,76_외발산동차고지(가상)
2022-03-25 22:00:00,0,0,0,2,1,1,2,3,4,0,2,3,0,2,1,0,1,1,0,2,2,3,4,3,2,1,2,0,1,0,0,1,0,0,0,1,1,3,6,0,8,4,10,19,21,17,17,18,18,16,15,13,12,11,8,7,11,8,6,3,4,0,5,4,3,0,3,3,1,2,1,0,0,0,0,0
2022-03-25 23:00:00,0,0,0,0,0,0,1,0,2,0,1,0,2,2,1,0,1,2,2,4,5,5,5,4,1,2,0,4,2,0,0,2,1,0,0,1,1,3,7,8,9,8,9,19,17,17,15,14,19,12,16,16,12,11,10,8,7,7,6,3,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,1,2,3,1,2,5,4,0,5,4,0,5,0,6,0,3,4,5,0,6,5,8,10,11,9,4,1,0,0,3,1,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,1,0,1,2,2,0,3,0,2,0,2,2,3,2,1,3,4,2,5,1,8,7,8,5,0,6,3,0,1,3,2,1,0,1,1,0,3,0,6,0,3,5,6,5,4,6,8,0,5,4,3,3,2,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,0,1,0,2,0,0,3,0,1,0,1,3,0,3,0,3,5,5,6,7,5,6,6,8,8,8,6,3,4,3,2,1,0,0,0,1,2,0,2,2,0,4,1,3,2,3,2,1,3,2,1,0,0,0,0,0,2,2,1,3,2,0,2,5,2,4,0,2,0,0,1,0,0,0
2022-03-26 07:00:00,0,0,0,0,1,2,0,3,0,1,4,5,4,4,0,7,9,6,10,11,4,13,11,10,15,14,13,11,8,6,5,3,2,1,0,0,0,0,0,0,0,0,0,5,0,3,4,2,3,0,2,0,1,2,0,0,0,0,2,2,3,4,3,2,2,0,4,3,4,1,0,2,0,0,0,0
2022-03-26 08:00:00,0,1,1,0,2,4,4,3,4,0,5,6,9,11,12,14,15,11,16,18,12,19,15,22,20,20,15,14,13,12,9,6,2,1,0,1,2,3,2,0,4,3,4,10,9,7,5,4,3,2,4,3,0,0,0,0,3,4,5,6,7,2,9,8,1,10,9,8,9,7,6,5,2,0,0,0
2022-03-26 09:00:00,0,0,0,3,2,1,3,4,1,3,0,2,4,6,7,7,8,9,10,14,17,20,22,22,21,23,21,16,9,10,9,8,7,3,1,1,1,0,2,0,6,2,2,8,7,6,7,5,4,4,5,4,4,0,2,3,4,4,0,8,5,10,12,6,5,10,10,9,7,2,1,2,1,0,0,0
2022-03-26 10:00:00,0,1,3,0,7,8,3,2,3,1,2,3,5,10,4,10,12,13,14,16,14,17,18,19,18,22,21,17,9,8,7,5,4,3,1,1,3,0,2,0,1,0,0,3,4,3,2,6,5,3,3,4,4,3,0,3,2,1,2,3,2,0,2,0,4,5,8,7,6,3,1,2,1,0,0,0
2022-03-26 11:00:00,0,1,3,2,4,4,6,6,3,4,2,7,7,9,9,10,13,14,14,15,17,18,21,21,19,18,18,18,12,11,11,9,10,5,2,0,2,3,4,2,7,6,6,8,6,0,3,3,4,1,2,0,4,5,3,3,2,3,2,3,4,5,5,6,0,7,10,7,3,2,3,2,0,1,0,0
2022-03-26 12:00:00,0,1,1,2,3,2,2,3,2,1,3,1,1,3,5,6,6,8,8,9,10,14,19,24,25,24,27,27,11,10,9,9,9,6,4,3,4,3,4,0,6,8,7,5,4,5,7,8,9,3,7,6,8,7,5,4,5,2,1,5,6,0,5,9,8,8,8,7,6,4,5,3,1,0,0,0
2022-03-26 13:00:00,0,2,3,2,5,4,8,7,6,4,4,6,5,10,9,11,13,14,15,18,16,20,22,16,22,26,18,19,9,8,8,10,0,8,1,0,3,7,8,0,8,1,4,4,7,8,0,11,13,0,7,8,7,0,5,3,6,0,4,6,5,6,5,5,3,3,5,6,5,3,3,2,0,0,0,0
2022-03-26 14:00:00,0,1,2,0,3,4,5,5,4,2,1,4,4,5,6,9,10,11,15,13,16,17,17,17,17,14,12,16,16,11,10,12,8,4,5,5,4,12,14,16,13,2,7,8,7,7,0,8,8,6,8,7,6,1,6,5,4,2,2,4,6,7,3,4,0,3,4,3,2,0,1,0,0,0,0,0
2022-03-26 15:00:00,0,1,3,2,4,6,6,4,4,5,8,8,7,5,6,7,8,7,8,10,12,13,14,17,18,15,21,21,16,14,15,13,10,7,4,7,3,8,6,0,4,5,0,12,13,14,15,9,14,6,11,10,13,12,8,6,5,3,2,2,1,2,3,5,4,0,8,7,5,3,4,3,1,0,0,0
2022-03-26 16:00:00,0,2,1,2,3,4,4,4,0,2,3,2,3,6,3,4,7,8,7,10,12,13,14,15,12,23,17,21,10,7,0,6,5,4,2,4,7,12,9,8,16,16,15,19,16,15,16,13,12,11,8,10,11,10,8,7,7,6,1,5,6,7,6,3,1,1,4,4,3,2,1,0,0,0,0,0
2022-03-26 17:00:00,0,1,2,0,4,5,6,5,4,2,6,4,6,1,5,8,7,12,13,9,15,10,16,20,16,17,14,15,10,10,0,8,2,5,5,2,5,14,20,14,17,14,14,26,23,24,22,22,19,0,14,15,16,0,14,13,12,9,7,6,5,3,6,0,2,6,3,4,4,1,0,2,0,0,0,0
2022-03-26 18:00:00,0,1,0,1,3,2,8,7,9,4,8,3,3,4,4,6,5,6,6,0,8,10,9,11,8,9,14,12,12,12,11,14,7,7,4,4,4,14,22,16,17,9,11,13,14,24,22,22,19,16,18,18,16,14,12,11,6,3,2,3,0,3,7,11,11,9,10,7,5,2,2,0,0,0,0,0
2022-03-26 19:00:00,0,0,4,2,3,2,4,3,0,4,5,3,7,5,4,0,0,2,2,3,5,7,6,4,5,5,0,0,4,0,1,5,4,3,5,3,0,13,25,22,16,13,14,14,15,14,13,13,9,0,13,13,15,9,14,4,10,8,5,2,3,4,5,2,6,5,4,1,3,1,0,0,0,0,0,0
2022-03-26 20:00:00,0,1,3,2,3,2,4,3,5,4,4,3,3,2,0,0,2,0,1,3,2,2,1,6,7,5,3,2,4,0,0,3,0,0,2,6,7,22,24,22,20,14,9,20,21,20,19,16,16,10,14,10,6,9,8,6,5,1,2,0,0,0,0,0,0,2,3,4,3,0,0,0,0,0,0,0
2022-03-26 21:00:00,0,1,4,5,4,2,0,0,3,0,3,4,0,4,2,4,5,3,4,4,5,4,7,4,6,2,3,2,3,2,2,4,0,3,0,2,3,10,14,8,15,17,16,24,23,21,18,20,19,10,17,12,15,14,11,10,9,7,6,4,0,3,5,5,0,5,4,3,2,0,1,1,0,0,0,0
2022-03-26 22:00:00,0,1,2,0,0,1,0,0,2,3,3,3,2,2,4,0,0,0,0,0,2,4,3,2,0,0,2,0,1,0,0,0,1,0,1,3,4,5,10,3,10,16,12,20,19,18,20,14,16,21,16,13,13,11,10,9,7,4,6,3,1,0,2,0,0,0,3,2,0,1,0,0,0,0,0,0
2022-03-26 23:00:00,0,0,0,0,0,1,0,2,0,3,0,0,0,0,1,2,2,0,0,3,3,4,1,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5,0,6,8,9,26,25,0,22,21,22,17,18,17,15,15,10,9,10,8,6,3,1,0,0,2,3,0,2,1,2,1,0,0,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,1,2,0,3,2,0,1,0,0,1,3,1,0,0,0,0,0,1,3,0,4,4,3,2,1,0,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,1,1,2,3,2,3,1,3,4,3,3,2,0,0,4,3,1,4,0,3,3,4,0,1,3,2,0,2,3,2,0,1,0,0,0,0,0,3,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,1,2,4,4,5,0,2,6,6,7,6,5,5,4,3,4,5,2,1,4,4,5,0,4,4,2,3,0,1,2,0,0,0,0,1,1,0,0,0,2,1,0,1,0,0,0,3,2,2,4,1,2,0,1,1,3,4,1,0,0,0,5,0,3,1,1,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,1,1,3,0,2,1,0,0,2,2,3,4,5,4,0,1,5,4,5,6,7,10,11,14,6,4,3,0,3,3,3,1,2,1,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,2,2,1,3,0,0,0,2,1,2,0,0,1,0,0,0,0,0
2022-03-27 08:00:00,0,1,0,2,1,3,4,4,6,4,0,3,4,6,8,9,10,10,12,12,2,11,8,14,19,11,20,15,10,9,6,8,5,2,1,0,0,0,1,0,3,0,0,1,3,2,0,2,0,1,3,2,3,3,2,2,1,0,1,4,0,3,0,0,4,1,2,4,3,2,0,0,1,0,0,0
2022-03-27 09:00:00,0,0,2,0,6,3,0,7,2,3,0,4,6,8,6,7,8,7,10,14,14,15,15,17,0,15,0,15,11,0,11,6,7,6,3,1,2,0,1,0,1,0,0,0,0,2,2,7,3,0,6,5,2,3,2,0,3,0,2,2,3,0,4,2,0,2,4,3,2,0,1,1,0,0,0,0
2022-03-27 10:00:00,0,3,2,3,4,2,6,5,2,1,5,1,7,8,9,10,12,10,12,18,19,24,31,27,27,31,20,22,16,14,16,8,6,5,1,2,1,0,2,0,1,0,0,3,3,0,4,6,5,5,4,3,5,7,1,6,4,3,2,3,4,3,0,0,1,2,4,3,0,1,3,2,0,0,0,0
2022-03-27 11:00:00,0,1,0,0,4,1,4,3,1,4,4,3,6,10,10,10,11,10,7,12,13,13,14,13,12,16,13,13,11,9,5,7,6,2,1,2,3,3,3,2,3,1,2,6,1,0,0,0,0,0,5,1,3,3,2,1,0,1,1,1,0,2,5,3,4,3,3,4,5,3,0,1,0,0,0,0
2022-03-27 12:00:00,0,1,1,2,3,5,7,4,1,5,3,0,5,7,7,7,7,8,9,11,15,16,16,19,18,22,22,21,14,11,11,7,9,7,2,1,0,3,7,8,9,7,5,10,12,7,11,10,13,0,12,10,3,0,2,0,2,0,2,7,8,8,8,1,7,9,9,7,1,4,1,3,0,0,0,0
2022-03-27 13:00:00,0,1,0,1,4,7,8,7,7,7,5,8,8,9,6,10,12,15,16,15,17,18,18,20,16,22,22,24,16,16,16,14,7,5,3,2,1,5,7,0,5,3,7,10,10,11,8,0,12,0,10,9,9,10,5,8,7,6,4,7,6,0,3,2,2,1,6,7,6,3,2,0,0,0,0,0
2022-03-27 14:00:00,0,1,0,2,3,1,3,0,3,0,2,2,2,4,4,7,6,8,9,11,12,15,16,22,12,29,28,32,22,21,16,10,8,5,0,3,3,6,9,0,10,9,8,11,13,8,9,8,11,6,8,9,6,0,7,6,4,5,4,5,6,6,0,2,4,3,4,3,5,3,1,0,0,0,0,0
2022-03-27 15:00:00,0,1,1,4,5,4,6,6,7,5,5,0,5,8,0,9,7,10,8,13,16,10,15,20,18,20,17,21,15,16,14,22,23,18,10,4,5,8,10,0,9,7,7,10,8,7,12,11,12,11,9,6,5,0,4,3,2,0,5,3,0,2,4,6,0,0,7,5,5,5,4,3,0,0,0,0
2022-03-27 16:00:00,0,1,0,2,1,3,4,3,2,4,3,5,3,6,4,6,8,7,4,8,7,8,5,7,10,10,11,18,12,8,6,11,5,5,2,5,9,18,19,18,13,10,0,12,17,0,18,19,17,8,16,14,5,13,11,10,6,5,5,7,8,4,3,0,6,5,5,4,4,2,1,0,0,0,0,0
2022-03-27 17:00:00,0,0,1,0,2,2,5,4,0,5,0,0,0,2,0,4,0,5,0,6,10,12,7,15,17,20,22,22,17,21,21,19,16,14,12,8,15,19,23,20,19,20,18,21,21,19,21,19,16,8,18,18,17,0,9,8,6,6,5,4,5,6,4,0,5,4,3,2,1,1,2,0,0,0,0,0
2022-03-27 18:00:00,0,0,1,1,2,3,9,9,7,3,7,7,5,5,7,4,6,5,4,5,8,8,8,8,6,0,13,10,8,4,7,4,6,3,7,17,18,22,21,18,25,25,20,22,20,22,21,17,14,8,7,12,3,16,15,14,12,5,4,5,5,0,0,5,4,4,5,5,4,0,0,2,1,0,0,0
2022-03-27 19:00:00,0,0,0,1,2,0,3,3,2,1,3,2,0,3,0,6,0,7,6,7,3,7,8,5,4,5,7,3,5,2,6,7,3,4,6,7,5,10,17,13,20,18,16,19,21,20,16,17,15,16,14,15,17,9,7,2,4,3,1,1,1,0,2,0,0,3,5,3,2,3,2,1,0,0,0,0
2022-03-27 20:00:00,0,3,2,1,0,0,3,0,2,2,4,2,1,3,3,2,2,4,0,5,4,3,3,5,3,4,3,4,3,6,2,3,2,2,3,3,7,33,33,31,24,20,19,21,19,15,16,16,9,14,13,11,10,16,12,8,7,3,3,4,3,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0
2022-03-27 21:00:00,0,1,1,2,1,0,3,2,3,2,1,1,3,2,1,0,2,0,0,0,6,0,5,2,4,6,3,3,3,0,4,7,0,2,1,4,6,18,9,0,18,17,0,34,32,33,31,14,17,30,26,22,26,10,25,24,22,16,12,4,3,6,0,1,5,4,2,5,1,3,2,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,1,2,3,2,0,1,2,1,2,1,2,2,0,0,0,4,8,1,3,5,4,4,3,0,1,1,0,1,0,0,1,3,1,5,8,0,11,0,12,14,16,15,18,19,19,18,18,17,12,0,6,7,6,4,3,2,4,4,0,3,0,3,0,1,0,0,0,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,1,2,0,1,0,0,0,1,1,0,4,5,5,9,7,10,10,11,10,3,9,8,7,0,6,5,6,4,2,3,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,2,3,5,6,9,14,3,15,0,4,16,18,5,19,7,20,19,20,19,19,14,25,23,25,23,24,22,15,21,24,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,1,0,2,3,0,2,3,2,2,3,3,5,4,6,6,7,9,8,8,12,13,16,18,20,23,20,15,16,16,12,15,6,2,3,1,0,5,3,4,5,0,5,2,0,4,2,5,4,3,3,2,1,1,0,0,2,0,3,2,0,0,2,0,3,4,5,4,2,3,0,0,0,0,0
2022-03-28 06:00:00,0,0,1,1,3,4,7,1,0,5,3,2,4,10,7,11,12,15,8,8,18,20,22,11,22,15,20,14,10,9,9,10,9,7,1,0,0,2,1,0,2,2,0,3,4,3,2,1,3,0,3,3,2,3,2,0,0,1,2,4,7,1,7,6,0,7,8,9,8,7,1,2,2,0,0,0
2022-03-28 07:00:00,0,1,3,2,10,13,12,12,10,12,13,14,16,18,16,22,26,32,34,30,29,29,31,34,36,44,39,32,27,23,23,40,32,28,3,1,0,0,2,1,3,2,3,5,4,6,8,9,11,10,13,11,13,7,3,0,2,1,3,6,8,9,11,15,10,19,38,39,31,34,16,4,1,0,0,0
2022-03-28 08:00:00,0,1,2,4,9,11,15,15,17,15,12,14,14,28,26,29,32,34,33,30,30,31,33,40,43,47,42,46,30,26,26,46,33,14,2,3,3,2,4,4,22,2,2,11,9,7,8,7,10,0,13,17,16,15,5,5,0,4,4,10,11,11,10,10,9,12,19,20,15,13,8,5,3,0,1,0
2022-03-28 09:00:00,0,1,2,2,5,0,2,4,3,3,2,2,5,7,7,11,14,16,18,20,19,19,19,22,18,21,20,29,22,21,15,31,20,6,2,1,3,0,2,0,13,3,0,4,4,3,2,3,3,4,4,3,4,5,4,3,2,3,3,5,7,5,7,6,5,5,5,3,2,1,2,2,0,1,0,0
2022-03-28 10:00:00,0,1,1,2,5,0,5,4,5,4,2,6,4,7,9,9,4,10,11,14,16,7,14,14,18,19,15,11,10,6,9,4,3,2,0,0,1,1,2,0,1,0,0,6,4,2,2,2,4,3,3,5,6,6,5,1,4,2,4,7,8,7,0,6,5,5,4,7,6,5,3,2,1,0,0,0
2022-03-28 11:00:00,0,2,2,3,4,5,5,5,1,4,4,5,6,5,5,6,5,7,4,6,9,11,12,13,8,18,9,16,6,5,4,6,4,1,1,2,1,3,3,0,3,2,1,4,4,3,5,6,5,3,5,4,3,1,2,0,0,2,3,2,0,0,0,3,0,1,4,5,3,4,2,2,1,0,0,0
2022-03-28 12:00:00,0,1,1,0,4,6,2,5,1,4,3,4,6,9,8,0,5,7,6,8,9,10,10,8,9,10,10,9,8,6,7,7,6,3,1,4,3,3,0,2,4,5,3,8,8,0,4,3,6,6,6,6,5,0,5,4,4,3,4,6,9,8,8,4,4,3,6,1,5,3,2,1,0,0,0,0
2022-03-28 13:00:00,0,1,0,2,3,5,7,8,6,4,5,5,5,6,8,8,12,11,9,13,11,14,15,13,14,11,9,7,5,4,4,4,3,1,4,5,6,8,10,0,7,2,5,13,14,5,6,4,8,0,8,6,8,2,8,7,1,2,1,2,3,3,0,5,2,5,9,10,8,4,1,1,1,0,0,0
2022-03-28 14:00:00,0,2,3,2,4,4,5,3,4,4,3,2,5,4,10,11,4,5,6,5,6,10,5,8,9,0,12,11,7,6,6,9,6,3,2,5,4,6,7,8,8,6,7,8,13,12,12,10,8,0,8,8,8,7,7,6,8,6,6,5,6,14,15,6,5,4,3,4,3,2,1,2,1,0,0,0
2022-03-28 15:00:00,2,3,1,3,4,4,5,6,4,7,0,6,4,2,3,6,4,5,0,7,8,9,10,8,10,14,16,14,7,6,6,5,3,4,4,7,15,26,17,27,23,22,16,19,19,19,18,16,15,11,12,11,12,14,14,12,10,6,7,7,9,10,15,11,16,17,17,16,8,4,2,2,0,0,0,0
2022-03-28 16:00:00,0,6,32,50,6,48,40,26,23,22,12,9,7,6,11,11,10,11,6,13,12,13,10,8,7,9,10,3,4,4,5,4,3,1,3,4,7,14,12,11,12,11,9,13,13,15,14,15,15,13,14,15,19,15,17,13,10,9,5,4,3,4,6,8,10,9,8,5,4,2,0,0,1,2,0,0
2022-03-28 17:00:00,0,3,4,9,8,7,12,8,6,5,6,6,6,9,11,4,12,6,11,13,13,14,15,14,15,16,14,16,4,3,3,4,3,3,3,9,10,20,26,20,18,20,18,31,27,23,22,18,25,22,17,14,11,10,9,8,7,7,6,4,7,8,6,7,6,6,7,8,7,6,4,1,1,0,0,0
2022-03-28 18:00:00,1,2,4,6,7,9,14,13,14,12,11,3,9,5,4,6,5,2,4,5,7,9,12,12,14,9,12,11,6,5,3,4,3,2,6,9,11,31,62,29,37,38,38,43,40,37,33,31,34,29,24,21,22,21,19,12,9,7,7,7,6,9,8,8,10,9,10,9,7,4,5,3,1,0,0,0
2022-03-28 19:00:00,0,1,2,2,5,4,7,8,9,8,7,6,5,4,4,4,4,5,0,6,0,7,8,6,3,7,3,8,6,0,3,3,4,2,5,6,7,14,20,21,12,14,16,38,32,28,26,26,26,25,23,19,17,16,17,13,12,7,8,5,7,0,3,2,5,2,7,4,2,3,3,1,0,0,0,0
2022-03-28 20:00:00,0,1,2,5,1,6,9,7,8,2,7,3,3,2,3,2,1,0,4,6,7,8,6,5,4,3,2,3,6,0,0,7,6,2,4,3,6,20,21,15,12,15,15,25,23,23,19,16,16,15,15,16,14,13,11,8,5,3,7,6,5,0,0,0,1,4,5,4,2,1,1,0,0,0,0,0
2022-03-28 21:00:00,0,1,2,4,4,5,3,5,7,6,3,5,2,1,2,1,1,0,0,3,0,3,3,2,1,3,3,1,2,3,0,2,0,0,0,3,5,8,6,7,9,10,9,17,18,19,18,17,18,18,18,13,11,11,7,10,8,5,3,0,2,0,3,3,2,0,1,1,2,0,0,0,0,0,0,0
2022-03-28 22:00:00,0,1,0,0,1,1,3,1,3,2,2,3,1,2,3,2,3,0,2,4,0,3,2,3,2,0,1,3,1,0,0,1,1,0,2,2,4,10,9,0,6,5,6,15,12,10,11,12,10,11,9,11,11,0,8,8,5,3,4,2,1,0,3,1,0,0,2,3,2,0,1,1,0,0,0,0
2022-03-28 23:00:00,0,0,1,1,2,2,0,3,0,0,2,4,3,5,0,4,0,3,0,0,4,0,3,3,0,4,5,3,6,5,4,3,0,0,2,1,1,0,2,0,5,5,6,10,0,11,12,6,9,5,10,9,11,0,0,0,10,8,7,5,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
