Unnamed: 0,1_홍연2교(기점가상),2_연희파크푸르지오앞,3_홍연시장,4_홍연2교현대교통종점,5_명지대입구.신원지벤스타,6_명지대삼거리,7_명지대,8_DMC센트럴아이파크아파트,9_명지대사거리제일은행앞,10_백련시장,11_홍남교.서대문두바퀴환경센터,12_연희A지구아파트,13_연희동자치회관,14_연희3거리,15_연희교차로,16_연남동,17_홍대입구역(가상),18_홍대입구역,19_서교동,20_합정역(가상),21_합정역,22_선유도공원,23_선유고등학교,24_선유중학교,25_당중초등학교,26_오산당요양병원,27_교보앞,28_영등포구청,29_당중초등학교,30_선유중학교,31_선유고등학교,32_선유도공원,33_합정역(가상),34_합정역,35_서교동,36_홍대입구역(가상),37_홍대입구역,38_연희동대우아파트,39_연희교차로,40_연희동자치회관,41_연희A지구아파트,42_홍남교.자전거대여소앞,43_백련시장,44_명지대사거리국민은행앞,45_명지대,46_명지대삼거리,47_명지대입구.서울무용센터,48_홍연2교현대교통종점
2022-03-10 07:00:00,1,2,3,9,12,18,22,33,38,46,50,47,49,60,58,58,54,20,19,17,27,24,14,9,7,6,5,6,9,12,13,1,12,12,11,10,16,15,12,8,8,9,8,8,6,1,0,0
2022-03-10 08:00:00,0,0,3,7,12,18,24,30,36,46,56,61,66,67,67,66,58,26,24,20,38,32,21,19,8,6,11,10,13,14,20,9,18,17,16,15,50,49,42,38,35,31,28,25,11,3,0,0
2022-03-10 09:00:00,0,0,1,6,5,11,19,24,26,30,36,41,43,47,56,55,48,16,14,12,10,9,6,6,5,3,4,6,11,11,13,11,12,16,15,10,43,34,33,33,33,32,30,28,21,5,1,0
2022-03-10 10:00:00,0,1,1,4,6,11,15,17,24,29,31,23,32,38,38,44,38,16,11,9,7,0,5,4,4,2,4,5,6,8,9,0,8,7,7,4,20,19,16,11,10,8,7,7,3,1,0,0
2022-03-10 11:00:00,0,0,1,5,8,14,20,22,25,25,25,24,25,30,33,28,26,20,16,15,9,2,6,5,3,2,3,5,12,12,15,14,11,11,14,12,26,23,15,15,14,13,13,10,5,4,2,0
2022-03-10 12:00:00,0,1,2,3,4,7,15,16,19,20,26,27,29,31,36,35,29,12,10,8,9,1,8,7,4,3,3,1,5,7,10,3,7,12,11,4,20,18,16,16,14,13,11,9,4,2,0,0
2022-03-10 13:00:00,1,1,3,4,4,9,22,25,18,25,27,23,30,33,39,36,30,13,9,7,7,7,8,7,4,4,4,4,8,13,15,15,14,20,22,21,30,25,26,25,24,22,15,12,8,4,2,0
2022-03-10 14:00:00,0,1,2,3,4,10,16,17,20,22,25,25,24,27,30,29,26,20,12,10,7,4,6,9,5,4,3,5,12,14,13,0,13,13,15,14,23,21,20,19,18,17,13,10,6,2,0,0
2022-03-10 15:00:00,0,1,1,3,3,8,16,14,13,17,24,23,23,29,32,32,28,17,11,6,8,3,6,5,8,8,7,6,10,9,13,4,9,12,13,9,25,27,22,22,18,18,16,14,6,3,0,0
2022-03-10 16:00:00,0,0,3,3,4,14,23,24,32,31,32,26,32,35,38,36,33,14,11,7,12,5,7,6,5,6,5,5,12,13,18,13,16,18,24,23,24,24,21,19,20,17,12,8,5,3,1,0
2022-03-10 17:00:00,0,1,2,3,7,28,43,47,48,52,55,43,56,64,68,60,47,20,18,16,18,19,11,10,9,7,8,12,20,24,30,23,25,30,35,34,40,36,35,36,32,30,26,14,7,3,2,0
2022-03-10 18:00:00,0,1,2,5,7,20,35,36,38,44,46,49,54,62,69,62,56,30,27,25,28,27,21,14,8,6,9,9,28,30,56,56,51,38,38,36,62,51,50,43,38,31,24,19,9,4,0,0
2022-03-10 19:00:00,0,0,2,3,4,6,9,11,13,19,20,17,21,29,36,35,20,9,15,13,14,11,10,8,5,6,10,12,17,19,23,0,18,27,30,29,57,58,51,46,41,37,33,23,13,3,1,0
2022-03-10 20:00:00,0,0,1,2,3,3,6,9,8,9,9,11,10,13,16,17,14,13,12,10,14,9,10,8,5,4,3,7,11,13,17,7,6,21,24,13,33,29,29,27,24,21,18,13,8,4,3,0
2022-03-10 21:00:00,0,0,1,2,0,3,9,11,12,13,5,6,11,16,17,19,15,10,9,8,10,0,9,6,4,4,7,9,13,9,17,5,13,26,27,26,42,37,35,33,29,25,20,17,9,3,2,0
2022-03-10 22:00:00,0,0,2,1,2,3,14,22,23,25,13,28,29,27,29,27,24,13,15,14,15,2,7,7,3,4,8,8,5,9,8,4,4,23,26,0,41,36,34,31,29,25,18,15,8,2,1,0
2022-03-10 23:00:00,0,0,0,0,0,3,5,4,7,10,11,10,2,11,10,9,6,6,5,4,9,5,9,6,3,2,4,6,3,5,7,0,3,14,20,0,35,36,31,29,28,20,17,13,12,5,4,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,1,5,1,4,6,7,8,10,17,0,0,16,13,6,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,1,2,4,8,10,5,11,12,14,15,16,16,19,15,12,4,3,1,4,3,3,1,3,2,4,3,2,3,3,0,0,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,0,0,4,7,8,12,16,21,28,20,30,30,31,33,30,23,7,3,2,7,2,4,4,3,4,4,2,4,6,5,5,3,3,4,3,9,8,6,4,0,4,1,3,0,0,0,0
2022-03-11 07:00:00,1,0,1,10,14,21,33,41,47,57,63,65,66,53,60,55,52,23,12,21,21,14,9,10,5,4,2,11,17,14,16,3,7,14,12,11,16,8,12,10,9,8,6,5,3,1,0,0
2022-03-11 08:00:00,0,0,3,7,10,22,30,36,43,50,60,64,65,72,72,70,67,30,25,23,49,45,23,22,10,7,7,8,11,23,24,23,21,21,18,15,43,41,30,27,25,19,19,16,5,2,1,0
2022-03-11 09:00:00,0,1,3,5,10,15,18,21,29,35,41,43,45,50,56,49,46,16,13,11,12,0,8,8,5,4,4,5,7,11,11,0,9,12,10,7,29,25,22,22,21,19,13,8,9,1,0,0
2022-03-11 10:00:00,1,0,2,2,3,9,14,16,21,27,31,28,24,36,37,33,32,14,11,10,10,6,9,8,3,3,5,5,11,13,14,0,7,17,11,9,21,20,22,20,19,15,13,11,5,4,1,0
2022-03-11 11:00:00,0,0,2,4,4,6,16,18,17,21,22,23,25,27,33,31,29,17,14,13,11,7,9,8,5,2,6,6,11,13,14,10,13,14,15,8,21,21,16,15,15,14,12,11,7,3,2,0
2022-03-11 12:00:00,0,0,2,3,4,7,11,13,16,19,19,21,22,26,30,32,30,17,11,7,11,0,14,16,9,7,5,3,7,8,10,0,8,15,15,2,17,16,16,16,13,12,10,9,5,2,0,0
2022-03-11 13:00:00,0,0,3,1,2,10,18,20,23,25,27,28,29,29,31,33,32,12,13,10,11,3,8,8,6,4,4,7,11,11,12,0,11,18,19,18,36,31,23,24,23,19,16,6,5,5,3,0
2022-03-11 14:00:00,0,0,4,5,6,8,19,21,22,17,24,26,28,31,35,37,32,17,13,11,8,6,9,8,6,3,6,7,6,9,10,10,9,14,15,12,35,30,23,21,20,13,10,7,3,3,1,0
2022-03-11 15:00:00,0,0,2,3,3,12,19,24,25,27,29,30,32,31,42,41,38,13,12,10,9,7,8,6,4,3,7,4,8,9,12,8,8,13,14,13,33,27,23,22,23,19,16,13,7,4,2,0
2022-03-11 16:00:00,0,0,1,4,5,11,22,24,26,30,30,32,35,39,42,43,42,25,17,16,11,12,13,8,4,5,7,5,7,11,13,8,12,20,24,19,39,43,38,39,35,27,22,14,6,4,2,1
2022-03-11 17:00:00,0,1,4,4,6,15,30,34,40,42,46,50,56,62,60,57,52,21,19,18,14,11,12,10,7,6,9,9,13,15,29,28,26,26,26,24,46,44,40,36,34,27,17,16,13,8,4,0
2022-03-11 18:00:00,0,1,2,5,4,11,19,33,35,42,46,47,50,58,61,57,54,23,21,19,18,12,18,13,10,7,15,20,34,38,68,65,60,49,53,45,61,42,37,36,33,28,23,14,9,4,1,0
2022-03-11 19:00:00,0,0,1,5,3,8,14,18,20,21,22,25,29,34,38,37,35,28,20,19,28,26,21,12,10,8,6,7,13,14,18,0,17,34,38,27,59,56,47,41,39,31,25,20,10,6,3,0
2022-03-11 20:00:00,0,0,1,2,3,4,15,21,13,15,22,23,9,27,35,33,27,12,8,5,12,5,12,10,8,5,5,7,12,7,15,8,13,20,28,27,33,30,31,26,28,24,18,13,8,4,3,0
2022-03-11 21:00:00,0,0,1,0,1,2,8,5,11,12,13,14,15,20,23,24,19,8,8,7,9,10,7,7,4,4,5,5,6,7,10,0,9,22,23,22,43,35,28,27,26,24,19,16,8,5,2,0
2022-03-11 22:00:00,0,0,0,1,1,1,8,6,2,7,6,7,9,11,16,10,15,7,9,0,12,3,10,4,2,2,4,4,7,4,12,11,10,29,37,36,45,44,43,43,42,33,28,26,13,5,3,0
2022-03-11 23:00:00,0,0,0,1,0,3,3,4,6,7,6,6,8,4,10,9,6,10,14,5,17,0,15,13,6,3,5,6,8,6,9,3,5,22,33,32,52,51,49,48,46,41,36,23,12,5,3,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,1,3,0,3,4,1,3,3,9,0,0,5,7,4,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,1,2,3,6,5,6,9,10,12,3,11,14,18,17,10,6,1,4,6,2,4,2,0,0,1,1,2,2,3,0,0,3,3,2,3,1,2,1,0,0,0,0,0,0,1,0
2022-03-12 06:00:00,0,0,1,3,4,6,9,3,7,12,14,11,13,15,15,16,12,7,4,0,4,0,2,3,0,0,2,2,0,2,3,1,1,3,1,0,7,6,4,3,1,0,3,6,4,3,0,0
2022-03-12 07:00:00,0,0,1,2,3,6,9,13,15,17,19,21,20,24,23,23,19,5,3,1,4,3,4,3,2,0,1,4,5,2,6,0,5,5,2,1,8,7,6,5,1,3,2,0,1,0,0,0
2022-03-12 08:00:00,0,2,3,7,3,9,12,18,22,30,34,35,35,34,34,34,30,6,4,5,4,0,2,2,0,3,2,3,4,7,8,0,7,9,8,6,22,22,16,15,5,12,10,5,3,2,1,0
2022-03-12 09:00:00,0,0,3,5,7,13,17,23,29,37,38,41,40,45,51,43,37,15,9,4,10,7,4,5,2,3,2,3,6,8,8,2,7,9,10,6,25,20,17,16,15,13,13,11,4,1,0,0
2022-03-12 10:00:00,0,1,5,8,8,12,18,18,23,27,30,31,23,31,35,46,43,20,15,13,12,11,10,9,2,2,5,6,12,14,16,9,6,15,5,11,12,17,11,9,9,8,7,11,4,1,0,0
2022-03-12 11:00:00,0,0,2,6,9,13,18,21,21,28,31,34,30,39,44,47,44,17,16,9,6,0,7,7,3,2,4,7,13,16,18,15,17,16,17,16,24,18,18,21,20,17,15,10,6,4,2,0
2022-03-12 12:00:00,0,0,3,6,7,10,19,21,21,26,27,31,32,44,54,59,52,26,22,21,15,13,16,14,3,1,4,3,10,12,15,14,14,18,16,15,20,14,12,9,7,10,7,8,5,4,2,0
2022-03-12 13:00:00,0,0,4,5,7,15,18,28,24,28,35,37,38,47,54,55,51,39,32,16,18,14,10,11,4,4,9,10,18,22,26,13,12,23,26,22,38,36,26,20,16,14,12,11,6,3,1,0
2022-03-12 14:00:00,0,0,2,5,7,14,20,14,21,24,25,27,35,39,43,44,40,26,20,19,18,12,17,13,6,3,8,10,21,22,23,22,21,25,25,11,29,27,25,19,18,14,10,7,6,2,1,0
2022-03-12 15:00:00,0,0,2,8,5,12,21,25,27,31,33,34,36,42,49,46,45,26,24,21,21,19,18,14,8,4,7,4,14,14,18,22,10,24,26,22,40,34,26,26,25,23,17,9,4,3,2,0
2022-03-12 16:00:00,0,0,1,3,6,17,23,24,26,27,32,33,38,44,52,53,40,27,23,21,17,15,13,11,10,5,7,8,13,15,16,19,18,27,24,23,39,33,34,26,24,19,14,15,7,4,2,0
2022-03-12 17:00:00,0,0,3,5,5,11,22,23,24,27,31,33,37,40,51,51,49,25,21,13,13,14,14,11,9,6,12,11,13,15,17,25,24,29,30,28,39,35,33,28,28,22,20,17,11,5,2,0
2022-03-12 18:00:00,0,0,2,5,4,6,15,17,18,22,26,28,31,32,38,41,37,24,23,22,14,13,10,9,4,4,6,8,11,9,13,16,9,24,25,24,56,48,42,39,37,29,26,24,12,4,2,0
2022-03-12 19:00:00,1,0,2,4,4,6,14,13,16,18,23,30,33,33,39,36,34,17,15,9,17,4,12,11,8,4,4,3,8,8,14,13,10,33,38,36,53,51,49,43,38,34,25,17,10,7,2,0
2022-03-12 20:00:00,0,1,2,4,0,4,11,11,15,15,18,14,20,19,28,25,21,10,10,7,9,0,8,11,9,7,8,3,6,7,6,3,5,13,15,9,32,32,31,29,27,24,19,15,8,2,2,0
2022-03-12 21:00:00,0,0,0,1,0,2,5,12,13,16,7,7,17,20,20,20,18,9,8,4,13,9,10,9,5,3,2,3,4,3,5,0,3,18,21,7,27,24,23,21,21,20,15,11,8,3,1,0
2022-03-12 22:00:00,0,0,1,1,0,2,6,5,7,8,8,0,7,9,17,17,15,13,12,10,15,9,13,8,7,7,6,5,6,5,7,0,3,24,27,26,45,35,35,36,35,32,25,20,8,5,2,0
2022-03-12 23:00:00,0,0,0,0,1,3,11,10,11,15,13,4,0,7,11,19,17,12,10,9,12,11,9,9,5,2,3,4,6,5,6,7,5,21,31,29,45,45,41,39,37,34,26,20,10,4,1,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,1,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,1,2,4,5,6,4,5,7,8,0,8,7,9,7,4,2,3,0,3,0,1,1,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-13 06:00:00,0,0,1,2,0,1,4,0,5,7,6,6,0,9,10,6,5,3,2,0,1,0,1,4,3,4,2,2,0,3,4,0,3,5,6,0,7,6,5,1,0,3,2,0,0,0,0,0
2022-03-13 07:00:00,0,0,1,2,3,6,8,12,4,13,14,14,16,9,19,18,12,6,5,2,2,0,1,0,0,0,1,2,3,3,4,0,3,3,3,1,7,4,0,3,4,2,2,3,1,2,0,0
2022-03-13 08:00:00,0,0,0,2,5,9,11,12,8,14,16,17,16,19,17,16,14,4,5,4,3,0,1,1,1,1,2,4,3,8,7,0,1,6,5,4,12,11,10,6,8,7,6,4,2,1,0,0
2022-03-13 09:00:00,0,0,2,4,5,10,13,16,18,23,25,25,23,27,27,25,21,10,8,2,2,0,1,1,1,1,1,1,3,5,6,0,5,6,6,0,12,10,7,6,5,4,2,3,2,2,1,0
2022-03-13 10:00:00,0,0,3,7,8,9,14,18,19,21,21,22,24,30,33,30,28,14,8,7,5,0,2,2,1,2,3,4,9,15,17,7,16,6,2,3,8,9,8,7,5,2,4,3,4,1,0,0
2022-03-13 11:00:00,1,1,3,6,6,13,15,19,23,28,30,31,29,38,42,39,38,15,10,8,7,4,4,4,3,3,2,1,3,6,9,3,8,12,12,1,16,11,10,7,7,6,5,2,2,1,0,0
2022-03-13 12:00:00,0,0,2,4,3,11,14,18,25,33,43,45,38,55,60,54,52,21,13,11,10,0,7,6,8,6,7,6,5,9,11,0,10,12,16,9,30,21,17,15,14,11,9,8,5,2,2,0
2022-03-13 13:00:00,0,0,1,3,4,9,14,16,19,27,31,27,30,37,47,48,44,21,14,12,7,0,6,5,4,2,2,3,7,10,18,9,16,17,17,15,26,20,17,14,14,12,11,8,4,1,1,0
2022-03-13 14:00:00,0,0,2,4,6,11,17,17,19,24,29,30,33,36,40,35,29,17,14,12,10,9,7,4,4,3,5,6,8,13,9,4,12,20,19,14,26,28,19,15,13,8,10,7,4,1,0,1
2022-03-13 15:00:00,0,0,2,5,6,10,13,14,16,24,21,21,25,26,33,35,28,15,19,17,17,17,8,6,2,2,2,3,5,9,13,11,10,17,24,11,36,26,21,18,9,14,13,11,4,4,0,0
2022-03-13 16:00:00,0,0,2,2,3,8,15,16,19,23,31,33,40,42,49,41,37,22,17,11,16,8,10,8,5,4,2,3,5,7,9,7,6,14,16,14,25,26,23,18,17,15,13,11,6,4,3,0
2022-03-13 17:00:00,0,0,1,2,4,7,22,28,30,30,33,33,39,42,52,50,46,21,15,9,11,13,11,9,4,7,9,6,8,16,16,9,6,18,19,12,31,31,29,29,25,21,17,15,10,6,3,0
2022-03-13 18:00:00,0,0,0,2,1,5,9,11,14,13,15,20,22,26,30,31,28,17,12,8,8,5,6,7,2,4,2,2,8,9,11,11,10,15,17,15,38,31,30,29,28,21,18,13,7,2,1,0
2022-03-13 19:00:00,0,0,2,1,3,5,8,9,10,13,16,14,19,25,33,37,33,16,11,8,10,9,6,9,7,4,5,9,10,9,11,0,10,14,19,0,37,35,32,27,28,21,16,11,5,2,1,0
2022-03-13 20:00:00,0,0,2,1,0,11,12,13,14,15,4,14,12,13,19,23,22,9,11,10,12,11,10,7,2,4,3,4,5,6,6,3,5,13,15,13,38,36,32,29,22,26,23,19,7,3,2,0
2022-03-13 21:00:00,0,0,0,1,1,6,7,9,10,11,12,13,14,13,17,16,19,9,8,5,6,3,5,4,4,5,3,4,4,4,5,6,3,23,28,0,40,35,26,26,25,20,17,14,8,3,2,0
2022-03-13 22:00:00,0,0,0,1,0,2,6,7,5,8,8,7,11,12,14,11,8,8,7,7,10,6,10,6,3,3,3,3,6,1,6,5,4,15,20,18,47,42,37,36,31,26,23,18,8,4,2,0
2022-03-13 23:00:00,0,0,0,0,1,0,2,0,0,4,3,0,0,0,4,6,5,6,6,5,10,0,8,6,4,1,3,4,3,3,9,0,2,18,22,20,38,34,31,29,32,28,24,23,11,2,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,1,4,3,3,3,10,5,6,14,14,13,15,12,10,6,5,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,1,4,4,8,5,9,11,12,13,13,14,16,15,15,9,4,2,2,3,1,3,3,2,1,2,2,5,3,0,0,0,3,2,0,2,3,0,0,2,3,1,0,0,0,0,0
2022-03-14 06:00:00,0,0,1,4,5,7,9,14,19,27,32,35,35,40,44,34,30,6,6,5,5,2,3,2,2,3,4,2,3,4,5,3,1,1,2,1,10,11,5,4,10,2,0,8,4,1,0,0
2022-03-14 07:00:00,0,1,3,9,15,23,28,29,34,39,45,46,45,51,59,59,56,22,21,11,22,21,12,8,6,4,4,11,19,23,32,6,26,20,6,5,11,8,7,7,5,9,8,6,5,2,0,0
2022-03-14 08:00:00,0,0,3,7,12,22,24,29,37,44,46,46,42,45,49,48,44,26,25,23,39,38,19,17,8,8,7,7,12,13,16,0,12,16,18,17,52,47,44,44,44,43,38,35,20,7,2,0
2022-03-14 09:00:00,0,0,2,4,4,11,17,18,21,28,32,33,34,36,42,42,34,15,12,7,14,13,11,12,6,4,4,5,8,12,14,13,12,12,10,9,41,33,22,22,20,18,19,17,8,3,1,0
2022-03-14 10:00:00,0,0,3,4,4,6,10,12,13,15,16,17,17,25,30,30,28,22,16,15,12,13,12,10,5,5,3,2,6,6,9,6,8,9,9,8,15,15,15,13,8,12,9,7,5,3,1,0
2022-03-14 11:00:00,0,0,2,4,5,10,15,16,19,21,24,25,26,32,34,31,30,14,11,9,8,0,8,6,5,3,4,5,8,12,13,0,12,15,16,15,21,18,19,18,17,16,8,13,10,4,3,0
2022-03-14 12:00:00,0,0,1,3,4,12,17,21,22,27,30,33,35,38,43,40,34,17,11,10,9,5,9,7,4,4,6,5,7,5,8,7,5,9,9,8,22,24,22,20,16,18,17,16,6,3,1,0
2022-03-14 13:00:00,0,0,1,4,3,9,18,18,18,22,23,24,24,26,30,27,24,12,6,2,7,2,9,8,3,4,4,3,7,8,13,12,10,11,14,13,33,34,32,30,29,25,23,19,7,4,0,0
2022-03-14 14:00:00,0,1,2,3,4,7,12,13,15,17,18,19,22,26,29,31,24,14,13,11,12,13,11,9,8,7,6,3,8,6,11,8,9,12,13,10,33,31,19,19,16,15,12,10,7,1,3,0
2022-03-14 15:00:00,1,2,3,5,6,9,19,14,20,23,25,20,24,29,29,31,30,13,10,8,6,6,7,8,4,2,2,5,6,7,13,7,12,10,11,9,27,24,25,23,21,20,15,12,8,6,3,0
2022-03-14 16:00:00,0,0,0,3,4,16,25,28,32,41,43,44,46,53,60,58,50,14,14,13,12,6,10,8,4,2,5,5,8,8,10,11,10,14,15,10,29,27,23,19,20,19,15,12,8,2,0,0
2022-03-14 17:00:00,0,0,2,4,5,21,38,40,42,48,50,52,52,52,57,57,51,20,17,13,14,11,11,9,7,3,10,10,20,20,27,18,22,21,23,22,32,28,27,22,20,18,14,11,7,6,3,0
2022-03-14 18:00:00,1,0,3,6,7,18,25,27,29,33,34,37,38,53,54,56,52,18,17,15,15,10,12,10,5,4,13,15,29,38,68,67,61,45,50,48,68,64,55,50,48,36,24,17,10,4,2,0
2022-03-14 19:00:00,0,0,2,4,4,8,18,19,21,22,22,22,23,33,36,39,32,14,11,9,14,10,14,8,8,6,6,9,18,20,30,29,27,33,35,25,47,53,50,46,44,42,32,22,10,5,1,0
2022-03-14 20:00:00,0,0,1,2,2,6,8,13,6,16,11,8,11,22,26,26,22,13,11,8,13,0,11,9,3,3,4,4,12,10,9,0,9,23,26,25,43,29,29,28,32,24,23,15,6,3,2,0
2022-03-14 21:00:00,0,0,2,1,2,2,7,7,9,10,7,11,10,13,16,17,13,5,7,10,11,3,8,4,6,6,4,5,7,5,8,7,6,14,19,7,30,29,30,27,26,22,19,13,5,1,0,0
2022-03-14 22:00:00,0,7,1,1,0,4,11,12,13,13,9,12,14,18,18,19,15,10,10,6,13,4,11,7,5,2,4,4,9,8,8,0,7,22,26,0,38,33,31,28,28,23,19,19,8,4,2,0
2022-03-14 23:00:00,0,0,2,1,0,3,4,5,0,7,8,7,6,4,10,3,7,6,6,3,7,0,7,7,3,2,2,3,7,8,7,0,2,19,28,4,47,46,39,33,29,23,22,16,6,3,2,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,1,4,2,3,4,6,0,5,10,0,0,4,9,5,3,3,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,1,3,4,7,9,10,12,14,15,16,17,19,19,17,11,5,4,2,5,6,3,0,2,2,4,5,4,1,4,0,0,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,0,1,4,4,6,9,15,17,19,20,22,18,22,26,22,16,8,5,4,5,3,5,6,5,5,4,2,2,5,6,2,1,4,2,1,10,9,7,5,6,0,0,5,3,3,0,0
2022-03-15 07:00:00,1,1,3,11,17,24,26,34,38,44,48,54,54,66,73,60,58,18,18,16,24,20,17,10,6,3,6,7,12,18,19,0,5,16,15,13,19,9,8,7,8,8,7,7,6,2,1,0
2022-03-15 08:00:00,0,0,2,6,9,16,26,51,31,43,60,60,59,63,64,59,56,31,30,28,49,43,17,16,10,7,9,10,13,17,18,10,17,25,22,19,46,43,38,32,13,30,25,20,10,6,4,0
2022-03-15 09:00:00,0,2,1,4,8,15,27,32,37,48,53,53,53,53,58,53,46,19,10,9,11,5,9,6,4,2,5,6,11,13,13,0,11,14,13,12,43,42,42,24,17,39,35,33,22,6,1,0
