Unnamed: 0,1_송파레미니스후문,2_신흥운수입구,3_오금동사거리,4_송파도서관,5_오금공원앞,6_오금역2번출구,7_오금공원사거리,8_오금동대림아파트,9_방이동대림코오롱아파트,10_신구블레스밸리,11_방이초등학교,12_방이시장입구,13_서울방이동고분군,14_방이우체국,15_송파나루역,16_송파구청.방이맛골,17_잠실역8번출구,18_잠실역.롯데월드,19_잠실5단지,20_잠실새내역.잠실2동주민센터,21_잠실엘스아파트앞,22_종합운동장사거리,23_잠실종합운동장,24_강남경찰서면허시험장,25_삼성역7번출구,26_봉은사역3번출구.삼성1파출소,27_청담역.경기고교,28_진흥아파트,29_강남구청.강남세무서,30_청담동래미안아파트,31_강남구청역,32_세관앞,33_논현동사거리.학동역,34_영동시장,35_논현사거리.논현역5번출구,36_반포역,37_고속터미널,38_센트럴시티,39_고속터미널,40_반포역,41_논현사거리.논현역4번출구,42_영동시장,43_논현동사거리.학동역,44_세관앞,45_강남구청역,46_삼성동서광아파트,47_강남구청.강남세무서,48_진흥아파트청담역,49_청담역.경기고교,50_봉은사.삼성1파출소앞,51_무역센타,52_강남경찰서.강남운전면허시험장,53_잠실종합운동장,54_종합운동장사거리,55_잠실새내역4번출구,56_잠실트리지움아파트앞,57_잠실역.롯데월드,58_잠실역1번.11번출구,59_송파구청.방이맛골,60_방이동사거리,61_송파나루역,62_서울방이동고분군,63_방이시장입구,64_방이초등학교,65_올림픽공원남2문,66_신구블레스밸리앞,67_방이동대림코오롱아파트,68_오금동대림아파트,69_오금공원사거리,70_오금역3번출구,71_가락현대5차아파트,72_우창아파트,73_송파참병원,74_인애가요양병원,75_송파레미니스후문
2022-03-08 12:00:00,2,3,4,5,6,3,5,8,10,12,15,17,19,16,16,15,9,10,9,10,11,1,12,11,10,6,7,5,9,6,8,7,5,5,1,1,1,2,4,4,6,7,10,10,7,5,6,4,6,4,5,4,4,5,6,5,7,7,5,5,6,6,7,5,6,9,8,4,3,2,2,2,1,0,0
2022-03-08 13:00:00,1,1,2,5,5,4,6,9,9,11,12,13,14,17,18,16,11,10,10,9,8,8,4,7,7,8,5,7,6,6,7,7,6,3,4,2,1,2,7,6,9,12,15,17,15,14,12,14,12,10,9,9,8,7,9,5,11,13,11,11,11,11,9,12,12,10,8,4,5,3,2,1,0,0,0
2022-03-08 14:00:00,2,4,3,3,5,4,3,8,11,12,11,10,12,12,14,15,12,8,7,5,6,9,10,12,6,12,8,7,8,8,9,8,7,6,3,2,1,1,5,4,6,8,12,13,12,11,16,15,11,11,9,10,14,10,14,14,14,14,16,17,18,17,13,12,11,10,9,4,1,5,4,4,1,0,0
2022-03-08 15:00:00,4,5,6,9,8,10,9,10,14,13,12,13,15,11,14,18,9,5,13,7,4,5,5,7,6,6,6,4,8,8,12,11,9,7,5,4,0,0,4,3,6,8,7,10,11,9,11,11,17,15,13,12,13,12,14,14,16,19,18,18,15,13,10,9,10,9,7,3,3,4,3,3,1,0,0
2022-03-08 16:00:00,1,4,3,9,8,6,7,8,10,15,17,21,22,21,20,20,15,8,14,10,10,9,6,12,8,10,8,9,10,10,11,11,5,4,5,3,0,2,5,7,8,12,12,18,16,15,20,20,23,17,21,18,16,21,19,17,17,22,25,24,26,24,18,11,18,13,10,5,5,6,4,4,0,1,0
2022-03-08 17:00:00,3,4,4,6,6,8,7,12,15,18,16,18,18,22,21,25,19,18,16,11,8,3,7,8,15,29,11,11,11,10,8,9,9,9,10,7,3,2,3,0,4,12,17,19,19,20,19,18,18,22,21,22,22,18,22,21,20,29,32,29,27,27,23,20,19,21,13,7,5,6,4,5,3,2,0
2022-03-08 18:00:00,3,4,10,9,9,13,8,14,16,23,24,38,39,39,41,39,14,15,16,10,8,7,8,10,29,39,10,7,10,10,12,13,8,7,6,4,2,2,7,9,10,15,17,24,20,22,28,26,25,24,23,25,27,25,29,27,30,44,43,41,42,41,34,29,28,27,16,9,6,8,6,8,6,1,0
2022-03-08 19:00:00,1,4,6,5,4,7,0,10,14,11,11,14,15,16,16,18,11,13,12,11,9,3,4,11,14,18,13,9,8,11,13,12,10,7,3,2,0,1,4,3,2,7,13,20,20,23,24,23,23,19,18,21,18,17,18,18,17,35,36,34,34,29,23,21,19,16,14,7,6,10,8,6,5,1,0
2022-03-08 20:00:00,1,0,1,2,3,6,7,8,9,11,11,12,11,10,11,12,6,7,5,4,5,4,4,0,6,5,6,5,6,7,8,7,6,5,8,3,2,0,9,7,7,6,8,9,7,8,10,10,11,10,15,12,12,16,15,16,20,25,22,20,22,16,16,15,17,15,13,8,7,10,3,5,3,2,0
2022-03-08 21:00:00,0,1,1,2,0,3,4,5,2,6,4,0,2,3,6,7,6,10,6,8,4,4,5,6,8,8,4,5,6,3,5,6,2,3,1,0,1,1,3,3,4,5,9,7,10,9,9,12,13,13,12,14,14,14,19,11,16,21,23,22,12,13,12,10,9,9,11,11,7,9,8,7,6,1,0
2022-03-08 22:00:00,0,2,1,1,0,2,0,5,15,7,15,13,15,14,11,13,9,7,8,7,5,3,2,3,4,5,5,3,6,3,6,5,7,6,3,2,0,1,3,0,3,5,7,7,8,9,10,11,13,11,12,14,11,9,13,12,17,19,22,23,21,20,15,11,11,11,10,7,6,6,5,0,4,2,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,3,0,2,5,1,4,3,4,5,7,0,8,8,8,7,0,10,10,3,7,4,4,5,3,4,2,1,0,0,2,3,3,5,3,5,6,5,6,6,6,4,0,5,6,0,9,9,10,13,16,16,17,20,18,15,13,11,8,7,4,2,5,4,2,2,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,0,0,0,2,1,0,0,3,3,0,4,5,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,1,2,2,1,0,0,1,0,4,5,6,3,2,5,1,2,5,0,3,1,0,7,6,5,0,6,0,5,0,4,5,3,2,3,2,1,0,1,0,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,0,2,0,1,2,1,3,3,4,6,0,7,3,5,6,2,4,2,0,0,1,0,3,0,2,2,0,1,0,1,0,0,0,0,0,0,1,2,1,3,0,4,4,3,1,2,3,5,5,3,1,2,0,0,3,2,1,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,2,3,2,1,1,0,0,3,5,4,6,9,9,10,12,11,4,2,3,1,0,0,0,2,1,2,0,3,3,3,3,2,2,1,0,0,0,0,2,4,5,4,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0
2022-03-09 08:00:00,4,2,8,10,8,4,5,5,9,5,13,15,17,18,21,17,7,8,6,7,7,0,7,8,8,7,7,0,5,1,6,4,3,2,3,0,1,0,1,0,2,3,2,2,0,3,3,5,2,3,2,1,0,0,2,2,0,5,4,5,5,3,4,2,0,3,1,4,5,3,0,2,0,0,0
2022-03-09 09:00:00,3,3,5,6,6,4,6,13,13,14,20,22,23,24,23,18,7,0,6,6,5,6,5,0,4,0,7,5,5,2,7,6,5,2,3,0,1,1,3,0,4,3,5,0,4,7,9,6,7,4,2,0,3,5,4,2,5,6,6,2,6,7,4,3,3,2,0,1,1,1,0,3,1,0,0
2022-03-09 10:00:00,5,7,9,9,8,6,8,10,13,17,22,25,27,29,27,20,7,0,5,6,5,0,4,3,2,3,3,6,2,7,0,6,3,3,0,2,1,0,4,6,1,2,8,4,6,5,2,8,6,6,4,3,5,4,6,5,6,6,8,7,5,5,4,5,4,5,3,1,0,2,0,0,0,0,0
2022-03-09 11:00:00,3,4,8,8,7,4,4,11,14,15,20,24,24,25,22,20,5,7,5,5,4,1,3,0,0,0,2,6,4,5,6,5,6,3,0,0,1,1,7,8,2,9,4,0,0,5,5,3,3,3,3,5,0,6,10,8,10,14,12,11,12,11,9,7,9,3,9,7,0,0,0,0,0,0,0
2022-03-09 12:00:00,4,5,6,10,8,11,13,16,14,17,14,16,17,15,16,14,11,10,9,10,6,9,2,1,7,0,6,5,5,4,0,1,3,4,3,2,1,0,3,2,2,7,8,8,5,4,8,13,15,11,12,11,12,11,13,12,14,17,18,17,20,20,18,19,20,17,13,9,7,4,6,4,2,0,0
2022-03-09 13:00:00,6,0,8,12,12,9,11,14,17,19,25,31,17,31,31,19,10,12,12,8,7,9,6,4,6,9,9,8,9,8,9,8,4,3,3,1,0,1,4,3,2,3,5,4,6,5,5,6,8,9,10,12,11,12,15,16,13,16,15,12,16,14,11,10,10,8,7,4,3,3,0,2,0,0,0
2022-03-09 14:00:00,5,0,6,7,6,5,8,12,15,20,22,26,27,26,33,31,18,18,19,17,13,15,12,9,9,12,11,11,12,10,11,8,7,4,5,3,0,0,2,5,6,9,9,10,10,7,7,7,8,7,7,6,9,8,10,7,11,20,19,21,18,16,13,12,13,12,11,6,5,4,4,1,1,0,0
2022-03-09 15:00:00,5,3,7,6,5,3,9,12,17,18,22,26,24,28,25,24,16,18,17,13,9,7,7,8,8,9,3,2,9,9,10,11,11,12,6,3,0,0,8,9,8,10,12,10,8,9,10,11,12,12,16,15,16,15,16,19,15,38,31,32,18,33,27,25,26,17,14,7,7,4,0,1,3,0,0
2022-03-09 16:00:00,2,3,4,4,6,6,5,9,12,17,21,24,25,28,29,20,15,17,16,14,9,8,5,10,13,13,9,6,7,8,9,6,5,5,5,2,3,1,1,4,3,5,5,7,8,7,7,12,12,11,10,11,13,14,18,20,18,20,19,18,17,12,13,10,21,15,11,8,6,5,4,4,3,0,0
2022-03-09 17:00:00,2,3,2,4,3,5,7,10,11,12,13,16,18,18,20,16,11,10,15,12,10,8,8,7,11,17,17,13,12,10,11,10,4,2,1,0,1,2,4,4,5,6,9,9,7,11,12,17,15,13,13,14,15,15,14,17,21,31,23,23,21,19,20,19,16,12,13,9,6,4,3,1,1,0,0
2022-03-09 18:00:00,0,1,2,3,3,1,1,12,14,17,19,23,15,23,14,14,10,8,0,7,7,4,6,7,7,7,4,0,9,7,10,0,7,4,1,0,0,0,6,0,7,4,4,7,8,9,10,0,0,9,10,10,10,8,12,10,13,21,22,19,18,17,15,13,12,10,6,4,3,2,3,4,2,1,0
2022-03-09 19:00:00,0,0,3,0,1,3,3,4,6,3,7,6,9,0,11,8,6,8,9,3,3,8,0,0,4,9,7,2,9,8,7,8,5,3,2,1,0,1,2,4,2,3,4,4,6,8,6,6,7,0,8,11,6,9,14,1,15,25,21,21,22,12,15,8,13,10,8,5,3,2,1,0,1,0,0
2022-03-09 20:00:00,3,4,0,0,0,3,1,7,9,0,7,6,7,0,6,7,8,12,13,12,10,9,6,0,10,11,11,8,5,7,8,7,5,3,2,1,0,0,2,3,6,7,8,2,8,8,7,8,8,7,11,9,11,12,15,12,16,25,24,24,23,21,18,16,13,12,12,6,5,5,4,2,2,2,0
2022-03-09 21:00:00,1,0,2,1,1,0,2,2,5,1,4,5,0,4,2,12,11,8,4,7,7,0,4,6,7,8,7,6,4,5,8,7,5,4,4,0,0,0,3,2,3,0,4,4,3,5,6,8,0,2,9,7,8,11,12,11,15,15,14,16,15,14,9,7,0,12,10,5,4,6,0,5,2,4,0
2022-03-09 22:00:00,1,3,2,1,2,0,1,2,6,3,5,7,0,3,6,7,5,0,0,0,6,4,3,5,8,11,9,7,5,5,2,6,6,5,0,0,3,1,3,4,5,5,3,4,2,1,4,4,5,5,7,5,5,9,11,0,11,22,22,20,20,19,16,13,12,11,10,4,3,4,1,2,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,1,0,2,5,0,4,6,5,0,0,9,7,8,7,6,2,0,6,0,4,0,0,2,3,3,2,4,2,1,0,0,0,0,1,3,1,2,3,0,2,4,1,3,3,1,3,0,2,4,6,6,8,16,15,16,12,13,9,8,7,5,4,2,1,1,0,0,2,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,2,6,0,0,0,9,10,9,10,15,16,0,18,5,17,14,15,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,0,3,2,1,0,2,4,5,6,7,8,8,9,8,8,9,12,0,13,12,11,9,14,13,12,12,3,17,2,14,13,11,6,4,1,1,2,2,5,4,2,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,6,7,7,2,6,2,4,7,9,9,13,15,19,21,16,18,8,0,1,3,3,4,3,2,4,6,5,4,5,4,3,2,2,1,2,0,1,0,3,2,3,5,7,5,2,1,1,7,7,4,3,2,1,2,2,3,4,5,2,3,0,1,2,3,3,3,2,2,1,0,0,1,0,0,0
2022-03-10 07:00:00,10,14,19,19,18,8,11,14,17,26,24,33,46,50,51,47,19,21,23,22,24,22,22,15,13,8,10,8,7,7,8,5,5,3,1,1,1,0,6,7,9,8,9,6,6,6,8,12,15,9,9,4,1,5,7,6,6,7,6,6,2,6,4,5,6,7,5,6,5,6,7,4,2,1,0
2022-03-10 08:00:00,13,9,18,20,17,9,10,17,19,25,29,41,39,42,43,37,18,20,22,19,19,21,22,15,16,15,14,12,11,10,18,7,6,3,3,2,2,2,6,8,14,18,21,14,12,14,12,28,30,19,12,10,12,13,11,13,14,27,21,19,19,17,11,12,13,15,13,12,11,6,5,5,3,1,0
2022-03-10 09:00:00,3,3,5,7,7,5,9,14,15,18,23,35,39,41,38,34,11,14,15,12,12,11,13,11,12,11,11,11,11,9,10,5,5,3,2,2,1,1,6,9,11,18,14,11,10,6,9,15,16,9,6,6,6,8,9,7,8,11,11,11,11,10,9,7,7,6,6,3,0,4,0,4,0,0,0
2022-03-10 10:00:00,3,4,5,8,8,5,6,9,11,12,15,16,18,19,20,19,12,11,7,11,8,8,6,8,10,11,9,7,7,6,6,5,3,2,3,1,0,1,5,6,8,9,11,11,8,5,8,10,12,8,8,6,5,5,9,6,6,10,11,4,2,9,8,7,5,6,6,4,5,2,0,1,0,0,0
2022-03-10 11:00:00,2,3,0,6,3,5,6,8,11,12,14,14,13,15,13,12,9,10,5,10,8,4,2,5,7,12,9,8,8,6,9,8,6,5,4,3,2,1,7,7,6,10,9,6,6,8,4,9,8,6,6,9,13,6,13,12,13,12,12,10,10,11,8,7,8,5,4,3,2,2,0,2,1,0,0
2022-03-10 12:00:00,2,3,4,4,3,4,3,5,10,8,14,16,17,14,17,14,12,10,9,9,8,8,9,9,11,10,6,6,10,11,9,8,7,4,3,3,1,2,5,5,6,6,10,9,8,10,9,9,6,11,12,12,4,10,12,13,12,16,15,9,16,15,12,13,11,9,7,5,4,2,2,1,0,0,0
2022-03-10 13:00:00,2,2,4,7,7,5,7,10,10,12,14,18,17,19,19,20,15,17,14,12,9,9,10,10,9,12,11,8,7,6,6,6,6,3,5,2,1,0,6,3,5,6,9,10,8,10,8,11,13,11,9,9,10,11,16,11,19,16,14,13,14,12,9,12,11,10,8,5,6,4,4,3,2,2,0
2022-03-10 14:00:00,2,4,6,5,7,6,6,10,18,18,17,18,18,15,17,17,14,16,12,13,13,12,9,10,7,6,8,10,10,9,12,11,10,7,7,5,3,2,4,4,6,8,14,13,11,9,8,8,8,8,10,9,10,9,12,11,13,21,20,19,17,16,12,13,12,10,7,4,3,4,2,5,3,1,0
2022-03-10 15:00:00,3,4,2,5,7,4,8,10,8,9,11,12,13,12,15,16,17,15,8,14,14,13,10,7,8,11,15,14,9,9,13,13,15,13,11,6,3,2,4,3,6,8,13,14,13,13,12,11,12,10,13,8,11,7,9,10,11,15,16,17,17,15,12,12,5,8,4,5,3,5,4,4,3,1,0
2022-03-10 16:00:00,0,1,2,7,4,7,9,12,16,19,19,21,8,10,19,19,13,19,18,13,12,10,10,11,10,10,9,8,9,11,11,7,5,3,2,1,0,3,6,7,5,7,9,14,13,19,22,20,14,18,18,18,10,9,15,18,20,25,26,25,22,22,16,13,11,11,10,6,4,5,3,5,2,1,0
2022-03-10 17:00:00,2,4,6,6,5,8,6,10,13,13,13,17,18,19,18,18,11,13,12,12,12,10,11,10,17,24,16,14,16,13,12,12,13,4,4,2,1,0,4,6,4,10,10,11,10,12,16,16,19,18,22,20,19,18,22,21,24,30,29,27,30,29,24,20,20,17,11,9,6,9,8,6,4,1,0
2022-03-10 18:00:00,4,3,7,7,7,10,10,11,13,17,19,23,27,29,32,33,18,17,15,12,8,9,9,11,14,30,13,11,11,10,13,15,13,8,4,3,1,0,3,4,7,10,16,23,23,24,29,32,32,24,25,27,26,25,25,23,30,45,41,42,43,42,20,18,16,17,13,10,8,14,12,12,8,5,0
2022-03-10 19:00:00,1,2,2,6,4,6,7,9,10,12,14,15,9,10,9,12,11,11,10,9,7,6,8,8,9,10,13,11,14,14,11,9,7,2,5,3,0,1,5,4,6,8,10,9,10,12,13,17,20,16,15,17,15,15,17,17,18,39,36,35,32,35,21,20,20,14,10,7,5,12,11,10,7,4,0
2022-03-10 20:00:00,0,2,3,1,2,11,10,10,8,6,5,5,14,15,14,15,11,9,6,5,6,5,4,6,12,12,7,5,4,3,5,4,4,3,3,1,0,0,5,3,7,10,8,10,11,7,13,14,0,13,13,15,15,15,15,14,19,26,24,20,26,21,17,13,13,12,11,5,4,6,5,3,1,0,0
2022-03-10 21:00:00,1,1,1,3,3,2,3,5,6,4,5,1,0,4,4,6,5,2,0,3,1,0,13,5,7,9,3,4,8,4,6,5,6,5,4,3,2,0,3,4,3,6,14,16,17,15,13,14,12,13,14,11,14,14,15,14,13,25,24,22,18,16,12,11,11,10,8,9,7,9,8,4,2,0,0
2022-03-10 22:00:00,0,1,0,1,2,4,0,4,14,13,14,11,12,0,10,14,10,11,9,7,3,3,11,14,15,13,12,7,11,10,8,9,7,6,4,4,2,1,1,1,3,6,8,11,12,1,13,11,12,11,14,15,15,19,24,11,24,38,38,33,27,22,15,15,8,3,8,9,6,8,6,4,2,1,0
2022-03-10 23:00:00,0,0,1,2,1,2,1,1,3,0,0,2,0,0,4,6,4,2,1,5,4,0,0,4,5,5,5,6,2,6,3,3,3,1,1,2,0,0,4,5,1,6,6,6,3,8,8,7,3,5,4,5,5,6,18,16,19,23,23,26,25,22,16,15,14,9,7,6,1,7,0,4,3,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,2,3,5,2,0,1,7,3,4,5,12,15,16,18,9,17,13,15,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,2,2,2,1,0,1,2,3,4,8,10,6,9,10,11,8,10,2,11,10,10,13,11,11,10,8,7,15,7,12,10,10,5,4,6,2,1,5,7,0,6,7,5,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,5,6,7,0,5,3,3,6,7,7,12,13,15,15,13,12,7,9,2,5,8,8,8,6,5,3,2,3,2,3,3,2,1,0,2,0,0,0,3,0,4,3,4,3,3,2,3,4,3,3,4,1,1,3,0,2,1,3,2,4,1,2,1,3,1,1,5,4,3,2,0,1,0,0,0
2022-03-11 07:00:00,8,11,19,24,19,10,12,18,16,18,28,34,37,42,43,38,16,15,18,17,16,13,12,11,11,8,3,9,11,10,8,6,4,3,3,3,1,0,10,7,9,9,10,6,8,10,11,20,36,13,11,10,10,10,9,8,7,12,12,4,3,2,3,5,7,8,8,5,6,4,2,1,0,0,0
2022-03-11 08:00:00,10,13,17,17,16,13,15,17,22,27,40,55,57,58,61,56,18,22,18,21,22,23,24,20,22,23,21,17,16,13,18,6,5,4,5,0,3,1,9,12,16,18,25,23,24,27,12,26,33,16,11,6,6,5,9,11,14,24,17,15,20,17,11,13,14,17,14,10,10,7,4,4,2,0,0
2022-03-11 09:00:00,4,4,5,6,5,5,6,12,17,17,24,27,29,39,26,28,19,20,22,18,17,16,17,15,18,22,17,17,14,13,12,4,3,2,2,1,0,1,5,6,7,6,12,14,12,15,11,12,17,13,9,4,6,4,5,4,8,7,7,6,6,9,6,5,5,6,4,4,5,4,3,3,2,1,0
2022-03-11 10:00:00,3,4,7,11,13,9,6,8,11,13,14,24,25,30,29,23,11,9,8,9,7,6,9,9,11,10,11,10,10,6,10,8,6,2,2,1,0,1,3,2,6,4,6,6,4,6,6,6,8,6,5,4,3,6,9,10,11,13,11,9,7,6,2,2,6,2,4,3,2,5,0,4,0,0,0
2022-03-11 11:00:00,1,2,3,5,4,5,6,11,12,13,14,15,16,15,12,14,9,11,10,9,9,8,9,8,9,14,12,9,12,11,12,6,4,4,2,1,0,0,3,0,3,6,8,8,5,8,12,12,11,10,4,7,8,11,16,14,13,19,25,23,7,10,8,8,8,6,4,5,5,2,2,1,0,0,0
2022-03-11 12:00:00,3,3,4,0,5,4,4,5,7,8,11,14,17,18,16,14,9,7,10,6,9,8,7,5,7,9,7,8,8,4,10,4,4,4,6,1,2,0,3,3,6,9,14,14,8,11,12,10,13,12,11,10,9,10,11,16,15,16,17,22,20,21,18,19,18,21,14,12,9,7,8,6,2,0,0
2022-03-11 13:00:00,3,4,5,7,6,4,7,9,9,11,14,15,15,15,15,13,12,13,12,10,9,6,5,6,11,13,12,10,8,6,9,7,7,4,3,0,2,1,4,5,7,8,14,18,11,10,12,14,13,14,9,9,8,9,9,10,8,13,15,14,12,11,5,11,12,10,7,3,2,3,0,2,2,0,0
2022-03-11 14:00:00,3,4,4,3,4,5,8,10,9,10,13,15,12,15,17,15,12,12,13,12,11,11,12,7,8,14,14,12,11,10,9,9,7,5,6,5,1,2,5,4,8,9,12,13,12,17,18,16,15,11,13,12,19,20,18,15,12,19,16,16,16,17,13,10,9,8,4,6,6,3,2,2,1,0,0
2022-03-11 15:00:00,3,0,5,4,7,5,6,9,8,9,14,16,14,16,17,13,11,12,9,8,8,5,3,11,9,10,10,8,9,8,9,10,7,8,5,4,1,1,3,5,7,11,15,14,13,15,16,15,17,14,11,11,14,13,17,18,20,19,18,17,16,14,15,14,8,13,8,8,7,8,4,3,2,1,0
2022-03-11 16:00:00,2,3,4,6,6,5,8,11,14,13,15,17,20,18,17,17,11,13,6,12,7,6,10,11,8,11,11,9,16,13,12,11,10,8,6,5,1,2,3,2,5,8,12,14,12,11,10,13,18,13,12,14,15,14,16,15,18,23,22,21,21,18,20,20,19,15,14,4,3,5,2,4,2,0,0
2022-03-11 17:00:00,2,3,6,8,6,6,5,8,14,16,19,21,22,22,20,18,10,11,11,7,7,8,7,8,13,16,11,10,10,9,6,7,6,4,4,3,2,1,6,7,5,10,10,12,15,20,28,24,23,22,24,23,22,17,23,22,27,39,38,37,36,31,24,25,25,23,17,10,8,11,10,10,6,2,0
2022-03-11 18:00:00,3,4,8,10,9,11,13,16,18,19,23,32,31,30,30,26,15,17,16,13,12,14,13,23,27,39,20,13,17,15,15,12,12,10,8,5,1,2,6,7,6,9,12,24,19,21,30,33,32,29,31,32,33,29,28,27,27,43,43,39,36,33,26,25,25,21,15,10,9,10,6,6,4,1,0
2022-03-11 19:00:00,1,1,2,5,3,7,5,8,13,17,24,23,11,25,27,28,17,15,14,11,10,9,0,9,10,11,10,9,9,6,9,9,11,7,4,3,2,1,6,5,4,9,10,15,13,17,16,19,21,17,20,19,23,24,31,32,33,39,36,34,32,29,20,19,17,15,14,11,10,19,6,14,11,4,0
