Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_월드컵파크7단지,5_서부면허시험장,6_월드컵파크3단지.난지천공원,7_월드컵공원입구.문화비축기지,8_마포농수산물시장.월드컵공원,9_마포구청,10_청기와빌라,11_망원2동주민센터,12_미원아파트입구,13_동교초등학교,14_망원1동주민센터,15_서서울농협,16_망원정입구,17_성산초등학교,18_성산초등학교입구,19_마포한강푸르지오,20_합정역,21_서울화력발전소입구,22_상수역,23_극동방송,24_홍익대학교,25_삼진제약,26_산울림소극장,27_신촌오거리.현대백화점,28_신촌오거리.2호선신촌역,29_이대역,30_웨딩타운,31_아현역,32_종근당.충정로역,33_한국경제신문사.서소문역사공원,34_서울역버스환승센터,35_남대문시장.회현역,36_명동입구,37_충무로역.매일경제,38_초동,39_을지로4가.베스트웨스턴국도,40_중구청앞.덕수중학교,41_충무로역8번출구.대한극장앞,42_퇴계로3가.한옥마을.한국의집,43_퇴계로2가.명동역,44_남대문시장.회현역,45_숭례문,46_시청앞,47_삼성본관앞,48_염천교,49_한국경제신문사.서소문역사공원,50_충정로역2호선,51_아현역,52_웨딩타운,53_이대역,54_신촌오거리.2호선신촌역,55_신촌오거리.현대백화점,56_산울림소극장,57_삼진제약,58_홍익대학교,59_극동방송,60_상수역,61_서울화력발전소입구,62_합정역,63_홀트아동복지회,64_새서울의원,65_서서울농협,66_망원1동주민센터,67_동교초등학교,68_미원아파트입구,69_망원2동주민센터,70_청기와빌라,71_마포구청.성산자동차검사소,72_월드컵경기장남측.월드컵공원,73_월드컵공원입구.문화비축기지,74_월드컵파크3단지후문,75_월드컵파크3단지.난지천공원,76_서부면허시험장,77_월드컵파크7단지,78_DMC첨단산업센터,79_덕은교.은평차고지앞,80_은평공영차고지(가상)
2022-03-26 15:00:00,2,1,3,4,7,7,5,9,12,12,14,13,16,21,22,25,13,23,20,18,17,21,22,21,21,23,24,24,24,27,29,27,25,13,9,4,3,0,3,2,4,3,7,17,16,17,24,10,24,24,22,21,23,24,29,25,26,21,22,19,22,19,24,23,15,16,12,11,8,12,11,9,7,0,5,5,4,0,0,0
2022-03-26 16:00:00,2,5,6,8,10,10,9,13,13,12,13,14,21,21,26,25,26,24,23,23,21,18,21,22,18,17,17,18,18,14,16,17,18,11,8,3,1,2,3,1,3,5,4,11,14,12,15,17,16,23,24,25,27,27,31,34,36,27,24,19,19,17,24,22,16,14,13,12,11,9,9,5,7,5,4,2,7,4,1,0
2022-03-26 17:00:00,2,3,5,4,5,6,3,8,12,13,14,16,18,22,28,26,23,27,21,20,18,18,22,21,20,22,17,15,16,18,19,20,16,10,9,4,4,3,3,0,5,3,9,15,16,14,21,25,24,25,24,25,27,32,35,30,26,26,24,21,21,21,31,29,23,20,16,16,15,15,17,21,20,19,6,16,8,6,5,0
2022-03-26 18:00:00,1,3,5,3,0,9,8,13,12,9,13,13,15,22,25,27,28,27,27,28,30,24,22,21,21,21,20,18,22,20,23,27,25,8,5,2,1,3,5,8,2,4,10,15,14,13,16,9,18,19,20,16,19,19,26,31,27,21,21,22,25,27,27,25,20,16,14,12,9,9,9,10,9,10,8,5,3,3,2,0
2022-03-26 19:00:00,0,1,0,4,5,1,1,6,10,9,12,7,9,14,18,16,19,17,15,17,18,18,22,22,22,20,17,15,20,19,20,19,18,8,3,2,0,2,0,0,1,3,5,6,6,0,10,10,9,10,17,19,20,23,27,28,28,21,14,19,17,14,21,19,19,13,9,8,7,7,6,2,6,0,0,5,6,5,0,0
2022-03-26 20:00:00,1,1,1,1,0,0,0,2,3,5,6,7,10,16,8,19,20,17,17,19,21,18,22,22,21,20,20,21,19,16,17,16,14,6,3,2,0,0,0,0,1,3,3,5,4,5,5,6,4,6,6,7,6,7,15,18,14,15,15,16,17,18,19,21,18,11,9,6,6,2,3,2,0,0,6,4,5,1,1,0
2022-03-26 21:00:00,1,2,1,1,1,0,0,3,8,5,4,7,10,13,11,9,7,10,15,17,16,18,18,21,24,22,22,23,20,18,7,17,17,7,6,3,0,2,1,0,1,1,4,3,3,2,6,0,0,5,6,2,8,10,14,14,14,15,12,14,14,13,17,16,15,11,12,11,7,9,6,4,3,0,2,1,2,1,0,0
2022-03-26 22:00:00,0,0,0,1,0,0,0,5,1,1,7,5,7,8,7,9,7,5,9,9,12,17,24,25,21,24,23,21,18,16,16,15,15,4,3,0,0,1,0,0,1,1,5,3,2,0,4,5,4,3,2,3,5,5,6,8,9,13,11,10,17,21,26,23,16,16,11,9,8,4,7,5,1,0,5,3,7,2,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,1,0,1,2,3,3,6,7,0,8,8,8,11,16,43,59,56,52,53,40,38,28,37,38,37,13,9,5,0,0,0,1,5,0,2,3,0,0,2,0,3,6,5,6,4,5,13,11,7,10,11,16,15,19,23,20,20,18,16,13,11,10,8,2,2,7,5,3,6,2,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,1,0,2,4,0,6,0,7,8,0,0,0,6,7,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,1,0,1,0,0,0,0,2,3,4,3,5,5,7,5,6,4,2,2,7,6,0,5,0,4,2,5,3,4,5,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,1,1,0,1,2,0,0,0,0,2,0,3,4,4,5,6,0,3,2,3,1,2,3,0,4,5,4,0,2,7,4,8,5,4,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,0,5,2,1,0,1,4,0,1,3,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,1,1,0,1,2,1,1,0,0,2,2,3,8,9,7,0,8,4,3,1,3,0,2,2,4,7,1,0,8,2,7,0,2,2,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,2,0,0,3,4,2,0,2,3,2,1,2,1,2,5,4,6,0,4,1,4,3,0,2,0,0,1,0,0,0
2022-03-27 08:00:00,1,1,2,2,1,3,1,2,4,2,6,4,6,9,13,12,13,12,9,10,10,10,9,8,7,5,7,6,5,5,6,7,7,3,2,1,1,0,0,1,1,0,2,0,0,3,3,0,3,4,3,2,0,2,3,3,3,2,2,2,2,1,3,5,3,3,3,2,2,1,2,3,0,2,0,1,0,0,0,0
2022-03-27 09:00:00,1,2,4,3,4,6,3,3,5,4,6,7,9,11,11,13,13,12,10,9,7,8,10,5,7,7,6,7,7,7,8,9,10,6,4,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,3,0,4,1,5,6,6,4,2,4,3,3,4,5,5,4,6,7,1,6,2,2,1,0,0,1,1,0,0,0
2022-03-27 10:00:00,0,2,4,3,5,4,4,6,8,6,9,11,11,12,16,17,0,15,12,11,11,10,11,8,9,12,12,13,9,9,13,15,5,12,3,1,0,0,1,2,3,2,4,5,3,3,6,3,5,6,2,7,8,11,13,13,11,9,8,8,3,9,12,11,5,7,5,0,6,7,6,3,2,0,5,2,1,1,0,0
2022-03-27 11:00:00,3,5,7,4,3,6,5,6,8,7,7,9,9,15,14,16,12,15,16,15,15,17,12,15,16,15,15,13,15,17,14,16,15,11,4,4,3,0,2,3,1,2,6,8,7,3,8,9,7,8,9,4,9,14,15,13,12,14,8,9,8,8,12,11,11,11,7,7,0,8,6,5,1,0,3,2,1,0,0,0
2022-03-27 12:00:00,0,4,7,8,9,2,4,4,8,8,9,10,16,17,16,20,11,16,16,21,21,19,22,18,18,18,20,18,17,15,16,15,16,11,8,4,0,2,1,0,2,0,7,10,8,10,12,9,13,14,16,15,18,18,19,17,15,13,12,14,13,19,22,22,18,16,15,9,14,13,9,6,5,4,4,2,4,2,3,0
2022-03-27 13:00:00,1,0,4,2,3,5,4,9,14,16,17,16,15,21,20,20,21,23,21,22,17,17,18,17,17,18,18,18,17,17,18,15,12,9,8,5,2,4,3,4,1,5,7,7,3,6,6,6,7,13,14,16,11,19,22,23,21,17,16,14,17,17,22,19,18,12,9,8,8,8,6,7,3,0,6,0,7,3,1,0
2022-03-27 14:00:00,2,3,4,5,6,5,5,8,9,11,13,11,18,20,24,23,17,21,21,24,24,24,28,25,23,28,25,28,25,21,25,21,23,9,5,2,1,0,0,0,0,0,1,5,7,8,11,13,9,12,10,10,11,14,15,16,13,18,18,17,18,20,27,25,20,12,14,11,13,13,12,9,6,0,5,4,7,6,4,3
2022-03-27 15:00:00,0,1,4,4,0,5,6,6,9,9,10,13,16,25,28,27,21,20,23,22,25,24,30,27,27,25,24,20,23,20,18,15,15,9,6,4,0,1,0,3,4,5,8,13,10,12,18,21,16,23,22,19,20,21,25,22,23,19,22,20,19,23,27,22,18,15,10,9,6,7,7,6,3,4,5,3,4,1,0,0
2022-03-27 16:00:00,0,0,4,5,8,6,4,10,13,14,15,16,19,25,30,33,32,30,27,27,21,21,23,24,21,24,26,28,20,18,19,15,20,13,10,8,6,5,6,4,1,4,7,13,12,16,10,17,14,18,18,26,27,33,37,39,39,28,27,27,18,17,19,24,19,16,12,11,11,12,8,6,7,0,5,4,2,0,0,0
2022-03-27 17:00:00,0,1,4,3,4,7,5,7,9,9,7,10,14,14,20,23,25,22,29,22,23,22,23,23,26,27,23,23,19,17,17,16,15,9,7,4,3,2,0,0,0,3,6,8,9,8,13,9,11,12,11,11,17,22,29,31,34,31,28,26,28,34,38,36,32,26,23,21,19,18,10,11,10,6,2,4,5,4,3,0
2022-03-27 18:00:00,0,1,5,2,0,1,4,3,4,4,3,10,13,15,22,23,0,24,19,16,15,14,19,22,24,23,23,23,19,16,12,15,17,10,9,3,1,0,0,0,1,3,5,6,0,7,9,0,10,8,13,17,19,16,21,28,22,17,15,15,17,13,20,15,15,13,13,9,13,12,9,7,5,0,7,4,3,1,0,0
2022-03-27 19:00:00,0,1,0,5,0,0,0,4,5,4,7,6,9,18,32,35,38,14,36,19,19,14,21,18,12,21,23,20,16,18,12,16,13,8,7,4,1,0,3,0,4,5,4,5,4,3,6,6,5,4,7,6,5,8,10,14,12,19,8,19,21,20,27,23,19,17,16,15,14,16,13,12,11,0,8,6,5,3,2,0
2022-03-27 20:00:00,0,1,0,1,0,1,2,3,3,0,0,0,6,12,13,11,0,13,13,13,12,12,13,19,10,22,21,20,8,9,19,16,8,5,3,2,1,0,0,1,2,0,5,7,1,4,8,7,6,6,5,5,7,0,9,10,10,11,11,15,11,10,16,14,11,10,11,9,8,9,8,7,2,0,0,6,5,3,1,0
2022-03-27 21:00:00,0,0,1,1,0,0,0,2,2,2,0,3,3,8,15,16,11,17,15,14,7,10,14,19,19,21,17,16,15,16,15,14,12,4,1,2,1,1,1,0,0,1,2,3,1,0,6,7,0,6,6,10,9,8,11,9,10,12,16,19,18,17,21,16,12,10,7,5,2,0,5,0,4,2,0,3,3,2,1,0
2022-03-27 22:00:00,0,1,0,2,0,3,0,1,2,3,2,3,3,2,5,6,6,0,5,13,7,15,18,23,24,25,24,19,15,10,14,9,8,11,6,4,0,1,1,0,2,5,4,5,0,0,6,0,5,2,6,7,5,2,10,11,11,9,7,7,11,15,12,13,13,11,6,5,3,2,1,0,0,0,0,2,2,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,1,0,1,0,3,5,0,4,0,0,3,7,0,11,21,26,28,19,24,19,17,18,15,15,13,12,11,7,1,0,0,0,0,0,1,0,0,0,3,0,4,2,2,3,0,4,8,9,0,3,16,16,16,14,17,14,11,11,10,10,9,8,4,0,3,1,2,0,1,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,0,1,2,0,0,0,3,10,12,13,17,22,25,25,26,24,21,22,24,26,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,2,1,2,3,0,2,3,4,7,7,8,10,9,11,12,18,17,18,7,19,19,0,0,21,16,17,18,17,21,18,14,9,7,6,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,3,4,3,5,6,4,3,3,2,7,9,10,13,15,14,7,12,10,6,7,7,6,0,2,7,6,7,8,11,11,14,13,8,6,3,2,1,1,0,0,0,1,1,0,2,0,0,0,1,1,2,0,3,2,2,0,1,1,2,0,0,1,1,3,3,0,4,5,4,3,0,0,0,2,0,1,0,0,0
2022-03-28 07:00:00,2,3,8,5,6,5,5,4,6,6,10,14,19,25,31,35,26,23,18,13,14,13,18,18,21,24,25,16,17,20,21,22,21,13,6,5,4,0,1,2,3,0,0,2,0,0,2,3,2,3,4,5,2,4,5,4,5,2,3,4,5,6,8,10,10,14,17,10,18,19,13,6,12,6,11,7,4,2,1,0
2022-03-28 08:00:00,1,4,8,7,9,10,0,10,12,11,13,14,15,29,36,41,18,40,26,22,18,16,17,18,22,21,23,24,24,26,31,33,32,26,15,11,4,1,1,1,3,4,2,3,7,2,4,5,3,3,4,5,6,5,7,9,7,8,7,10,11,10,9,12,16,14,15,16,18,18,19,20,18,15,13,10,10,1,0,0
2022-03-28 09:00:00,0,2,3,4,4,5,0,4,5,6,8,10,11,16,18,19,20,18,14,14,16,17,16,13,14,14,11,15,15,18,24,26,26,15,6,4,4,2,1,1,2,2,3,2,1,1,4,3,5,7,8,4,7,8,11,12,11,7,6,5,4,5,13,10,7,9,8,11,12,9,8,6,9,8,4,5,4,1,0,0
2022-03-28 10:00:00,1,0,4,4,7,6,8,7,9,9,10,11,13,16,18,18,12,17,14,13,12,10,12,9,10,12,12,11,11,8,11,13,13,11,4,5,3,1,1,0,1,2,0,3,3,2,5,6,6,8,8,7,4,8,9,7,9,10,10,10,8,8,7,8,7,9,7,6,7,5,8,8,8,9,8,4,3,2,0,0
2022-03-28 11:00:00,0,1,4,6,13,0,4,12,9,5,10,12,12,11,13,15,12,14,10,10,11,11,12,12,13,12,11,12,11,10,12,12,11,8,4,3,2,3,2,2,3,4,2,5,0,4,5,6,7,5,6,7,9,9,9,8,7,6,4,5,7,8,10,9,7,8,7,7,5,4,6,4,4,3,1,5,3,0,0,0
2022-03-28 12:00:00,1,0,4,0,8,9,4,9,10,4,10,8,10,9,12,12,11,14,12,11,8,7,10,9,7,10,8,9,12,11,11,12,11,9,6,5,4,1,1,3,4,4,3,7,0,0,10,11,4,11,13,11,15,14,15,14,14,10,9,11,9,15,16,19,18,19,8,7,6,7,7,5,4,6,5,4,4,2,0,0
2022-03-28 13:00:00,1,3,4,4,5,7,5,8,10,9,8,10,10,13,12,15,16,17,16,16,15,16,15,15,17,16,16,17,18,10,21,12,19,9,6,5,3,1,1,3,4,3,5,6,5,4,4,7,5,7,6,7,7,9,14,13,10,14,12,10,10,11,13,12,11,12,12,8,13,14,9,9,0,3,7,5,5,2,0,0
2022-03-28 14:00:00,1,1,4,2,6,0,0,6,8,9,5,6,11,12,13,13,14,15,10,13,13,11,15,15,11,12,13,12,13,15,16,17,16,12,4,3,2,0,1,4,4,6,7,10,6,10,12,12,13,12,12,11,13,14,15,13,14,12,10,10,10,8,10,9,9,8,10,7,11,4,8,6,2,2,6,2,3,1,1,0
2022-03-28 15:00:00,1,3,4,5,7,6,6,7,13,11,12,16,18,23,24,23,20,12,16,16,16,16,18,19,20,20,19,19,15,14,15,15,13,13,10,2,1,0,2,2,5,4,6,13,10,14,17,20,22,23,25,9,27,25,25,26,25,19,15,11,13,15,18,17,14,13,9,8,8,7,4,5,0,3,3,2,2,1,0,0
2022-03-28 16:00:00,2,4,9,12,18,19,19,19,14,9,8,12,18,17,18,19,16,18,15,14,13,13,14,16,12,14,14,14,14,13,15,14,15,6,10,2,0,0,1,3,4,5,9,10,9,8,10,16,16,12,17,10,18,17,19,23,18,17,16,14,13,13,18,15,11,9,5,4,7,5,9,7,5,7,6,7,8,4,2,0
2022-03-28 17:00:00,2,0,3,4,9,10,11,9,12,15,20,20,21,23,24,27,28,25,16,17,14,13,16,20,21,22,20,17,20,13,14,23,22,8,6,3,1,1,2,0,2,5,7,15,14,13,14,17,17,15,20,21,24,26,28,20,21,16,15,19,22,20,27,23,19,12,10,9,6,9,6,5,0,3,4,5,5,3,2,0
2022-03-28 18:00:00,1,1,8,7,9,16,9,18,28,28,28,25,17,24,23,26,24,18,18,16,19,18,21,24,28,23,22,13,17,16,15,14,16,7,4,2,2,4,4,6,7,10,11,15,12,10,14,20,25,24,28,27,25,26,26,21,23,20,18,21,25,28,44,35,33,25,22,22,19,18,15,18,15,14,13,9,6,2,1,0
2022-03-28 19:00:00,0,4,6,7,6,10,9,12,15,16,14,13,15,18,20,16,0,15,14,14,13,13,14,13,15,20,17,14,12,12,10,11,11,4,2,4,1,3,3,1,3,5,6,8,7,8,9,12,12,18,15,16,16,17,20,22,19,20,13,15,16,17,25,21,28,18,18,18,17,16,14,13,11,2,9,9,8,3,0,0
2022-03-28 20:00:00,0,1,2,2,2,0,1,3,4,4,5,6,6,6,7,7,0,9,8,5,6,9,12,15,15,16,15,13,8,6,10,14,10,5,3,1,1,2,1,2,1,0,4,5,1,3,5,4,6,6,5,5,7,8,10,10,10,12,11,10,12,13,21,19,17,15,14,12,11,11,9,10,9,8,5,5,6,3,0,0
2022-03-28 21:00:00,2,3,1,2,1,3,0,4,5,4,5,3,3,8,6,11,7,10,13,9,7,6,9,11,12,16,18,17,14,10,13,11,9,6,4,1,1,1,1,2,1,3,5,6,5,3,6,5,7,5,6,6,8,9,11,8,8,8,9,11,12,16,19,11,8,6,8,9,3,0,9,7,0,6,0,5,4,2,0,0
2022-03-28 22:00:00,0,2,1,2,0,0,0,4,5,4,6,5,6,6,3,7,5,5,6,9,6,8,11,16,15,18,19,16,12,11,11,11,7,4,1,0,1,1,0,0,4,4,5,6,5,2,6,7,0,5,6,6,11,15,9,13,8,12,9,8,9,9,13,17,14,12,10,9,8,8,4,2,0,0,1,1,2,2,0,0
2022-03-28 23:00:00,0,0,1,0,0,0,0,0,0,0,0,3,4,1,5,0,3,4,3,4,4,6,10,15,13,11,9,9,8,6,7,4,4,1,2,0,1,2,0,1,5,7,8,9,0,0,10,0,8,8,11,10,7,4,7,10,9,5,10,11,13,14,25,18,16,13,9,8,5,7,6,2,5,3,2,2,1,4,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,1,2,4,6,5,0,0,6,13,16,18,22,26,30,32,33,28,25,24,26,0,0,24,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,1,2,3,5,0,0,4,5,3,5,7,8,10,16,17,18,8,17,6,19,18,0,16,20,15,16,17,16,17,15,13,8,6,5,4,1,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,4,5,5,4,3,3,2,2,2,6,11,14,16,13,17,4,13,10,9,3,6,2,0,0,5,8,9,9,7,9,10,9,5,4,1,2,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,3,0,3,4,0,4,2,3,0,2,3,3,5,5,4,5,8,2,6,5,1,0,4,1,1,0,0,0
2022-03-29 07:00:00,3,5,6,4,5,7,6,6,5,5,9,13,18,25,30,31,30,27,18,15,15,16,18,17,16,19,26,26,27,28,30,34,32,11,7,4,2,1,1,1,1,0,1,1,0,0,6,2,5,7,9,8,2,6,4,5,4,0,4,6,7,7,5,5,6,10,11,16,18,9,15,14,13,12,10,6,3,0,1,0
2022-03-29 08:00:00,1,5,14,18,23,28,27,26,24,24,29,33,31,34,36,41,42,39,30,20,20,24,25,25,24,26,28,26,32,35,45,42,36,24,12,8,4,2,0,2,2,2,2,1,3,1,2,3,2,3,4,5,6,7,9,10,10,8,6,9,8,8,11,12,16,16,17,16,21,22,23,25,24,21,18,14,12,2,1,0
2022-03-29 09:00:00,0,2,3,2,4,4,0,5,6,8,9,10,9,13,17,19,18,18,14,15,16,13,18,15,12,13,15,17,18,21,27,30,14,19,6,3,2,0,1,1,1,2,1,2,0,0,5,6,4,5,8,8,10,13,17,17,15,9,6,5,4,5,9,9,10,14,14,12,13,14,12,10,9,8,5,7,7,3,1,0
2022-03-29 10:00:00,1,4,6,5,7,5,5,5,5,7,11,8,14,17,18,17,20,17,13,12,12,13,14,14,8,8,10,11,12,11,18,20,19,15,6,4,2,0,0,3,2,3,4,5,3,3,6,8,6,7,5,6,6,8,8,8,8,5,4,7,4,5,6,7,8,8,9,8,3,4,5,4,3,1,3,5,8,8,0,0
2022-03-29 11:00:00,1,2,6,3,8,6,7,9,13,8,13,15,17,20,23,22,20,22,21,20,17,15,15,14,15,13,25,24,27,27,30,29,33,18,10,6,5,4,3,2,4,5,4,6,8,2,9,7,8,7,9,10,9,10,10,10,9,7,8,10,8,8,13,14,11,10,8,12,14,0,10,8,7,6,4,4,3,0,0,0
2022-03-29 12:00:00,1,3,6,7,7,6,5,6,8,8,9,9,7,9,10,12,6,11,12,11,10,11,12,11,11,10,12,15,19,20,22,23,22,22,10,6,4,2,1,0,2,3,5,7,8,9,10,10,9,11,8,3,6,8,10,6,9,8,6,7,7,8,14,12,11,12,10,8,6,2,5,5,3,3,2,2,3,1,0,0
2022-03-29 13:00:00,1,2,4,6,10,11,9,13,12,11,11,9,14,13,13,14,9,8,13,15,15,14,14,18,19,18,17,15,16,16,16,16,17,11,7,4,3,1,3,3,7,8,8,10,8,4,12,14,19,18,19,11,20,16,17,15,16,14,12,13,16,16,18,18,15,12,13,12,10,9,8,9,3,0,4,4,5,2,0,0
2022-03-29 14:00:00,2,2,4,3,7,9,8,10,13,15,18,17,17,18,16,15,14,12,12,14,12,11,12,13,14,15,14,16,13,12,12,13,12,10,5,3,2,3,2,1,5,7,4,14,9,9,17,18,17,17,15,16,15,13,16,15,16,19,18,17,15,15,19,13,14,13,9,9,9,7,9,8,0,0,8,4,5,3,0,0
2022-03-29 15:00:00,0,3,5,9,11,14,0,15,17,17,18,15,11,13,20,21,12,11,14,11,11,11,14,15,18,19,23,20,19,18,20,21,20,13,5,4,3,1,1,2,7,6,9,15,16,17,18,17,20,19,20,22,24,15,20,21,19,18,15,16,16,15,18,17,12,10,9,8,5,9,11,10,9,3,8,4,5,3,1,0
2022-03-29 16:00:00,0,4,5,7,13,14,13,16,15,7,15,14,12,14,14,16,9,21,15,14,10,13,16,22,21,19,19,17,16,3,10,9,16,8,6,7,4,2,1,2,3,5,8,14,13,11,15,16,15,13,18,13,23,21,27,28,24,23,19,20,14,23,36,31,23,14,13,14,14,13,13,14,0,3,12,8,5,1,0,0
2022-03-29 17:00:00,2,3,5,5,7,8,7,10,12,11,12,13,16,14,15,16,15,15,18,19,15,12,15,27,28,28,25,23,20,18,17,18,17,9,4,3,2,3,3,3,4,3,7,10,11,8,14,15,20,19,17,19,19,18,19,20,21,19,18,16,19,22,27,28,24,19,18,15,14,15,9,10,9,8,6,8,7,6,4,0
