Unnamed: 0,1_구산동사거리,2_한솔아파트입구선정중학교후문,3_갈현동미미아파트,4_선일여고입구,5_갈현동성당앞,6_갈현1동주민센터,7_갈현중앙시장,8_연신내역.로데오거리,9_은평연세병원,10_구산역4번출구,11_구산역3번출구.예일여고,12_역말사거리,13_역촌초등학교,14_응암역2번출구,15_응암역.신사오거리,16_신흥시장,17_새절역.숭실고입구,18_와산교,19_연서중학교입구,20_증산역.증산동주민센터,21_증산종합시장.증산중학교입구,22_북가좌동삼거리,23_DMC래미안e.편한세상요진아파트,24_모래내시장.가좌역,25_사천교,26_연희104고지앞.구성산회관,27_연남동,28_동교동삼거리,29_신촌역,30_신촌로터리,31_창전현대홈타운,32_광흥창역.서강동주민센터,33_여의도순복음교회,34_여의도공원,35_여의나루역,36_여의도공작아파트,37_한국거래소,38_여의도역,39_샛강역4번출구.여의도자이,40_공군호텔,41_서울지방병무청,42_서울공업고등학교,43_대림초등학교,44_성대시장,45_상도초등학교입구,46_동작문화복지센터.동작보건소,47_상도노빌리티아파트,48_상도시장,49_상도동중앙하이츠빌.상도전통시장,50_숭실대입구역,51_숭실대정문앞,52_숭실대정문앞,53_숭실대입구역,54_상도동중앙하이츠빌.상도전통시장,55_상도시장,56_상도노빌리티아파트,57_동작문화복지센터.동작보건소,58_장승배기역,59_상도초등학교입구,60_성대시장,61_대림초등학교,62_서울공업고등학교,63_강남중학교,64_서울지방병무청앞,65_공군호텔,66_샛강역1번출구.여의도자이,67_여의도역,68_한국거래소,69_삼부아파트,70_여의나루역,71_여의도순복음교회,72_광흥창역,73_마포세무서,74_광성중고등학교,75_서강대학교,76_신촌로터리,77_현대백화점,78_동교동삼거리연희동방면,79_연희동대우아파트,80_연희104고지앞.구성산회관,81_사천교,82_모래내시장.가좌역,83_DMC래미안e.편한세상요진아파트,84_북가좌동삼거리,85_증산종합시장.증산중학교입구,86_증산역.증산동주민센터,87_연서중학교입구,88_와산교,89_새절역.숭실고입구,90_신흥시장,91_응암역.신사오거리,92_역촌초등학교,93_역말사거리,94_구산역2번출구.예일여고,95_구산역1번출구,96_대조동주민센터,97_연신내역.로데오거리,98_갈현중앙시장,99_갈현동성당앞,100_선일여고입구,101_갈현동미미아파트,102_한솔아파트입구선정중학교후문,103_구산동사거리,104_선진운수종점
2022-03-14 17:00:00,4,2,2,3,2,5,6,23,21,23,22,21,21,19,20,21,21,21,19,18,16,15,15,16,16,19,15,14,11,13,11,14,13,14,14,18,24,25,26,29,27,22,20,15,14,12,11,9,7,3,1,6,8,10,13,16,17,15,14,9,11,14,13,9,13,12,12,15,17,17,26,16,18,19,18,18,18,17,14,19,18,22,20,23,21,22,23,22,22,22,25,22,20,18,15,11,5,4,4,3,5,3,0,0
2022-03-14 18:00:00,3,0,6,7,9,9,9,28,27,27,28,21,21,19,24,21,21,12,20,19,15,14,11,13,11,14,13,13,15,20,16,14,29,33,18,20,28,46,49,44,34,33,32,24,23,24,19,13,10,7,1,7,14,19,5,24,23,23,23,14,14,17,16,14,15,20,13,20,24,25,41,24,24,23,21,22,24,25,26,23,25,21,20,23,21,22,22,25,34,36,35,31,28,25,25,21,10,9,10,12,5,10,1,0
2022-03-14 19:00:00,1,4,5,8,2,5,6,36,35,32,31,21,17,14,17,18,11,10,10,7,6,6,6,8,4,6,8,9,9,8,10,16,17,12,18,16,15,29,37,36,29,22,25,27,26,24,19,18,14,4,2,6,8,11,9,13,14,11,11,9,12,9,15,9,13,12,14,18,20,23,24,18,19,18,10,17,17,17,17,19,16,17,16,19,19,21,19,22,22,18,18,20,13,12,11,9,8,5,3,3,2,0,0,0
2022-03-14 20:00:00,2,3,1,0,4,3,4,11,9,12,12,12,11,10,9,9,7,9,5,8,7,6,5,5,4,5,7,9,9,11,10,13,11,11,13,16,22,28,32,26,25,21,21,16,16,14,15,10,8,7,1,2,10,12,11,13,13,11,9,7,9,9,9,8,9,10,12,16,18,19,23,18,17,18,19,5,12,13,13,15,16,15,17,17,15,16,15,15,15,14,15,12,11,10,10,8,5,5,5,6,3,5,2,0
2022-03-14 21:00:00,3,0,2,2,0,2,2,8,8,9,8,7,5,6,10,8,8,5,3,5,3,6,5,0,6,7,10,15,14,13,12,10,13,15,13,12,17,24,25,20,18,18,18,13,13,12,12,11,10,5,4,6,7,11,7,12,7,12,10,11,11,11,11,11,9,11,10,14,15,6,18,15,0,7,5,16,22,24,25,27,25,24,23,22,23,22,20,20,23,22,20,17,14,13,12,10,7,6,4,3,3,2,1,0
2022-03-14 22:00:00,1,3,0,2,3,4,0,11,14,16,15,14,11,10,10,9,11,5,10,8,0,2,7,3,3,6,7,13,12,13,12,14,13,13,14,13,12,19,19,18,17,18,27,23,23,14,13,13,8,4,1,3,6,7,8,10,11,8,12,10,7,11,10,3,9,7,6,8,9,11,15,12,10,14,8,17,16,17,17,19,20,20,16,18,17,20,19,17,21,17,13,9,9,9,8,7,6,3,4,1,3,1,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,0,4,9,11,15,16,16,15,17,16,14,12,11,7,9,7,2,1,4,1,2,5,8,7,7,3,4,3,5,2,5,7,9,9,6,8,9,12,9,6,10,0,10,11,14,10,10,12,11,12,12,11,14,15,14,13,2,11,9,7,3,6,6,4,4,4,3,1,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,1,3,0,2,4,11,13,18,19,20,21,25,30,32,34,36,20,37,35,36,35,32,31,29,26,26,24,25,27,28,26,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,3,4,3,2,2,4,5,5,9,10,14,16,16,15,15,17,5,18,15,17,15,19,17,15,14,13,14,16,14,13,11,19,18,11,9,6,4,3,2,1,0,2,8,9,7,2,5,4,0,1,3,5,0,8,6,8,8,10,12,7,13,16,15,16,13,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,1,2,3,2,3,6,3,12,8,13,13,15,16,15,15,15,13,13,11,12,14,12,14,13,11,10,11,9,7,9,13,17,9,6,5,6,5,3,0,2,0,1,2,2,2,1,0,0,0,2,0,1,5,2,7,6,8,6,10,12,11,17,19,22,27,20,8,7,8,7,11,8,9,8,3,9,8,7,6,6,7,7,8,6,10,13,7,4,0,6,0,6,9,9,6,5,4,0,0,0,0,0,0,0
2022-03-15 07:00:00,4,3,5,7,9,11,13,17,20,15,13,20,21,22,22,23,23,20,24,27,27,28,29,28,25,24,29,28,25,30,31,33,29,19,17,19,8,10,14,13,11,8,7,8,8,7,6,5,4,3,2,5,8,12,14,16,20,23,26,37,40,42,29,36,43,34,17,12,10,11,10,7,5,5,3,4,4,5,6,5,7,7,9,9,11,10,0,14,17,17,19,23,32,33,36,33,10,12,12,2,0,0,1,0
2022-03-15 08:00:00,8,9,3,12,10,8,12,17,19,20,21,32,34,27,37,42,36,33,30,29,28,26,27,28,26,24,26,27,24,30,32,44,29,23,23,18,11,15,12,12,14,14,21,20,22,20,23,24,23,22,6,3,10,8,13,14,16,17,23,29,36,40,44,49,58,38,19,13,13,12,12,11,12,12,4,9,8,10,7,6,7,7,7,6,10,10,11,9,10,12,14,19,21,19,26,20,2,2,3,4,0,3,2,0
2022-03-15 09:00:00,0,2,0,0,1,3,6,11,8,11,13,18,20,21,26,27,26,29,30,21,28,30,30,28,26,26,22,23,22,21,24,27,19,17,15,13,9,12,8,8,7,7,10,18,15,11,14,14,8,11,1,4,6,9,10,12,16,16,17,19,20,21,26,27,29,22,15,9,9,9,7,5,6,6,5,4,6,5,5,1,4,3,4,3,6,5,6,8,8,8,8,11,13,14,16,14,3,2,0,1,0,0,0,0
2022-03-15 10:00:00,1,1,2,2,1,5,6,8,11,12,13,14,13,14,14,15,16,17,18,18,17,17,19,16,15,16,15,12,11,13,10,11,6,4,8,5,6,7,10,8,9,6,10,16,16,15,14,12,12,11,3,2,7,8,11,11,15,16,18,23,21,18,18,14,17,16,16,14,12,14,10,10,7,8,3,6,5,4,5,6,6,9,8,8,10,11,13,15,15,14,15,15,14,16,19,17,2,2,2,0,0,0,0,0
2022-03-15 11:00:00,1,1,0,2,2,4,5,10,6,9,11,14,15,14,14,11,12,13,0,11,0,12,11,12,15,3,18,14,11,13,12,15,13,12,9,8,12,13,12,11,10,9,8,12,14,12,16,12,9,8,2,2,6,8,8,11,12,13,12,10,12,13,14,13,11,10,8,13,11,10,11,9,10,9,7,6,10,11,12,11,9,8,6,10,10,9,9,8,11,12,13,17,23,18,15,13,3,1,1,2,1,0,0,0
2022-03-15 12:00:00,2,5,2,6,6,6,7,13,15,13,14,20,15,20,17,20,17,19,17,15,13,15,13,12,12,10,11,12,14,13,9,11,13,0,12,9,10,10,12,14,17,15,12,16,13,16,12,9,7,6,1,2,6,7,8,12,13,13,14,13,13,12,10,10,15,12,12,9,8,8,9,7,8,0,7,6,7,6,8,6,7,7,7,8,8,10,0,10,9,8,10,11,11,10,11,11,8,2,2,0,1,0,0,0
2022-03-15 13:00:00,1,3,5,3,4,3,5,9,10,8,8,14,15,9,14,10,14,13,15,16,14,10,15,14,13,17,16,18,16,20,18,22,20,14,16,12,16,21,24,25,23,18,9,16,17,18,17,17,14,10,3,5,11,12,13,12,14,14,16,14,14,17,16,16,17,18,16,19,19,10,19,17,14,15,9,13,14,11,13,0,12,14,13,16,15,12,22,28,28,14,11,10,7,9,8,5,2,3,4,5,0,4,0,0
2022-03-15 14:00:00,0,1,0,3,2,4,2,14,11,13,19,17,18,19,21,16,15,12,10,10,10,9,11,10,8,9,10,9,9,15,17,18,9,15,11,9,13,15,14,15,15,13,14,15,15,16,16,15,12,8,4,6,12,14,16,19,24,25,24,17,14,17,17,17,16,14,14,14,12,9,13,11,10,11,10,8,9,14,13,14,14,14,0,16,14,14,15,21,23,23,21,22,20,16,17,12,6,4,5,4,4,3,0,0
2022-03-15 15:00:00,1,2,1,2,3,2,5,11,12,13,23,15,12,15,17,13,13,12,13,12,10,9,10,7,9,10,9,11,12,13,12,14,13,12,11,8,12,14,24,15,16,18,22,20,23,17,16,15,11,5,1,5,11,13,13,14,18,18,21,17,19,22,25,24,23,18,14,15,14,14,15,13,10,12,12,11,13,12,12,12,17,18,16,17,15,15,16,20,23,24,26,25,22,19,18,13,6,3,2,3,1,1,0,0
2022-03-15 16:00:00,3,7,8,27,12,32,36,35,36,37,38,34,32,29,28,26,22,20,6,18,11,17,10,16,13,10,12,12,13,16,15,16,15,16,14,15,15,19,21,18,17,17,18,19,15,11,11,6,11,6,3,4,9,8,17,17,18,16,16,13,15,14,14,9,20,15,14,16,16,19,24,20,18,19,20,14,16,16,18,21,23,21,21,26,24,22,21,22,30,29,29,29,26,20,19,16,3,3,1,6,0,4,3,0
2022-03-15 17:00:00,2,0,1,3,4,6,7,24,27,28,27,27,30,26,29,29,24,22,21,21,17,14,13,14,12,13,16,14,19,20,12,11,15,14,17,19,27,31,33,31,29,27,24,21,20,18,19,16,11,5,2,5,12,15,11,15,19,14,15,15,17,19,19,18,17,16,18,22,30,36,44,36,35,36,23,34,31,28,26,29,23,25,27,27,29,25,26,28,28,25,29,26,26,27,23,19,10,9,7,6,4,0,3,0
2022-03-15 18:00:00,1,1,3,2,3,4,8,26,26,22,21,22,20,18,20,19,17,14,16,14,13,13,15,13,13,7,13,13,12,11,18,18,27,27,24,27,33,43,48,45,42,34,30,23,24,26,24,18,14,5,2,6,9,14,15,20,22,21,15,14,17,16,21,22,21,20,21,28,37,33,62,35,34,33,32,29,30,26,25,26,28,27,23,29,31,33,32,34,33,31,30,31,30,31,33,26,16,14,0,6,6,5,3,0
2022-03-15 19:00:00,4,5,6,0,7,8,7,35,34,36,30,18,20,17,17,15,14,12,11,14,13,11,10,11,3,4,10,10,12,15,13,15,19,21,21,23,22,27,30,32,34,33,30,24,22,21,19,13,13,7,3,11,12,13,16,20,20,18,16,19,17,17,16,13,15,13,13,24,24,29,33,23,24,23,20,18,18,18,20,23,27,28,23,21,21,22,22,25,26,24,29,25,21,22,20,19,7,11,14,12,6,4,1,0
2022-03-15 20:00:00,2,1,1,2,4,5,4,10,9,12,11,11,10,9,12,11,10,11,10,12,13,12,10,6,6,9,11,10,8,13,11,12,13,13,13,17,20,23,27,21,18,19,17,14,17,14,14,11,9,4,1,1,4,5,6,9,11,12,11,10,9,14,13,12,13,5,14,10,14,8,13,12,11,13,5,12,16,17,17,18,18,15,19,20,11,19,16,11,21,20,15,15,11,8,11,9,8,4,3,3,4,3,1,0
2022-03-15 21:00:00,2,2,0,2,1,3,4,15,17,22,14,12,12,12,10,9,7,6,5,4,3,4,0,3,2,2,7,8,12,14,6,12,15,6,13,13,11,16,19,15,17,18,18,18,14,13,13,11,8,4,1,2,6,8,8,9,6,7,8,7,8,9,9,7,10,11,9,12,13,13,14,13,12,13,13,14,24,12,15,16,18,12,12,13,19,19,19,20,21,19,18,18,14,13,13,12,9,7,5,7,2,4,1,0
2022-03-15 22:00:00,0,2,0,3,0,0,4,19,23,23,24,23,23,16,16,17,16,14,13,9,9,5,6,4,4,2,6,11,12,11,12,15,16,0,16,21,25,27,32,27,24,23,25,20,21,15,11,10,8,4,2,3,9,13,14,15,15,15,12,9,13,11,15,14,12,10,13,15,16,18,20,17,15,16,15,17,18,26,25,26,28,29,29,30,24,27,26,28,25,20,17,14,15,16,15,12,5,4,2,4,2,1,1,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,5,2,6,0,7,12,11,12,10,9,8,6,7,8,4,5,2,2,0,4,7,0,8,13,14,15,14,11,9,8,6,6,6,7,9,11,10,11,15,10,9,11,9,9,13,14,14,15,19,20,0,21,18,16,15,16,16,15,13,13,13,8,12,9,4,2,3,2,0,0,1,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,2,3,0,3,3,7,9,18,14,19,20,22,24,26,28,30,29,31,29,28,29,26,26,25,22,19,18,19,18,0,18,19,15,11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,2,1,0,2,2,3,5,5,6,7,14,15,14,14,10,13,15,17,17,20,17,16,17,15,14,14,11,16,13,13,13,9,7,7,6,7,4,6,4,3,2,3,5,7,4,3,2,3,0,2,2,3,0,5,6,4,5,8,11,14,16,17,18,20,17,12,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,1,3,2,0,4,6,5,8,9,10,11,12,15,15,16,15,12,17,15,15,16,13,12,13,12,12,14,13,12,11,11,14,13,8,6,8,5,3,2,1,4,4,2,5,5,6,0,5,3,2,0,1,5,5,3,6,8,7,9,12,12,15,18,19,20,15,8,5,5,5,7,7,6,5,4,6,5,6,5,3,8,0,9,5,5,8,0,9,13,14,14,0,7,10,10,7,3,0,0,2,0,0,0,0
2022-03-16 07:00:00,5,8,9,6,6,9,10,14,16,15,13,24,25,24,25,26,18,19,16,17,20,21,24,25,26,24,29,32,28,29,30,36,24,21,21,19,12,26,24,22,23,7,4,8,9,6,5,6,5,4,3,5,9,12,13,20,23,27,29,31,33,41,53,57,59,39,20,12,10,9,8,6,6,2,0,5,3,4,3,4,5,6,7,8,10,12,12,15,20,23,26,28,35,34,38,35,13,12,7,2,0,1,1,0
2022-03-16 08:00:00,5,8,9,6,6,12,14,19,19,19,21,26,26,23,27,36,33,30,24,20,21,20,19,23,21,18,23,22,21,30,26,36,23,21,17,21,12,19,18,15,12,10,9,15,17,14,10,11,10,8,7,3,8,11,9,10,8,12,16,23,31,36,40,46,51,38,23,19,18,18,16,13,17,17,10,7,6,5,5,5,6,7,6,6,8,9,9,11,13,15,12,14,28,28,33,28,4,2,3,2,0,2,1,0
2022-03-16 09:00:00,1,2,3,5,5,4,6,11,13,12,14,16,17,18,20,20,20,18,17,19,20,19,20,22,22,21,21,19,15,21,22,28,14,12,10,13,10,11,9,8,9,10,8,15,14,13,15,13,10,9,4,3,6,7,8,9,12,12,14,21,23,27,31,30,33,27,22,16,13,11,10,9,7,6,7,5,8,9,6,8,5,4,0,8,6,7,4,6,8,6,8,12,19,20,20,22,5,6,5,5,0,4,1,0
2022-03-16 10:00:00,0,2,3,2,6,6,7,6,7,8,10,13,15,14,17,17,20,20,0,15,9,20,20,17,18,12,16,16,12,11,9,17,8,7,7,5,4,4,4,7,6,7,11,16,18,14,17,14,9,11,1,2,5,4,7,8,16,16,14,14,14,15,14,14,16,13,10,14,10,10,10,8,8,7,6,6,7,8,6,5,5,7,2,8,7,9,7,8,12,10,8,12,12,10,10,9,6,2,2,2,1,1,0,0
2022-03-16 11:00:00,1,2,3,4,3,4,5,14,17,15,17,20,21,15,16,17,15,14,13,15,14,12,11,13,12,12,11,12,13,13,9,12,15,14,10,8,6,11,13,10,13,11,10,16,16,13,12,12,6,10,2,5,11,12,12,14,14,11,12,14,14,15,12,16,14,13,12,11,9,8,20,17,14,13,12,11,11,9,7,7,8,7,8,9,9,13,15,11,16,16,14,15,13,12,11,9,4,2,1,2,0,1,0,0
2022-03-16 12:00:00,3,3,4,4,5,4,6,9,10,12,11,13,14,13,9,12,8,11,7,10,13,13,14,12,5,8,8,9,8,10,10,11,13,0,11,9,8,10,12,12,13,13,15,24,27,26,21,17,7,12,0,3,7,10,10,16,18,16,13,14,12,11,13,14,17,15,14,12,12,4,13,8,15,14,7,12,16,16,12,14,15,17,16,14,11,9,10,11,12,11,11,9,9,7,10,9,5,4,4,3,3,1,0,0
2022-03-16 13:00:00,0,2,2,3,4,4,4,9,10,12,11,14,15,13,15,14,14,12,11,14,14,15,13,13,12,13,12,12,12,13,10,12,13,14,12,11,10,10,12,11,10,12,14,10,12,12,11,9,7,7,0,3,7,11,12,14,15,15,15,14,16,16,14,14,16,13,12,9,9,10,12,13,14,14,8,6,13,12,10,14,14,10,15,15,16,17,20,18,18,18,14,10,13,11,11,9,5,2,2,0,0,1,0,0
2022-03-16 14:00:00,3,1,1,4,4,5,4,12,14,13,12,12,14,14,13,12,11,10,12,14,12,12,10,7,4,8,11,11,11,12,13,13,12,9,11,11,10,10,12,10,15,17,19,23,23,23,19,16,14,7,2,4,6,8,11,15,16,16,14,12,13,15,16,18,19,18,14,14,15,13,16,14,14,9,15,16,16,17,20,18,18,17,18,19,23,28,25,26,29,25,24,23,30,29,27,17,7,6,5,0,3,0,0,0
2022-03-16 15:00:00,4,5,4,5,0,2,4,17,22,22,26,21,23,22,22,19,17,17,16,16,15,12,12,11,10,11,13,13,9,10,8,9,10,7,9,9,12,15,17,15,18,16,16,15,19,13,11,9,7,5,1,9,14,15,18,21,24,22,21,16,10,18,20,21,21,16,16,12,15,13,19,19,20,23,15,22,18,19,20,18,18,19,20,21,20,20,15,19,19,20,19,18,16,16,16,14,9,6,4,3,1,0,0,0
2022-03-16 16:00:00,3,5,3,13,14,13,13,28,29,27,31,29,29,28,31,29,25,20,22,19,16,14,11,12,12,10,13,19,25,28,25,28,30,16,22,21,30,31,34,17,18,18,20,17,15,16,14,10,8,7,2,8,14,18,20,21,24,23,21,15,15,17,19,21,27,22,17,16,18,15,21,22,21,15,16,14,19,21,22,24,29,29,28,29,26,23,17,22,26,24,24,21,21,24,28,25,9,4,4,8,7,6,4,0
2022-03-16 17:00:00,2,4,4,4,7,6,7,21,20,22,24,30,30,28,30,30,28,24,21,19,21,19,16,15,19,17,14,18,20,22,23,25,25,26,24,29,42,46,47,28,27,21,21,20,22,15,15,14,14,7,3,7,9,10,9,14,17,16,14,16,18,20,21,16,21,17,19,21,22,26,29,21,18,19,22,20,21,16,22,23,21,19,12,19,33,27,18,25,24,24,25,26,28,33,31,28,7,5,5,5,4,1,3,0
2022-03-16 18:00:00,5,6,5,9,8,10,12,24,26,28,26,26,24,24,25,24,22,21,20,17,16,14,13,13,13,12,15,16,17,17,15,17,19,22,21,20,34,55,58,46,39,33,32,35,33,32,25,22,18,7,2,5,8,9,13,15,22,20,18,12,12,21,22,21,26,25,21,25,27,33,56,36,29,29,27,26,26,24,22,26,28,26,25,30,31,32,33,36,38,37,43,40,32,29,28,21,15,15,12,10,0,4,2,0
2022-03-16 19:00:00,2,0,1,2,4,5,4,29,31,30,26,19,19,18,21,15,17,15,12,13,10,11,11,11,11,15,12,16,19,21,19,19,22,20,18,17,18,23,24,21,21,21,20,17,17,16,14,9,14,5,1,4,5,10,12,15,15,16,13,11,14,11,9,8,12,10,9,13,18,18,24,18,15,7,14,18,21,23,23,25,24,24,23,23,26,24,27,26,25,26,26,28,23,20,25,23,13,8,6,4,3,1,2,0
2022-03-16 20:00:00,3,1,5,3,3,4,1,25,13,17,19,18,16,16,11,11,9,7,7,8,7,6,5,6,5,7,11,16,16,15,12,16,20,19,14,20,26,31,26,26,27,26,22,21,18,14,13,11,8,4,2,5,6,7,9,13,15,15,14,9,8,11,8,10,8,7,7,11,26,25,27,23,20,22,21,21,21,21,18,20,22,20,21,22,22,21,22,23,23,21,19,22,17,17,13,12,6,6,1,7,6,3,2,0
2022-03-16 21:00:00,1,0,1,1,0,1,3,11,27,26,22,20,17,16,18,15,11,10,5,7,11,9,7,8,8,0,9,14,14,14,14,18,21,22,21,22,26,33,35,23,22,19,21,18,19,10,18,12,6,4,1,9,6,5,9,14,16,15,12,11,10,11,9,9,7,8,12,15,18,13,20,12,11,12,11,12,14,15,17,12,21,22,21,19,16,15,15,11,17,16,15,14,10,9,13,9,9,5,3,1,2,0,0,0
2022-03-16 22:00:00,0,0,0,3,1,2,3,16,17,17,18,17,17,19,17,16,14,13,12,10,4,8,6,0,5,4,8,12,15,15,15,16,16,10,22,23,25,26,27,23,21,19,18,17,17,16,13,10,9,4,1,2,13,13,7,15,17,14,12,11,11,11,10,10,10,9,10,12,13,14,17,16,10,16,9,13,17,20,23,25,28,22,26,25,26,28,27,25,25,22,25,21,12,7,7,6,5,2,1,0,1,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,7,8,9,18,21,22,21,20,17,11,13,12,11,8,6,6,4,1,6,7,9,7,7,7,8,7,6,5,6,5,5,3,6,4,7,6,9,8,8,7,10,7,9,11,15,13,13,14,9,7,17,16,15,12,16,18,14,15,12,10,5,6,8,8,8,7,5,2,2,1,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
