Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화동동부센트레빌아파트,6_신방화사거리,7_서울항공비즈니스고등학교,8_신방화5번출구,9_마곡엠밸리6.7단지.마곡중학교,10_마곡나루역,11_마곡나루역5번출구.서울식물원,12_마곡역(가로변),13_마곡역교차로,14_이대서울병원,15_발산역.우장산힐스테이트,16_명덕고등학교.서울스타병원,17_우장산역,18_화곡중고등학교,19_대원시장,20_화곡역,21_화곡역.현대주유소,22_화원중학교,23_가로공원.나누리병원,24_가로공원공영주차장,25_국민은행신월동지점,26_신월3동주민센터.신월3동우체국,27_양서중학교,28_보람쉬움아파트,29_강서한방병원,30_화곡동유림아파트,31_KT강서지사,32_양강중학교,33_신정네거리역,34_경서농협,35_우리은행신정동지점,36_신정1동우체국,37_서울남부지방법원.서울남부지방검찰청,38_서울남부지방법원.서울남부지방검찰청,39_양천구청.양천보건소,40_양천구청,41_양천공원,42_목동중학교,43_목동8단지.한전,44_목동8단지지하도,45_서울남부지방법원.서울남부지방검찰청,46_신정1동우체국,47_우리은행신정동지점,48_신정4동경서농협,49_신정네거리역,50_제일여성병원,51_양강중학교,52_화곡동유림아파트,53_강서한방병원,54_보람쉬움아파트.신영시장,55_신월1동주민센터.신월보건지소,56_서부여성발전센터,57_국민은행신월동지점,58_가로공원공영주차장.신영시장,59_가로공원.나누리병원,60_화원중학교,61_화곡역,62_화곡역1번출구,63_대원시장,64_화곡중고등학교,65_우장산역,66_명덕고등학교.서울스타병원,67_발산역.우장산힐스테이트,68_발산역9번출구,69_마곡동로사거리,70_마곡역(가로변),71_마곡나루역1번출구.웰튼병원,72_마곡엠밸리7단지(712동),73_신방화역4번출구.마곡중학교,74_서울항공비즈니스고등학교,75_방화동동부센트레빌아파트,76_한서고등학교.보람아파트,77_방화역,78_방화3동주민센터.국립국어원,79_김포교통(종점가상)
2022-03-26 17:00:00,0,2,2,3,5,6,10,14,21,24,24,22,20,12,12,11,10,11,11,10,9,9,9,7,8,7,7,9,8,8,7,6,5,3,2,0,0,1,1,0,0,2,3,3,7,3,5,4,5,9,12,7,7,8,8,7,13,14,18,19,14,13,14,16,18,17,16,15,15,15,11,11,8,7,3,2,1,0,0
2022-03-26 18:00:00,0,4,5,0,3,8,9,11,11,14,14,13,7,13,16,14,13,11,14,14,13,14,8,13,8,11,12,10,7,6,8,4,7,5,3,1,0,0,3,3,4,5,5,3,9,7,15,5,12,9,11,10,7,7,7,6,9,8,12,13,15,20,19,21,22,23,29,10,14,13,11,11,7,7,6,3,1,0,0
2022-03-26 19:00:00,0,0,1,0,4,6,8,4,0,10,11,12,11,10,12,12,10,12,10,9,16,17,15,15,14,8,2,5,10,8,4,5,4,0,3,0,1,0,2,1,2,2,1,0,2,4,5,6,10,10,2,11,8,6,0,7,11,14,3,15,13,14,16,15,16,18,26,30,11,28,19,18,8,6,4,3,3,0,0
2022-03-26 20:00:00,0,0,1,2,4,7,10,11,10,9,11,0,12,8,13,14,13,13,13,11,12,11,4,10,10,9,6,4,7,6,4,3,2,1,0,0,0,3,1,0,0,0,2,2,2,0,1,4,5,7,7,4,7,5,4,6,7,4,7,4,6,6,3,6,9,8,8,10,10,0,10,10,7,9,6,0,2,0,0
2022-03-26 21:00:00,0,4,5,1,5,5,4,8,0,7,16,14,13,7,14,17,18,15,13,14,12,11,6,11,11,4,5,8,0,7,4,2,2,1,0,0,0,2,1,1,0,1,2,0,0,1,3,0,4,2,0,6,4,3,3,4,5,0,4,4,3,4,3,5,3,5,4,5,12,11,11,9,6,7,5,3,2,0,0
2022-03-26 22:00:00,0,2,2,0,2,1,2,4,6,9,14,13,12,16,21,18,15,14,11,12,17,15,16,8,6,4,3,5,4,3,3,2,2,0,2,3,1,0,2,1,0,1,0,0,2,2,5,4,6,9,11,6,5,4,3,2,3,5,0,7,5,4,5,5,6,10,11,14,13,9,14,10,9,6,4,1,2,0,0
2022-03-26 23:00:00,0,0,3,0,0,0,4,6,7,12,17,15,15,18,21,0,20,21,20,16,12,11,8,9,8,6,4,2,2,3,3,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,4,5,3,7,5,4,5,6,8,6,9,2,13,11,4,10,11,10,11,10,8,14,17,18,16,7,6,5,1,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,1,0,0,0,2,0,2,0,0,1,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,1,2,0,3,4,3,3,1,1,0,0,0,2,1,0,2,3,0,0,4,1,0,2,4,5,6,6,0,0,0,5,3,0,0,0,2,1,2,2,3,0,0,2,0,0,0,0,0,0,1,0,2,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,1,1,2,1,0,3,0,1,2,0,3,3,4,0,1,0,2,0,1,1,0,1,0,2,3,2,1,0,1,1,0,0,0,0,0,1,2,0,0,0,2,1,0,1,2,3,4,3,3,2,2,3,5,7,8,8,7,8,0,9,7,5,4,0,3,4,3,1,0,4,1,0,0,0,0
2022-03-27 07:00:00,0,2,0,0,1,2,0,0,1,2,2,1,1,0,2,1,0,2,0,0,3,2,0,1,0,4,2,4,6,5,0,1,4,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,5,3,4,4,5,4,3,0,6,6,0,0,3,2,1,1,0,1,0,0,0,0
2022-03-27 08:00:00,0,1,1,1,3,4,1,5,6,4,4,3,3,2,3,2,3,3,3,0,2,0,1,1,3,4,5,5,6,5,3,3,4,3,1,2,0,1,0,0,0,1,0,0,0,0,0,1,3,0,2,1,3,2,3,3,7,8,9,4,8,3,9,8,9,10,8,7,4,2,2,0,0,2,3,2,0,0,0
2022-03-27 09:00:00,0,1,2,3,1,8,10,9,7,7,11,5,0,3,7,6,4,0,5,3,4,4,8,3,9,8,9,8,9,9,10,10,10,9,3,1,8,2,1,0,4,1,0,0,0,1,0,2,0,1,3,2,3,4,5,7,12,13,15,16,11,11,4,12,14,11,8,8,7,7,4,4,2,0,0,1,0,0,0
2022-03-27 10:00:00,0,2,3,1,4,4,5,5,7,8,5,5,9,7,6,7,12,13,14,13,9,7,6,6,6,8,7,4,5,6,6,0,5,3,4,3,4,3,2,1,1,0,1,0,0,0,2,3,4,7,9,8,6,6,9,9,9,13,15,18,15,13,14,16,18,17,17,15,13,12,8,5,4,2,0,0,0,0,0
2022-03-27 11:00:00,0,1,1,3,4,5,3,5,6,8,9,7,8,5,5,2,6,5,4,4,5,3,2,2,1,4,3,2,7,6,6,3,1,0,1,0,0,2,1,1,0,0,0,0,0,0,2,0,3,3,5,5,7,8,1,3,6,11,12,13,14,18,20,17,17,15,13,16,14,7,6,5,3,2,0,0,0,0,0
2022-03-27 12:00:00,0,1,2,1,3,5,6,9,11,14,17,2,16,15,16,15,14,13,12,9,8,3,9,5,6,8,7,10,9,9,7,6,4,2,1,3,0,0,1,0,1,2,2,0,0,0,6,3,6,5,7,4,5,6,11,9,3,15,19,0,17,21,19,18,13,17,18,18,14,17,8,4,3,4,1,1,0,0,0
2022-03-27 13:00:00,0,2,9,2,10,14,15,13,19,24,24,21,15,14,18,17,14,13,11,9,5,5,6,4,4,5,4,5,8,9,8,9,7,6,4,2,0,2,3,4,5,2,0,0,1,0,5,4,6,9,9,8,4,3,5,6,8,10,9,8,9,10,11,9,13,10,12,7,6,9,8,4,5,4,2,1,0,0,0
2022-03-27 14:00:00,0,2,1,5,9,10,12,15,15,17,16,13,10,8,8,8,8,8,7,5,10,9,7,5,4,5,8,8,6,7,6,5,3,0,1,0,0,0,0,0,0,2,2,0,3,3,5,6,9,11,8,7,7,7,7,8,11,13,16,15,15,14,3,0,9,12,11,11,11,10,9,6,6,3,2,0,1,0,0
2022-03-27 15:00:00,0,1,0,3,7,6,9,12,14,13,13,0,12,11,16,14,12,8,11,5,10,11,10,10,9,10,9,8,10,9,11,9,7,4,3,2,0,0,0,3,2,1,0,0,0,2,3,3,4,0,4,5,7,8,14,16,16,16,17,14,14,13,15,17,17,16,16,14,13,13,7,5,7,6,3,1,0,0,0
2022-03-27 16:00:00,0,2,5,2,3,13,14,13,15,15,16,14,15,8,10,12,11,7,8,4,8,8,7,6,5,5,3,5,5,6,7,2,6,4,2,3,0,1,0,2,1,2,3,0,2,3,3,5,9,10,8,10,8,7,8,8,9,11,12,11,10,8,14,8,16,9,14,15,17,10,12,10,4,3,1,1,0,0,0
2022-03-27 17:00:00,0,0,2,3,5,10,11,12,14,19,22,21,22,20,24,22,16,15,14,10,11,7,9,5,9,9,7,6,6,5,6,4,3,2,0,0,0,0,0,1,0,2,4,0,2,3,5,3,6,8,10,8,6,4,5,6,8,4,9,10,9,10,11,12,15,18,22,21,21,18,12,6,7,5,4,0,1,0,0
2022-03-27 18:00:00,0,0,2,0,3,5,7,9,9,6,9,8,10,11,12,13,12,11,9,10,11,8,9,9,9,7,6,7,6,5,6,3,2,0,2,0,0,0,2,2,0,4,1,1,2,4,6,5,8,9,3,8,7,8,7,5,6,7,7,6,8,10,9,11,11,9,9,12,13,9,15,16,15,11,4,3,0,0,0
2022-03-27 19:00:00,0,2,3,2,3,6,7,8,9,12,16,14,16,12,13,12,10,9,11,10,9,8,12,11,8,8,8,5,10,0,7,4,3,0,1,1,0,2,0,1,0,2,3,0,0,0,4,3,7,7,5,7,3,0,3,2,3,6,7,3,5,5,0,6,8,10,9,8,10,9,11,8,5,3,1,2,1,0,0
2022-03-27 20:00:00,0,1,0,0,2,3,2,5,5,7,11,6,13,0,7,7,5,7,6,0,10,9,7,6,8,7,5,5,2,0,3,2,2,0,2,0,0,0,1,0,0,1,2,2,0,2,3,0,5,7,3,7,8,4,8,4,4,2,2,0,1,0,5,5,6,7,4,13,14,13,10,9,7,6,4,2,0,0,0
2022-03-27 21:00:00,0,0,2,0,3,2,0,4,4,4,9,8,9,8,12,10,10,11,10,9,10,8,8,6,8,7,7,6,6,7,5,0,2,0,0,0,0,0,0,1,0,2,0,0,0,4,3,4,5,7,6,5,4,4,4,4,2,6,2,7,2,9,7,6,3,6,5,6,7,8,6,7,5,2,1,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,1,1,3,4,5,10,10,9,9,13,15,12,13,14,11,13,11,10,15,12,8,4,3,3,3,2,5,4,3,1,1,0,0,0,0,0,0,1,0,0,0,2,4,0,6,7,1,5,5,2,4,3,4,1,4,3,2,3,4,4,7,8,11,14,15,9,14,10,8,6,1,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,1,4,0,8,17,0,16,14,14,12,11,4,0,5,8,5,0,6,5,5,5,4,5,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,3,4,5,4,1,0,2,0,1,3,0,1,2,7,0,0,5,4,6,8,5,10,8,6,5,1,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,4,5,0,3,6,5,7,8,6,5,0,0,8,6,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,0,1,6,2,8,0,7,5,4,2,1,0,2,6,1,4,9,7,0,8,9,12,9,11,12,14,16,15,16,15,12,2,3,10,0,9,6,5,1,2,1,0,0,2,0,2,0,3,0,2,1,3,0,5,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,2,0,1,0,0,3,1,5,8,9,8,4,6,0,6,1,3,5,6,1,3,2,2,1,5,6,2,11,3,4,5,2,4,1,3,0,0,2,0,0,0,0,0,0,1,0,2,0,1,2,4,2,4,5,8,9,11,13,14,12,12,17,18,10,20,22,23,17,11,7,3,1,1,1,0,0,0,0,0
2022-03-28 07:00:00,0,3,5,6,9,13,10,12,21,26,28,26,25,8,21,8,6,7,7,3,3,6,5,4,5,6,12,23,24,18,16,13,17,15,9,9,8,7,4,4,2,0,0,0,2,0,4,3,5,4,3,4,6,10,21,23,24,27,24,28,24,19,24,24,26,21,21,19,18,21,11,10,16,14,13,1,0,0,0
2022-03-28 08:00:00,0,3,4,6,9,14,16,19,20,21,29,24,21,11,7,12,11,11,8,7,12,14,12,10,10,12,12,27,29,32,29,25,27,27,15,25,24,19,13,11,8,3,2,0,3,4,3,4,8,6,8,9,11,14,16,24,25,36,37,34,21,23,28,26,29,33,31,42,31,27,12,10,9,5,3,1,3,0,0
2022-03-28 09:00:00,0,2,3,4,6,12,14,15,13,12,17,13,11,8,6,7,8,11,12,11,11,11,11,10,8,10,11,13,16,15,15,15,11,10,9,7,5,5,7,5,3,0,0,0,0,0,0,0,4,4,3,6,5,6,9,12,19,24,23,33,27,27,24,20,26,24,23,21,18,17,6,5,7,5,2,1,0,0,0
2022-03-28 10:00:00,0,1,2,0,3,4,8,10,11,11,12,11,10,8,8,7,5,6,3,4,4,5,4,2,4,7,6,8,9,10,10,7,4,3,3,2,2,1,0,3,1,1,4,0,5,4,7,6,7,5,3,5,4,4,5,6,12,13,15,16,12,13,16,17,18,14,13,11,8,12,5,4,2,1,0,0,0,0,0
2022-03-28 11:00:00,0,1,2,3,5,7,5,8,12,14,14,12,11,9,10,12,11,9,8,10,11,9,10,4,8,6,5,6,5,7,8,8,4,3,3,2,0,0,3,3,0,3,2,0,4,0,4,5,8,3,7,8,5,6,6,7,8,9,11,12,11,10,7,11,12,18,15,13,14,13,9,8,4,2,1,0,0,0,0
2022-03-28 12:00:00,0,1,2,4,5,8,11,5,6,9,11,9,9,7,8,9,10,10,9,10,7,7,7,7,7,11,13,8,8,8,7,8,6,4,2,0,1,3,2,3,1,3,0,0,4,5,4,5,8,9,8,8,5,6,5,5,9,10,10,10,12,13,13,13,13,16,14,15,15,10,8,6,5,3,1,1,0,0,0
2022-03-28 13:00:00,0,1,2,3,6,7,11,13,14,14,18,17,13,15,14,15,13,12,10,9,9,9,9,9,9,10,11,11,12,11,13,12,12,9,8,5,4,3,3,5,5,5,0,0,3,0,6,7,10,9,8,5,5,7,8,9,11,16,16,18,13,11,12,13,15,14,13,14,13,4,13,5,10,6,3,2,0,0,0
2022-03-28 14:00:00,0,1,2,2,5,6,13,14,8,14,16,16,17,20,20,20,18,19,17,12,11,11,11,10,13,10,8,9,11,12,14,10,10,7,8,7,0,6,2,1,2,3,0,0,2,4,6,6,9,13,13,10,8,5,5,9,9,9,10,9,10,11,12,12,15,16,13,14,14,15,12,7,7,5,4,0,0,0,0
2022-03-28 15:00:00,0,2,6,5,8,11,18,13,15,16,23,19,15,19,18,24,20,25,19,15,15,14,13,11,11,10,8,8,11,8,7,10,8,8,7,6,4,5,3,6,1,3,4,0,5,7,10,11,17,18,17,11,10,7,8,5,12,9,13,13,12,8,9,10,16,23,27,34,32,33,27,20,10,13,12,1,5,0,0
2022-03-28 16:00:00,0,1,4,37,36,38,36,29,18,28,31,30,31,30,26,27,22,27,24,22,19,17,13,10,14,18,18,16,17,15,11,9,7,7,5,6,3,5,4,6,7,8,8,6,9,10,11,12,13,14,18,13,13,10,8,9,9,9,0,12,10,15,18,16,22,29,31,36,34,34,31,25,14,13,8,4,0,0,0
2022-03-28 17:00:00,0,4,8,9,8,11,15,15,10,11,15,17,19,19,20,23,24,28,27,21,20,18,17,14,12,13,12,11,11,10,12,11,6,5,4,3,2,3,4,7,7,7,4,5,8,7,9,11,13,15,16,15,16,12,15,15,18,19,20,18,17,18,17,16,20,20,18,22,20,18,18,17,13,5,3,2,1,0,0
2022-03-28 18:00:00,0,1,2,5,5,8,11,13,17,23,28,26,26,29,27,25,22,23,21,10,30,28,24,18,14,13,12,15,15,15,10,10,5,4,5,3,2,3,0,6,8,10,13,6,17,15,14,14,14,17,14,12,14,10,11,9,14,17,18,19,13,12,14,20,21,21,19,21,30,26,18,16,12,12,8,7,1,0,0
2022-03-28 19:00:00,0,1,2,3,5,8,9,10,11,17,20,20,24,23,22,20,21,25,19,12,25,23,23,21,17,14,12,10,11,13,10,9,7,5,2,2,1,0,0,1,1,2,3,1,5,2,6,6,12,10,12,11,10,8,7,4,4,5,4,5,11,12,5,13,18,10,17,14,21,19,17,17,16,11,3,2,1,0,0
2022-03-28 20:00:00,0,1,2,3,3,5,3,8,11,10,12,13,14,16,15,16,17,13,12,11,15,14,13,6,9,6,5,6,9,9,4,6,5,4,4,0,3,2,3,3,3,3,4,5,5,4,7,8,8,5,6,9,6,6,6,6,8,8,5,6,10,12,13,10,8,10,11,16,15,13,11,8,7,7,6,6,1,0,0
2022-03-28 21:00:00,0,0,1,0,1,2,1,4,6,10,18,0,18,19,16,21,21,24,23,19,14,8,7,5,5,8,7,5,3,4,3,0,2,1,2,0,0,1,0,1,2,2,0,2,3,2,5,4,5,9,4,7,5,5,5,5,5,4,3,2,5,7,3,4,8,9,9,10,15,15,9,11,9,7,5,2,1,0,0
2022-03-28 22:00:00,0,0,1,2,4,4,3,6,7,11,17,18,16,15,18,23,23,24,22,19,18,14,11,8,11,7,5,7,6,3,3,1,1,0,0,0,0,0,0,2,1,2,2,3,6,6,7,0,10,10,11,10,6,4,6,5,6,5,4,4,4,6,5,6,8,19,22,24,8,6,25,20,13,14,7,4,3,0,0
2022-03-28 23:00:00,0,0,0,0,1,0,0,0,0,2,8,4,11,14,19,18,15,17,15,12,16,14,11,10,9,5,4,3,1,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,5,6,5,4,4,3,2,5,3,3,1,2,5,3,6,0,2,7,9,13,12,8,5,4,2,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,1,2,0,3,8,7,9,0,8,5,0,0,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,2,5,6,2,3,8,7,9,2,5,3,0,0,3,6,4,6,4,3,8,9,8,11,10,13,16,16,15,14,16,14,12,11,9,7,0,3,2,4,2,0,0,0,0,0,3,0,2,0,1,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,1,1,0,4,1,5,7,6,3,2,2,1,4,1,2,0,3,2,1,2,1,2,3,6,4,11,5,6,5,5,3,1,3,3,0,2,0,2,0,0,1,0,0,0,0,3,1,2,3,4,5,4,4,7,10,12,13,14,12,18,17,18,18,21,21,19,17,12,4,0,0,4,2,0,0,0,0
2022-03-29 07:00:00,0,1,3,3,4,9,12,9,20,29,29,11,27,23,19,6,3,4,3,1,4,5,0,5,4,5,8,24,21,17,14,14,11,10,11,5,3,2,2,2,2,2,3,4,0,0,3,0,5,4,3,4,6,9,26,29,32,34,33,37,34,37,34,34,28,21,25,19,18,17,15,14,13,12,8,2,0,0,0
2022-03-29 08:00:00,1,1,3,4,5,10,13,16,21,25,31,29,22,15,14,12,13,14,15,13,12,9,8,6,7,9,9,17,17,20,20,18,21,22,21,19,15,13,8,6,4,3,3,0,5,4,5,5,8,9,10,10,13,13,19,21,28,35,37,35,27,32,31,33,36,39,39,35,26,23,9,8,7,5,4,3,1,0,0
2022-03-29 09:00:00,0,1,2,4,5,8,11,11,13,14,20,15,8,5,7,8,6,10,7,5,7,11,10,8,6,11,14,21,21,21,19,18,15,13,11,10,8,9,8,7,4,3,4,4,5,5,5,0,7,6,5,5,7,10,13,14,21,26,29,30,23,24,15,25,24,22,21,24,19,20,6,3,6,4,3,1,0,0,0
2022-03-29 10:00:00,0,1,3,2,5,9,11,14,16,16,18,15,14,13,13,10,9,8,7,5,6,7,6,7,6,6,7,9,10,7,7,9,5,4,3,2,1,2,2,4,3,0,0,0,2,4,5,5,8,8,10,8,7,6,10,11,17,16,17,19,19,20,22,22,20,17,18,13,11,9,6,7,4,4,1,3,0,0,0
2022-03-29 11:00:00,0,2,3,0,5,7,9,0,8,7,9,6,7,9,8,9,10,11,10,11,8,6,6,4,3,6,6,8,10,9,7,6,6,6,5,3,0,2,1,3,2,1,0,0,3,4,6,9,8,10,2,9,10,8,11,10,14,18,19,18,18,23,11,26,27,26,24,21,11,22,10,11,8,7,4,3,0,0,0
2022-03-29 12:00:00,0,1,1,2,4,5,5,7,7,7,9,0,5,11,10,11,10,7,10,8,9,7,8,7,4,7,6,7,8,8,8,9,7,4,6,5,3,3,2,3,3,3,2,3,4,0,5,6,6,4,8,7,5,6,5,7,6,7,7,9,7,10,10,9,7,8,10,8,7,8,8,5,5,4,2,0,1,0,0
2022-03-29 13:00:00,0,1,4,3,4,7,5,6,8,11,15,10,11,8,11,10,10,11,10,9,11,10,9,11,11,10,13,15,13,15,13,14,8,7,6,6,5,0,5,2,6,2,2,3,4,4,7,8,11,12,12,12,10,8,11,8,16,18,20,20,21,21,17,17,19,18,15,18,13,14,9,8,5,2,1,0,0,0,0
2022-03-29 14:00:00,0,3,2,4,7,10,11,15,15,14,15,14,17,17,19,17,17,16,13,12,12,10,10,10,8,9,10,11,12,12,11,9,7,6,4,6,2,3,3,5,4,5,6,2,5,5,7,6,12,12,12,9,8,10,11,12,16,17,18,16,12,14,15,14,16,14,13,15,15,0,12,11,9,6,3,2,0,0,0
2022-03-29 15:00:00,0,2,4,4,8,13,18,18,22,22,23,23,24,18,23,26,26,29,25,23,19,15,13,10,10,8,9,8,8,7,10,7,3,5,6,0,0,3,4,2,1,4,2,0,8,2,8,11,10,12,12,9,8,9,8,6,13,16,18,17,16,14,14,15,22,30,35,23,22,22,16,14,10,8,7,4,3,0,0
2022-03-29 16:00:00,0,5,6,30,35,36,35,26,21,21,24,25,24,25,24,22,24,23,18,23,18,17,15,13,20,24,25,16,23,20,15,12,6,6,3,5,3,0,2,4,2,3,5,3,6,6,7,8,9,10,11,13,12,9,10,8,13,6,12,11,10,11,13,14,17,18,33,33,31,36,28,24,11,12,9,6,2,0,0
2022-03-29 17:00:00,0,1,3,7,11,14,17,18,15,22,25,22,25,23,24,20,21,24,22,19,26,19,21,17,15,17,17,18,17,18,17,13,9,10,10,9,7,6,3,1,0,3,4,5,5,8,13,14,17,18,19,20,17,15,13,15,19,17,18,17,23,22,22,22,22,24,26,23,28,26,17,13,10,9,7,2,0,0,0
2022-03-29 18:00:00,0,1,2,4,7,11,12,12,16,23,32,30,30,30,29,31,32,35,33,31,39,29,28,22,17,15,15,10,12,9,10,10,8,5,2,1,0,1,4,5,7,12,15,17,18,18,19,19,23,26,25,24,22,17,12,10,14,18,18,19,21,22,0,21,21,22,14,28,41,40,22,20,13,13,6,4,1,0,0
2022-03-29 19:00:00,0,3,6,7,9,9,8,9,11,17,20,17,16,25,20,20,18,21,18,20,30,28,23,22,18,10,9,8,8,8,8,6,5,4,0,0,0,0,3,4,2,3,0,0,4,0,6,8,11,9,10,15,12,14,9,9,17,17,16,16,14,15,12,11,19,21,19,23,25,23,22,18,12,9,4,3,0,0,0
2022-03-29 20:00:00,0,1,2,3,3,5,15,18,7,20,20,20,18,19,16,21,19,22,19,17,14,14,12,11,10,9,8,5,4,3,5,4,5,0,4,3,0,1,5,2,3,3,4,5,6,5,6,6,8,9,9,12,9,6,5,2,4,7,10,10,8,9,8,7,7,7,9,10,11,13,12,11,11,8,4,2,1,0,0
