Unnamed: 0,1_삼화상운차고지,2_인덕삼거리,3_신도브래뉴.한전노원변전소,4_월계삼거리,5_광운대학교,6_광운전자공업고등학교,7_벼루말교,8_장위래미안아파트,9_꿈의숲아이파크아파트,10_장곡초교사거리,11_장곡초교,12_국민은행장위동지점,13_장위1동치안센터,14_장위1동주민센터,15_장위동고개,16_장위동입구,17_월곡1동주민센터,18_밤나무골시장,19_월곡동두산아파트,20_생명의전화,21_KT월곡지사,22_종암경찰서,23_종암동주민센터,24_숭례초교,25_고대앞,26_우신향병원,27_종암초등학교앞,28_용두시장앞,29_서울시동부병원,30_동아제약앞,31_e편한세상청계센트럴포레아파트,32_텐즈힐아파트.청계벽산아파트,33_상왕십리역.센트라스아파트,34_상왕십리역,35_왕십리센트라스아파트,36_왕십리교회,37_왕십리도선동주민센터,38_도선고등학교.꽃재교회,39_청계벽산아파트.텐즈힐아파트,40_동아제약앞,41_서울시동부병원,42_용두시장앞,43_안암오거리,44_우신향병원,45_고려대학교앞,46_숭례초등학교,47_종암동주민센터,48_종암경찰서,49_KT월곡지사,50_종암SK아파트,51_성북구보건소,52_생명의전화,53_월곡동두산아파트,54_월곡삼성래미안아파트,55_월곡1동주민센터,56_창문여고,57_장위동고개,58_장위1동주민센터,59_장위1동치안센터,60_국민은행장위동지점,61_장곡초교,62_장곡초교사거리,63_꿈의숲아이파크아파트,64_장위래미안아파트,65_벼루말교,66_광운중학교,67_광운대학교,68_월계삼거리,69_신도브래뉴.한전노원변전소,70_인덕삼거리,71_삼화상운차고지,6_광운중.광운인공지능고등학교,22_종암사거리입구,48_종암사거리입구,66_광운중.광운인공지능고등학교
2022-04-05 21:00:00,0,1,0,8,9,,8,2,0,6,5,2,4,4,1,0,7,8,7,6,2,,4,5,6,5,4,0,4,5,4,3,2,10,11,8,5,0,14,16,15,16,15,17,17,11,11,,9,0,12,19,12,13,18,17,10,9,7,6,4,1,2,2,2,,2,1,0,0,0,5.0,5.0,13.0,0.0
2022-04-05 22:00:00,0,1,2,2,7,,6,0,0,1,4,3,2,3,3,4,5,7,8,9,8,,4,2,3,6,5,6,3,2,2,0,0,10,11,6,12,8,10,12,13,15,14,13,13,19,10,,13,14,15,9,13,13,14,13,10,8,7,3,6,5,1,2,1,,4,1,0,0,0,3.0,5.0,12.0,0.0
2022-04-05 23:00:00,0,0,0,2,1,,0,0,5,6,0,5,3,2,4,0,2,4,0,0,3,,2,1,4,2,3,4,3,1,0,0,1,5,4,6,5,0,7,8,8,9,9,7,7,8,6,,3,0,5,6,7,8,9,9,5,4,3,1,0,1,2,1,0,,0,2,0,0,0,3.0,2.0,6.0,0.0
2022-04-06 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-06 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-06 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-06 03:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-06 04:00:00,1,1,0,2,3,,0,1,2,1,0,2,2,4,5,0,7,6,9,10,8,,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,5.0,0.0,0.0
2022-04-06 05:00:00,1,0,0,0,0,,0,0,0,1,2,1,4,5,6,4,6,0,7,0,8,,8,8,5,4,7,8,5,4,7,5,3,2,2,0,2,0,4,4,4,7,3,8,7,4,4,,0,6,0,0,6,0,5,3,0,4,4,4,3,0,3,0,0,,0,1,0,0,0,0.0,6.0,5.0,0.0
2022-04-06 06:00:00,1,0,0,3,0,,5,0,0,3,2,4,5,6,5,6,8,11,12,12,11,,14,14,12,3,11,13,6,4,4,4,2,1,2,1,3,1,4,5,7,5,6,4,5,4,1,,0,1,2,2,3,0,1,5,5,0,1,3,2,0,4,6,7,,6,1,0,0,0,0.0,13.0,3.0,0.0
2022-04-06 07:00:00,2,1,1,14,3,,4,1,5,3,4,6,8,15,20,22,29,34,44,47,46,,39,30,27,28,33,30,27,23,23,25,22,7,5,3,0,0,2,4,0,5,5,4,4,5,5,,7,8,5,6,11,12,11,5,9,10,10,9,8,8,8,20,25,,19,2,1,0,0,0.0,42.0,6.0,22.0
2022-04-06 08:00:00,0,2,2,13,8,,5,6,9,11,13,16,20,24,26,27,31,32,32,32,30,,31,29,28,30,31,31,25,29,35,36,29,7,5,5,1,6,11,13,15,16,13,13,10,11,12,,12,11,11,14,15,14,0,16,12,9,13,11,10,12,14,21,22,,9,3,0,0,0,2.0,29.0,11.0,20.0
2022-04-06 09:00:00,0,2,1,4,3,,0,5,6,6,7,9,11,13,14,15,16,16,20,17,16,,16,15,13,11,13,12,10,11,13,14,11,4,3,4,4,2,6,5,5,7,5,5,5,8,4,,5,7,8,8,9,8,9,11,9,12,12,13,6,14,13,16,15,,13,9,8,1,0,5.0,17.0,6.0,2.0
2022-04-06 10:00:00,0,1,1,3,4,,6,6,0,5,5,7,6,8,13,9,11,10,8,8,8,,9,11,11,13,10,11,12,12,12,11,10,3,2,2,3,3,6,9,10,8,8,9,4,4,8,,11,4,9,8,7,7,6,7,7,5,3,6,3,2,2,3,2,,1,0,0,0,0,4.0,8.0,10.0,5.0
2022-04-06 11:00:00,2,2,0,4,7,,6,1,5,5,6,6,9,11,12,13,14,12,13,13,12,,10,12,9,7,11,8,10,9,7,8,7,4,4,5,3,5,6,7,9,8,6,8,4,3,3,,4,5,4,5,7,8,7,7,6,4,0,1,2,3,0,5,6,,3,1,0,0,0,4.0,12.0,5.0,7.0
2022-04-06 12:00:00,0,3,2,4,2,,3,4,6,8,9,9,11,12,14,8,12,10,11,14,12,,10,10,8,7,9,8,7,0,9,12,9,2,0,3,5,0,7,8,9,10,7,7,7,9,8,,7,8,9,8,11,6,13,9,8,7,8,7,7,5,4,0,5,,1,2,1,0,0,1.0,12.0,8.0,2.0
2022-04-06 13:00:00,1,1,0,2,3,,0,3,3,3,6,9,6,12,12,13,15,16,15,15,14,,13,11,12,11,11,10,9,8,9,8,7,3,2,7,8,9,14,8,13,11,11,9,8,11,10,,11,11,10,10,8,6,6,10,11,12,11,8,6,5,6,8,9,,4,1,0,0,0,3.0,13.0,12.0,9.0
2022-04-06 14:00:00,0,1,0,1,3,,5,4,7,10,12,12,15,15,15,16,15,13,8,9,10,,8,7,8,9,9,10,9,6,7,4,7,6,5,0,4,5,6,8,9,13,12,7,9,9,10,,9,11,12,12,12,10,9,9,7,5,1,5,4,6,5,3,0,,3,3,1,0,0,4.0,9.0,9.0,5.0
2022-04-06 15:00:00,0,2,0,5,7,,3,2,4,0,6,6,8,10,9,8,15,7,12,8,10,,10,10,9,12,13,11,11,13,11,11,12,9,9,8,7,8,4,9,9,9,9,6,8,17,20,,21,22,24,23,18,18,16,31,24,21,17,10,8,5,0,0,0,,2,0,0,0,0,6.0,10.0,22.0,1.0
2022-04-06 16:00:00,1,2,0,3,7,,7,8,9,12,4,13,13,13,14,15,19,18,18,16,15,,13,15,16,16,16,0,15,14,13,11,10,8,6,5,6,10,11,10,9,10,10,7,11,12,14,,0,18,19,19,20,20,17,18,14,9,4,12,8,7,7,5,6,,9,4,2,1,0,6.0,14.0,19.0,18.0
2022-04-06 17:00:00,0,2,3,10,12,,9,11,10,6,11,12,14,18,16,0,16,12,10,11,10,,10,12,12,12,18,18,19,19,19,16,16,12,12,15,16,17,20,20,23,22,20,19,18,18,16,,11,16,19,24,22,22,20,21,17,15,14,12,9,7,1,0,4,,2,0,1,0,0,10.0,11.0,15.0,3.0
2022-04-06 18:00:00,0,4,5,10,12,,9,8,10,10,13,12,12,11,12,12,11,10,12,13,11,,14,11,16,20,30,27,17,26,23,23,22,15,11,11,14,17,20,26,30,31,23,20,22,22,24,,24,25,29,30,30,29,29,35,27,22,21,20,7,9,11,11,13,,12,1,0,0,0,12.0,15.0,26.0,14.0
2022-04-06 19:00:00,0,1,0,5,6,,0,5,6,7,10,13,14,13,16,15,14,13,11,12,12,,8,8,8,12,13,7,12,10,9,7,6,8,15,17,18,8,21,13,20,19,14,14,15,15,15,,15,13,31,31,27,22,19,20,14,10,9,16,9,8,7,6,5,,2,2,1,0,0,5.0,11.0,16.0,0.0
2022-04-06 20:00:00,0,1,0,4,6,,0,0,3,7,8,7,7,8,7,0,6,6,7,7,6,,5,6,7,6,10,9,8,5,5,7,5,6,6,3,7,9,7,8,10,14,15,15,14,14,13,,12,7,17,18,15,16,14,19,11,8,10,9,8,0,7,6,5,,5,3,1,0,0,0.0,5.0,13.0,6.0
2022-04-06 21:00:00,0,2,0,4,3,,4,5,3,4,2,3,4,4,4,3,3,6,7,8,3,,5,4,5,4,8,1,6,0,3,4,3,6,6,8,9,10,11,12,10,14,14,14,15,14,14,,10,9,21,19,18,17,16,17,15,14,9,8,6,4,0,4,3,,2,0,0,0,0,4.0,6.0,20.0,0.0
2022-04-06 22:00:00,0,1,0,5,6,,5,3,3,0,0,1,2,3,0,2,5,3,4,6,2,,5,7,8,9,8,8,8,7,7,6,3,7,8,6,6,7,11,14,9,15,13,12,17,17,16,,15,0,18,16,22,21,21,19,11,6,4,3,2,1,2,3,2,,1,0,0,0,0,7.0,6.0,16.0,2.0
2022-04-06 23:00:00,0,0,0,2,1,,0,0,0,3,3,0,0,4,2,2,5,0,3,5,3,,1,5,0,1,4,7,6,7,6,4,4,6,0,7,7,8,8,9,11,11,9,6,11,9,8,,0,5,8,8,6,0,5,5,4,2,3,2,1,2,0,0,2,,1,1,0,0,0,1.0,2.0,4.0,0.0
2022-04-07 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-07 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-07 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-07 03:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-07 04:00:00,1,1,0,1,2,,0,1,1,2,1,2,3,4,5,0,6,5,9,0,7,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2.0,3.0,0.0,0.0
2022-04-07 05:00:00,1,2,0,0,0,,0,0,1,2,3,0,4,6,6,8,7,8,10,0,4,,6,7,6,8,7,7,5,3,4,6,5,2,1,2,3,0,6,3,8,0,10,11,10,8,7,,0,0,9,8,7,0,6,5,3,0,2,0,0,0,0,0,0,,0,1,0,0,0,1.0,7.0,8.0,0.0
2022-04-07 06:00:00,0,0,0,1,0,,3,0,0,2,0,1,4,6,7,6,9,9,11,12,7,,9,11,8,11,9,13,13,12,13,13,10,1,2,2,2,0,0,0,6,0,4,5,5,4,4,,0,0,1,3,3,0,2,0,2,1,1,2,0,1,3,4,4,,3,0,0,0,0,0.0,9.0,0.0,1.0
2022-04-07 07:00:00,2,4,1,7,3,,4,1,4,3,3,5,9,13,22,23,28,29,30,34,33,,40,36,31,35,22,25,24,21,25,26,21,4,3,4,0,5,7,8,8,9,7,6,5,7,6,,1,8,5,10,11,9,7,6,5,7,8,8,9,11,13,16,20,,20,3,2,0,0,0.0,31.0,7.0,16.0
2022-04-07 08:00:00,0,2,2,4,2,,3,6,7,11,15,17,21,27,30,30,29,31,31,30,25,,28,27,26,29,34,33,31,26,28,31,25,7,6,5,4,4,9,10,10,12,11,11,8,9,10,,13,12,12,17,21,5,0,22,21,21,20,14,11,14,16,16,18,,10,3,2,0,0,1.0,22.0,11.0,17.0
2022-04-07 09:00:00,0,1,2,4,5,,6,7,8,3,10,13,11,15,16,18,15,18,19,15,17,,20,18,16,15,13,14,14,15,14,15,12,2,4,3,3,0,5,8,8,9,8,4,7,4,5,,0,5,5,9,10,2,9,11,9,9,7,7,7,6,5,8,8,,4,3,2,1,0,5.0,13.0,4.0,8.0
2022-04-07 10:00:00,0,0,0,1,0,,1,2,1,2,3,4,6,10,15,16,18,19,22,21,19,,16,17,12,13,13,10,12,8,8,8,6,3,1,1,4,5,3,6,7,10,9,10,4,6,4,,4,5,4,4,4,6,6,3,2,4,2,0,0,1,0,0,0,,1,0,0,0,0,0.0,13.0,6.0,0.0
2022-04-07 11:00:00,1,0,0,2,2,,5,3,4,5,6,6,8,10,12,13,11,11,10,9,11,,9,11,16,13,15,13,14,15,11,12,8,5,5,5,6,3,9,11,10,10,6,3,4,4,4,,0,5,8,5,6,7,7,10,8,7,6,3,4,3,1,0,0,,1,0,0,0,0,3.0,8.0,2.0,2.0
2022-04-07 12:00:00,0,1,1,2,2,,3,3,0,6,7,9,8,8,12,12,12,14,15,10,15,,14,14,11,14,18,12,10,9,3,8,11,6,6,5,6,5,9,10,12,11,10,8,4,9,9,,10,12,5,12,10,8,9,9,9,5,8,6,4,1,3,3,4,,5,1,0,0,0,2.0,13.0,10.0,2.0
2022-04-07 13:00:00,0,0,0,1,2,,2,3,3,2,4,5,6,7,8,9,10,11,12,13,12,,8,10,11,12,12,13,11,13,11,10,10,4,3,4,4,5,8,11,12,13,9,11,7,7,5,,6,8,9,7,6,5,5,5,4,5,2,5,0,5,7,8,0,,8,5,4,0,0,0.0,9.0,7.0,3.0
2022-04-07 14:00:00,0,1,2,2,4,,3,7,3,8,8,8,10,10,9,7,12,12,12,11,12,,9,9,8,10,13,14,13,9,11,10,5,6,6,4,6,2,8,11,12,11,9,10,11,8,10,,9,10,12,12,11,12,6,11,11,10,0,9,6,5,5,0,2,,2,1,1,0,0,6.0,11.0,10.0,3.0
2022-04-07 15:00:00,0,1,0,3,5,,5,7,0,5,6,8,10,9,9,10,9,10,10,11,10,,8,7,7,8,12,12,10,7,7,9,8,6,4,6,5,6,8,8,9,9,9,6,8,6,7,,10,10,12,14,16,17,16,16,10,7,6,4,3,4,3,2,4,,3,1,0,0,0,3.0,5.0,9.0,0.0
2022-04-07 16:00:00,1,2,4,6,8,,9,7,6,8,8,9,8,9,10,11,15,5,17,16,15,,9,11,12,11,12,10,11,4,12,12,9,9,7,10,9,11,14,10,14,13,13,13,15,25,27,,11,27,28,27,23,18,19,31,22,22,21,17,14,10,9,7,6,,3,2,1,0,0,8.0,12.0,28.0,5.0
2022-04-07 17:00:00,0,4,0,5,10,,2,10,9,8,10,12,12,13,14,12,12,10,10,12,11,,6,9,11,11,17,17,16,15,21,20,17,8,7,7,9,10,11,13,17,18,18,15,19,11,11,,14,0,14,16,17,17,16,17,16,14,11,12,10,8,5,7,9,,11,5,2,0,0,0.0,7.0,13.0,12.0
2022-04-07 18:00:00,0,3,0,12,8,,7,6,10,10,9,12,8,11,11,2,12,9,9,11,13,,23,23,23,25,33,32,29,34,34,33,29,17,16,14,12,12,16,19,18,17,16,17,15,17,18,,14,19,24,22,21,20,19,24,16,12,10,9,10,7,8,11,4,,10,5,3,0,0,10.0,21.0,20.0,11.0
2022-04-07 19:00:00,0,1,0,9,8,,4,6,5,6,6,7,10,10,11,0,14,18,13,9,9,,13,13,19,19,21,18,4,15,12,8,7,10,9,12,13,15,19,13,21,21,20,19,17,15,13,,13,13,18,18,18,16,15,33,26,21,20,16,14,15,14,11,5,,8,3,2,0,0,4.0,11.0,14.0,4.0
2022-04-07 20:00:00,0,0,0,3,2,,1,0,2,2,3,5,0,5,6,8,7,6,8,6,8,,7,9,8,7,8,9,6,7,8,6,6,7,8,6,9,0,9,12,13,15,13,15,15,15,13,,0,14,18,15,13,14,13,18,7,5,3,5,4,4,2,3,4,,4,2,1,0,0,0.0,7.0,16.0,5.0
2022-04-07 21:00:00,0,3,2,3,6,,4,2,3,2,5,5,3,5,4,0,7,5,6,6,5,,8,8,6,8,9,7,8,6,7,6,6,9,11,6,10,0,7,12,10,14,13,12,11,9,13,,9,8,15,14,20,19,18,19,13,11,9,7,6,5,1,1,0,,0,0,0,0,0,5.0,8.0,17.0,0.0
2022-04-07 22:00:00,0,1,0,6,7,,5,1,0,3,0,4,5,4,3,0,7,0,7,6,5,,0,5,7,8,10,9,10,11,10,8,7,9,8,8,9,10,13,16,18,17,17,7,13,8,9,,7,15,16,15,14,8,6,12,8,7,6,5,3,2,1,3,1,,2,1,0,0,0,6.0,4.0,14.0,0.0
2022-04-07 23:00:00,0,0,0,1,0,,0,2,0,3,1,0,0,2,0,0,0,0,0,4,4,,5,6,5,6,8,7,8,9,8,5,3,7,6,4,7,6,0,5,6,6,7,6,7,9,10,,4,0,8,6,6,6,0,3,5,2,0,1,2,4,2,0,0,,0,0,0,0,0,0.0,6.0,8.0,1.0
2022-04-08 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-08 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-08 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-08 03:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-08 04:00:00,0,1,0,0,2,,0,1,2,1,3,2,4,5,6,0,8,7,9,0,7,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3.0,4.0,0.0,0.0
2022-04-08 05:00:00,0,1,0,2,0,,0,1,1,2,2,0,3,5,6,6,6,6,8,9,7,,5,8,5,0,7,5,2,4,7,6,2,2,3,1,4,0,7,5,7,6,3,7,6,4,3,,0,0,5,0,5,0,0,5,3,2,2,1,1,0,0,0,0,,0,0,0,0,0,0.0,6.0,4.0,0.0
2022-04-08 06:00:00,0,1,0,3,2,,5,1,0,2,3,4,5,9,6,10,11,12,13,0,10,,12,10,12,5,6,13,10,5,5,8,2,2,2,3,2,1,2,4,5,0,4,1,4,4,3,,0,1,2,1,2,0,2,4,3,7,5,5,4,2,5,7,8,,5,1,0,0,0,0.0,10.0,2.0,2.0
2022-04-08 07:00:00,3,1,2,4,7,,0,8,9,7,8,7,10,16,21,23,26,27,28,31,32,,28,24,21,24,25,25,20,22,28,34,30,7,4,4,3,0,8,7,0,5,6,5,7,3,5,,7,4,9,8,12,4,11,9,8,12,13,8,7,9,13,17,21,,15,2,1,0,0,7.0,30.0,6.0,18.0
2022-04-08 08:00:00,1,1,2,7,9,,6,9,10,12,15,18,21,22,24,25,29,29,31,30,26,,34,28,33,35,38,33,28,33,46,44,31,8,8,8,9,9,13,15,16,15,11,10,8,9,10,,7,6,9,15,16,15,14,20,22,23,22,14,12,11,13,14,12,,7,2,1,0,0,4.0,26.0,6.0,8.0
2022-04-08 09:00:00,0,1,0,6,3,,5,6,8,8,11,7,12,15,18,14,13,14,14,12,13,,15,18,18,20,20,19,18,17,19,15,14,2,4,5,4,11,12,15,18,17,9,9,4,6,7,,3,7,6,8,8,5,7,9,3,9,8,7,6,6,0,7,8,,7,4,2,0,0,4.0,13.0,9.0,7.0
2022-04-08 10:00:00,1,0,0,3,5,,0,4,5,5,7,8,0,13,14,16,16,16,18,21,18,,12,14,10,13,12,13,11,10,12,13,9,3,2,6,5,0,8,11,12,11,6,3,1,5,7,,0,4,9,5,6,7,7,8,10,10,11,2,2,3,4,2,0,,4,1,0,0,0,0.0,11.0,8.0,3.0
2022-04-08 11:00:00,1,0,0,4,6,,6,5,5,1,7,7,7,8,9,10,10,9,11,10,7,,9,10,9,9,6,8,8,7,7,5,3,2,3,3,3,4,4,6,5,6,8,7,9,7,6,,6,0,9,7,7,6,6,7,4,4,3,10,7,2,6,5,5,,2,1,0,0,0,2.0,10.0,10.0,3.0
2022-04-08 12:00:00,0,1,1,2,3,,3,6,5,7,6,8,11,9,10,12,11,10,12,13,12,,10,8,7,9,11,10,8,7,10,11,10,3,2,5,4,0,7,8,6,0,8,7,7,8,11,,8,0,10,11,10,9,8,7,9,5,0,4,4,3,3,0,0,,2,1,0,0,0,4.0,12.0,7.0,0.0
2022-04-08 13:00:00,0,5,0,6,9,,5,10,5,12,12,13,14,17,20,23,20,20,19,15,12,,10,11,10,9,11,12,11,9,9,10,7,1,2,2,3,0,5,8,11,14,13,10,0,9,10,,6,10,11,7,7,0,6,7,6,5,4,5,1,6,2,7,1,,3,0,0,0,0,10.0,9.0,11.0,6.0
2022-04-08 14:00:00,0,2,0,3,11,,14,16,1,14,8,6,9,9,9,11,10,10,11,8,10,,11,10,12,14,16,12,11,10,10,7,9,3,4,2,2,3,6,5,8,8,8,7,5,8,6,,8,9,11,10,13,12,8,11,8,0,7,4,2,0,1,0,3,,2,1,0,0,0,14.0,10.0,9.0,2.0
2022-04-08 15:00:00,0,1,0,2,2,,7,6,5,5,17,17,17,19,18,19,20,21,14,12,12,,11,13,9,14,16,17,18,17,17,16,14,10,9,8,4,6,10,9,11,12,7,0,7,20,12,,0,15,17,14,16,18,14,27,17,15,15,13,11,5,3,4,3,,4,3,0,0,0,5.0,12.0,14.0,4.0
2022-04-08 16:00:00,0,4,0,4,2,,0,5,4,9,9,9,8,9,10,11,11,10,13,13,12,,15,12,14,14,15,14,12,15,11,11,13,9,7,9,6,10,11,14,16,15,19,15,15,15,18,,12,21,20,19,18,9,18,22,19,17,14,12,9,11,10,9,6,,4,2,0,0,0,3.0,11.0,22.0,7.0
2022-04-08 17:00:00,0,2,3,5,11,,10,11,10,8,8,7,11,10,11,10,9,9,9,8,9,,10,13,12,13,19,19,20,25,26,23,18,9,11,11,14,13,10,15,17,17,16,16,17,18,16,,19,17,19,20,25,20,19,25,22,20,19,15,16,12,10,11,5,,5,3,1,0,0,6.0,11.0,20.0,3.0
2022-04-08 18:00:00,0,0,2,14,13,,12,7,8,7,10,11,12,11,13,17,12,13,10,10,11,,10,14,15,16,29,18,27,29,30,14,11,15,13,15,18,19,25,32,37,36,36,32,32,30,24,,20,21,23,24,25,26,23,27,19,15,13,11,10,8,7,8,10,,6,5,3,1,0,5.0,10.0,21.0,7.0
2022-04-08 19:00:00,0,1,0,4,5,,3,1,4,3,8,8,9,10,12,13,10,8,11,9,9,,6,9,8,8,11,4,6,5,7,6,8,10,12,10,0,11,15,17,22,24,20,18,15,15,13,,14,16,16,16,20,20,19,18,17,16,14,12,8,8,10,11,9,,5,2,0,0,0,3.0,7.0,15.0,7.0
2022-04-08 20:00:00,0,1,0,3,5,,2,1,5,2,6,8,3,7,13,3,9,7,7,7,8,,7,7,6,7,11,10,4,9,8,8,6,6,8,7,10,7,9,13,12,14,13,14,13,13,13,,9,8,15,13,16,14,13,19,12,10,11,3,3,9,7,5,0,,2,1,0,0,0,0.0,8.0,13.0,1.0
2022-04-08 21:00:00,1,0,0,3,4,,0,2,0,2,2,3,0,3,4,0,6,7,7,6,4,,2,1,4,0,7,6,3,2,3,5,3,6,6,4,0,6,4,9,9,10,10,9,9,9,8,,7,8,8,13,16,17,14,16,11,8,4,8,6,5,2,0,1,,2,0,0,0,0,0.0,3.0,13.0,0.0
2022-04-08 22:00:00,0,0,0,2,2,,1,2,0,2,3,1,3,2,3,0,5,5,6,7,7,,6,6,7,5,7,8,5,4,2,3,1,10,0,11,9,12,13,12,16,16,14,13,14,13,13,,15,19,13,17,19,17,10,14,11,9,6,4,3,0,3,2,0,,0,1,0,0,0,0.0,7.0,20.0,1.0
2022-04-08 23:00:00,0,0,0,4,5,,0,2,0,7,8,0,9,1,2,1,7,5,3,4,0,,4,3,2,6,8,5,6,5,4,2,3,5,6,6,2,0,8,10,11,12,12,7,14,9,10,,4,9,8,12,8,11,7,12,9,5,3,2,7,3,3,4,3,,1,0,0,0,0,0.0,3.0,10.0,2.0
2022-04-09 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-09 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-09 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
